cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
M,0.5243,0.5243,0.095,0.5243,0.5243,0.101,0.15
M,0.35,0.265,0.09,0.5243,0.5243,0.5243,0.5243
F,0.5243,0.42,0.135,0.677,0.5243,0.1415,0.5243
M,0.44,0.5243,0.5243,0.5243,0.5243,0.114,0.5243
I,0.33,0.255,0.5243,0.5243,0.0895,0.0395,0.5243
I,0.425,0.5243,0.095,0.5243,0.5243,0.0775,0.12
F,0.5243,0.5243,0.5243,0.7775,0.237,0.5243,0.33
F,0.545,0.425,0.125,0.5243,0.5243,0.1495,0.26
M,0.475,0.37,0.5243,0.5243,0.5243,0.1125,0.5243
F,0.5243,0.5243,0.5243,0.5243,0.5243,0.5243,0.5243
M,0.525,0.38,0.14,0.5243,0.5243,0.1475,0.5243
M,0.43,0.35,0.5243,0.406,0.1675,0.081,0.5243
M,0.49,0.38,0.135,0.5243,0.2175,0.095,0.19
M,0.535,0.5243,0.145,0.5243,0.5243,0.171,0.5243
M,0.47,0.355,0.5243,0.5243,0.1675,0.5243,0.185
M,0.5,0.4,0.13,0.6645,0.5243,0.5243,0.5243
M,0.5243,0.5243,0.5243,0.2905,0.5243,0.5243,0.115
M,0.5243,0.34,0.5243,0.451,0.5243,0.5243,0.5243
M,0.5243,0.295,0.5243,0.2555,0.097,0.043,0.5243
M,0.45,0.5243,0.5243,0.381,0.1705,0.5243,0.5243
M,0.355,0.28,0.095,0.2455,0.5243,0.062,0.5243
M,0.5243,0.275,0.1,0.5243,0.5243,0.049,0.085
M,0.5243,0.44,0.155,0.5243,0.5243,0.214,0.27
M,0.5243,0.5243,0.5243,0.7635,0.318,0.21,0.5243
F,0.5243,0.48,0.5243,1.1615,0.513,0.5243,0.5243
M,0.56,0.5243,0.14,0.5243,0.3825,0.5243,0.3
M,0.58,0.5243,0.5243,0.9955,0.5243,0.5243,0.5243
M,0.59,0.445,0.5243,0.5243,0.5243,0.234,0.28
M,0.605,0.5243,0.18,0.5243,0.5243,0.219,0.5243
M,0.575,0.5243,0.5243,0.8635,0.393,0.5243,0.2
M,0.58,0.5243,0.165,0.5243,0.5243,0.5243,0.5243
F,0.5243,0.56,0.5243,0.5243,0.5243,0.5243,0.5243
M,0.665,0.5243,0.165,1.338,0.5243,0.3575,0.5243
M,0.68,0.55,0.5243,0.5243,0.815,0.5243,0.455
M,0.705,0.55,0.5243,1.7095,0.633,0.4115,0.49
M,0.465,0.5243,0.5243,0.4795,0.5243,0.5243,0.125
M,0.5243,0.475,0.5243,1.217,0.5243,0.5243,0.34
F,0.5243,0.355,0.5243,0.5225,0.237,0.1165,0.5243
F,0.5243,0.5243,0.5243,0.5243,0.5243,0.5243,0.5243
M,0.355,0.29,0.09,0.3275,0.134,0.5243,0.09
F,0.45,0.5243,0.105,0.425,0.5243,0.5243,0.115
F,0.55,0.5243,0.5243,0.8515,0.5243,0.196,0.27
M,0.5243,0.175,0.5243,0.5243,0.0315,0.5243,0.02
I,0.205,0.5243,0.055,0.042,0.0255,0.5243,0.012
I,0.5243,0.15,0.05,0.042,0.5243,0.0125,0.5243
I,0.5243,0.295,0.5243,0.203,0.5243,0.5243,0.075
M,0.5243,0.5243,0.5243,0.5795,0.5243,0.5243,0.5243
F,0.5243,0.375,0.5243,0.5243,0.5243,0.11,0.15
M,0.325,0.245,0.5243,0.161,0.5243,0.5243,0.5243
M,0.5243,0.425,0.16,0.8355,0.3545,0.5243,0.245
M,0.52,0.41,0.12,0.5243,0.2385,0.111,0.19
M,0.5243,0.32,0.095,0.303,0.1335,0.06,0.5243
M,0.5243,0.5243,0.13,0.5243,0.2595,0.5243,0.16
M,0.5243,0.5243,0.12,0.5243,0.2105,0.5243,0.15
M,0.5243,0.31,0.1,0.385,0.173,0.0915,0.11
M,0.5,0.4,0.5243,0.6615,0.5243,0.1755,0.22
M,0.445,0.35,0.12,0.4425,0.192,0.0955,0.135
M,0.47,0.385,0.5243,0.5243,0.5243,0.5243,0.5243
I,0.5243,0.19,0.5243,0.086,0.042,0.5243,0.025
F,0.505,0.4,0.125,0.5243,0.5243,0.5243,0.5243
M,0.5243,0.345,0.5243,0.5243,0.5243,0.5243,0.135
M,0.5243,0.5243,0.11,0.5243,0.5243,0.5243,0.5243
M,0.5243,0.5243,0.13,0.5243,0.5243,0.1935,0.5243
M,0.5243,0.5243,0.5243,0.3785,0.5243,0.5243,0.5243
M,0.52,0.5243,0.5243,0.58,0.234,0.5243,0.5243
M,0.5243,0.5243,0.12,0.5243,0.234,0.1015,0.135
F,0.5243,0.44,0.5243,0.5243,0.5243,0.1935,0.32
M,0.595,0.5243,0.5243,0.5243,0.416,0.224,0.485
F,0.5243,0.39,0.12,0.5243,0.2135,0.1155,0.5243
I,0.31,0.5243,0.5243,0.151,0.063,0.0405,0.045
M,0.5243,0.5243,0.5243,0.5243,0.264,0.168,0.275
M,0.4,0.32,0.5243,0.353,0.1405,0.0985,0.5243
F,0.595,0.5243,0.17,1.247,0.48,0.225,0.5243
M,0.5243,0.5243,0.5243,0.5243,0.474,0.261,0.38
M,0.5243,0.45,0.5243,0.5243,0.481,0.5243,0.315
F,0.5243,0.475,0.15,1.0075,0.4425,0.5243,0.28
M,0.595,0.475,0.5243,0.5243,0.5243,0.5243,0.315
F,0.5243,0.5243,0.15,0.5243,0.363,0.5243,0.305
F,0.5243,0.425,0.14,0.5243,0.282,0.1595,0.285
F,0.615,0.5243,0.17,1.1025,0.5243,0.2355,0.5243
M,0.575,0.445,0.5243,0.941,0.5243,0.252,0.285
M,0.62,0.51,0.5243,1.615,0.5243,0.5243,0.675
F,0.52,0.5243,0.5243,0.5243,0.5243,0.5243,0.5243
M,0.5243,0.475,0.5243,1.3175,0.408,0.5243,0.5243
M,0.5243,0.5243,0.14,1.013,0.38,0.216,0.36
M,0.5243,0.5243,0.5243,1.295,0.339,0.2225,0.5243
M,0.625,0.465,0.14,0.5243,0.4825,0.205,0.5243
M,0.56,0.5243,0.5243,0.8645,0.5243,0.2075,0.5243
M,0.46,0.5243,0.5243,0.5243,0.5243,0.5243,0.165
M,0.575,0.5243,0.16,0.5243,0.5243,0.231,0.33
M,0.5243,0.5243,0.5243,0.5243,0.5243,0.5243,0.255
M,0.5243,0.5243,0.15,0.755,0.307,0.1525,0.5243
M,0.5243,0.465,0.175,0.5243,0.4015,0.254,0.39
F,0.5243,0.5243,0.5243,1.262,0.5243,0.318,0.5243
M,0.5243,0.5243,0.19,1.494,0.588,0.3425,0.485
M,0.5243,0.535,0.5243,0.5243,0.5243,0.388,0.48
M,0.535,0.435,0.15,0.5243,0.5243,0.1385,0.5243
M,0.47,0.5243,0.13,0.523,0.214,0.5243,0.145
M,0.47,0.37,0.5243,0.5225,0.5243,0.133,0.165
F,0.475,0.5243,0.5243,0.5785,0.2775,0.5243,0.155
I,0.36,0.265,0.095,0.2315,0.105,0.046,0.5243
M,0.55,0.435,0.5243,0.5243,0.328,0.5243,0.5243
M,0.53,0.5243,0.5243,0.883,0.5243,0.5243,0.5243
M,0.5243,0.415,0.5243,0.5243,0.5243,0.1675,0.205
M,0.605,0.47,0.16,0.5243,0.4975,0.5243,0.5243
F,0.52,0.41,0.5243,0.727,0.291,0.5243,0.235
M,0.545,0.43,0.5243,0.802,0.5243,0.183,0.28
M,0.5243,0.5243,0.5243,0.6675,0.5243,0.1315,0.22
M,0.5243,0.39,0.5243,0.6335,0.231,0.179,0.5243
M,0.435,0.5243,0.5243,0.5243,0.5243,0.098,0.13
M,0.5243,0.395,0.5243,0.5415,0.2375,0.5243,0.155
M,0.465,0.36,0.5243,0.5243,0.172,0.107,0.175
M,0.5243,0.5243,0.08,0.3325,0.5243,0.0635,0.5243
M,0.5243,0.35,0.105,0.393,0.13,0.5243,0.165
F,0.545,0.41,0.125,0.6935,0.2975,0.146,0.5243
F,0.5243,0.5243,0.115,0.5915,0.5243,0.1585,0.18
F,0.5243,0.375,0.135,0.6125,0.5243,0.102,0.22
M,0.44,0.5243,0.105,0.5243,0.1305,0.0955,0.165
F,0.5243,0.5243,0.15,0.5243,0.3465,0.172,0.5243
M,0.405,0.305,0.5243,0.2605,0.1145,0.0595,0.5243
M,0.5243,0.5243,0.5243,0.5243,0.163,0.5243,0.5243
