cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
M,0.455,0.5222,0.5222,0.5222,0.2245,0.5222,0.15
M,0.5222,0.5222,0.5222,0.2255,0.5222,0.5222,0.5222
M,0.53,0.42,0.135,0.677,0.5222,0.1415,0.21
M,0.5222,0.5222,0.125,0.516,0.2155,0.114,0.5222
I,0.33,0.255,0.08,0.5222,0.5222,0.0395,0.5222
I,0.425,0.3,0.095,0.3515,0.141,0.0775,0.5222
M,0.53,0.5222,0.5222,0.7775,0.237,0.1415,0.33
F,0.545,0.425,0.125,0.5222,0.294,0.5222,0.5222
M,0.475,0.37,0.5222,0.5095,0.5222,0.1125,0.5222
F,0.55,0.5222,0.5222,0.5222,0.3145,0.151,0.32
F,0.525,0.5222,0.5222,0.5222,0.194,0.1475,0.21
M,0.43,0.35,0.5222,0.406,0.1675,0.081,0.5222
M,0.5222,0.38,0.5222,0.5415,0.2175,0.095,0.5222
F,0.5222,0.5222,0.5222,0.5222,0.2725,0.5222,0.205
M,0.47,0.355,0.5222,0.5222,0.1675,0.5222,0.185
M,0.5222,0.4,0.5222,0.6645,0.5222,0.133,0.24
I,0.355,0.5222,0.085,0.5222,0.5222,0.5222,0.115
F,0.44,0.34,0.5222,0.451,0.5222,0.087,0.13
M,0.5222,0.5222,0.08,0.2555,0.097,0.5222,0.1
M,0.5222,0.5222,0.5222,0.381,0.1705,0.5222,0.5222
M,0.5222,0.28,0.095,0.5222,0.5222,0.5222,0.075
M,0.5222,0.275,0.1,0.5222,0.08,0.5222,0.5222
M,0.5222,0.5222,0.5222,0.9395,0.5222,0.5222,0.27
M,0.5222,0.5222,0.135,0.7635,0.318,0.5222,0.2
M,0.5222,0.5222,0.165,0.5222,0.5222,0.5222,0.5222
M,0.56,0.5222,0.14,0.5222,0.5222,0.5222,0.3
M,0.5222,0.5222,0.185,0.5222,0.3945,0.272,0.5222
M,0.59,0.5222,0.5222,0.5222,0.5222,0.234,0.5222
M,0.605,0.5222,0.18,0.5222,0.5222,0.5222,0.5222
M,0.5222,0.425,0.14,0.8635,0.5222,0.5222,0.5222
M,0.58,0.5222,0.165,0.5222,0.3935,0.5222,0.33
F,0.68,0.5222,0.165,1.639,0.5222,0.2805,0.5222
M,0.665,0.525,0.5222,1.338,0.5515,0.3575,0.35
M,0.5222,0.55,0.175,0.5222,0.5222,0.5222,0.455
M,0.705,0.5222,0.5222,0.5222,0.5222,0.4115,0.49
M,0.465,0.5222,0.5222,0.5222,0.5222,0.5222,0.125
F,0.54,0.475,0.155,0.5222,0.5305,0.5222,0.34
F,0.5222,0.5222,0.105,0.5225,0.5222,0.1165,0.5222
F,0.575,0.5222,0.5222,0.5222,0.381,0.5222,0.26
M,0.355,0.29,0.5222,0.3275,0.5222,0.086,0.09
M,0.45,0.5222,0.105,0.425,0.5222,0.5222,0.115
F,0.5222,0.5222,0.135,0.8515,0.5222,0.196,0.27
I,0.5222,0.175,0.5222,0.5222,0.0315,0.0235,0.02
I,0.205,0.5222,0.5222,0.042,0.0255,0.015,0.5222
I,0.21,0.5222,0.5222,0.042,0.5222,0.5222,0.015
I,0.39,0.5222,0.5222,0.203,0.5222,0.5222,0.5222
M,0.47,0.37,0.5222,0.5795,0.5222,0.5222,0.5222
F,0.46,0.5222,0.5222,0.4605,0.1775,0.11,0.5222
M,0.5222,0.245,0.07,0.5222,0.0755,0.0255,0.045
F,0.525,0.425,0.16,0.8355,0.5222,0.5222,0.5222
I,0.52,0.5222,0.5222,0.5222,0.2385,0.5222,0.5222
M,0.5222,0.5222,0.5222,0.5222,0.1335,0.06,0.1
M,0.5222,0.36,0.13,0.5222,0.2595,0.5222,0.16
F,0.47,0.5222,0.5222,0.4775,0.2105,0.5222,0.15
M,0.405,0.5222,0.1,0.385,0.5222,0.5222,0.11
F,0.5222,0.4,0.14,0.5222,0.5222,0.1755,0.22
M,0.445,0.35,0.5222,0.5222,0.5222,0.5222,0.5222
M,0.47,0.5222,0.135,0.5222,0.5222,0.5222,0.17
M,0.5222,0.5222,0.06,0.5222,0.042,0.5222,0.5222
F,0.5222,0.4,0.125,0.5222,0.246,0.13,0.175
M,0.5222,0.5222,0.105,0.4115,0.18,0.5222,0.5222
M,0.505,0.405,0.5222,0.5222,0.5222,0.5222,0.5222
F,0.53,0.41,0.13,0.6965,0.5222,0.1935,0.2
M,0.5222,0.325,0.095,0.5222,0.5222,0.08,0.5222
M,0.52,0.4,0.5222,0.58,0.234,0.1315,0.185
M,0.475,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222
F,0.565,0.5222,0.5222,0.915,0.5222,0.1935,0.32
M,0.595,0.5222,0.185,0.5222,0.5222,0.5222,0.485
F,0.5222,0.5222,0.12,0.5222,0.5222,0.1155,0.17
M,0.5222,0.235,0.5222,0.5222,0.5222,0.5222,0.045
M,0.5222,0.5222,0.13,0.5222,0.5222,0.168,0.275
F,0.5222,0.5222,0.5222,0.5222,0.1405,0.5222,0.5222
F,0.5222,0.475,0.5222,0.5222,0.5222,0.5222,0.5222
M,0.57,0.48,0.175,1.185,0.5222,0.261,0.38
M,0.5222,0.5222,0.195,1.098,0.5222,0.5222,0.5222
F,0.6,0.475,0.5222,1.0075,0.5222,0.221,0.28
M,0.5222,0.475,0.14,0.5222,0.3625,0.5222,0.315
M,0.5222,0.47,0.5222,0.5222,0.5222,0.194,0.305
M,0.5222,0.5222,0.5222,0.788,0.5222,0.1595,0.285
F,0.615,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222
M,0.575,0.445,0.5222,0.941,0.5222,0.252,0.285
M,0.62,0.51,0.5222,1.615,0.5105,0.192,0.675
F,0.5222,0.5222,0.165,0.5222,0.5222,0.5222,0.5222
M,0.5222,0.5222,0.16,0.5222,0.408,0.5222,0.5222
M,0.5222,0.45,0.14,0.5222,0.5222,0.216,0.5222
M,0.5222,0.5222,0.18,1.295,0.339,0.5222,0.5222
M,0.5222,0.465,0.5222,1.195,0.4825,0.205,0.5222
M,0.5222,0.44,0.5222,0.5222,0.5222,0.2075,0.5222
M,0.46,0.5222,0.13,0.5222,0.5222,0.5222,0.5222
M,0.5222,0.45,0.5222,0.5222,0.5222,0.5222,0.33
M,0.565,0.5222,0.5222,0.5222,0.5222,0.1675,0.255
M,0.5222,0.5222,0.5222,0.755,0.307,0.5222,0.5222
M,0.595,0.465,0.5222,1.115,0.5222,0.5222,0.5222
M,0.625,0.495,0.165,1.262,0.5222,0.5222,0.5222
M,0.695,0.5222,0.19,0.5222,0.588,0.3425,0.5222
M,0.5222,0.5222,0.195,0.5222,0.5222,0.5222,0.5222
M,0.5222,0.5222,0.15,0.5222,0.269,0.1385,0.25
M,0.5222,0.5222,0.5222,0.523,0.214,0.5222,0.5222
M,0.5222,0.5222,0.13,0.5225,0.5222,0.133,0.165
M,0.475,0.375,0.5222,0.5785,0.5222,0.5222,0.155
I,0.5222,0.265,0.5222,0.2315,0.105,0.5222,0.075
M,0.5222,0.435,0.145,0.5222,0.5222,0.1915,0.255
M,0.53,0.5222,0.5222,0.883,0.316,0.164,0.5222
M,0.53,0.415,0.5222,0.5222,0.3105,0.5222,0.5222
M,0.5222,0.47,0.16,0.5222,0.4975,0.2405,0.5222
M,0.52,0.5222,0.155,0.5222,0.291,0.1835,0.235
F,0.5222,0.5222,0.165,0.5222,0.5222,0.5222,0.5222
F,0.5222,0.4,0.125,0.6675,0.5222,0.5222,0.5222
M,0.51,0.5222,0.135,0.6335,0.5222,0.5222,0.2
F,0.5222,0.5222,0.5222,0.3635,0.5222,0.098,0.13
M,0.5222,0.395,0.125,0.5222,0.5222,0.5222,0.155
M,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222,0.175
I,0.435,0.5222,0.08,0.3325,0.5222,0.5222,0.105
M,0.5222,0.35,0.5222,0.5222,0.13,0.063,0.165
M,0.545,0.41,0.5222,0.5222,0.5222,0.5222,0.5222
F,0.53,0.5222,0.115,0.5222,0.5222,0.1585,0.5222
F,0.5222,0.375,0.5222,0.5222,0.2555,0.102,0.22
M,0.5222,0.34,0.5222,0.5222,0.5222,0.5222,0.5222
F,0.5222,0.5222,0.15,0.5222,0.3465,0.5222,0.31
M,0.405,0.5222,0.5222,0.2605,0.5222,0.5222,0.085
F,0.5222,0.365,0.105,0.5222,0.163,0.5222,0.5222
I,0.385,0.5222,0.085,0.5222,0.5222,0.0575,0.5222
F,0.515,0.425,0.5222,0.5222,0.5222,0.1725,0.5222
M,0.37,0.5222,0.075,0.214,0.09,0.051,0.5222
M,0.36,0.5222,0.08,0.5222,0.081,0.0505,0.07
M,0.5222,0.5222,0.06,0.073,0.0285,0.5222,0.03
M,0.375,0.5222,0.5222,0.5222,0.1075,0.5222,0.07
M,0.385,0.5222,0.5222,0.2505,0.5222,0.061,0.5222
M,0.5222,0.535,0.5222,0.5222,0.63,0.5222,0.54
M,0.71,0.54,0.165,1.959,0.7665,0.261,0.78
M,0.5222,0.5222,0.5222,1.262,0.4835,0.5222,0.5222
F,0.5222,0.5222,0.125,0.4035,0.175,0.5222,0.129
F,0.5222,0.5222,0.09,0.1915,0.085,0.5222,0.5222
M,0.5222,0.26,0.095,0.5222,0.086,0.5222,0.5222
M,0.265,0.2,0.065,0.5222,0.04,0.0205,0.028
F,0.425,0.5222,0.5222,0.406,0.1635,0.081,0.1355
F,0.5222,0.5222,0.08,0.156,0.0675,0.5222,0.048
M,0.5222,0.5222,0.09,0.5222,0.094,0.5222,0.5222
M,0.5222,0.5222,0.11,0.5222,0.5222,0.5222,0.5222
M,0.5222,0.285,0.095,0.253,0.5222,0.5222,0.0925
F,0.5222,0.445,0.155,0.826,0.341,0.5222,0.2475
M,0.55,0.45,0.145,0.741,0.295,0.5222,0.2665
M,0.65,0.5222,0.19,1.3445,0.519,0.5222,0.4465
M,0.5222,0.455,0.155,0.797,0.34,0.19,0.2425
M,0.475,0.375,0.5222,0.5222,0.2075,0.1165,0.17
F,0.49,0.5222,0.125,0.5222,0.5222,0.1075,0.174
M,0.5222,0.5222,0.12,0.5222,0.224,0.108,0.1565
I,0.5222,0.5222,0.08,0.127,0.052,0.5222,0.5222
M,0.5222,0.13,0.055,0.0315,0.5222,0.5222,0.5222
I,0.17,0.13,0.095,0.5222,0.013,0.5222,0.5222
M,0.59,0.5222,0.145,0.5222,0.4415,0.5222,0.325
F,0.5222,0.5,0.5222,0.5222,0.469,0.2585,0.335
F,0.5222,0.515,0.19,1.3715,0.5065,0.5222,0.5222
F,0.605,0.5222,0.16,0.5222,0.37,0.5222,0.355
M,0.5222,0.5222,0.135,0.5222,0.387,0.1495,0.5222
M,0.5222,0.405,0.13,0.722,0.32,0.131,0.21
F,0.575,0.5222,0.19,0.994,0.392,0.2425,0.5222
M,0.5222,0.5222,0.5222,1.514,0.5222,0.5222,0.5222
M,0.58,0.455,0.17,0.5222,0.5222,0.2135,0.5222
F,0.5222,0.5222,0.165,0.5222,0.2985,0.1785,0.44
M,0.605,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222
M,0.605,0.485,0.5222,0.5222,0.53,0.2575,0.5222
M,0.5222,0.5222,0.175,1.2445,0.544,0.5222,0.5222
F,0.5222,0.56,0.21,2.141,0.65,0.5222,1.005
F,0.5222,0.545,0.23,1.752,0.5605,0.5222,0.5222
M,0.5222,0.57,0.5222,2.55,1.0705,0.5222,0.725
M,0.5222,0.575,0.5222,2.124,0.5222,0.4515,0.5222
F,0.5222,0.57,0.5222,1.842,0.625,0.408,0.5222
M,0.705,0.56,0.22,0.5222,0.5222,0.5222,0.5222
M,0.5222,0.5222,0.175,0.5222,0.5125,0.5222,0.5222
M,0.695,0.55,0.5222,0.5222,0.7125,0.5222,0.59
M,0.53,0.395,0.5222,0.5222,0.5222,0.5222,0.5222
M,0.525,0.5222,0.5222,0.5222,0.486,0.5222,0.5222
F,0.52,0.5222,0.5222,0.5222,0.32,0.5222,0.22
M,0.5222,0.5222,0.04,0.048,0.0185,0.5222,0.5222
I,0.5222,0.26,0.5222,0.1785,0.0645,0.5222,0.075
M,0.5222,0.5222,0.06,0.5222,0.06,0.5222,0.5222
M,0.5222,0.5222,0.5222,0.5222,0.5222,0.0475,0.5222
M,0.225,0.5222,0.045,0.0465,0.5222,0.5222,0.015
M,0.58,0.5222,0.15,0.97,0.385,0.2165,0.5222
M,0.5222,0.48,0.5222,0.5222,0.5222,0.5222,0.5222
M,0.5222,0.5222,0.5222,1.368,0.5222,0.266,0.5222
M,0.56,0.5222,0.16,0.5222,0.429,0.268,0.3
F,0.5222,0.5222,0.175,1.0165,0.4355,0.5222,0.325
F,0.645,0.5222,0.2,0.5222,0.621,0.367,0.46
M,0.5222,0.49,0.19,1.218,0.5455,0.2965,0.355
M,0.63,0.5222,0.5222,0.5222,0.392,0.5222,0.5222
F,0.5222,0.5222,0.185,0.5222,0.54,0.5222,0.38
M,0.63,0.5222,0.5222,1.199,0.5265,0.5222,0.315
F,0.585,0.5222,0.17,0.5222,0.365,0.271,0.29
M,0.5222,0.5222,0.18,0.5222,0.4845,0.5222,0.5222
M,0.61,0.5222,0.17,1.0225,0.5222,0.2405,0.5222
M,0.58,0.5222,0.5222,0.927,0.276,0.1815,0.36
I,0.5222,0.275,0.085,0.5222,0.092,0.06,0.15
M,0.51,0.5222,0.14,0.5222,0.459,0.5222,0.5222
M,0.5,0.405,0.155,0.5222,0.346,0.1535,0.5222
F,0.505,0.5222,0.5222,0.644,0.5222,0.145,0.21
M,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222,0.465
M,0.56,0.45,0.16,0.922,0.432,0.5222,0.26
M,0.585,0.46,0.5222,0.922,0.3635,0.5222,0.5222
M,0.5222,0.345,0.5222,0.5222,0.1655,0.5222,0.5222
M,0.5222,0.5222,0.165,0.5222,0.5222,0.5222,0.5222
F,0.5,0.4,0.5222,0.63,0.234,0.5222,0.5222
F,0.5222,0.435,0.17,0.5222,0.2985,0.5222,0.5222
M,0.5222,0.335,0.5222,0.369,0.171,0.5222,0.12
M,0.44,0.5222,0.5222,0.5222,0.186,0.5222,0.16
I,0.4,0.3,0.11,0.315,0.5222,0.5222,0.12
M,0.435,0.34,0.5222,0.3795,0.5222,0.085,0.5222
F,0.5222,0.5222,0.5222,0.8325,0.2755,0.5222,0.31
M,0.5222,0.28,0.095,0.2655,0.5222,0.052,0.5222
M,0.49,0.5222,0.5222,0.6345,0.5222,0.5222,0.5222
M,0.5222,0.5222,0.09,0.5222,0.5222,0.5222,0.06
F,0.5222,0.325,0.105,0.5222,0.5222,0.0785,0.12
M,0.5,0.405,0.5222,0.6155,0.241,0.1355,0.5222
F,0.485,0.395,0.16,0.5222,0.2475,0.128,0.5222
M,0.55,0.5222,0.14,0.8025,0.5222,0.5222,0.255
M,0.5222,0.5222,0.13,0.46,0.5222,0.111,0.5222
I,0.5222,0.3,0.5222,0.5222,0.5222,0.5222,0.11
M,0.47,0.5222,0.5222,0.5222,0.1665,0.115,0.5222
M,0.415,0.5222,0.13,0.5222,0.1305,0.5222,0.5222
F,0.445,0.5222,0.5222,0.455,0.1785,0.5222,0.14
F,0.47,0.35,0.5222,0.5222,0.5222,0.5222,0.18
M,0.49,0.5222,0.15,0.5222,0.22,0.144,0.19
M,0.5222,0.5222,0.15,0.485,0.181,0.5222,0.5222
M,0.5222,0.38,0.105,0.3265,0.1285,0.0785,0.1
M,0.5222,0.5222,0.135,0.45,0.1715,0.5222,0.5222
F,0.39,0.5222,0.125,0.3055,0.121,0.5222,0.5222
I,0.365,0.27,0.085,0.205,0.5222,0.5222,0.07
F,0.5222,0.5222,0.165,0.5222,0.5222,0.5222,0.5222
F,0.53,0.415,0.5222,0.5222,0.5222,0.158,0.245
M,0.5222,0.445,0.5222,0.5222,0.336,0.1625,0.5222
M,0.565,0.5222,0.5222,0.5222,0.5222,0.193,0.5222
M,0.625,0.5222,0.5222,0.5222,0.496,0.5222,0.435
M,0.275,0.5222,0.075,0.1155,0.0485,0.029,0.5222
I,0.5222,0.5222,0.135,0.5222,0.1815,0.083,0.5222
I,0.295,0.225,0.08,0.124,0.0485,0.5222,0.04
I,0.075,0.5222,0.5222,0.002,0.001,0.5222,0.5222
M,0.5222,0.5222,0.03,0.5222,0.0045,0.003,0.004
I,0.5222,0.5222,0.03,0.5222,0.5222,0.5222,0.5222
I,0.16,0.12,0.035,0.021,0.5222,0.0045,0.5222
M,0.5222,0.425,0.16,0.9425,0.5222,0.2185,0.5222
I,0.27,0.5222,0.07,0.5222,0.034,0.5222,0.5222
I,0.23,0.5222,0.5222,0.0645,0.5222,0.5222,0.5222
I,0.5222,0.5222,0.5222,0.1275,0.0435,0.5222,0.04
M,0.33,0.5222,0.085,0.1655,0.063,0.5222,0.5222
I,0.5222,0.26,0.5222,0.5222,0.5222,0.0345,0.06
M,0.5222,0.245,0.5222,0.5222,0.5222,0.5222,0.05
M,0.5222,0.275,0.5222,0.5222,0.0745,0.0415,0.5222
I,0.5222,0.5222,0.075,0.5222,0.0675,0.5222,0.045
M,0.5222,0.27,0.11,0.5222,0.082,0.5222,0.5222
I,0.5222,0.5222,0.105,0.1715,0.5222,0.5222,0.06
M,0.5222,0.47,0.5222,0.5222,0.4205,0.2805,0.5222
M,0.5222,0.5222,0.155,0.5222,0.5135,0.5222,0.3
M,0.575,0.46,0.185,0.5222,0.5222,0.5222,0.5222
M,0.5222,0.495,0.165,1.2415,0.5222,0.5222,0.34
M,0.56,0.5222,0.175,0.5222,0.5222,0.5222,0.5222
M,0.56,0.5222,0.5222,1.07,0.3805,0.175,0.41
M,0.5222,0.46,0.5222,0.8975,0.341,0.5222,0.345
M,0.5222,0.505,0.5222,0.5222,0.5222,0.297,0.365
M,0.5222,0.5222,0.16,0.5222,0.5222,0.5222,0.295
F,0.54,0.475,0.5222,0.928,0.394,0.5222,0.5222
