"cat_city","con_area","con_rooms","con_bathroom","con_parking_spaces","cat_floor","cat_animal","cat_furniture","con_hoa","con_rent_amount","con_property_tax","con_fire_insurance"
"São Paulo",NA,NA,1,NA,"7","acept","furnished",2065,3300,NA,NA
NA,NA,NA,4,NA,NA,NA,"not furnished",1200,NA,1750,63
"Porto Alegre",80,1,NA,NA,NA,NA,"not furnished",1000,2800,NA,NA
NA,51,2,1,0,"2",NA,"not furnished",NA,1112,22,17
"São Paulo",25,1,1,NA,NA,NA,NA,NA,800,25,11
NA,NA,3,NA,7,NA,NA,NA,NA,NA,834,121
"Rio de Janeiro",NA,2,1,0,"7","acept","not furnished",NA,1900,NA,NA
NA,NA,4,NA,NA,NA,"acept",NA,NA,NA,1735,NA
NA,NA,NA,NA,NA,NA,"acept",NA,1000,15000,250,NA
NA,NA,1,1,NA,"2","acept",NA,590,2300,NA,30
"São Paulo",NA,NA,1,0,"2","acept","furnished",470,2100,150,27
"Campinas",46,NA,1,NA,NA,"acept","not furnished",550,580,43,8
NA,NA,1,NA,0,NA,"acept","not furnished",359,2100,NA,27
"São Paulo",55,NA,1,NA,"2",NA,"furnished",790,4200,224,54
"São Paulo",100,2,NA,NA,"24","acept","furnished",900,NA,17,56
NA,NA,NA,NA,NA,NA,NA,NA,680,NA,NA,121
"São Paulo",NA,2,2,1,NA,"acept","not furnished",700,NA,122,NA
"Rio de Janeiro",NA,NA,3,NA,NA,NA,"furnished",1614,3500,221,NA
"Rio de Janeiro",56,NA,NA,0,NA,NA,"not furnished",800,NA,NA,16
NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
NA,NA,NA,NA,NA,"-",NA,"not furnished",NA,NA,NA,NA
"Belo Horizonte",42,1,1,1,"17","not acept",NA,470,2690,NA,36
"São Paulo",160,NA,2,2,"18","acept","furnished",NA,1900,NA,25
"São Paulo",35,NA,NA,NA,"-",NA,"not furnished",0,1100,3,14
"Rio de Janeiro",90,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"São Paulo",49,1,1,NA,"10",NA,"not furnished",480,3500,42,NA
"São Paulo",41,NA,1,NA,"5",NA,NA,600,3000,0,39
"Belo Horizonte",64,NA,NA,NA,"11","acept",NA,352,NA,80,NA
NA,208,3,2,NA,"-",NA,"not furnished",0,3180,100,NA
NA,20,1,1,0,"5",NA,"furnished",602,1800,130,23
NA,NA,2,NA,2,"6","acept",NA,780,NA,NA,NA
NA,NA,1,NA,0,NA,"acept","not furnished",515,NA,29,22
"São Paulo",80,2,NA,1,"11","acept","not furnished",NA,NA,NA,33
"Rio de Janeiro",45,1,1,1,"10",NA,"furnished",2450,2500,593,33
"São Paulo",NA,NA,NA,NA,NA,"acept",NA,NA,NA,NA,NA
"Porto Alegre",38,1,1,2,"11",NA,"not furnished",NA,NA,NA,26
"São Paulo",30,1,1,0,"1","acept","not furnished",460,1600,NA,21
"Belo Horizonte",NA,NA,NA,1,NA,"acept",NA,NA,NA,425,NA
"São Paulo",NA,2,1,NA,"-",NA,"not furnished",NA,1150,NA,18
"Porto Alegre",40,NA,1,1,"6","acept","furnished",390,2990,NA,44
NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
NA,240,3,NA,NA,NA,NA,"not furnished",NA,NA,NA,53
"Belo Horizonte",NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"Belo Horizonte",NA,NA,NA,1,"5","acept",NA,500,NA,192,12
"São Paulo",NA,4,5,NA,NA,"acept",NA,4000,NA,NA,NA
"São Paulo",40,1,1,1,"10","acept",NA,978,2829,NA,NA
NA,100,3,1,NA,NA,"not acept","not furnished",700,1220,NA,NA
"Porto Alegre",NA,1,1,2,"2","acept","furnished",190,NA,NA,NA
NA,250,NA,3,2,"1",NA,"not furnished",NA,NA,NA,NA
