"con_CreditScore","cat_Geography","cat_Gender","con_Age","con_Tenure","con_Balance","con_NumOfProducts","cat_HasCrCard","cat_IsActiveMember","con_EstimatedSalary","cat_Exited"
619,NA,"Female",42,2,0,1,NA,"1",101348.88,"1"
608,"Spain","Female",41,1,83807.86,1,"0","1",112542.58,"0"
NA,NA,NA,NA,8,159660.8,3,"1","0",NA,NA
699,"France","Female",39,1,0,2,"0",NA,93826.63,"0"
850,NA,"Female",43,NA,NA,NA,NA,"1",79084.1,NA
645,"Spain","Male",NA,NA,NA,NA,NA,NA,NA,"1"
822,"France","Male",50,NA,NA,NA,NA,NA,NA,"0"
376,"Germany",NA,NA,NA,115046.74,4,"1",NA,119346.88,"1"
NA,NA,"Male",44,4,142051.07,2,"0","1",74940.5,NA
NA,"France","Male",27,NA,134603.88,1,"1","1",71725.73,NA
528,"France","Male",31,6,102016.72,2,"0","0",80181.12,"0"
NA,"Spain","Male",NA,3,0,2,"1","0",NA,"0"
476,"France","Female",34,10,0,2,NA,NA,26260.98,"0"
549,NA,"Female",NA,5,0,2,"0","0",190857.79,"0"
635,"Spain","Female",35,7,NA,2,"1","1",65951.65,NA
616,NA,"Male",NA,NA,NA,NA,NA,"1",NA,"0"
NA,NA,"Male",58,1,132602.88,1,"1","0",5097.67,NA
NA,"Spain","Female",24,9,0,2,"1","1",14406.41,"0"
587,"Spain","Male",45,6,0,NA,"0",NA,158684.81,"0"
726,"France","Female",24,6,0,2,"1","1",54724.03,NA
NA,NA,NA,41,NA,NA,NA,NA,"1",NA,"0"
636,"Spain","Female",32,8,0,2,NA,"0",138555.46,"0"
510,"Spain",NA,38,4,0,1,"1","0",118913.53,"1"
NA,"France","Male",46,3,0,2,"0","1",8487.75,"0"
846,"France",NA,NA,5,0,1,NA,"1",NA,"0"
577,"France","Male",25,NA,0,2,NA,"1",124508.29,NA
NA,"Germany","Male",NA,2,136815.64,NA,"1","1",170041.95,NA
571,"France","Male",44,NA,0,2,"0","0",38433.35,"0"
574,"Germany",NA,43,3,141349.43,1,NA,NA,100187.43,"0"
411,NA,"Male",29,0,59697.17,2,NA,"1",NA,"0"
NA,NA,NA,39,NA,0,3,NA,"0",140469.38,"1"
533,"France","Male",36,7,85311.7,1,"0","1",156731.91,"0"
NA,"Germany","Male",41,9,110112.54,NA,"0","0",81898.81,"0"
520,"Spain",NA,42,6,0,NA,"1","1",NA,"0"
722,NA,"Female",NA,9,NA,2,NA,"1",NA,"0"
475,"France","Female",45,0,134264.04,1,"1","0",NA,"1"
NA,"Spain","Male",31,3,NA,NA,NA,"1",114066.77,"0"
NA,"Spain",NA,33,7,76548.6,NA,"0",NA,NA,NA
850,"France","Male",36,7,NA,1,"1",NA,NA,"0"
582,NA,"Male",NA,6,NA,2,"0","1",178074.04,"0"
472,"Spain","Male",40,4,0,1,"1","0",70154.22,"0"
NA,"France","Female",51,8,122522.32,NA,"0","0",181297.65,"1"
556,"France","Female",61,NA,117419.35,NA,"1","1",94153.83,"0"
NA,NA,NA,49,2,131394.56,1,"0",NA,194365.76,"1"
NA,NA,NA,NA,5,NA,1,"1","1",158338.39,NA
776,"Germany",NA,NA,4,NA,2,NA,NA,126517.46,NA
NA,NA,NA,27,NA,112045.67,NA,NA,"1",119708.21,NA
NA,NA,"Female",NA,NA,NA,NA,NA,"1",NA,"1"
550,NA,"Male",38,2,103391.38,1,"0","1",90878.13,"0"
NA,"Germany","Female",NA,2,103769.22,2,NA,"0",194099.12,"0"
NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
585,"Germany",NA,36,5,146050.97,2,"0",NA,86424.57,"0"
788,"France","Female",33,5,0,2,NA,"0",116978.19,NA
NA,NA,"Male",NA,NA,125561.97,1,NA,NA,NA,"1"
601,NA,"Male",NA,1,98495.72,1,"1",NA,40014.76,"1"
NA,"France","Male",43,1,125211.92,NA,"1","1",113410.49,"0"
656,NA,"Male",45,5,NA,1,"1",NA,87107.57,NA
725,"Germany","Male",19,0,75888.2,1,NA,NA,45613.75,"0"
511,"Spain","Female",66,4,0,1,"1","0",1643.11,"1"
NA,"France","Male",51,4,40685.92,NA,"1","1",46775.28,"0"
742,"Germany",NA,35,5,136857,1,"0","0",84509.57,"0"
NA,"Germany","Female",NA,9,152328.88,2,"0","0",NA,"0"
NA,"Spain","Male",33,1,56084.69,NA,NA,"0",178798.13,"0"
NA,NA,NA,56,NA,NA,NA,NA,"1",99398.36,NA
603,"Germany",NA,NA,NA,NA,1,"1","1",92840.67,"0"
NA,NA,NA,NA,NA,169831.46,2,"1",NA,27758.36,"0"
581,NA,"Female",34,1,101633.04,1,"1","0",110431.51,"0"
