cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
I,0.455,0.3225165605545044,0.095,0.4357638359069824,0.2009442001581192,0.101,0.11356242746114731
I,0.35,0.318126380443573,0.11152403056621552,0.2255,0.0995,0.0485,0.07
I,0.42656180262565613,0.33323758840560913,0.11403410136699677,0.677,0.2565,0.1415,0.21
M,0.4826093316078186,0.39094677567481995,0.13900524377822876,0.6258023977279663,0.2155,0.16237454116344452,0.20357297360897064
I,0.40256744623184204,0.255,0.08,0.205,0.1908930391073227,0.08264589309692383,0.09585431218147278
I,0.3563418686389923,0.3,0.095,0.3224394917488098,0.141,0.0775,0.12
M,0.5296504497528076,0.4151133894920349,0.15,0.8016307950019836,0.357669472694397,0.1415,0.2395074963569641
I,0.5068473219871521,0.425,0.125,0.768,0.3511437177658081,0.15116992592811584,0.18836860358715057
M,0.475,0.36342132091522217,0.125,0.5095,0.2165,0.1265600174665451,0.15816257894039154
F,0.55,0.44,0.15,0.8945,0.3145,0.27590981125831604,0.34503212571144104
I,0.47540396451950073,0.37863942980766296,0.14,0.6689645051956177,0.194,0.14892858266830444,0.18050409853458405
I,0.43,0.35,0.10890296846628189,0.3711704909801483,0.1699608564376831,0.07230113446712494,0.135
M,0.49,0.37308475375175476,0.135,0.5814469456672668,0.2175,0.095,0.17598393559455872
F,0.48690369725227356,0.405,0.1322537362575531,0.6814626455307007,0.3261508345603943,0.16455799341201782,0.205
F,0.4818245768547058,0.3942674398422241,0.1394214630126953,0.6261418461799622,0.1675,0.0805,0.18553346395492554
M,0.5,0.36483699083328247,0.12640708684921265,0.6645,0.258,0.133,0.16951458156108856
I,0.42839184403419495,0.3415515720844269,0.085,0.4666675925254822,0.2348065823316574,0.0395,0.13152408599853516
F,0.5309123992919922,0.4319291114807129,0.15365003049373627,0.8905290365219116,0.4037837088108063,0.21595700085163116,0.2604399025440216
I,0.365,0.3195256292819977,0.08,0.2555,0.097,0.043,0.1
M,0.45,0.34384483098983765,0.125548854470253,0.48464569449424744,0.1705,0.075,0.115
M,0.4500907361507416,0.3575594127178192,0.1265176385641098,0.4464397430419922,0.0955,0.062,0.075
I,0.38,0.275,0.1046510711312294,0.3477069139480591,0.08,0.0598311685025692,0.07224564254283905
M,0.603413462638855,0.4758915305137634,0.155,0.9395,0.5136004686355591,0.2552843391895294,0.3476630449295044
F,0.55,0.46500325202941895,0.1647091656923294,1.0518587827682495,0.318,0.21,0.3304702043533325
F,0.6311166286468506,0.4871566593647003,0.17041094601154327,1.297407865524292,0.513,0.301,0.305
F,0.5949791073799133,0.44,0.16271285712718964,1.0440412759780884,0.3825,0.23977714776992798,0.2910136580467224
F,0.5997304916381836,0.48260530829429626,0.185,0.9955,0.5064305067062378,0.2699745297431946,0.285
F,0.59,0.445,0.14,1.3074966669082642,0.6080624461174011,0.234,0.28
M,0.6116163730621338,0.475,0.18,0.9365,0.394,0.219,0.3698197603225708
F,0.575,0.46097254753112793,0.15777084231376648,0.8635,0.393,0.227,0.2
F,0.6136318445205688,0.4858548045158386,0.165,0.9975,0.5490617156028748,0.2731225788593292,0.33
F,0.6206606030464172,0.49593088030815125,0.17159955203533173,1.2570090293884277,0.5548670291900635,0.2805,0.3662024736404419
M,0.6229150891304016,0.525,0.17237643897533417,1.338,0.5515,0.2816256284713745,0.35
F,0.68,0.5090598464012146,0.175,1.798,0.815,0.3101145625114441,0.455
F,0.705,0.4930455684661865,0.17543502151966095,1.7095,0.57646244764328,0.2859220504760742,0.49
M,0.465,0.355,0.11992616951465607,0.49552449584007263,0.2736023962497711,0.124,0.125
F,0.54,0.5057355165481567,0.17602121829986572,1.217,0.5905445218086243,0.3075,0.34
F,0.45,0.3567589223384857,0.1280900537967682,0.5751582384109497,0.237,0.13576938211917877,0.1312764286994934
F,0.6244092583656311,0.5035275816917419,0.17409248650074005,1.3083815574645996,0.381,0.2035,0.3704051673412323
M,0.355,0.29,0.12005146592855453,0.4497755765914917,0.134,0.086,0.14147061109542847
I,0.45,0.335,0.105,0.425,0.1865,0.08899154514074326,0.115
F,0.55,0.4698704481124878,0.16081179678440094,0.9880691170692444,0.4551445543766022,0.240329310297966,0.3015998899936676
I,0.40036529302597046,0.3042158782482147,0.10620427876710892,0.37585383653640747,0.0315,0.0235,0.02
I,0.205,0.15,0.10913947224617004,0.38541606068611145,0.1750427931547165,0.07194867730140686,0.012
I,0.21,0.3006461560726166,0.05,0.39302051067352295,0.0175,0.0125,0.015
I,0.43686169385910034,0.3386237621307373,0.12326406687498093,0.5293534994125366,0.0875,0.1223273053765297,0.15185876190662384
I,0.45410391688346863,0.3513224124908447,0.1176178827881813,0.5795,0.293,0.227,0.14
F,0.46,0.375,0.12,0.6009231209754944,0.24808087944984436,0.1360539197921753,0.13393832743167877
I,0.3774532675743103,0.245,0.10395534336566925,0.35491466522216797,0.1764548271894455,0.06505244970321655,0.07623833417892456
F,0.525,0.425,0.16411378979682922,1.0847628116607666,0.5004309415817261,0.2530348598957062,0.31475743651390076
I,0.45912599563598633,0.35792526602745056,0.12,0.5878865718841553,0.2762032449245453,0.1247594803571701,0.14574187994003296
I,0.4,0.32,0.095,0.303,0.1335,0.09353083372116089,0.10440544784069061
I,0.485,0.36,0.1162593886256218,0.44446057081222534,0.21623091399669647,0.09556898474693298,0.10098464787006378
F,0.44223904609680176,0.36,0.12,0.578359067440033,0.2105,0.135486900806427,0.15
M,0.459792822599411,0.36496031284332275,0.1,0.385,0.30415403842926025,0.12405530363321304,0.11
F,0.4662052094936371,0.37124598026275635,0.1261037141084671,0.6615,0.2565,0.1755,0.22
I,0.43031996488571167,0.33470624685287476,0.12,0.4740488827228546,0.192,0.10382100939750671,0.135
M,0.47,0.385,0.12283580005168915,0.5895,0.2765,0.12,0.16325999796390533
I,0.245,0.19,0.09480348229408264,0.30517685413360596,0.13065679371356964,0.014,0.025
F,0.505,0.3911004364490509,0.1441529542207718,0.7001236081123352,0.246,0.1812579333782196,0.19373072683811188
M,0.4382968246936798,0.3536739945411682,0.105,0.49423688650131226,0.18,0.1125,0.135
M,0.505,0.405,0.1327374130487442,0.625,0.3242063522338867,0.16,0.18199102580547333
F,0.53,0.41,0.1392192393541336,0.8840419054031372,0.42675089836120605,0.1935,0.2
I,0.425,0.3351009786128998,0.1156468614935875,0.3785,0.22415752708911896,0.08,0.1
M,0.52,0.3587794899940491,0.12,0.5606715679168701,0.234,0.1315,0.185
I,0.475,0.355,0.1153162345290184,0.48,0.21863147616386414,0.1015,0.12716689705848694
F,0.565,0.44,0.17615742981433868,0.915,0.354,0.29021862149238586,0.32
F,0.6026108860969543,0.4773205816745758,0.17316773533821106,1.285,0.416,0.224,0.485
F,0.4828921854496002,0.3782742917537689,0.1354490965604782,0.6157791614532471,0.2135,0.16146720945835114,0.17
I,0.31,0.235,0.10003531724214554,0.34844616055488586,0.15425662696361542,0.0405,0.08638834953308105
I,0.42950063943862915,0.33842208981513977,0.13,0.7665,0.22873294353485107,0.168,0.13225756585597992
I,0.4,0.32,0.11,0.353,0.19128672778606415,0.08871278166770935,0.09715943038463593
F,0.595,0.475,0.18242932856082916,1.247,0.5947113037109375,0.225,0.425
M,0.5393610596656799,0.40280771255493164,0.15076600015163422,0.8374035358428955,0.44103768467903137,0.2044614851474762,0.24757912755012512
F,0.605,0.45,0.195,1.098,0.5991291999816895,0.2895,0.315
F,0.6221999526023865,0.475,0.15,1.291664719581604,0.5755899548530579,0.221,0.28
M,0.603912353515625,0.475,0.14,1.151502013206482,0.3625,0.189,0.315
F,0.6,0.47,0.15,0.922,0.5359784364700317,0.194,0.3433702886104584
F,0.4999064803123474,0.4058988690376282,0.13624970614910126,0.788,0.31099098920822144,0.1595,0.19777290523052216
F,0.6283895373344421,0.475,0.17,1.1025,0.5707893967628479,0.2887537181377411,0.381477028131485
F,0.575,0.445,0.16784784197807312,1.2011218070983887,0.5372444987297058,0.26225745677948,0.285
F,0.6028926372528076,0.4768361449241638,0.175,1.2200223207473755,0.5354433655738831,0.27072346210479736,0.675
F,0.52,0.49695464968681335,0.17646557092666626,1.3923118114471436,0.5628231763839722,0.225,0.32
M,0.595,0.475,0.16,1.3175,0.5956301093101501,0.2892984449863434,0.3721291720867157
F,0.58,0.45,0.17880147695541382,1.013,0.5939305424690247,0.216,0.36
F,0.57,0.4962608516216278,0.18,1.2931305170059204,0.339,0.29995784163475037,0.44
M,0.6187697052955627,0.47823411226272583,0.1679224818944931,1.1940468549728394,0.4825,0.27624979615211487,0.3290306627750397
F,0.56,0.44,0.16655848920345306,1.2257955074310303,0.3305,0.2075,0.26
F,0.46,0.3747926652431488,0.12497317790985107,0.517,0.2634686529636383,0.114,0.165
F,0.552872896194458,0.45388320088386536,0.16,0.9378289580345154,0.3135,0.22634166479110718,0.3021014928817749
M,0.565,0.425,0.135,1.1166146993637085,0.5449651479721069,0.2503465712070465,0.255
M,0.555,0.4510483145713806,0.15,0.755,0.4559229910373688,0.21872493624687195,0.2717230021953583
M,0.595,0.48764440417289734,0.174806147813797,1.115,0.5883767604827881,0.254,0.39
F,0.625,0.48962104320526123,0.1758602112531662,1.3222616910934448,0.507,0.28643110394477844,0.39
F,0.695,0.49353060126304626,0.19,1.494,0.588,0.3425,0.485
M,0.665,0.535,0.1795257180929184,1.3496334552764893,0.5755,0.388,0.48
M,0.4619399905204773,0.3660256564617157,0.13346946239471436,0.5556719303131104,0.269,0.1385,0.25
I,0.41764649748802185,0.375,0.11776368319988251,0.4247381091117859,0.214,0.10282641649246216,0.145
I,0.44332772493362427,0.34938907623291016,0.13,0.5225,0.2512563169002533,0.133,0.165
F,0.475,0.375,0.1291276067495346,0.6389332413673401,0.2702108323574066,0.085,0.155
I,0.36,0.265,0.10885048657655716,0.37228062748908997,0.1708524078130722,0.07053946703672409,0.075
M,0.55,0.435,0.16190263628959656,0.843,0.5202107429504395,0.2382809966802597,0.255
M,0.5674270391464233,0.4495950937271118,0.16,1.0625282526016235,0.316,0.164,0.335
M,0.48262786865234375,0.38613367080688477,0.13504552841186523,0.724,0.32462072372436523,0.14007465541362762,0.17123040556907654
M,0.605,0.47,0.16,1.1735,0.4975,0.2405,0.387861967086792
M,0.5374168753623962,0.41,0.155,0.9381912350654602,0.291,0.1835,0.28875458240509033
F,0.545,0.43,0.16794748604297638,1.209555745124817,0.2935,0.2637978792190552,0.28
I,0.4515111446380615,0.3510366976261139,0.1297498494386673,0.5336142182350159,0.261,0.12589585781097412,0.22
I,0.4537511467933655,0.35565629601478577,0.135,0.5403919219970703,0.27419841289520264,0.11879932135343552,0.2
I,0.4374758303165436,0.345291405916214,0.105,0.5320516228675842,0.136,0.1144920140504837,0.1428328901529312
I,0.495,0.3479933738708496,0.11990854889154434,0.5415,0.25016501545906067,0.1345,0.155
I,0.40727314352989197,0.36,0.105,0.431,0.172,0.09061059355735779,0.175
I,0.4187309145927429,0.3260224759578705,0.08,0.3325,0.1485,0.09015963226556778,0.105
M,0.43857342004776,0.35,0.105,0.46824902296066284,0.2720264494419098,0.063,0.15340998768806458
I,0.545,0.35912394523620605,0.125,0.6935,0.2759673297405243,0.146,0.21
F,0.53,0.415,0.115,0.7154291868209839,0.233,0.1585,0.18
I,0.49,0.3112073540687561,0.11189503967761993,0.45523685216903687,0.1969139277935028,0.09096634387969971,0.09930776059627533
M,0.44,0.335039883852005,0.105,0.525722324848175,0.27430856227874756,0.11093761026859283,0.165
F,0.56,0.43,0.15,0.8825,0.3465,0.2746027410030365,0.3432888984680176
M,0.405,0.305,0.085,0.5018702149391174,0.2706685960292816,0.11787907779216766,0.1368187814950943
F,0.47,0.3791644275188446,0.1362084001302719,0.6221415996551514,0.163,0.1035,0.1656205654144287
I,0.4194994270801544,0.3289128243923187,0.085,0.458222895860672,0.103,0.09723931550979614,0.085
F,0.615696132183075,0.425,0.14,1.2065569162368774,0.5262856483459473,0.2707352936267853,0.255
M,0.4825915992259979,0.3861343264579773,0.13504214584827423,0.214,0.3245942294597626,0.14000490307807922,0.17117904126644135
I,0.36,0.29076042771339417,0.10626952350139618,0.1755,0.158893883228302,0.06196096912026405,0.07
I,0.27,0.195,0.11176632344722748,0.3649759888648987,0.0285,0.08537115901708603,0.08660472929477692
I,0.375,0.275,0.09,0.238,0.1075,0.08519335091114044,0.07
I,0.385,0.2927773594856262,0.085,0.2505,0.1627960205078125,0.06340079009532928,0.08
F,0.7,0.535,0.17844171822071075,1.7255,0.6041566729545593,0.2635,0.54
M,0.627278208732605,0.49329689145088196,0.165,1.959,0.7665,0.2937299609184265,0.36310890316963196
M,0.595,0.48,0.17524470388889313,1.262,0.4835,0.2886683940887451,0.41
F,0.4836612045764923,0.3803558647632599,0.125,0.4035,0.2872844934463501,0.13370250165462494,0.129
F,0.325,0.35785022377967834,0.12273745983839035,0.1915,0.22429776191711426,0.12444991618394852,0.1292339563369751
I,0.35,0.26,0.10021868348121643,0.3481423258781433,0.15443234145641327,0.056,0.08680383861064911
I,0.265,0.2,0.065,0.0975,0.14730089902877808,0.059506308287382126,0.028
F,0.4302872121334076,0.33,0.115,0.5734912753105164,0.2505841553211212,0.081,0.1355
