"con_CreditScore","cat_Geography","cat_Gender","con_Age","con_Tenure","con_Balance","con_NumOfProducts","cat_HasCrCard","cat_IsActiveMember","con_EstimatedSalary","cat_Exited"
619,"France","Female",NA,NA,NA,1,"1",NA,NA,"1"
NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
502,"France",NA,NA,8,159660.8,NA,"1","0",NA,NA
NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
NA,NA,"Female",43,2,NA,1,NA,NA,NA,NA
NA,"Spain","Male",NA,8,NA,2,"1","0",NA,"1"
822,NA,NA,50,NA,NA,NA,NA,"1",10062.8,NA
NA,"Germany","Female",29,4,NA,4,NA,"0",NA,NA
501,"France",NA,44,4,NA,2,NA,NA,NA,"0"
NA,NA,NA,NA,NA,134603.88,1,"1",NA,71725.73,"0"
NA,NA,"Male",31,NA,NA,2,"0",NA,80181.12,"0"
497,"Spain","Male",NA,NA,NA,2,"1","0",76390.01,"0"
476,NA,"Female",NA,NA,0,2,NA,"0",NA,"0"
549,NA,"Female",25,5,NA,NA,"0","0",190857.79,"0"
NA,"Spain","Female",NA,NA,NA,NA,"1",NA,65951.65,"0"
616,NA,"Male",NA,NA,143129.41,NA,"0","1",NA,"0"
653,"Germany",NA,58,NA,NA,NA,NA,"0",NA,NA
549,"Spain","Female",24,9,0,2,NA,NA,NA,NA
NA,"Spain","Male",45,6,0,1,NA,"0",158684.81,NA
726,NA,NA,24,6,0,NA,NA,NA,54724.03,"0"
NA,"France",NA,41,NA,0,2,"1","1",NA,NA
636,"Spain","Female",NA,NA,NA,NA,"1",NA,138555.46,NA
510,NA,NA,38,NA,0,1,"1","0",NA,"1"
NA,NA,"Male",46,NA,0,2,"0",NA,NA,NA
NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"0"
NA,"France",NA,NA,NA,NA,NA,"0",NA,NA,NA
756,NA,NA,36,2,NA,1,"1","1",NA,NA
NA,NA,NA,NA,NA,NA,2,NA,NA,38433.35,"0"
574,NA,"Female",43,3,141349.43,NA,NA,"1",NA,NA
NA,"France","Male",29,NA,59697.17,NA,NA,NA,NA,NA
NA,NA,NA,NA,3,0,3,NA,NA,140469.38,NA
533,"France","Male",36,NA,85311.7,1,"0",NA,NA,"0"
NA,"Germany","Male",41,9,NA,2,NA,"0",NA,NA
NA,NA,NA,NA,NA,NA,2,"1",NA,NA,"0"
NA,"Spain",NA,29,NA,0,2,NA,"1",142033.07,"0"
475,NA,NA,45,0,NA,NA,"1",NA,27822.99,"1"
NA,"Spain",NA,NA,3,145260.23,1,"0","1",114066.77,"0"
NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,"0"
NA,NA,"Male",36,NA,0,NA,NA,"1",NA,NA
NA,"Germany",NA,41,NA,NA,NA,"0","1",178074.04,NA
472,"Spain",NA,NA,4,0,1,NA,NA,70154.22,"0"
465,"France","Female",51,8,NA,1,"0",NA,181297.65,NA
556,NA,"Female",NA,2,NA,1,NA,NA,94153.83,NA
834,NA,"Female",49,2,NA,1,NA,NA,194365.76,"1"
660,"Spain","Female",61,5,155931.11,1,"1",NA,158338.39,"0"
776,NA,"Female",NA,4,109421.13,2,"1",NA,126517.46,"0"
NA,"Germany","Female",27,9,112045.67,1,"1","1",119708.21,"1"
NA,NA,NA,39,NA,137843.8,1,"1",NA,NA,"1"
NA,NA,"Male",38,NA,NA,NA,NA,"1",90878.13,"0"
NA,"Germany","Female",NA,2,NA,NA,"1",NA,NA,"0"
NA,"Germany","Male",NA,NA,NA,NA,"1",NA,NA,"0"
585,"Germany",NA,NA,5,146050.97,2,NA,NA,86424.57,NA
788,"France",NA,33,NA,NA,2,NA,NA,NA,NA
NA,NA,NA,NA,NA,125561.97,NA,"0","0",164040.94,"1"
NA,NA,"Male",NA,NA,98495.72,1,"1",NA,40014.76,NA
619,"France",NA,NA,1,125211.92,1,NA,"1",113410.49,NA
NA,NA,"Male",45,5,127864.4,1,NA,NA,87107.57,"0"
NA,"Germany",NA,NA,0,75888.2,NA,NA,NA,NA,NA
NA,"Spain",NA,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,"Male",NA,4,NA,NA,NA,"1",46775.28,NA
NA,"Germany","Male",NA,NA,136857,NA,"0",NA,NA,"0"
NA,NA,"Female",NA,NA,NA,2,"0",NA,NA,"0"
555,"Spain","Male",33,1,56084.69,2,NA,NA,NA,"0"
684,NA,"Male",56,8,78707.16,1,NA,NA,NA,NA
603,"Germany","Male",NA,4,NA,1,"1","1",92840.67,NA
NA,"Germany","Female",36,NA,NA,2,NA,"1",NA,"0"
NA,NA,"Female",34,1,NA,1,NA,NA,110431.51,"0"
NA,NA,"Male",NA,10,123180.01,2,"1","1",NA,NA
NA,NA,"Female",NA,NA,150725.53,2,NA,"1",NA,NA
NA,"France",NA,21,8,98373.26,1,NA,NA,18203,NA
NA,"Germany",NA,NA,NA,NA,4,NA,"0",28373.86,NA
813,"France",NA,NA,6,0,1,"1",NA,33953.87,"0"
657,NA,"Female",37,NA,163607.18,NA,"0","1",NA,"0"
604,"Germany","Female",NA,5,NA,2,NA,NA,NA,"0"
