con_age,cat_workclass,con_fnlwgt,cat_education,con_education.num,cat_marital.status,cat_occupation,cat_relationship,cat_race,cat_sex,con_capital.gain,con_capital.loss,con_hours.per.week,cat_native.country,cat_income
82.0,Private,132870.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,1641.414306640625,235.9873046875,35.557498931884766,United-States,<=50K
39.780086517333984,Private,154370.765625,7th-8th,4.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,3900.0,40.0,United-States,<=50K
37.01978302001953,Private,264663.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,150.83786010742188,40.0,United-States,<=50K
39.341026306152344,Private,216864.0,HS-grad,8.932127952575684,Divorced,Craft-repair,Unmarried,White,Female,0.0,3770.0,45.0,United-States,<=50K
38.0,Private,150601.0,10th,6.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,73.0973892211914,40.0,United-States,<=50K
52.63465118408203,Private,202346.75,Doctorate,14.482403755187988,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,696.1517944335938,20.0,United-States,>50K
68.0,Federal-gov,204956.828125,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,1598.28076171875,155.17344665527344,40.0,United-States,<=50K
45.0,Private,172274.0,Bachelors,12.349066734313965,Divorced,Prof-specialty,Unmarried,Black,Female,308.4279479980469,3004.0,35.0,United-States,>50K
46.1291389465332,Private,205881.75,Bachelors,13.276315689086914,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,551.4699096679688,46.99960708618164,United-States,>50K
52.0,Private,171807.015625,Bachelors,12.475841522216797,Married-civ-spouse,Other-service,Husband,White,Male,34.15965270996094,2824.0,20.0,United-States,>50K
32.0,Private,185986.296875,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,2271.06201171875,2824.0,43.65610122680664,United-States,>50K
46.0,Private,45363.0,Masters,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,293.6077880859375,44.39533996582031,United-States,>50K
45.0,Private,183058.15625,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,-874.5980224609375,2824.0,76.0,United-States,>50K
45.2285041809082,Private,192368.5,Bachelors,12.80975341796875,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,347.8097229003906,46.211891174316406,United-States,>50K
34.0,Private,203034.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,1990.64990234375,407.81475830078125,44.20050048828125,United-States,<=50K
38.43772888183594,Private,176562.265625,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2824.0,40.0,United-States,>50K
29.0,Private,77009.0,HS-grad,7.0,Separated,Sales,Not-in-family,White,Female,0.0,2754.0,42.0,United-States,<=50K
61.0,Private,29059.0,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,2754.0,25.0,United-States,<=50K
42.889827728271484,Private,153870.0,HS-grad,9.414420127868652,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,190.22817993164062,43.107669830322266,United-States,<=50K
21.0,Private,34310.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2603.0,40.0,United-States,<=50K
33.0,Private,228696.0,1st-4th,2.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,2603.0,32.0,Mexico,<=50K
49.0,Private,122066.0,5th-6th,3.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,2603.0,40.0,Greece,<=50K
38.97222900390625,Self-emp-inc,107164.0,HS-grad,10.792926788330078,Never-married,Transport-moving,Not-in-family,White,Male,0.0,137.3509063720703,50.0,United-States,>50K
38.0,Private,175789.375,10th,8.1191987991333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,147.7726593017578,90.0,United-States,>50K
23.0,Private,194753.421875,Some-college,10.681499481201172,Married-civ-spouse,Craft-repair,Husband,White,Male,-472.0827941894531,2559.0,40.0,United-States,>50K
59.0,Self-emp-inc,107287.0,10th,6.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,2559.0,38.677249908447266,United-States,>50K
41.6345329284668,Private,198863.0,Prof-school,14.077569007873535,Divorced,Prof-specialty,Not-in-family,White,Male,2427.884521484375,2559.0,60.0,United-States,>50K
51.0,Private,123011.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,-407.7328186035156,2559.0,50.0,United-States,>50K
60.0,Self-emp-not-inc,205246.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,1488.1639404296875,126.04959106445312,42.40652084350586,United-States,>50K
63.0,Federal-gov,39181.0,Doctorate,16.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,2559.0,60.0,United-States,<=50K
43.73990249633789,Private,149650.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,2059.82763671875,2559.0,44.507179260253906,United-States,>50K
51.0,Private,197163.0,HS-grad,11.998994827270508,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,242.3157958984375,41.262474060058594,United-States,<=50K
37.0,Self-emp-not-inc,137527.0,Doctorate,14.770599365234375,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,2559.0,40.82030487060547,United-States,>50K
54.0,Private,170901.34375,Masters,14.371625900268555,Never-married,Prof-specialty,Not-in-family,White,Female,172.5840301513672,2559.0,40.421390533447266,United-States,>50K
44.0,Private,196063.3125,Bachelors,13.3853120803833,Divorced,Exec-managerial,Unmarried,White,Male,1279.897705078125,2547.0,46.069969177246094,United-States,>50K
46.362850189208984,Private,115806.0,Masters,13.876450538635254,Divorced,Exec-managerial,Unmarried,White,Female,0.0,131.2426300048828,42.49632263183594,United-States,>50K
51.0,Private,115066.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,2547.0,40.0,United-States,<=50K
43.0,Private,289669.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,2547.0,41.52116012573242,United-States,>50K
48.0,Private,121253.0,Bachelors,13.0,Married-spouse-absent,Prof-specialty,Unmarried,White,Male,2846.69873046875,277.47283935546875,44.31316375732422,United-States,>50K
41.02771759033203,Private,110380.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2467.0,41.78176498413086,United-States,<=50K
73.0,Private,233882.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0.0,132.09304809570312,40.0,Vietnam,<=50K
43.46739959716797,Private,194235.765625,Masters,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2444.0,45.58094787597656,United-States,>50K
51.625186920166016,Private,218199.1875,Bachelors,12.988204002380371,Married-civ-spouse,Sales,Husband,White,Male,31495.8125,870.9288940429688,49.27826690673828,United-States,>50K
51.0,State-gov,68898.0,Bachelors,12.609145164489746,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,2444.0,39.0,United-States,>50K
32.72119903564453,Private,185211.3125,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,1720.97412109375,183.36685180664062,40.0,United-States,>50K
46.85087585449219,Private,207418.21875,Bachelors,13.189628601074219,Married-civ-spouse,Prof-specialty,Husband,White,Male,18795.740234375,2444.0,46.797908782958984,United-States,>50K
33.804561614990234,Private,182395.09375,Bachelors,13.0,Never-married,Exec-managerial,Other-relative,White,Male,1716.11083984375,218.05374145507812,50.0,United-States,<=50K
47.10380935668945,Private,213783.46875,Some-college,10.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,356.2166442871094,44.25223922729492,United-States,>50K
40.0,Local-gov,147372.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,-185.8017120361328,2444.0,37.344478607177734,United-States,<=50K
35.75627517700195,Private,185993.328125,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,2663.69384765625,238.6352996826172,45.0,United-States,>50K
