con_age,cat_workclass,con_fnlwgt,cat_education,con_education.num,cat_marital.status,cat_occupation,cat_relationship,cat_race,cat_sex,con_capital.gain,con_capital.loss,con_hours.per.week,cat_native.country,cat_income
48.314334869384766,Private,184766.015625,HS-grad,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,98.67418670654297,43.501258850097656,United-States,<=50K
54.0,Private,140359.0,7th-8th,4.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,3900.0,40.0,United-States,<=50K
39.601478576660156,Private,198415.359375,Some-college,10.16312026977539,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,3900.0,40.0,United-States,<=50K
38.3576545715332,Private,229553.984375,HS-grad,9.697685241699219,Never-married,Other-service,Unmarried,White,Female,3165.494873046875,106.2222671508789,37.733036041259766,United-States,<=50K
41.01132583618164,Private,150601.0,10th,6.291826248168945,Separated,Other-service,Unmarried,White,Female,0.0,3770.0,40.5706787109375,United-States,<=50K
39.20461654663086,Private,229553.1875,Bachelors,10.357673645019531,Never-married,Prof-specialty,Other-relative,White,Male,28036.517578125,273.80670166015625,49.2387809753418,United-States,>50K
42.459251403808594,Federal-gov,190572.875,HS-grad,9.0,Divorced,Prof-specialty,Not-in-family,White,Female,433.5197448730469,83.67058563232422,40.0,United-States,<=50K
42.77079391479492,Private,181314.734375,Doctorate,16.0,Divorced,Prof-specialty,Unmarried,Black,Female,-141.18690490722656,3004.0,41.482582092285156,United-States,>50K
44.390193939208984,Private,230329.3125,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,5477.287109375,290.9325866699219,50.82714080810547,United-States,>50K
33.810733795166016,Private,129177.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,-241.0003204345703,2824.0,20.0,United-States,<=50K
32.0,Private,136204.0,Masters,13.845041275024414,Never-married,Exec-managerial,Not-in-family,White,Female,2548.377685546875,133.96800231933594,51.178314208984375,United-States,<=50K
42.273292541503906,Private,197521.390625,Prof-school,15.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,130.96681213378906,40.0,United-States,<=50K
45.0,Private,172822.0,Bachelors,11.70794677734375,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,2824.0,43.59669494628906,United-States,>50K
57.0,Private,163605.40625,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,2824.0,41.62144470214844,United-States,<=50K
34.0,Private,231688.046875,Bachelors,12.195978164672852,Separated,Prof-specialty,Not-in-family,White,Male,0.0,435.4292907714844,51.62315368652344,United-States,>50K
44.43003845214844,Private,188774.0,Bachelors,11.42972469329834,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2824.0,43.10017395019531,United-States,>50K
29.0,Private,77009.0,11th,7.0,Separated,Sales,Not-in-family,White,Female,0.0,2754.0,42.0,United-States,<=50K
61.0,Private,169480.859375,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,2754.0,25.0,United-States,<=50K
51.0,Private,153870.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,-543.9664306640625,2603.0,44.77507400512695,United-States,<=50K
21.0,Private,34310.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2603.0,40.0,United-States,<=50K
33.0,Private,228696.0,1st-4th,2.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,2603.0,32.0,Mexico,<=50K
49.0,Private,122066.0,5th-6th,3.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,2603.0,40.0,Greece,<=50K
37.0,Self-emp-inc,107164.0,10th,6.783668518066406,Married-civ-spouse,Exec-managerial,Husband,White,Male,930.0552978515625,2559.0,46.26226806640625,United-States,>50K
38.0,Private,161395.109375,10th,7.1548895835876465,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2559.0,90.0,United-States,>50K
23.0,Private,199095.734375,Some-college,10.0,Separated,Craft-repair,Own-child,White,Male,0.0,166.22357177734375,40.0,United-States,>50K
59.0,Self-emp-inc,107287.0,10th,6.800854682922363,Widowed,Exec-managerial,Not-in-family,White,Male,0.0,213.04603576660156,50.0,United-States,>50K
52.0,Private,198863.0,Bachelors,15.0,Divorced,Prof-specialty,Not-in-family,White,Male,2314.035400390625,131.3041229248047,60.0,United-States,<=50K
51.0,Private,123011.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,2559.0,43.190608978271484,United-States,>50K
41.10978317260742,Private,199415.703125,HS-grad,8.649755477905273,Never-married,Craft-repair,Not-in-family,White,Male,0.0,2559.0,50.0,United-States,<=50K
