cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
M,0.462,0.365,0.125,0.4813,0.2076,0.101,0.15
M,0.35,0.265,0.09,0.2255,0.0898,0.048799999999999996,0.07
F,0.538,0.42,0.135,0.6706,0.2934,0.1415,0.21
M,0.44,0.365,0.132,0.516,0.204,0.114,0.155
I,0.33,0.255,0.08,0.205,0.0895,0.0382,0.055
I,0.388,0.3,0.095,0.3515,0.141,0.0775,0.12
F,0.527,0.431,0.154,0.7466,0.237,0.1415,0.33
M,0.545,0.423,0.125,0.768,0.294,0.1573,0.26
F,0.475,0.36,0.118,0.5186999999999999,0.2165,0.1125,0.1752
F,0.566,0.44,0.15,0.8118,0.3145,0.18009999999999998,0.2262
I,0.525,0.417,0.133,0.7714,0.33849999999999997,0.1475,0.21
M,0.417,0.324,0.11,0.406,0.1746,0.081,0.1255
M,0.49,0.372,0.129,0.4681,0.2121,0.095,0.1319
I,0.535,0.40599999999999997,0.145,0.6845,0.2889,0.1565,0.2068
F,0.452,0.355,0.114,0.4755,0.1675,0.0805,0.185
M,0.514,0.4,0.137,0.6645,0.2949,0.133,0.24
I,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115
F,0.44,0.34,0.11,0.426,0.188,0.087,0.1328
I,0.365,0.295,0.08,0.2555,0.1178,0.043,0.1
I,0.398,0.302,0.1,0.381,0.153,0.0658,0.115
M,0.355,0.269,0.094,0.2455,0.0931,0.062,0.075
I,0.38,0.275,0.099,0.2255,0.0939,0.049,0.085
M,0.565,0.442,0.155,0.9217,0.4202,0.2139,0.27
F,0.512,0.415,0.16,0.8042,0.318,0.21,0.2
F,0.624,0.482,0.165,1.1615,0.4938,0.2729,0.3428
F,0.5670000000000001,0.457,0.14,0.9285,0.3825,0.1998,0.2671
F,0.58,0.459,0.168,1.1574,0.4636,0.272,0.324
F,0.5579999999999999,0.432,0.156,1.0152,0.4186,0.2105,0.28
M,0.605,0.475,0.17099999999999999,0.9365,0.4418,0.2079,0.2861
M,0.586,0.457,0.152,0.8872,0.393,0.227,0.29
M,0.577,0.448,0.165,0.9975,0.4196,0.242,0.3069
F,0.68,0.56,0.183,1.639,0.7825,0.3912,0.4697
M,0.665,0.511,0.18,1.4078,0.6204000000000001,0.33899999999999997,0.4198
F,0.622,0.51,0.177,1.5139,0.5655,0.322,0.455
M,0.705,0.52,0.179,1.4135,0.5536,0.30710000000000004,0.416
M,0.46699999999999997,0.355,0.123,0.4795,0.227,0.124,0.1302
F,0.54,0.432,0.166,1.2667,0.5710999999999999,0.3075,0.3708
I,0.45,0.355,0.105,0.5225,0.237,0.1209,0.145
F,0.5630000000000001,0.445,0.158,0.9882000000000001,0.381,0.2267,0.26
M,0.355,0.29,0.09,0.3275,0.134,0.074,0.09
F,0.45,0.335,0.105,0.425,0.1865,0.1009,0.115
F,0.55,0.436,0.162,0.8925,0.362,0.196,0.3375
I,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
I,0.205,0.15,0.055,0.0462,0.0255,0.015,0.012
I,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
I,0.375,0.295,0.095,0.203,0.0875,0.045,0.075
M,0.495,0.385,0.123,0.5795,0.293,0.1252,0.1671
F,0.46,0.358,0.12,0.4605,0.1775,0.11,0.1432
I,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045
F,0.565,0.451,0.16,0.8355,0.3465,0.1777,0.245
