cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
M,0.469,0.365,0.095,0.514,0.2362,0.101,0.15
M,0.35,0.265,0.09,0.2306,0.0995,0.0485,0.07
F,0.53,0.416,0.135,0.6541,0.2565,0.1415,0.202
M,0.482,0.381,0.125,0.516,0.2155,0.114,0.155
I,0.33,0.255,0.08,0.1823,0.0895,0.0395,0.055
I,0.425,0.3,0.095,0.3515,0.141,0.0775,0.12
F,0.53,0.415,0.152,1.0886,0.505,0.2265,0.33
F,0.545,0.425,0.147,0.768,0.294,0.1501,0.26
M,0.475,0.364,0.125,0.5435,0.2258,0.1125,0.165
F,0.55,0.434,0.15,0.78,0.3145,0.151,0.32
F,0.525,0.413,0.148,0.7907000000000001,0.355,0.1475,0.2313
M,0.43,0.35,0.12200000000000001,0.406,0.1675,0.081,0.135
M,0.49,0.38,0.135,0.5415,0.2175,0.095,0.19
F,0.5690000000000001,0.439,0.145,0.7438,0.3399,0.171,0.205
F,0.47,0.355,0.11900000000000001,0.4755,0.1947,0.108,0.1539
F,0.5,0.389,0.13,0.6645,0.258,0.153,0.1983
I,0.355,0.28,0.085,0.2905,0.095,0.0395,0.0917
F,0.443,0.34,0.1,0.451,0.1953,0.1021,0.13
M,0.365,0.295,0.08,0.2788,0.097,0.0604,0.1
F,0.45,0.32,0.11699999999999999,0.381,0.1705,0.075,0.115
M,0.355,0.273,0.092,0.2455,0.0955,0.062,0.075
I,0.38,0.275,0.09,0.2514,0.1113,0.049,0.085
F,0.565,0.452,0.151,0.9395,0.4275,0.2242,0.2957
F,0.544,0.433,0.135,0.7635,0.3202,0.21,0.2319
F,0.597,0.469,0.16,1.1358,0.513,0.2588,0.305
F,0.612,0.48,0.157,0.9511000000000001,0.3825,0.18359999999999999,0.3
F,0.599,0.47200000000000003,0.16,0.9955,0.3945,0.2333,0.2932
M,0.59,0.445,0.14,0.931,0.4072,0.234,0.2603
F,0.605,0.46599999999999997,0.18,1.0787,0.394,0.23099999999999998,0.2808
M,0.541,0.425,0.129,0.8635,0.393,0.227,0.2203
M,0.594,0.46900000000000003,0.155,1.1078,0.4276,0.2147,0.3192
F,0.649,0.517,0.171,1.4774,0.6055,0.2805,0.46
M,0.665,0.518,0.17200000000000001,1.2823,0.5766,0.2988,0.35
M,0.674,0.532,0.181,1.798,0.8039,0.3925,0.526
F,0.634,0.518,0.2,1.2365,0.548,0.27749999999999997,0.3239
