cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
I,0.455,0.353,0.095,0.514,0.2138,0.0974,0.15
I,0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07
F,0.53,0.42,0.135,0.677,0.2565,0.1415,0.1826
M,0.474,0.365,0.125,0.516,0.2155,0.114,0.1379
I,0.33,0.255,0.08,0.205,0.0856,0.0395,0.055
I,0.425,0.335,0.111,0.3515,0.141,0.0775,0.12
F,0.53,0.419,0.15,0.6965,0.237,0.1418,0.2046
M,0.545,0.412,0.125,0.768,0.3061,0.1495,0.1946
F,0.475,0.37,0.125,0.5095,0.2197,0.1152,0.165
F,0.55,0.448,0.167,0.8945,0.3145,0.151,0.2747
I,0.525,0.38,0.14,0.5037,0.194,0.1127,0.16899999999999998
M,0.483,0.369,0.11,0.4432,0.1675,0.1046,0.1428
M,0.501,0.39,0.135,0.5983,0.2175,0.1138,0.19
I,0.527,0.405,0.145,0.6845,0.2725,0.171,0.205
F,0.47,0.37,0.123,0.4755,0.1675,0.0805,0.185
I,0.5,0.4,0.13,0.6645,0.2623,0.1458,0.187
I,0.355,0.28,0.093,0.2905,0.095,0.0527,0.115
I,0.44,0.331,0.1,0.451,0.188,0.087,0.1133
M,0.365,0.295,0.08,0.2467,0.097,0.043,0.1
M,0.45,0.32,0.109,0.3658,0.1705,0.075,0.115
M,0.355,0.28,0.095,0.2455,0.0955,0.0525,0.075
I,0.38,0.275,0.1,0.2255,0.0911,0.0499,0.0677
F,0.5670000000000001,0.44,0.155,0.9395,0.4275,0.214,0.27
F,0.55,0.43,0.153,0.7635,0.318,0.21,0.2
F,0.615,0.489,0.166,1.1822,0.513,0.24939999999999998,0.305
M,0.56,0.445,0.159,0.9285,0.4001,0.208,0.3015
F,0.618,0.49,0.185,0.9955,0.3945,0.272,0.285
M,0.574,0.445,0.156,0.931,0.356,0.234,0.32839999999999997
F,0.6,0.474,0.18,0.9011,0.394,0.1902,0.295
M,0.5650000000000001,0.446,0.151,0.8391000000000001,0.393,0.1587,0.2406
M,0.58,0.457,0.163,1.028,0.40299999999999997,0.2202,0.3176
F,0.617,0.492,0.157,1.3155999999999999,0.6055,0.2805,0.3807
F,0.674,0.525,0.166,1.338,0.624,0.2746,0.3539
F,0.703,0.55,0.19,1.3581,0.5539000000000001,0.2955,0.3554
F,0.705,0.552,0.173,1.3387,0.5640000000000001,0.2604,0.3961
I,0.46799999999999997,0.355,0.112,0.4795,0.227,0.1145,0.125
M,0.628,0.475,0.18,1.3525,0.6093999999999999,0.3075,0.4012
F,0.455,0.355,0.125,0.5922000000000001,0.2547,0.1165,0.178
I,0.553,0.445,0.135,0.9092,0.381,0.2242,0.26
M,0.355,0.29,0.09,0.3275,0.134,0.086,0.09
F,0.45,0.335,0.116,0.425,0.1865,0.091,0.115
F,0.538,0.425,0.148,0.8515,0.362,0.196,0.27
I,0.24,0.174,0.045,0.07,0.0315,0.0235,0.02
I,0.209,0.15,0.055,0.042,0.0255,0.015,0.012
I,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
I,0.39,0.294,0.095,0.203,0.0875,0.0449,0.075
M,0.47,0.37,0.12,0.5795,0.2412,0.1192,0.14
F,0.46,0.375,0.12,0.4858,0.1775,0.1039,0.1549
I,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045
F,0.572,0.447,0.16,0.949,0.3545,0.2044,0.2824
I,0.525,0.41,0.138,0.595,0.2385,0.111,0.19
I,0.416,0.32,0.095,0.303,0.1335,0.06,0.1
M,0.485,0.374,0.134,0.5415,0.2372,0.096,0.16
F,0.46399999999999997,0.36,0.12,0.4775,0.2105,0.1055,0.15
I,0.405,0.307,0.095,0.385,0.173,0.0915,0.11
F,0.538,0.41900000000000004,0.14,0.6615,0.2777,0.1755,0.2087
M,0.445,0.35,0.12,0.4425,0.192,0.0955,0.135
I,0.523,0.411,0.143,0.7244,0.2765,0.1542,0.2434
I,0.245,0.19,0.06,0.086,0.0356,0.014,0.0323
I,0.513,0.4,0.125,0.583,0.246,0.13,0.1688
F,0.448,0.345,0.105,0.4873,0.2147,0.1125,0.135
I,0.511,0.388,0.11,0.625,0.2582,0.16,0.169
M,0.53,0.41,0.13,0.6523,0.302,0.1589,0.2
I,0.425,0.325,0.095,0.3785,0.15940000000000001,0.08,0.11019999999999999
M,0.52,0.4,0.129,0.58,0.234,0.1315,0.185
I,0.468,0.355,0.12,0.48,0.234,0.1015,0.135
F,0.582,0.44,0.16,0.915,0.354,0.1896,0.253
M,0.614,0.495,0.185,1.285,0.416,0.285,0.485
F,0.475,0.39,0.12,0.5781,0.2135,0.1463,0.17
I,0.31,0.233,0.07,0.151,0.063,0.0405,0.045
M,0.504,0.394,0.13,0.7665,0.3218,0.168,0.2084
F,0.4,0.32,0.11,0.353,0.1432,0.0985,0.1
F,0.581,0.47,0.17,1.1461000000000001,0.48,0.225,0.425
M,0.627,0.48,0.175,1.0734,0.474,0.2737,0.38
F,0.633,0.485,0.165,1.3754,0.599,0.2895,0.3741
F,0.612,0.475,0.167,1.1331,0.5123,0.221,0.295
F,0.595,0.458,0.168,0.944,0.3625,0.2239,0.315
F,0.6,0.47,0.18,1.2385,0.5161,0.26339999999999997,0.3613
M,0.555,0.425,0.152,0.788,0.3389,0.1595,0.285
F,0.615,0.481,0.182,1.0267,0.4695,0.2353,0.3251
F,0.575,0.45899999999999996,0.158,0.9989,0.3845,0.252,0.324
F,0.624,0.51,0.173,0.9822000000000001,0.4295,0.2053,0.309
