cat_city,con_area,con_rooms,con_bathroom,con_parking_spaces,cat_floor,cat_animal,cat_furniture,con_hoa,con_rent_amount,con_property_tax,con_fire_insurance
São Paulo,70.0,2.0,2.0379374384880067,2.6326330423355104,10,acept,not furnished,419.47906494140625,1117.621923828125,128.33612060546875,42.0
São Paulo,149.70610961914062,-3.4218084692955015,4.0,8.036583185195923,10,acept,not furnished,1200.0,4960.0,1750.0,63.0
Porto Alegre,82.70680141448975,1.0,1.0,1.0,6,acept,not furnished,1000.0,2800.0,250.7666046142578,63.685231399536136
São Paulo,50.841040420532224,2.0,3.198340928554535,2.2080944061279295,-,acept,not furnished,262.9519958496094,1112.0,70.08136215209962,17.0
São Paulo,25.0,1.0,1.0,2.4664886951446534,1,not acept,not furnished,0.0,800.0,88.13055572509765,11.0
São Paulo,228.37628936767578,3.0,9.418485593795776,7.0,-,acept,not furnished,0.0,8000.0,694.8093078613281,121.0
São Paulo,32.714484786987306,2.0,1.0,1.4514684438705445,7,acept,not furnished,109.60307159423829,305.3745483398437,32.683067321777344,19.29519577026367
São Paulo,84.33788375854492,4.0,4.0,6.622668790817261,10,acept,not furnished,1216.61611328125,3223.0,1735.0,41.0
São Paulo,27.88996238708496,2.0,2.0,1.3623448848724364,1,acept,furnished,132.67431640625,355.4056762695312,38.82706718444824,15.24561939239502
São Paulo,60.95716857910156,1.0,-1.7907824754714965,0.0,10,acept,furnished,590.0,2300.0,122.33130187988282,30.0
São Paulo,26.0,0.9173335283994675,1.0,3.1445116996765137,10,acept,not furnished,470.0,2100.0,159.1663818359375,27.0
Campinas,46.0,1.0,1.5464781880378724,2.045346260070801,10,acept,not furnished,550.0,580.0,43.0,24.564214324951173
São Paulo,82.5455436706543,1.0100296944379807,1.0,4.500153064727783,11,acept,furnished,786.6684692382812,2100.0,166.5595245361328,48.92700119018555
Rio de Janeiro,59.45368270874023,1.2261005878448485,1.386237621307373,1.0,2,acept,furnished,572.5094909667969,1570.2409545898438,224.0,54.0
São Paulo,123.62722854614258,1.966739332675934,2.0,4.366483521461487,24,acept,furnished,900.0,4370.0,17.0,52.86927604675293
Campinas,330.0,2.2106891870498657,6.0,6.0,-,acept,furnished,531.0334167480469,1607.37353515625,328.0,37.84092826843262
Rio de Janeiro,110.0,2.0,2.0,2.643154001235962,1,acept,not furnished,700.0,1268.2652526855468,122.0,39.0
Rio de Janeiro,104.63782501220703,2.0,3.0,4.944675040245056,10,not acept,furnished,874.6113250732421,3500.0,205.191650390625,44.64288177490234
Rio de Janeiro,39.085275650024414,2.1843043088912966,1.0,3.0054269790649415,8,acept,not furnished,800.0,963.3988464355468,79.81153564453125,16.0
São Paulo,600.0,2.6327898025512697,5.0,3.4745187044143675,-,acept,not furnished,444.3099029541016,1158.0227783203125,120.80289306640626,25.73863277435303
São Paulo,100.0,7.0,2.488443613052368,1.6951458930969239,-,acept,not furnished,0.0,526.6473388671875,53.972552108764646,24.126603889465333
Belo Horizonte,42.0,1.0,1.0,1.3297613859176636,17,not acept,not furnished,100.14591522216797,276.0547698974609,33.102387237548825,16.14821376800537
São Paulo,56.39123001098633,1.8212774097919464,2.0,2.0,10,acept,furnished,379.17077178955077,1900.0,108.43729171752929,31.541860008239745
São Paulo,24.202709579467772,1.0,1.0,0.0,-,acept,not furnished,0.0,211.29273681640626,3.0,14.516523933410644
São Paulo,68.7276538848877,3.0,2.1132752157747747,2.371908164024353,10,acept,not furnished,800.0,1800.0,118.0,42.11319274902344
São Paulo,49.0,2.5469170093536375,4.314814949035645,2.4331443667411805,-,acept,not furnished,480.0,1054.1575561523437,42.0,45.0
São Paulo,69.90816345214844,2.101649022102356,1.0,1.0,5,acept,not furnished,600.0,3000.0,0.0,39.0
Rio de Janeiro,43.97366466522217,1.7852843523025512,2.0,1.0,11,acept,not furnished,456.9256195068359,1500.0,94.48598289489746,24.779089546203615
São Paulo,98.09208831787109,3.0,-0.14394011497497558,4.0,-,acept,not furnished,0.0,3180.0,274.7949981689453,39.593362426757814
São Paulo,66.45722198486328,1.0,-0.43993822038173674,0.0,5,acept,furnished,599.2197692871093,1800.0,147.9210403442383,36.623161697387694
São Paulo,49.890198135375975,1.3169921815395356,-0.1747528076171875,1.9637646913528441,6,acept,not furnished,780.0,883.0759887695312,142.0,14.0
São Paulo,32.0,1.0,1.0,0.0,3,acept,not furnished,515.0,651.1885559082032,29.0,21.7383752822876
São Paulo,78.88434371948242,2.0,1.5150805950164794,4.056874322891235,10,acept,not furnished,1208.0,1751.6171997070312,180.8001251220703,33.0
Rio de Janeiro,45.0,1.0,1.0,5.040395736694336,10,acept,not furnished,2450.0,2500.0,593.0,27.899055004119873
São Paulo,350.0,0.3523187398910522,4.820294415950775,4.183837819099426,10,acept,not furnished,2100.0,2093.775537109375,201.69495391845703,53.17301864624024
São Paulo,38.0,1.8847212195396423,5.426974487304688,2.0,11,not acept,not furnished,415.1071044921875,1750.0,0.0,24.90531692504883
São Paulo,30.0,2.0934641361236572,1.0,0.0,1,acept,not furnished,106.5790023803711,299.7465454101563,36.55114555358887,19.88161144256592
Belo Horizonte,80.0,-1.1697670936584472,2.0,3.539296966791153,10,acept,not furnished,0.0,2333.926892089844,215.05812377929686,181.0
São Paulo,28.1371711730957,1.582728385925293,1.7199824571609497,1.6838268518447876,-,not acept,furnished,205.131201171875,537.8005493164062,59.0,18.0
Porto Alegre,28.514014053344727,1.0,1.7527292847633362,1.2914966106414796,1,acept,not furnished,73.783203125,196.07492065429688,26.854843521118163,18.13753547668457
São Paulo,300.0,10.408891062438489,-23.99778594970703,4.0,10,acept,not furnished,3562.6283737182616,12000.0,812.9144901275635,44.37957878112793
São Paulo,240.0,3.0,2.0,3.0,10,acept,not furnished,0.0,1654.1123291015624,292.0,53.0
Belo Horizonte,103.812109375,4.0,2.0,1.0,10,acept,not furnished,939.5922729492188,2550.0,9.0,48.377231979370116
Rio de Janeiro,45.0,1.0662510395050049,1.0,1.0,5,acept,not furnished,536.9513977050781,1631.0,192.0,12.0
Rio de Janeiro,360.0,-3.061538827419281,5.0,13.758766555786133,1,acept,not furnished,2970.356103515625,7965.2142578125,2000.0,82.0
