"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
NA,0.455,0.365,NA,0.514,0.2245,0.101,0.15
"M",0.35,NA,0.09,NA,0.0995,0.0485,0.07
NA,NA,0.42,NA,0.677,0.2565,0.1415,0.21
"M",0.44,NA,0.125,NA,0.2155,0.114,0.155
"I",NA,NA,NA,NA,0.0895,0.0395,0.055
"I",0.425,0.3,NA,NA,0.141,0.0775,0.12
NA,0.53,0.415,0.15,NA,0.237,0.1415,0.33
"F",0.545,0.425,NA,0.768,0.294,0.1495,0.26
"M",NA,0.37,NA,0.5095,0.2165,NA,0.165
"F",NA,0.44,0.15,0.8945,0.3145,NA,NA
NA,0.525,0.38,NA,NA,0.194,NA,NA
"M",NA,0.35,0.11,0.406,0.1675,NA,0.135
"M",NA,NA,NA,0.5415,0.2175,0.095,0.19
"F",NA,0.405,0.145,NA,0.2725,0.171,0.205
NA,NA,0.355,0.1,0.4755,0.1675,0.0805,0.185
NA,0.5,0.4,0.13,0.6645,0.258,0.133,0.24
NA,NA,NA,0.085,0.2905,0.095,NA,0.115
"F",0.44,0.34,0.1,0.451,0.188,NA,NA
NA,0.365,NA,0.08,NA,0.097,0.043,0.1
"M",0.45,0.32,0.1,0.381,0.1705,0.075,0.115
NA,0.355,0.28,NA,0.2455,0.0955,NA,0.075
"I",0.38,0.275,0.1,0.2255,0.08,NA,0.085
"F",NA,0.44,0.155,0.9395,0.4275,0.214,NA
NA,NA,0.415,NA,0.7635,0.318,0.21,0.2
NA,0.615,NA,NA,NA,NA,0.301,0.305
"F",0.56,0.44,0.14,0.9285,0.3825,NA,0.3
"F",0.58,NA,0.185,0.9955,0.3945,NA,0.285
"M",0.59,0.445,0.14,NA,0.356,0.234,0.28
"M",0.605,0.475,0.18,0.9365,0.394,0.219,NA
NA,0.575,0.425,0.14,0.8635,0.393,0.227,NA
"M",0.58,0.47,0.165,NA,0.3935,NA,0.33
"F",NA,0.56,NA,1.639,0.6055,0.2805,0.46
