"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",NA,NA,0.095,NA,0.2245,0.101,0.15
"M",NA,0.265,0.09,NA,0.0995,NA,NA
"F",0.53,0.42,0.135,0.677,NA,0.1415,0.21
NA,0.44,NA,NA,0.516,0.2155,0.114,0.155
"I",NA,NA,NA,0.205,0.0895,NA,NA
"I",0.425,0.3,0.095,0.3515,NA,0.0775,0.12
"F",0.53,0.415,0.15,0.7775,0.237,NA,NA
"F",0.545,0.425,NA,0.768,0.294,0.1495,0.26
"M",0.475,0.37,0.125,NA,0.2165,NA,NA
"F",0.55,0.44,NA,NA,0.3145,0.151,NA
"F",0.525,0.38,NA,0.6065,0.194,0.1475,NA
"M",0.43,0.35,0.11,0.406,0.1675,0.081,0.135
"M",0.49,0.38,0.135,NA,NA,NA,NA
NA,NA,0.405,0.145,0.6845,0.2725,0.171,0.205
"F",0.47,0.355,0.1,NA,0.1675,0.0805,0.185
"M",NA,0.4,0.13,0.6645,NA,0.133,0.24
NA,NA,0.28,0.085,0.2905,0.095,0.0395,0.115
NA,0.44,0.34,0.1,NA,NA,NA,0.13
"M",0.365,0.295,0.08,NA,0.097,NA,0.1
NA,0.45,NA,0.1,0.381,0.1705,0.075,0.115
"M",0.355,0.28,0.095,0.2455,0.0955,0.062,0.075
"I",NA,0.275,0.1,0.2255,NA,0.049,0.085
NA,0.565,0.44,NA,NA,0.4275,0.214,NA
"F",0.55,0.415,0.135,0.7635,0.318,NA,0.2
"F",NA,0.48,NA,NA,0.513,0.301,NA
NA,NA,0.44,NA,0.9285,0.3825,0.188,0.3
"F",0.58,NA,NA,0.9955,NA,0.272,NA
NA,NA,NA,0.14,0.931,0.356,0.234,0.28
NA,NA,0.475,0.18,0.9365,NA,0.219,0.295
NA,NA,NA,NA,NA,0.393,0.227,0.2
"M",0.58,0.47,0.165,0.9975,0.3935,0.242,0.33
"F",0.68,NA,0.165,1.639,0.6055,NA,0.46
NA,NA,0.525,0.165,1.338,NA,0.3575,0.35
"F",0.68,0.55,0.175,NA,0.815,0.3925,0.455
NA,0.705,NA,0.2,1.7095,0.633,0.4115,0.49
NA,0.465,NA,0.105,0.4795,NA,0.124,0.125
"F",0.54,0.475,0.155,1.217,0.5305,NA,NA
"F",0.45,NA,0.105,0.5225,0.237,0.1165,0.145
"F",0.575,0.445,0.135,0.883,NA,NA,NA
NA,0.355,0.29,0.09,0.3275,0.134,0.086,0.09
NA,NA,0.335,0.105,0.425,0.1865,0.091,NA
"F",0.55,0.425,NA,0.8515,NA,0.196,0.27
"I",0.24,0.175,0.045,0.07,NA,0.0235,0.02
NA,0.205,NA,NA,0.042,0.0255,0.015,NA
"I",0.21,0.15,0.05,NA,0.0175,0.0125,NA
NA,NA,0.295,NA,NA,0.0875,NA,0.075
"M",0.47,0.37,0.12,NA,NA,NA,0.14
NA,0.46,NA,NA,0.4605,0.1775,0.11,0.15
"I",0.325,NA,NA,NA,0.0755,NA,0.045
"F",NA,0.425,0.16,NA,0.3545,0.2135,NA
"I",0.52,NA,NA,0.595,NA,NA,NA
NA,0.4,NA,0.095,0.303,0.1335,0.06,NA
NA,0.485,0.36,NA,0.5415,0.2595,0.096,0.16
"F",0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15
"M",NA,0.31,NA,NA,NA,0.0915,NA
NA,0.5,NA,NA,0.6615,0.2565,NA,0.22
"M",NA,0.35,0.12,NA,0.192,0.0955,0.135
NA,NA,0.385,NA,0.5895,0.2765,0.12,0.17
"I",NA,0.19,0.06,0.086,0.042,NA,0.025
"F",0.505,0.4,0.125,0.583,0.246,NA,0.175
NA,NA,NA,0.105,0.4115,0.18,0.1125,0.135
"M",NA,0.405,0.11,NA,NA,0.16,NA
"F",NA,NA,0.13,0.6965,NA,NA,0.2
"M",NA,0.325,NA,0.3785,0.1705,NA,0.1
"M",NA,0.4,0.12,0.58,NA,0.1315,NA
"M",NA,0.355,0.12,0.48,0.234,0.1015,0.135
"F",NA,0.44,0.16,NA,0.354,0.1935,0.32
"F",0.595,0.495,NA,1.285,NA,0.224,NA
"F",0.475,NA,NA,0.5305,NA,0.1155,0.17
NA,0.31,0.235,0.07,0.151,0.063,0.0405,0.045
"M",0.555,NA,NA,0.7665,0.264,0.168,0.275
"F",0.4,0.32,0.11,0.353,0.1405,0.0985,NA
"F",NA,0.475,0.17,1.247,0.48,NA,0.425
"M",0.57,0.48,0.175,1.185,0.474,0.261,0.38
NA,NA,NA,0.195,NA,0.481,NA,NA
"F",0.6,0.475,0.15,1.0075,NA,NA,0.28
"M",0.595,0.475,0.14,0.944,NA,0.189,0.315
"F",NA,0.47,0.15,NA,0.363,NA,NA
"F",NA,NA,NA,NA,0.282,0.1595,0.285
"F",0.615,0.475,NA,1.1025,0.4695,0.2355,0.345
"F",0.575,0.445,NA,NA,NA,0.252,0.285
"M",NA,NA,0.175,1.615,0.5105,0.192,NA
"F",0.52,0.425,0.165,0.9885,0.396,0.225,0.32
"M",0.595,0.475,NA,1.3175,0.408,0.234,NA
NA,NA,0.45,0.14,NA,0.38,0.216,0.36
NA,0.57,NA,0.18,1.295,NA,0.2225,0.44
"M",0.625,NA,0.14,1.195,0.4825,0.205,0.4
"M",0.56,0.44,NA,0.8645,0.3305,0.2075,NA
NA,0.46,NA,0.13,0.517,0.2205,0.114,0.165
"F",0.575,0.45,0.16,NA,NA,0.231,0.33
NA,NA,NA,NA,0.8115,NA,NA,0.255
"M",0.555,0.44,0.15,0.755,NA,0.1525,NA
NA,NA,NA,NA,NA,0.4015,0.254,0.39
"F",NA,0.495,0.165,NA,0.507,NA,NA
"M",NA,NA,0.19,NA,0.588,0.3425,0.485
"M",NA,0.535,0.195,NA,0.5755,0.388,0.48
"M",0.535,0.435,0.15,0.725,0.269,0.1385,0.25
"M",NA,NA,0.13,0.523,0.214,0.132,0.145
"M",0.47,NA,NA,0.5225,0.201,0.133,0.165
NA,0.475,0.375,0.125,0.5785,0.2775,0.085,NA
NA,NA,0.265,NA,NA,0.105,0.046,0.075
"M",0.55,0.435,0.145,NA,0.328,NA,0.255
NA,NA,0.435,0.16,0.883,0.316,NA,0.335
NA,0.53,0.415,0.14,NA,0.3105,0.1675,0.205
"M",0.605,0.47,NA,1.1735,0.4975,0.2405,0.345
"F",NA,0.41,0.155,0.727,0.291,0.1835,0.235
NA,0.545,0.43,0.165,NA,0.2935,0.183,NA
"F",0.5,NA,0.125,0.6675,NA,0.1315,0.22
"F",0.51,0.39,0.135,NA,NA,0.179,0.2
NA,NA,0.395,0.105,0.3635,0.136,0.098,0.13
NA,0.495,0.395,NA,NA,0.2375,0.1345,NA
"M",0.465,NA,0.105,0.431,0.172,0.107,0.175
"I",NA,0.32,NA,0.3325,NA,0.0635,NA
"M",0.425,0.35,0.105,0.393,0.13,0.063,0.165
NA,NA,0.41,0.125,0.6935,0.2975,0.146,0.21
"F",NA,NA,0.115,0.5915,0.233,NA,0.18
"F",0.49,0.375,0.135,0.6125,NA,0.102,0.22
"M",0.44,0.34,NA,NA,0.1305,NA,0.165
"F",0.56,NA,0.15,0.8825,0.3465,0.172,NA
"M",NA,NA,0.085,0.2605,NA,0.0595,0.085
NA,NA,0.365,0.105,0.4205,0.163,NA,0.14
NA,NA,0.295,0.085,0.2535,0.103,NA,0.085
