cat_city,con_area,con_rooms,con_bathroom,con_parking_spaces,cat_floor,cat_animal,cat_furniture,con_hoa,con_rent_amount,con_property_tax,con_fire_insurance
São Paulo,70.0,2.0,1.4824378490447998,1.0,7,acept,furnished,2065.0,3300.0,211.0,42.0
São Paulo,320.0,4.0,4.0,0.0,20,acept,not furnished,1200.0,4960.0,1750.0,63.0
Porto Alegre,80.0,1.0,1.0,1.0,6,acept,not furnished,1000.0,2800.0,0.0,41.0
Porto Alegre,51.0,2.0,1.0,0.0,2,acept,not furnished,270.0,1112.0,22.0,17.0
São Paulo,25.0,1.0,1.0,0.0,1,not acept,not furnished,0.0,800.0,-1391.0672607421875,11.0
São Paulo,376.0,3.0,3.0,7.0,-,acept,not furnished,3137.19287109375,8000.0,834.0,116.57511901855469
Rio de Janeiro,72.0,2.0,1.0,0.0,7,acept,not furnished,740.0,1900.0,85.0,25.0
São Paulo,213.0,4.0,3.825589895248413,4.0,4,acept,not furnished,826.4496459960938,3223.0,1735.0,59.965335845947266
São Paulo,57.29778289794922,2.7110507488250732,2.0,1.0,3,acept,furnished,1000.0,15000.0,870.3551025390625,191.0
Rio de Janeiro,35.0,0.9630265235900879,1.0,0.0,2,acept,furnished,590.0,2300.0,35.0,30.0
São Paulo,26.0,1.0,1.0,0.0,1,acept,furnished,470.0,2100.0,150.0,27.0
Campinas,46.0,1.0,1.0,1.0,10,acept,not furnished,550.0,580.0,43.0,8.0
São Paulo,36.0,1.2120290994644165,1.1618061065673828,0.0,11,acept,not furnished,359.0,2100.0,70.0,27.0
São Paulo,55.0,1.0,1.0,1.0,2,acept,furnished,790.0,4200.0,224.0,54.0
São Paulo,100.0,2.0,2.0,2.0,24,acept,not furnished,900.0,4370.0,17.0,56.0
São Paulo,330.0,3.9983561038970947,6.0,6.0,-,acept,furnished,680.0,8000.0,328.0,121.0
São Paulo,110.0,2.0,2.0,1.0,3,acept,not furnished,700.0,3000.0,122.0,39.0
Rio de Janeiro,88.0,2.0,3.0,1.0,9,not acept,not furnished,1614.0,3500.0,221.0,16.0
São Paulo,56.0,2.0,0.8667945265769958,0.0,8,acept,not furnished,800.0,1220.0,0.0,16.0
São Paulo,292.1350402832031,3.9514918327331543,3.7803618907928467,6.0,-,acept,not furnished,0.0,12000.0,9500.0,181.0
São Paulo,100.0,7.0,4.0,0.0,-,acept,not furnished,0.0,3800.0,118.0,58.0
Belo Horizonte,42.0,1.0,1.0,1.0,17,not acept,furnished,470.0,2312.67919921875,172.0,36.0
São Paulo,160.0,3.0,2.0,2.0,18,acept,furnished,1530.0,1900.0,167.0,25.0
São Paulo,35.0,1.0,1.0,0.0,-,acept,not furnished,0.0,1100.0,3.0,14.0
Rio de Janeiro,115.01130676269531,3.0,2.0,1.0,7,acept,not furnished,800.0,1800.0,118.0,24.0
São Paulo,49.0,1.0,1.0,1.0,10,acept,not furnished,480.0,3500.0,42.0,45.0
São Paulo,41.0,1.0,1.0,1.0,5,not acept,furnished,600.0,3000.0,0.0,25.948434829711914
Belo Horizonte,64.0,2.171187162399292,2.0,1.0,11,acept,not furnished,352.0,1500.0,80.0,20.0
Campinas,208.0,3.0,2.0,4.0,-,acept,not furnished,0.0,3180.0,100.0,48.0
São Paulo,20.0,1.0,1.0,0.0,5,acept,furnished,602.0,1800.0,130.0,23.0
São Paulo,55.0,2.0,2.0,2.0,3,acept,not furnished,780.0,1068.0,142.0,14.0
São Paulo,32.0,1.0,1.0,0.0,3,acept,not furnished,515.0,1700.0,29.0,22.0
São Paulo,80.0,2.0,2.0,1.0,11,acept,not furnished,1208.0,2550.0,216.0,33.0
Rio de Janeiro,45.0,1.0,1.0,1.0,10,acept,furnished,2450.0,2500.0,593.0,33.0
São Paulo,350.0,4.0,4.0,3.0,-,acept,not furnished,1590.9635009765625,4000.0,500.0,51.0
Porto Alegre,38.0,1.0,1.0,2.0,11,not acept,not furnished,450.0,1750.0,0.0,26.0
São Paulo,30.0,1.0,1.0,0.0,1,acept,not furnished,460.0,1600.0,0.0,21.0
Belo Horizonte,80.0,3.0,2.0,1.0,-,acept,not furnished,0.0,11000.0,425.0,181.0
São Paulo,70.0,2.0,1.0,0.0,-,not acept,not furnished,0.0,1150.0,59.0,18.0
Porto Alegre,40.0,1.2930419445037842,1.0,1.0,3,acept,furnished,390.0,2990.0,0.0,44.0
São Paulo,444.5797424316406,3.567385196685791,3.976518154144287,4.0,2,acept,not furnished,3700.0,10674.056640625,1584.0,153.0
São Paulo,240.0,3.0,2.0,3.0,-,acept,not furnished,1409.6912841796875,4330.3974609375,292.0,53.0
São Paulo,200.0,4.0,2.0,1.0,7,not acept,not furnished,850.0,2550.0,9.0,34.0
Belo Horizonte,45.0,1.0,1.0,1.0,5,acept,not furnished,500.0,1631.0,192.0,12.0
São Paulo,360.0,4.0,5.0,2.521610736846924,1,acept,not furnished,4000.0,6410.0,2000.0,82.0
São Paulo,40.0,1.0,1.0,1.0,10,acept,furnished,978.0,2829.0,0.0,33.0
Belo Horizonte,100.0,3.0,1.0,0.6482750177383423,13,not acept,not furnished,700.0,1220.0,10.0,17.0
Porto Alegre,42.0,1.0,1.0,2.0,2,acept,furnished,190.0,1770.0,17.0,26.0
Campinas,250.0,3.0,3.0,2.0,1,acept,not furnished,2200.0,1700.0,256.0,22.0
Campinas,48.0,1.0,1.0,1.0,2,acept,furnished,505.0,1600.0,59.0,21.0
São Paulo,90.0,3.0,3.0,1.0,10,acept,not furnished,1250.0,3800.0,147.0,49.0
São Paulo,45.0,1.0,2.0,1.0,15,acept,furnished,856.0,3900.0,150.0,50.0
Rio de Janeiro,150.0,2.0,2.66025972366333,4.0,6,acept,not furnished,1700.0,4000.0,-508.56964111328125,52.0
São Paulo,60.0,2.0,1.0,0.0,2,acept,not furnished,200.0,1445.0,0.0,19.0
São Paulo,31.0,1.0,1.0,0.0,4,acept,not furnished,370.0,2350.0,56.0,30.0
São Paulo,448.1576232910156,4.0,3.6458895206451416,3.1122097969055176,-,not acept,not furnished,5097.13671875,6660.3662109375,772.0,88.33656311035156
São Paulo,280.0,3.0,1.0,2.0,-,acept,not furnished,0.0,6000.0,113.0,91.0
São Paulo,93.0,2.0,3.0,1.1839401721954346,9,acept,not furnished,663.0,5500.0,133.0,60.561100006103516
Porto Alegre,75.0,3.0,2.0,1.0,9,acept,not furnished,340.0,1800.0,109.0,27.0
São Paulo,194.0,3.0,4.0,3.0,-,acept,not furnished,1688.940185546875,4000.0,70.0,61.0
São Paulo,41.0,1.0,1.0,1.0,6,acept,furnished,523.0,4000.0,131.0,51.0
Rio de Janeiro,65.0,1.0,1.0,1.0,8,acept,furnished,2000.0,5100.0,250.0,66.0
São Paulo,70.0,2.0,1.0,1.0,13,acept,not furnished,761.0,2150.0,67.0,28.0
São Paulo,278.0,4.0,5.0,2.0,16,acept,furnished,3254.574951171875,9000.0,413.011962890625,115.0
Rio de Janeiro,35.0,1.0,1.0,0.0,3,acept,not furnished,306.0,1521.0,21.0,20.0
Campinas,300.0,4.0,4.0,3.0,2,acept,not furnished,2300.0,6000.0,417.0,77.0
São Paulo,61.0,2.0,1.0,1.0,4,acept,not furnished,459.0,1850.0,0.0,24.0
