"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",0.455,0.365,0.095,0.4514225,0.2245,0.101,0.13757375
"I",0.35,0.2672,0.09,0.2255,0.0995,0.0485,0.07
"F",0.53,0.42,0.14015,0.677,0.280515,0.1415,0.21
"M",0.44,0.365,0.125,0.491213333333334,0.2155,0.114,0.155
"I",0.345925833333333,0.255,0.0822166666666669,0.196456,0.0895,0.03788875,0.0548693750000001
"I",0.425,0.3,0.095,0.3515,0.141,0.0775,0.12
"M",0.53,0.415,0.152725,0.7775,0.237,0.1415,0.33
"F",0.545,0.419255,0.15245,0.768,0.294,0.16608625,0.26
"M",0.475,0.3712375,0.125,0.5095,0.2165,0.1125,0.165
"F",0.55,0.44,0.15,0.8945,0.3145,0.184515625,0.32
"I",0.525,0.38,0.129825,0.585055,0.194,0.1475,0.183682083333333
"I",0.4442125,0.35,0.11,0.406,0.16641,0.081,0.1293955
"M",0.49,0.38,0.135,0.5415,0.2175,0.095,0.19
"F",0.535,0.4152,0.145,0.6845,0.2725,0.171,0.205
"F",0.47,0.355,0.1,0.4755,0.1675,0.099085,0.185
"F",0.5,0.4,0.142825,0.703076666666666,0.258,0.145693,0.24
"I",0.355,0.28,0.1010125,0.254858333333333,0.095,0.060075,0.115
"F",0.44,0.34,0.11844875,0.451,0.188,0.087,0.13
"I",0.365,0.2902125,0.08,0.271620416666667,0.1144375,0.0611375,0.1
"M",0.4325,0.333508571428572,0.111125,0.381,0.1705,0.075,0.115
"M",0.355,0.28,0.0974625000000001,0.2455,0.0955,0.062,0.075
"I",0.38,0.275,0.1,0.2255,0.08,0.049,0.085
"M",0.565,0.4426,0.155,0.9235275,0.392075208333334,0.214,0.2728475
"F",0.541350833333333,0.415,0.139458333333333,0.76907,0.3472095,0.17324375,0.2123075
"F",0.615,0.477049999999999,0.165,1.1615,0.513,0.301,0.305
"F",0.56,0.434570833333333,0.14,0.8174925,0.3652975,0.1831575,0.2259625
"F",0.58,0.4545875,0.1541875,0.9955,0.3945,0.272,0.285
"M",0.59,0.445,0.1518,0.911477083333333,0.356,0.2135125,0.28
"M",0.588399999999999,0.475,0.18,0.9365,0.394,0.219,0.2958075
"M",0.575,0.425,0.14,0.9180575,0.393,0.227,0.2583125
"F",0.58,0.45851875,0.165,0.9975,0.3935,0.242,0.33
"F",0.68,0.56,0.195925,1.639,0.6055,0.369945,0.46
"M",0.639841666666667,0.503183333333333,0.165,1.32945375,0.5515,0.3575,0.35
"F",0.68,0.541716666666667,0.175,1.7195175,0.815,0.3925,0.455599833333333
"F",0.694649999999999,0.5567125,0.1908,1.7095,0.716449374999999,0.375525833333333,0.49
"M",0.465,0.355,0.1173,0.4795,0.227,0.10871375,0.125
"F",0.54,0.475,0.155,1.217,0.506272083333333,0.3075,0.31190325
"F",0.471775,0.355,0.121975,0.51124,0.237,0.119575,0.145
"M",0.575,0.445,0.135,0.883,0.399337916666666,0.2035,0.26
"M",0.355,0.29,0.09,0.3275,0.1486,0.086,0.09
"I",0.45,0.335,0.1102625,0.411202916666667,0.1865,0.091,0.115
"M",0.55,0.43875625,0.135,0.8515,0.362,0.171033958333333,0.27
"I",0.24,0.175,0.045,0.0725108333333334,0.0315,0.0235,0.0222058035714285
"I",0.205,0.15,0.055,0.0472011666666667,0.0255,0.01078625,0.0140311666666667
"I",0.212375,0.156805,0.05,0.042,0.020369375,0.0125,0.015
"I",0.39,0.295,0.095,0.237412083333333,0.0875,0.045,0.075
"M",0.47,0.37,0.12,0.5795,0.293,0.227,0.166331875
"F",0.46,0.359675,0.12,0.4605,0.1775,0.11,0.15
"I",0.325,0.245,0.076125,0.161,0.0755,0.0255,0.04859875
"F",0.525,0.425,0.16,0.835415000000001,0.3545,0.192923125,0.245
"I",0.52,0.401337500000001,0.12,0.595,0.2618225,0.111,0.19
"I",0.4,0.32,0.10293125,0.303,0.1335,0.0627674999999999,0.1
"M",0.485,0.36,0.13,0.5415,0.2595,0.096,0.16343875
"F",0.47,0.36,0.12,0.483696666666667,0.2105,0.110068166666667,0.15
"M",0.439166071428572,0.334910714285715,0.1,0.385,0.173,0.0915,0.11
"F",0.5,0.4,0.14,0.6615,0.275685833333334,0.1755,0.1932975
"M",0.445,0.35,0.12,0.4425,0.192,0.0950591666666667,0.135
"M",0.47,0.385,0.135,0.5895,0.2765,0.136689333333333,0.17
"I",0.245,0.191508333333333,0.06,0.086,0.042,0.0178320416666666,0.025
"F",0.505,0.4,0.125,0.583,0.246,0.13,0.175
"F",0.443453571428571,0.345,0.105,0.4115,0.18,0.1125,0.135
"M",0.505,0.405,0.1311,0.6808,0.305,0.16,0.1847575
"F",0.52205,0.41,0.14225,0.6965,0.302,0.1935,0.199626666666667
"M",0.425,0.325,0.095,0.3715505,0.1705,0.0805501388888889,0.1
"M",0.52,0.4,0.130925,0.58,0.234,0.1315,0.185
"M",0.475,0.355,0.12,0.499202083333334,0.234,0.1015,0.148037
"F",0.565,0.443458333333333,0.152175,0.915,0.354,0.205865833333333,0.27702875
"F",0.595,0.476604166666666,0.18555,1.285,0.416,0.224,0.485
"F",0.4794,0.3726375,0.12,0.5305,0.2135,0.1155,0.17
"I",0.31,0.235,0.0771124999999999,0.151,0.063,0.0405,0.0445345833333333
"M",0.555,0.425,0.13,0.805259916666667,0.308015,0.168,0.275
"F",0.4,0.32,0.11,0.353,0.1405,0.0985,0.1120125
"F",0.595,0.475,0.17,1.247,0.48,0.225,0.425
"M",0.6279725,0.4943,0.175,1.185,0.474,0.267664166666667,0.38
"M",0.611875,0.48,0.195,1.16535,0.481,0.2895,0.315
"F",0.6,0.475,0.15,1.0075,0.4425,0.221,0.28
"F",0.595,0.470233333333333,0.15879375,0.937428166666667,0.3625,0.189,0.315
"F",0.559325,0.437112499999999,0.15,0.922,0.363,0.194,0.27
"F",0.555,0.425,0.14,0.788,0.282,0.1595,0.285
"M",0.606479166666667,0.475,0.169558333333333,1.1025,0.4695,0.2355,0.324173291666667
"F",0.575,0.445,0.14,0.960647500000001,0.3845,0.252,0.285
"M",0.62,0.51,0.175,1.615,0.5105,0.192,0.675
"M",0.52,0.410125,0.157025,0.9885,0.396,0.225,0.289670714285714
"M",0.595,0.4813375,0.16,1.3175,0.408,0.234,0.58
"M",0.58,0.45,0.14,1.013,0.4241975,0.21339225,0.36
"F",0.57,0.465,0.1827,1.295,0.339,0.2483225,0.38640375
"M",0.625,0.465,0.178392857142857,1.195,0.4825,0.264815625,0.4
"M",0.56,0.44,0.16,0.895281666666667,0.3305,0.195165833333334,0.301225
"F",0.46,0.355,0.13,0.517,0.2205,0.114,0.165
"F",0.575,0.46079375,0.17386,0.9775,0.393145,0.22301625,0.33
"M",0.565,0.425,0.135,0.8115,0.341,0.1675,0.2434225
"M",0.548725,0.44,0.1440625,0.755,0.307,0.1525,0.26
"M",0.595,0.483399999999999,0.175,1.115,0.4461975,0.232553333333333,0.39
"F",0.627541666666667,0.495,0.165,1.262,0.507,0.277598833333333,0.39
"M",0.695,0.534408333333334,0.19,1.494,0.588,0.3335075,0.460991666666667
"F",0.665,0.535,0.195,1.606,0.5755,0.3419525,0.48
"F",0.535,0.420925,0.15,0.797307666666667,0.35492375,0.184945,0.214517708333333
