"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"I",0.455,0.365,0.095,0.514,0.2245,0.101,0.15
"M",0.3693875,0.2810375,0.09,0.2255,0.09302375,0.0532475,0.07
"I",0.53,0.42,0.137925,0.677,0.29730875,0.1415,0.21
"M",0.44,0.356891666666666,0.125,0.516,0.2155,0.114,0.155
"I",0.33,0.249945833333333,0.08,0.1852945,0.0895,0.0395,0.051863125
"I",0.425,0.3,0.1085125,0.3515,0.141,0.0775,0.12
"F",0.511151666666667,0.40455,0.15,0.7775,0.237,0.1415,0.33
"F",0.545,0.425,0.1423125,0.768,0.294,0.1495,0.24260875
"M",0.471125,0.37,0.1115125,0.504101458333334,0.2165,0.1125,0.145510625
"F",0.5554625,0.44,0.15,0.8945,0.3145,0.151,0.32
"F",0.529191666666667,0.415825,0.14,0.6996325,0.2948775,0.1562045,0.21
"M",0.446283333333333,0.35,0.11,0.406,0.169122857142857,0.0887205357142857,0.12851
"M",0.49,0.38,0.135,0.583395833333334,0.2175,0.130782083333333,0.19
"F",0.504935,0.389325,0.145,0.6845,0.2725,0.14247375,0.205
"M",0.46685,0.355,0.199225,0.580334166666667,0.216737166666667,0.141089083333334,0.185
"F",0.504175,0.405225,0.146970833333333,0.6645,0.258,0.133,0.24
"I",0.355,0.2835625,0.085,0.2905,0.095,0.0395,0.115
"I",0.44,0.34,0.1196375,0.451,0.188587166666667,0.087,0.13
"M",0.365,0.289091666666667,0.08,0.26820875,0.102115,0.0578229166666666,0.1
"I",0.45,0.32,0.1,0.381,0.1705,0.08662,0.105018333333333
"I",0.355,0.28,0.0986000000000002,0.2455,0.0955,0.062,0.075
"I",0.38,0.275,0.0971400000000001,0.2255,0.08,0.049,0.085
"F",0.565,0.448850000000001,0.159175,0.9395,0.4275,0.214,0.27
"M",0.55,0.415,0.138825,0.7635,0.318,0.170476547619048,0.234729166666667
"F",0.615,0.486691666666667,0.165,1.1615,0.513,0.301,0.3311685
"F",0.584825,0.470370833333333,0.1558525,0.9285,0.3825,0.188,0.3
"F",0.58,0.45,0.163483333333333,0.9955,0.403586666666667,0.272,0.285
"M",0.59,0.445,0.14,0.991935,0.4362475,0.234,0.28
"M",0.605,0.475,0.18,0.9365,0.399295833333333,0.219,0.295
"M",0.575,0.425,0.14,0.8635,0.393,0.189013333333334,0.226224166666667
"M",0.58,0.4639875,0.176525,1.0899245,0.43633875,0.242,0.33
"F",0.702109999999999,0.56,0.165,1.639,0.7191125,0.353508875,0.46
"F",0.643214285714286,0.5040875,0.165,1.338,0.5515,0.3575,0.35
"F",0.68,0.536725000000001,0.175,1.798,0.778615312500001,0.3925,0.455
"F",0.705,0.55,0.2,1.7095,0.798228166666667,0.4115,0.4472725
"I",0.465,0.355,0.116125,0.4795,0.227,0.124,0.125
"F",0.638875,0.50696875,0.155,1.217,0.5305,0.25684,0.34387475
"I",0.478625,0.366775,0.11885,0.5225,0.237,0.1165,0.145
"F",0.57726875,0.445,0.135,0.9063,0.381,0.2035,0.26
"M",0.396773809523809,0.29,0.09,0.3275,0.15555,0.086,0.09
"F",0.45,0.335,0.105,0.425,0.1865,0.091,0.122237583333333
"F",0.543600000000001,0.425,0.135,0.84191375,0.362,0.196,0.22855
"I",0.24,0.1845625,0.0611416666666666,0.07,0.0287666666666667,0.0235,0.02
"I",0.2094625,0.15,0.055,0.042,0.0255,0.0091275,0.012
"I",0.21,0.151304166666666,0.0478833333333333,0.042,0.0175,0.0089375,0.015
"I",0.39,0.295,0.095,0.203,0.0875,0.045,0.075
"M",0.47,0.367175,0.12,0.5795,0.293,0.114475,0.140735
"F",0.46,0.375,0.12,0.4605,0.1775,0.11,0.15
"I",0.325,0.245,0.07,0.161,0.0755,0.0255,0.045
"F",0.525,0.422175,0.16,0.8355,0.339499,0.2135,0.245
