"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
NA,0.455,0.365,NA,NA,NA,0.101,0.15
"M",0.35,NA,0.09,0.2255,0.0995,0.0485,NA
"F",0.53,0.42,NA,0.677,NA,0.1415,0.21
NA,0.44,NA,NA,NA,0.2155,0.114,NA
NA,0.33,NA,0.08,NA,NA,0.0395,0.055
NA,0.425,0.3,0.095,0.3515,NA,NA,NA
NA,0.53,NA,NA,NA,NA,NA,NA
"F",NA,NA,NA,NA,0.294,NA,0.26
"M",0.475,0.37,NA,NA,NA,NA,0.165
NA,0.55,NA,0.15,0.8945,NA,0.151,NA
NA,0.525,0.38,0.14,NA,NA,NA,0.21
"M",NA,0.35,NA,NA,NA,0.081,0.135
NA,NA,NA,NA,NA,0.2175,0.095,NA
"F",NA,NA,NA,NA,0.2725,NA,NA
NA,0.47,NA,0.1,NA,0.1675,0.0805,NA
NA,NA,NA,0.13,0.6645,NA,0.133,NA
"I",NA,0.28,NA,0.2905,0.095,NA,NA
NA,0.44,NA,0.1,0.451,0.188,0.087,0.13
NA,NA,0.295,0.08,NA,0.097,0.043,0.1
NA,NA,NA,0.1,NA,0.1705,0.075,0.115
NA,NA,NA,0.095,0.2455,NA,NA,NA
"I",0.38,0.275,0.1,NA,NA,0.049,NA
"F",NA,NA,0.155,NA,0.4275,NA,NA
NA,NA,NA,0.135,0.7635,NA,NA,NA
NA,NA,0.48,NA,1.1615,NA,0.301,NA
NA,0.56,NA,0.14,NA,0.3825,NA,NA
NA,NA,0.45,0.185,NA,NA,NA,0.285
NA,0.59,NA,0.14,NA,0.356,0.234,0.28
"M",NA,0.475,NA,0.9365,NA,0.219,0.295
NA,0.575,NA,NA,NA,0.393,0.227,0.2
"M",NA,NA,0.165,NA,NA,0.242,0.33
NA,0.68,NA,0.165,NA,0.6055,NA,NA
NA,NA,0.525,NA,1.338,0.5515,NA,0.35
"F",0.68,NA,0.175,NA,NA,NA,NA
"F",0.705,NA,NA,1.7095,NA,NA,NA
NA,NA,NA,0.105,NA,0.227,0.124,NA
"F",NA,NA,NA,1.217,NA,0.3075,0.34
NA,0.45,NA,NA,0.5225,0.237,NA,NA
NA,0.575,NA,0.135,NA,0.381,0.2035,NA
"M",NA,0.29,0.09,0.3275,0.134,0.086,NA
"F",0.45,0.335,NA,0.425,NA,NA,0.115
"F",0.55,0.425,NA,0.8515,NA,NA,0.27
"I",0.24,NA,0.045,NA,NA,NA,NA
NA,0.205,0.15,0.055,0.042,NA,NA,0.012
"I",0.21,0.15,NA,0.042,NA,0.0125,NA
NA,0.39,NA,NA,0.203,0.0875,0.045,0.075
"M",0.47,0.37,0.12,0.5795,0.293,0.227,NA
NA,0.46,0.375,NA,NA,NA,NA,NA
NA,NA,0.245,0.07,0.161,NA,0.0255,0.045
"F",NA,NA,NA,0.8355,0.3545,NA,NA
"I",0.52,NA,0.12,NA,NA,NA,NA
NA,0.4,NA,0.095,0.303,0.1335,0.06,NA
"M",0.485,0.36,0.13,NA,NA,NA,NA
NA,NA,0.36,0.12,NA,NA,NA,NA
NA,0.405,NA,0.1,0.385,NA,NA,0.11
"F",NA,NA,NA,0.6615,NA,0.1755,0.22
"M",0.445,0.35,0.12,0.4425,0.192,NA,0.135
"M",0.47,0.385,NA,NA,0.2765,0.12,NA
"I",0.245,0.19,NA,NA,0.042,NA,0.025
"F",NA,0.4,NA,NA,0.246,NA,0.175
"M",NA,NA,0.105,0.4115,NA,0.1125,NA
"M",NA,0.405,0.11,NA,NA,NA,0.175
NA,NA,0.41,NA,0.6965,NA,NA,NA
NA,NA,0.325,NA,0.3785,0.1705,NA,NA
"M",NA,NA,NA,0.58,0.234,0.1315,NA
"M",NA,NA,NA,0.48,NA,0.1015,0.135
"F",0.565,NA,NA,0.915,NA,NA,NA
NA,0.595,0.495,NA,1.285,NA,0.224,NA
"F",NA,NA,NA,NA,NA,NA,NA
NA,0.31,0.235,NA,0.151,NA,0.0405,NA
NA,0.555,0.425,0.13,NA,0.264,NA,0.275
NA,0.4,NA,0.11,NA,0.1405,0.0985,0.1
"F",NA,0.475,NA,NA,NA,0.225,0.425
NA,0.57,0.48,0.175,1.185,0.474,0.261,NA
"F",NA,NA,0.195,NA,NA,NA,NA
NA,0.6,NA,0.15,NA,0.4425,0.221,NA
NA,0.595,NA,NA,NA,0.3625,NA,NA
"F",0.6,NA,NA,0.922,0.363,0.194,0.305
NA,NA,NA,NA,NA,0.282,0.1595,NA
NA,0.615,0.475,NA,1.1025,NA,NA,0.345
"F",0.575,0.445,0.14,0.941,NA,NA,NA
"M",NA,0.51,NA,NA,NA,NA,0.675
NA,0.52,0.425,0.165,0.9885,0.396,NA,0.32
NA,0.595,0.475,NA,NA,NA,NA,0.58
"M",NA,0.45,0.14,NA,NA,0.216,0.36
"F",0.57,0.465,0.18,NA,NA,NA,NA
NA,NA,NA,NA,1.195,NA,0.205,NA
"M",NA,NA,0.16,NA,0.3305,NA,NA
NA,0.46,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0.9775,0.3135,NA,NA
NA,NA,0.425,0.135,NA,0.341,0.1675,NA
"M",0.555,0.44,NA,NA,0.307,0.1525,NA
NA,0.595,0.465,0.175,NA,0.4015,0.254,0.39
NA,NA,0.495,0.165,NA,0.507,0.318,0.39
"M",NA,0.56,NA,1.494,NA,NA,0.485
"M",0.665,0.535,0.195,NA,NA,0.388,NA
"M",0.535,0.435,NA,NA,0.269,NA,0.25
"M",0.47,NA,0.13,NA,NA,0.132,0.145
"M",0.47,NA,NA,0.5225,NA,0.133,0.165
"F",0.475,NA,NA,NA,0.2775,0.085,NA
NA,NA,NA,0.095,0.2315,NA,0.046,NA
NA,NA,NA,0.145,0.843,0.328,0.1915,NA
NA,0.53,NA,0.16,NA,NA,NA,NA
"M",0.53,NA,NA,NA,0.3105,NA,0.205
"M",NA,0.47,NA,NA,NA,NA,NA
"F",NA,0.41,0.155,NA,NA,NA,NA
"F",0.545,NA,NA,NA,NA,NA,0.28
NA,0.5,0.4,0.125,0.6675,0.261,NA,0.22
