"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",NA,0.365,NA,0.514,NA,NA,0.15
NA,0.35,NA,0.09,0.2255,0.0995,NA,0.07
"F",0.53,NA,0.135,NA,0.2565,NA,0.21
NA,NA,NA,0.125,NA,NA,0.114,NA
"I",0.33,NA,0.08,0.205,0.0895,NA,NA
"I",0.425,NA,0.095,0.3515,NA,NA,NA
NA,NA,0.415,0.15,0.7775,NA,0.1415,0.33
"F",0.545,NA,NA,0.768,0.294,0.1495,NA
"M",0.475,NA,NA,0.5095,0.2165,0.1125,NA
"F",NA,0.44,NA,NA,0.3145,0.151,NA
"F",NA,0.38,NA,NA,0.194,0.1475,0.21
NA,0.43,0.35,0.11,NA,0.1675,NA,NA
NA,0.49,0.38,0.135,0.5415,NA,0.095,0.19
"F",0.535,0.405,0.145,0.6845,0.2725,NA,NA
"F",NA,0.355,NA,NA,NA,NA,NA
"M",NA,0.4,NA,NA,0.258,NA,NA
NA,NA,0.28,0.085,NA,NA,NA,NA
NA,NA,0.34,0.1,NA,0.188,0.087,0.13
"M",NA,NA,NA,0.2555,0.097,0.043,0.1
NA,0.45,0.32,NA,0.381,0.1705,NA,NA
"M",0.355,0.28,NA,0.2455,NA,0.062,0.075
"I",NA,0.275,NA,0.2255,NA,NA,NA
NA,NA,0.44,0.155,0.9395,0.4275,0.214,NA
NA,NA,NA,0.135,NA,0.318,NA,NA
"F",0.615,NA,0.165,NA,0.513,0.301,0.305
"F",NA,0.44,0.14,NA,0.3825,NA,NA
"F",NA,0.45,0.185,0.9955,0.3945,0.272,NA
NA,0.59,NA,NA,NA,0.356,NA,NA
NA,0.605,0.475,NA,NA,NA,0.219,NA
NA,NA,NA,0.14,NA,0.393,0.227,0.2
NA,0.58,NA,0.165,NA,NA,0.242,0.33
"F",NA,0.56,NA,NA,NA,0.2805,NA
"M",NA,NA,NA,NA,NA,0.3575,NA
NA,0.68,NA,NA,NA,0.815,0.3925,0.455
NA,NA,0.55,0.2,1.7095,0.633,NA,0.49
NA,0.465,NA,NA,NA,NA,NA,NA
"F",0.54,NA,0.155,1.217,0.5305,NA,0.34
"F",NA,0.355,NA,NA,0.237,0.1165,NA
NA,NA,0.445,0.135,NA,NA,0.2035,NA
NA,NA,NA,0.09,NA,NA,NA,0.09
NA,0.45,0.335,0.105,NA,NA,0.091,0.115
"F",0.55,0.425,0.135,NA,NA,NA,0.27
"I",0.24,0.175,0.045,0.07,NA,0.0235,0.02
NA,0.205,NA,0.055,NA,NA,NA,NA
