"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",0.455,0.365,NA,0.514,NA,NA,NA
"M",0.35,NA,0.09,NA,0.0995,NA,NA
"F",NA,0.42,NA,0.677,NA,0.1415,0.21
NA,0.44,0.365,0.125,0.516,NA,NA,NA
NA,0.33,NA,NA,NA,0.0895,0.0395,0.055
"I",NA,NA,NA,0.3515,0.141,0.0775,0.12
NA,0.53,0.415,NA,NA,0.237,0.1415,0.33
"F",0.545,NA,NA,NA,0.294,0.1495,NA
NA,0.475,0.37,NA,NA,0.2165,NA,0.165
"F",0.55,0.44,0.15,NA,0.3145,NA,NA
NA,0.525,0.38,NA,0.6065,NA,NA,NA
"M",0.43,0.35,NA,0.406,NA,0.081,0.135
NA,0.49,0.38,NA,NA,NA,0.095,0.19
"F",NA,NA,0.145,NA,0.2725,0.171,0.205
NA,NA,0.355,NA,NA,NA,NA,NA
"M",0.5,0.4,0.13,0.6645,0.258,0.133,NA
NA,0.355,NA,NA,0.2905,NA,0.0395,NA
NA,NA,NA,0.1,0.451,NA,NA,NA
"M",NA,0.295,NA,0.2555,NA,NA,NA
NA,NA,0.32,NA,NA,0.1705,0.075,NA
"M",NA,0.28,NA,NA,0.0955,0.062,0.075
NA,0.38,NA,0.1,NA,NA,0.049,NA
"F",0.565,0.44,NA,NA,0.4275,NA,0.27
"F",NA,0.415,0.135,0.7635,NA,NA,0.2
"F",0.615,0.48,NA,NA,NA,NA,0.305
"F",NA,NA,NA,NA,NA,0.188,NA
"F",NA,0.45,0.185,NA,NA,NA,0.285
NA,0.59,NA,0.14,NA,NA,0.234,0.28
"M",0.605,0.475,NA,0.9365,0.394,0.219,0.295
"M",0.575,0.425,NA,NA,NA,NA,NA
NA,NA,NA,NA,0.9975,NA,NA,NA
"F",0.68,NA,NA,NA,NA,NA,NA
NA,0.665,NA,NA,1.338,0.5515,NA,0.35
NA,NA,0.55,NA,1.798,0.815,0.3925,0.455
"F",0.705,0.55,0.2,NA,NA,0.4115,0.49
"M",0.465,NA,0.105,NA,0.227,0.124,NA
"F",0.54,0.475,NA,NA,NA,0.3075,0.34
"F",0.45,0.355,0.105,0.5225,NA,NA,0.145
NA,NA,0.445,0.135,NA,NA,NA,0.26
NA,0.355,0.29,NA,NA,0.134,NA,0.09
NA,NA,NA,0.105,NA,0.1865,0.091,0.115
"F",0.55,0.425,NA,NA,NA,NA,0.27
NA,NA,NA,NA,0.07,0.0315,0.0235,0.02
NA,NA,NA,NA,NA,0.0255,0.015,0.012
NA,0.21,0.15,0.05,NA,NA,NA,0.015
"I",NA,NA,0.095,0.203,0.0875,NA,NA
"M",0.47,0.37,NA,NA,0.293,NA,NA
NA,NA,NA,0.12,NA,NA,0.11,NA
"I",0.325,0.245,NA,NA,NA,0.0255,NA
NA,0.525,NA,NA,NA,0.3545,0.2135,0.245
NA,NA,0.41,NA,0.595,NA,0.111,NA
"M",NA,0.32,0.095,0.303,NA,NA,0.1
"M",0.485,NA,NA,0.5415,NA,0.096,NA
"F",NA,0.36,NA,NA,NA,0.1055,NA
NA,0.405,NA,0.1,NA,NA,0.0915,0.11
"F",NA,0.4,0.14,0.6615,NA,NA,NA
"M",NA,0.35,NA,0.4425,0.192,NA,NA
"M",NA,0.385,0.135,NA,NA,NA,NA
"I",0.245,0.19,NA,0.086,NA,0.014,NA
"F",NA,0.4,0.125,0.583,0.246,NA,0.175
"M",NA,NA,NA,NA,NA,NA,NA
NA,NA,0.405,0.11,NA,NA,NA,0.175
NA,NA,NA,NA,NA,NA,0.1935,0.2
NA,0.425,NA,NA,0.3785,0.1705,NA,0.1
"M",0.52,NA,0.12,0.58,0.234,0.1315,0.185
"M",0.475,0.355,0.12,0.48,0.234,0.1015,0.135
NA,NA,0.44,NA,NA,NA,NA,NA
"F",0.595,0.495,NA,NA,NA,0.224,NA
"F",NA,0.39,0.12,0.5305,0.2135,0.1155,NA
NA,NA,NA,0.07,0.151,NA,0.0405,0.045
"M",NA,0.425,NA,NA,0.264,NA,NA
"F",NA,NA,NA,0.353,NA,0.0985,NA
"F",NA,NA,0.17,NA,0.48,NA,0.425
"M",0.57,0.48,0.175,NA,NA,0.261,NA
"F",0.605,NA,NA,1.098,NA,0.2895,0.315
NA,NA,0.475,NA,1.0075,0.4425,0.221,0.28
"M",0.595,0.475,NA,0.944,NA,0.189,NA
"F",NA,0.47,NA,0.922,0.363,NA,NA
NA,0.555,NA,0.14,0.788,NA,0.1595,0.285
"F",NA,0.475,NA,NA,NA,0.2355,0.345
NA,0.575,0.445,0.14,0.941,NA,NA,NA
NA,NA,0.51,NA,1.615,NA,0.192,0.675
NA,NA,0.425,0.165,NA,NA,0.225,0.32
NA,0.595,0.475,0.16,NA,NA,0.234,0.58
NA,0.58,0.45,0.14,NA,NA,0.216,0.36
