"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
NA,0.455,NA,NA,0.514,NA,0.101,0.15
"M",NA,NA,NA,0.2255,0.0995,NA,NA
NA,NA,NA,NA,NA,0.2565,NA,0.21
"M",0.44,0.365,NA,NA,NA,NA,0.155
NA,NA,0.255,0.08,0.205,NA,0.0395,0.055
"I",0.425,NA,NA,0.3515,0.141,NA,NA
NA,0.53,NA,0.15,0.7775,0.237,NA,NA
NA,0.545,NA,NA,0.768,0.294,0.1495,0.26
NA,NA,NA,NA,NA,0.2165,NA,0.165
"F",0.55,NA,0.15,0.8945,0.3145,0.151,NA
NA,NA,0.38,0.14,0.6065,NA,NA,NA
"M",0.43,NA,NA,0.406,0.1675,NA,0.135
NA,NA,NA,0.135,0.5415,NA,NA,NA
"F",0.535,0.405,NA,NA,0.2725,NA,NA
"F",NA,NA,0.1,NA,0.1675,0.0805,0.185
NA,0.5,0.4,NA,NA,0.258,0.133,NA
"I",0.355,NA,0.085,NA,NA,NA,NA
NA,NA,NA,0.1,NA,0.188,NA,NA
NA,NA,NA,0.08,NA,0.097,0.043,NA
"M",0.45,NA,NA,0.381,0.1705,0.075,0.115
NA,NA,0.28,0.095,NA,NA,0.062,NA
NA,0.38,0.275,0.1,0.2255,NA,0.049,NA
NA,0.565,0.44,NA,NA,NA,NA,0.27
"F",0.55,NA,NA,NA,NA,0.21,NA
"F",0.615,NA,NA,NA,NA,NA,0.305
NA,0.56,0.44,NA,0.9285,NA,0.188,0.3
"F",NA,NA,NA,0.9955,0.3945,NA,0.285
NA,0.59,0.445,0.14,NA,0.356,0.234,NA
NA,NA,NA,0.18,NA,0.394,NA,0.295
"M",NA,NA,NA,NA,0.393,0.227,NA
"M",0.58,NA,NA,NA,NA,NA,NA
NA,0.68,0.56,NA,NA,0.6055,0.2805,NA
"M",NA,0.525,0.165,NA,0.5515,0.3575,0.35
"F",NA,0.55,0.175,NA,NA,NA,0.455
NA,NA,0.55,NA,NA,0.633,NA,NA
NA,NA,NA,NA,NA,0.227,NA,NA
"F",NA,NA,0.155,NA,NA,0.3075,0.34
"F",0.45,NA,NA,NA,NA,NA,0.145
"F",0.575,NA,0.135,0.883,NA,0.2035,0.26
"M",NA,0.29,0.09,NA,0.134,0.086,NA
NA,0.45,NA,NA,NA,NA,NA,0.115
"F",0.55,NA,0.135,0.8515,0.362,0.196,NA
"I",NA,0.175,0.045,0.07,NA,NA,NA
"I",0.205,NA,0.055,NA,0.0255,0.015,NA
"I",0.21,0.15,NA,NA,NA,0.0125,0.015
"I",0.39,NA,0.095,0.203,0.0875,0.045,NA
NA,NA,0.37,NA,0.5795,0.293,0.227,NA
NA,NA,0.375,0.12,0.4605,0.1775,0.11,NA
"I",0.325,0.245,0.07,NA,NA,0.0255,0.045
NA,0.525,NA,0.16,0.8355,0.3545,0.2135,NA
NA,NA,NA,NA,NA,NA,0.111,0.19
"M",0.4,0.32,NA,NA,NA,0.06,NA
NA,0.485,NA,NA,0.5415,NA,0.096,NA
"F",NA,NA,0.12,0.4775,NA,NA,0.15
"M",NA,0.31,0.1,0.385,NA,NA,0.11
"F",NA,NA,NA,0.6615,NA,NA,NA
NA,0.445,NA,NA,0.4425,0.192,0.0955,NA
NA,0.47,NA,0.135,0.5895,NA,NA,0.17
NA,0.245,0.19,0.06,0.086,NA,NA,0.025
"F",0.505,NA,NA,0.583,0.246,0.13,0.175
"M",0.45,0.345,NA,0.4115,NA,0.1125,NA
NA,0.505,NA,0.11,0.625,NA,NA,0.175
"F",NA,0.41,NA,0.6965,NA,NA,0.2
"M",0.425,NA,0.095,0.3785,NA,0.08,NA
NA,0.52,NA,0.12,0.58,NA,NA,NA
"M",0.475,NA,0.12,NA,NA,0.1015,0.135
"F",0.565,NA,NA,NA,0.354,0.1935,0.32
NA,NA,NA,0.185,1.285,NA,0.224,NA
NA,NA,NA,0.12,NA,NA,NA,NA
"I",NA,NA,NA,0.151,0.063,0.0405,0.045
"M",0.555,0.425,NA,NA,0.264,NA,NA
"F",NA,NA,0.11,NA,NA,0.0985,0.1
"F",0.595,NA,0.17,1.247,NA,0.225,NA
NA,0.57,0.48,NA,NA,0.474,0.261,0.38
NA,0.605,NA,NA,NA,0.481,NA,NA
NA,0.6,0.475,0.15,NA,NA,NA,0.28
"M",NA,0.475,0.14,0.944,NA,NA,0.315
"F",0.6,0.47,0.15,0.922,NA,0.194,0.305
NA,0.555,0.425,0.14,NA,NA,NA,0.285
NA,0.615,NA,NA,NA,NA,NA,0.345
NA,NA,NA,NA,NA,NA,0.252,NA
NA,0.62,0.51,0.175,NA,NA,NA,0.675
"F",NA,0.425,0.165,0.9885,0.396,0.225,NA
NA,NA,NA,0.16,NA,NA,0.234,NA
NA,0.58,NA,0.14,NA,0.38,0.216,0.36
"F",NA,NA,0.18,1.295,NA,0.2225,0.44
NA,NA,NA,NA,NA,NA,0.205,0.4
"M",NA,0.44,NA,0.8645,0.3305,NA,NA
"F",0.46,NA,NA,NA,0.2205,NA,NA
NA,0.575,0.45,NA,NA,NA,NA,0.33
NA,0.565,0.425,NA,NA,0.341,NA,NA
"M",NA,0.44,NA,0.755,0.307,0.1525,0.26
"M",NA,NA,0.175,NA,NA,NA,NA
NA,NA,0.495,0.165,NA,0.507,0.318,0.39
NA,NA,0.56,NA,NA,0.588,0.3425,0.485
"M",0.665,NA,NA,1.606,0.5755,NA,0.48
"M",NA,0.435,0.15,NA,NA,0.1385,0.25
NA,0.47,0.375,NA,NA,0.214,0.132,NA
NA,NA,0.37,NA,NA,NA,NA,NA
NA,0.475,0.375,0.125,0.5785,0.2775,NA,NA
"I",0.36,NA,0.095,0.2315,0.105,NA,0.075
"M",NA,NA,0.145,0.843,NA,0.1915,0.255
NA,0.53,NA,NA,0.883,0.316,0.164,0.335
"M",0.53,0.415,NA,NA,0.3105,NA,NA
"M",0.605,NA,NA,1.1735,0.4975,0.2405,NA
"F",NA,0.41,NA,NA,0.291,NA,NA
"F",NA,0.43,0.165,0.802,NA,0.183,NA
NA,NA,NA,0.125,0.6675,0.261,NA,0.22
"F",0.51,NA,0.135,NA,0.231,0.179,NA
NA,NA,0.395,NA,0.3635,0.136,0.098,NA
NA,0.495,NA,0.125,0.5415,0.2375,0.1345,0.155
NA,0.465,0.36,NA,0.431,NA,0.107,NA
NA,NA,NA,0.08,0.3325,0.1485,0.0635,NA
"M",0.425,0.35,NA,NA,NA,0.063,0.165
NA,0.545,NA,NA,NA,NA,0.146,NA
"F",NA,0.415,NA,NA,0.233,0.1585,NA
NA,0.49,NA,NA,NA,0.2555,0.102,0.22
NA,0.44,NA,NA,NA,NA,NA,0.165
NA,NA,0.43,0.15,NA,NA,0.172,NA
"M",0.405,NA,0.085,NA,NA,0.0595,0.085
"F",NA,NA,NA,NA,NA,0.1035,NA
"I",0.385,0.295,NA,NA,0.103,NA,0.085
NA,0.515,0.425,NA,NA,0.304,NA,NA
NA,0.37,0.265,0.075,NA,0.09,0.051,0.07
"I",0.36,0.28,0.08,0.1755,0.081,NA,NA
"I",NA,NA,NA,0.073,0.0285,NA,0.03
NA,0.375,0.275,NA,0.238,NA,0.0545,NA
"I",NA,0.29,NA,0.2505,NA,0.061,0.08
"M",0.7,NA,NA,NA,0.63,0.2635,NA
NA,NA,0.54,NA,1.959,NA,NA,0.78
"M",NA,NA,NA,1.262,0.4835,NA,0.41
"F",0.44,0.35,NA,0.4035,0.175,NA,0.129
"F",0.325,NA,0.09,NA,0.085,NA,NA
NA,NA,NA,0.095,0.211,NA,0.056,NA
"I",0.265,NA,0.065,0.0975,NA,NA,0.028
"F",0.425,0.33,NA,NA,NA,NA,NA
"F",NA,NA,0.08,NA,NA,0.0345,0.048
"M",0.345,NA,0.09,0.2005,0.094,0.0295,NA
"F",NA,0.325,NA,NA,NA,0.063,0.117
NA,NA,NA,0.095,NA,0.096,0.0575,0.0925
NA,NA,NA,0.155,NA,0.341,0.2055,0.2475
"F",NA,0.45,NA,0.741,0.295,NA,0.2665
NA,0.65,NA,NA,1.3445,NA,NA,0.4465
NA,0.56,0.455,0.155,0.797,0.34,0.19,0.2425
"M",0.475,NA,0.13,0.5175,0.2075,0.1165,NA
NA,0.49,0.38,NA,0.549,NA,0.1075,NA
"M",NA,NA,NA,NA,0.224,0.108,NA
"I",0.28,0.205,0.08,NA,0.052,0.039,NA
NA,NA,NA,0.055,0.0315,0.0105,NA,NA
NA,0.17,NA,NA,0.03,0.013,0.008,NA
NA,NA,0.475,NA,1.053,NA,0.262,0.325
"F",0.605,0.5,0.185,1.1185,NA,NA,NA
NA,0.635,0.515,NA,1.3715,NA,0.305,0.45
NA,0.605,NA,0.16,1.0565,0.37,0.2355,NA
"F",0.565,NA,NA,0.9885,0.387,0.1495,0.31
NA,NA,NA,0.13,0.722,NA,NA,NA
NA,0.575,0.46,0.19,NA,NA,NA,NA
"M",0.645,0.485,NA,1.514,NA,0.2615,0.635
NA,NA,NA,NA,0.9075,NA,0.2135,NA
"F",NA,NA,NA,NA,0.2985,NA,0.44
"M",NA,NA,NA,1.056,0.4215,0.2475,NA
NA,0.605,0.485,0.16,1.222,0.53,NA,NA
"M",NA,NA,NA,1.2445,NA,0.297,0.345
"F",0.725,0.56,NA,2.141,NA,NA,NA
"F",0.65,0.545,0.23,NA,NA,0.2895,NA
NA,NA,NA,0.19,2.55,NA,0.483,0.725
"F",NA,NA,NA,NA,NA,0.4515,NA
NA,NA,NA,NA,NA,0.625,0.408,NA
"M",NA,0.56,NA,NA,NA,0.3085,NA
"F",0.68,NA,0.175,1.6185,NA,0.409,0.62
NA,0.695,NA,NA,NA,NA,0.541,0.59
NA,0.53,0.395,NA,NA,0.308,NA,0.255
"M",0.525,NA,0.155,NA,0.486,0.233,0.285
NA,NA,0.405,NA,NA,NA,0.1845,NA
NA,0.235,NA,NA,0.048,0.0185,NA,NA
NA,0.36,NA,0.09,0.1785,NA,0.037,NA
"I",NA,0.21,NA,NA,NA,0.0375,NA
NA,0.315,NA,0.085,NA,0.053,0.0475,0.05
"I",NA,NA,NA,NA,NA,0.015,0.015
NA,0.58,NA,0.15,NA,NA,0.2165,NA
NA,0.57,NA,0.18,NA,NA,NA,0.295
NA,NA,NA,NA,NA,0.515,0.266,NA
"F",0.56,0.45,0.16,1.0235,NA,0.268,0.3
"F",0.62,NA,0.175,1.0165,NA,0.214,NA
NA,NA,0.51,0.2,1.5675,NA,0.367,NA
NA,NA,NA,0.19,NA,NA,NA,NA
NA,0.63,NA,NA,NA,0.392,NA,0.285
NA,NA,NA,NA,NA,0.54,NA,0.38
NA,NA,0.48,0.16,NA,0.5265,0.335,NA
"F",0.585,0.46,NA,NA,NA,0.271,0.29
"M",NA,0.48,0.18,1.1595,NA,0.2165,0.325
"M",0.61,NA,NA,1.0225,0.419,NA,0.36
"M",0.58,NA,NA,0.927,NA,NA,NA
"I",NA,NA,NA,0.22,0.092,0.06,NA
"F",NA,NA,0.14,NA,NA,NA,0.195
"M",NA,0.405,0.155,NA,0.346,0.1535,NA
"F",NA,0.41,NA,NA,NA,0.145,NA
