"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
NA,0.455,0.365,0.095,NA,0.2245,NA,NA
NA,NA,0.265,0.09,NA,NA,0.0485,NA
NA,0.53,NA,NA,NA,NA,0.1415,NA
"M",0.44,NA,0.125,0.516,NA,NA,NA
"I",NA,NA,0.08,NA,0.0895,0.0395,0.055
"I",0.425,0.3,NA,NA,0.141,NA,0.12
NA,0.53,NA,NA,0.7775,0.237,NA,0.33
NA,NA,NA,0.125,0.768,0.294,0.1495,0.26
NA,0.475,NA,0.125,0.5095,0.2165,0.1125,0.165
NA,0.55,0.44,0.15,NA,0.3145,NA,NA
NA,NA,0.38,0.14,NA,NA,NA,NA
NA,0.43,NA,NA,0.406,0.1675,0.081,NA
NA,0.49,NA,NA,NA,NA,0.095,NA
"F",NA,NA,0.145,NA,NA,NA,NA
NA,NA,0.355,0.1,NA,0.1675,0.0805,0.185
"M",0.5,0.4,0.13,NA,NA,0.133,NA
NA,NA,NA,NA,0.2905,0.095,0.0395,NA
"F",NA,0.34,0.1,0.451,0.188,NA,0.13
NA,NA,0.295,0.08,0.2555,NA,0.043,0.1
NA,NA,NA,0.1,0.381,NA,NA,NA
NA,NA,NA,0.095,NA,0.0955,NA,0.075
NA,NA,NA,0.1,NA,0.08,NA,0.085
"F",0.565,0.44,0.155,NA,NA,NA,0.27
"F",0.55,0.415,NA,NA,NA,0.21,0.2
NA,NA,NA,NA,NA,0.513,NA,NA
"F",0.56,NA,NA,NA,NA,0.188,0.3
NA,NA,0.45,NA,NA,0.3945,0.272,0.285
"M",0.59,0.445,NA,NA,NA,NA,0.28
NA,0.605,NA,NA,0.9365,NA,0.219,0.295
NA,0.575,0.425,0.14,0.8635,0.393,NA,NA
"M",NA,NA,0.165,NA,0.3935,0.242,NA
NA,NA,NA,NA,1.639,NA,NA,NA
"M",NA,NA,0.165,1.338,NA,0.3575,0.35
NA,NA,NA,NA,1.798,0.815,0.3925,NA
NA,0.705,NA,NA,NA,0.633,0.4115,0.49
NA,NA,NA,NA,NA,0.227,NA,NA
