"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
NA,NA,0.365,0.095,NA,NA,NA,0.15
NA,0.35,NA,NA,NA,0.0995,NA,NA
NA,NA,NA,NA,NA,NA,0.1415,0.21
"M",0.44,NA,NA,0.516,0.2155,NA,NA
NA,0.33,NA,NA,0.205,0.0895,NA,NA
NA,0.425,NA,0.095,NA,0.141,NA,0.12
"F",NA,NA,NA,0.7775,NA,NA,NA
NA,NA,NA,0.125,NA,0.294,0.1495,0.26
NA,0.475,0.37,NA,0.5095,0.2165,NA,NA
NA,0.55,NA,0.15,0.8945,NA,NA,0.32
NA,NA,NA,NA,NA,0.194,NA,NA
"M",0.43,NA,0.11,NA,0.1675,NA,NA
NA,0.49,NA,NA,NA,NA,NA,0.19
NA,NA,0.405,NA,0.6845,NA,0.171,NA
NA,NA,0.355,NA,0.4755,0.1675,0.0805,NA
"M",0.5,NA,0.13,NA,NA,0.133,NA
NA,0.355,NA,0.085,NA,NA,0.0395,0.115
"F",0.44,0.34,NA,NA,NA,0.087,NA
"M",NA,NA,NA,NA,NA,0.043,NA
NA,0.45,0.32,0.1,NA,NA,NA,0.115
NA,0.355,NA,0.095,0.2455,0.0955,0.062,NA
NA,0.38,NA,0.1,0.2255,0.08,0.049,0.085
NA,0.565,0.44,NA,NA,0.4275,0.214,0.27
"F",NA,NA,NA,0.7635,NA,0.21,0.2
NA,0.615,0.48,0.165,NA,NA,0.301,0.305
"F",NA,0.44,0.14,NA,0.3825,NA,NA
"F",0.58,NA,0.185,NA,NA,NA,0.285
"M",NA,NA,0.14,0.931,0.356,NA,0.28
"M",0.605,NA,NA,0.9365,NA,0.219,NA
NA,0.575,0.425,NA,0.8635,0.393,0.227,0.2
NA,NA,0.47,NA,0.9975,NA,0.242,NA
"F",NA,NA,NA,1.639,NA,0.2805,0.46
"M",NA,NA,0.165,1.338,0.5515,0.3575,0.35
NA,NA,0.55,NA,NA,NA,NA,0.455
NA,0.705,NA,0.2,1.7095,0.633,0.4115,NA
NA,0.465,0.355,NA,NA,NA,0.124,NA
"F",0.54,0.475,0.155,1.217,NA,0.3075,NA
NA,0.45,0.355,0.105,NA,0.237,0.1165,NA
"F",NA,NA,0.135,NA,0.381,0.2035,0.26
"M",0.355,NA,NA,NA,0.134,0.086,0.09
NA,NA,NA,0.105,NA,0.1865,NA,NA
NA,NA,NA,NA,NA,NA,0.196,0.27
NA,NA,NA,0.045,NA,NA,0.0235,0.02
"I",0.205,NA,NA,NA,NA,NA,NA
"I",0.21,NA,NA,NA,0.0175,NA,0.015
NA,0.39,0.295,NA,0.203,NA,0.045,0.075
NA,0.47,NA,0.12,NA,NA,NA,NA
"F",0.46,0.375,NA,NA,NA,NA,0.15
"I",NA,0.245,NA,NA,0.0755,0.0255,NA
"F",NA,NA,NA,NA,NA,NA,NA
"I",NA,NA,0.12,0.595,0.2385,0.111,0.19
NA,NA,0.32,0.095,0.303,NA,0.06,0.1
"M",NA,NA,NA,NA,NA,NA,NA
NA,NA,0.36,0.12,NA,NA,NA,0.15
"M",0.405,NA,0.1,0.385,0.173,NA,0.11
NA,0.5,NA,0.14,0.6615,0.2565,NA,NA
"M",NA,0.35,NA,NA,0.192,0.0955,NA
"M",NA,0.385,0.135,NA,NA,0.12,NA
NA,0.245,0.19,NA,NA,0.042,NA,0.025
NA,0.505,0.4,NA,0.583,0.246,NA,0.175
"M",0.45,0.345,NA,0.4115,0.18,NA,NA
"M",0.505,0.405,0.11,0.625,0.305,NA,0.175
"F",0.53,NA,0.13,NA,NA,NA,0.2
NA,NA,NA,NA,0.3785,0.1705,0.08,0.1
NA,NA,0.4,0.12,NA,0.234,0.1315,NA
NA,0.475,NA,NA,0.48,0.234,NA,0.135
NA,0.565,NA,NA,0.915,0.354,NA,NA
"F",NA,NA,NA,NA,NA,NA,0.485
NA,0.475,0.39,0.12,NA,NA,NA,NA
"I",NA,0.235,NA,NA,NA,0.0405,NA
"M",NA,NA,0.13,0.7665,NA,NA,0.275
"F",NA,NA,0.11,0.353,NA,NA,NA
"F",NA,0.475,NA,NA,NA,NA,NA
NA,NA,0.48,0.175,NA,NA,NA,NA
"F",0.605,0.45,0.195,1.098,NA,0.2895,0.315
NA,0.6,0.475,NA,NA,0.4425,0.221,0.28
NA,NA,NA,NA,NA,0.3625,NA,NA
"F",NA,NA,NA,0.922,NA,0.194,0.305
NA,0.555,NA,NA,NA,NA,0.1595,0.285
"F",NA,NA,0.17,NA,0.4695,NA,NA
"F",0.575,NA,0.14,0.941,NA,NA,0.285
NA,NA,NA,0.175,NA,0.5105,NA,0.675
"F",0.52,0.425,0.165,NA,0.396,NA,NA
"M",0.595,0.475,NA,NA,0.408,0.234,0.58
"M",NA,0.45,NA,NA,NA,NA,0.36
"F",0.57,0.465,NA,NA,NA,0.2225,NA
NA,0.625,NA,0.14,NA,0.4825,0.205,NA
NA,NA,NA,NA,NA,0.3305,NA,NA
NA,0.46,NA,NA,NA,NA,NA,0.165
NA,0.575,0.45,NA,0.9775,NA,0.231,0.33
"M",0.565,0.425,NA,0.8115,NA,NA,0.255
"M",0.555,0.44,NA,0.755,0.307,0.1525,0.26
"M",0.595,0.465,NA,1.115,0.4015,0.254,0.39
NA,NA,NA,0.165,1.262,0.507,NA,0.39
"M",0.695,NA,0.19,1.494,0.588,0.3425,NA
NA,0.665,0.535,NA,1.606,0.5755,NA,0.48
"M",NA,0.435,0.15,NA,NA,0.1385,0.25
NA,0.47,NA,NA,NA,NA,NA,0.145
"M",0.47,0.37,0.13,0.5225,0.201,0.133,NA
NA,0.475,NA,0.125,0.5785,NA,0.085,0.155
"I",0.36,NA,0.095,NA,NA,0.046,NA
NA,0.55,0.435,0.145,NA,NA,0.1915,NA
NA,0.53,NA,0.16,0.883,0.316,0.164,0.335
NA,NA,0.415,0.14,NA,0.3105,0.1675,NA
"M",NA,0.47,NA,1.1735,NA,0.2405,0.345
NA,0.52,0.41,NA,0.727,NA,0.1835,0.235
NA,0.545,0.43,NA,0.802,NA,0.183,0.28
NA,0.5,NA,0.125,NA,NA,0.1315,NA
NA,NA,NA,0.135,NA,NA,NA,0.2
NA,NA,0.395,0.105,0.3635,NA,NA,0.13
"M",0.495,0.395,NA,0.5415,0.2375,0.1345,0.155
"M",NA,0.36,NA,NA,NA,NA,0.175
NA,NA,NA,0.08,NA,0.1485,NA,NA
NA,NA,0.35,0.105,NA,NA,NA,NA
NA,NA,0.41,NA,0.6935,NA,NA,0.21
"F",NA,0.415,NA,NA,NA,NA,NA
NA,0.49,0.375,0.135,NA,0.2555,NA,0.22
"M",NA,NA,0.105,0.402,NA,NA,0.165
"F",NA,NA,NA,NA,0.3465,NA,0.31
NA,0.405,NA,0.085,0.2605,NA,NA,NA
"F",0.47,0.365,0.105,NA,NA,0.1035,NA
