"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
NA,NA,0.365,NA,NA,0.2245,0.101,0.15
"M",NA,0.265,NA,0.2255,0.0995,0.0485,0.07
"F",NA,0.42,0.135,NA,0.2565,NA,NA
"M",NA,0.365,0.125,0.516,0.2155,NA,0.155
"I",NA,0.255,NA,0.205,NA,NA,NA
"I",0.425,0.3,0.095,0.3515,0.141,0.0775,0.12
NA,0.53,0.415,0.15,NA,NA,0.1415,0.33
NA,NA,0.425,NA,NA,NA,NA,0.26
"M",0.475,0.37,0.125,0.5095,0.2165,0.1125,NA
NA,NA,NA,NA,NA,0.3145,NA,0.32
"F",NA,0.38,0.14,NA,0.194,NA,NA
NA,NA,NA,0.11,0.406,NA,0.081,NA
NA,NA,0.38,NA,NA,0.2175,NA,0.19
NA,0.535,0.405,0.145,NA,0.2725,0.171,0.205
"F",NA,0.355,0.1,NA,NA,NA,0.185
"M",NA,0.4,NA,0.6645,NA,NA,0.24
NA,0.355,0.28,NA,NA,NA,NA,NA
NA,0.44,0.34,NA,NA,NA,NA,NA
"M",NA,0.295,NA,NA,NA,0.043,0.1
NA,NA,0.32,0.1,NA,0.1705,0.075,NA
NA,0.355,NA,NA,0.2455,NA,0.062,0.075
NA,NA,NA,0.1,0.2255,NA,0.049,NA
"F",0.565,0.44,0.155,0.9395,NA,0.214,0.27
NA,NA,0.415,0.135,0.7635,0.318,0.21,0.2
"F",0.615,NA,0.165,NA,0.513,0.301,NA
"F",NA,NA,NA,0.9285,NA,NA,0.3
NA,0.58,NA,0.185,0.9955,0.3945,0.272,NA
"M",NA,NA,NA,NA,0.356,0.234,NA
NA,0.605,0.475,0.18,0.9365,0.394,0.219,0.295
NA,0.575,NA,NA,0.8635,0.393,NA,0.2
NA,0.58,NA,NA,NA,0.3935,NA,NA
NA,NA,NA,NA,1.639,NA,NA,NA
"M",0.665,NA,0.165,1.338,NA,0.3575,0.35
"F",0.68,0.55,0.175,NA,0.815,NA,NA
"F",0.705,0.55,NA,NA,NA,NA,0.49
NA,NA,NA,0.105,NA,0.227,0.124,NA
"F",0.54,0.475,NA,NA,NA,NA,NA
"F",NA,0.355,NA,0.5225,NA,0.1165,NA
NA,NA,NA,0.135,0.883,0.381,NA,NA
NA,NA,NA,NA,0.3275,NA,NA,NA
"F",NA,NA,NA,0.425,NA,0.091,NA
"F",NA,NA,NA,0.8515,0.362,0.196,NA
"I",NA,0.175,NA,0.07,0.0315,0.0235,0.02
"I",NA,NA,NA,0.042,NA,NA,0.012
NA,0.21,0.15,NA,NA,0.0175,NA,0.015
NA,0.39,NA,NA,0.203,0.0875,NA,0.075
"M",NA,NA,0.12,NA,NA,NA,NA
"F",NA,0.375,0.12,NA,0.1775,NA,0.15
NA,NA,NA,NA,0.161,0.0755,0.0255,NA
"F",0.525,0.425,0.16,0.8355,0.3545,0.2135,0.245
"I",0.52,NA,0.12,NA,0.2385,0.111,0.19
NA,0.4,NA,NA,NA,0.1335,NA,0.1
NA,NA,NA,NA,NA,0.2595,NA,0.16
"F",0.47,NA,0.12,0.4775,NA,NA,NA
"M",0.405,NA,0.1,0.385,0.173,NA,0.11
NA,NA,0.4,0.14,NA,0.2565,0.1755,0.22
"M",NA,NA,0.12,0.4425,NA,0.0955,0.135
NA,NA,0.385,NA,NA,0.2765,0.12,0.17
NA,NA,0.19,NA,0.086,0.042,NA,0.025
NA,0.505,NA,NA,NA,NA,0.13,0.175
"M",NA,NA,0.105,0.4115,NA,NA,NA
NA,0.505,NA,NA,0.625,NA,NA,0.175
"F",0.53,NA,NA,NA,NA,0.1935,NA
NA,0.425,NA,0.095,NA,0.1705,0.08,NA
NA,0.52,NA,0.12,NA,0.234,0.1315,0.185
NA,NA,NA,NA,NA,0.234,0.1015,0.135
NA,NA,NA,0.16,NA,NA,0.1935,NA
NA,NA,NA,NA,1.285,0.416,0.224,0.485
"F",0.475,0.39,NA,0.5305,0.2135,NA,NA
NA,NA,0.235,NA,0.151,0.063,NA,NA
"M",0.555,NA,NA,0.7665,0.264,0.168,NA
NA,0.4,NA,0.11,0.353,NA,0.0985,0.1
"F",NA,0.475,0.17,1.247,0.48,NA,0.425
"M",NA,NA,NA,1.185,0.474,NA,0.38
"F",0.605,NA,0.195,NA,NA,NA,0.315
"F",0.6,NA,0.15,1.0075,NA,0.221,NA
NA,0.595,NA,0.14,0.944,NA,NA,0.315
"F",0.6,NA,0.15,NA,0.363,NA,0.305
"F",0.555,NA,0.14,0.788,NA,NA,NA
"F",NA,NA,0.17,NA,NA,NA,NA
"F",NA,0.445,NA,0.941,0.3845,NA,0.285
"M",0.62,0.51,NA,1.615,NA,0.192,0.675
"F",NA,0.425,NA,0.9885,NA,NA,NA
NA,0.595,NA,0.16,1.3175,0.408,NA,0.58
"M",NA,0.45,NA,1.013,NA,0.216,NA
NA,NA,NA,0.18,1.295,0.339,NA,0.44
NA,NA,NA,NA,NA,0.4825,NA,0.4
NA,0.56,0.44,0.16,0.8645,NA,NA,0.26
"F",0.46,0.355,0.13,NA,0.2205,NA,NA
"F",NA,NA,NA,0.9775,NA,0.231,0.33
"M",NA,NA,NA,NA,NA,0.1675,NA
NA,0.555,0.44,NA,NA,0.307,0.1525,NA
NA,NA,NA,NA,NA,NA,0.254,NA
"F",NA,NA,0.165,NA,NA,0.318,NA
"M",0.695,0.56,0.19,1.494,0.588,NA,NA
NA,0.665,0.535,0.195,NA,NA,0.388,NA
NA,0.535,0.435,0.15,0.725,0.269,0.1385,NA
NA,NA,NA,NA,NA,0.214,0.132,NA
NA,NA,NA,NA,0.5225,NA,0.133,0.165
"F",NA,NA,0.125,NA,0.2775,NA,0.155
"I",NA,0.265,0.095,0.2315,0.105,0.046,0.075
NA,0.55,NA,NA,NA,0.328,NA,NA
"M",NA,0.435,NA,NA,0.316,NA,0.335
"M",NA,0.415,NA,NA,0.3105,0.1675,NA
"M",0.605,NA,NA,1.1735,NA,0.2405,NA
"F",0.52,0.41,NA,NA,0.291,0.1835,NA
NA,NA,0.43,0.165,0.802,0.2935,0.183,NA
NA,0.5,0.4,NA,0.6675,0.261,NA,0.22
"F",NA,0.39,NA,NA,0.231,NA,0.2
"F",NA,NA,0.105,0.3635,NA,0.098,NA
"M",NA,NA,NA,0.5415,NA,NA,NA
NA,0.465,NA,0.105,NA,0.172,NA,0.175
"I",0.435,NA,NA,0.3325,NA,0.0635,NA
NA,0.425,NA,0.105,NA,NA,0.063,NA
NA,NA,0.41,0.125,NA,NA,0.146,0.21
NA,0.53,NA,0.115,NA,0.233,NA,NA
"F",NA,NA,0.135,0.6125,NA,NA,0.22
NA,NA,0.34,NA,NA,0.1305,NA,0.165
"F",0.56,NA,0.15,0.8825,0.3465,0.172,NA
"M",0.405,NA,NA,NA,0.1145,NA,0.085
NA,NA,0.365,0.105,0.4205,0.163,NA,0.14
"I",0.385,NA,NA,NA,NA,NA,NA
NA,NA,0.425,NA,NA,NA,0.1725,NA
NA,0.37,NA,NA,0.214,0.09,0.051,NA
NA,NA,0.28,0.08,0.1755,NA,0.0505,0.07
NA,NA,0.195,0.06,0.073,0.0285,0.0235,0.03
NA,0.375,0.275,NA,0.238,NA,0.0545,0.07
NA,0.385,0.29,0.085,NA,NA,0.061,0.08
NA,NA,NA,0.16,1.7255,NA,NA,0.54
NA,0.71,0.54,NA,1.959,0.7665,0.261,0.78
"M",NA,NA,NA,NA,NA,NA,0.41
NA,0.44,NA,0.125,NA,0.175,0.063,NA
"F",0.325,NA,0.09,NA,NA,NA,0.062
NA,0.35,NA,NA,NA,NA,NA,NA
NA,0.265,0.2,0.065,NA,0.04,0.0205,0.028
NA,0.425,NA,NA,NA,0.1635,0.081,0.1355
"F",0.305,0.23,NA,0.156,0.0675,NA,NA
NA,0.345,NA,NA,0.2005,NA,0.0295,0.063
"F",0.405,0.325,0.11,0.3555,NA,NA,0.117
"M",0.375,0.285,0.095,0.253,0.096,NA,0.0925
"F",NA,0.445,NA,NA,0.341,NA,NA
NA,0.55,0.45,NA,0.741,0.295,0.1435,0.2665
"M",NA,0.52,0.19,1.3445,0.519,NA,NA
"M",0.56,0.455,0.155,NA,NA,NA,0.2425
"M",0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17
NA,NA,0.38,NA,NA,NA,NA,0.174
NA,0.46,NA,0.12,NA,NA,NA,NA
"I",0.28,0.205,0.08,0.127,0.052,NA,0.042
"I",NA,0.13,NA,0.0315,0.0105,NA,NA
"I",0.17,0.13,NA,NA,0.013,0.008,0.01
"M",NA,NA,0.145,1.053,0.4415,NA,0.325
"F",0.605,0.5,0.185,1.1185,NA,0.2585,0.335
NA,0.635,0.515,NA,1.3715,0.5065,NA,0.45
