"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
NA,NA,0.365,NA,0.514,0.2245,NA,0.15
NA,NA,0.265,NA,NA,NA,0.0485,0.07
NA,NA,0.42,NA,0.677,0.2565,0.1415,NA
"M",0.44,NA,0.125,NA,0.2155,0.114,NA
"I",0.33,0.255,NA,NA,0.0895,0.0395,0.055
NA,NA,0.3,NA,NA,NA,NA,0.12
"F",0.53,NA,NA,0.7775,NA,NA,NA
"F",0.545,NA,0.125,0.768,0.294,NA,0.26
NA,0.475,0.37,NA,0.5095,0.2165,NA,NA
NA,NA,0.44,0.15,NA,NA,NA,0.32
"F",NA,0.38,NA,NA,0.194,0.1475,0.21
NA,NA,NA,0.11,NA,0.1675,NA,0.135
"M",NA,NA,0.135,0.5415,0.2175,NA,0.19
NA,NA,0.405,0.145,NA,0.2725,0.171,NA
"F",0.47,0.355,NA,NA,NA,NA,0.185
NA,0.5,NA,NA,NA,NA,0.133,NA
NA,NA,0.28,NA,NA,NA,0.0395,NA
NA,NA,NA,0.1,0.451,NA,0.087,NA
"M",0.365,0.295,0.08,NA,NA,0.043,NA
"M",NA,0.32,NA,NA,0.1705,0.075,0.115
"M",NA,NA,NA,0.2455,0.0955,NA,NA
NA,0.38,0.275,0.1,0.2255,0.08,NA,0.085
"F",0.565,NA,NA,NA,0.4275,NA,0.27
"F",0.55,NA,0.135,0.7635,NA,NA,NA
NA,NA,0.48,NA,1.1615,0.513,NA,NA
"F",0.56,NA,0.14,NA,0.3825,0.188,0.3
"F",0.58,0.45,0.185,NA,0.3945,0.272,0.285
NA,0.59,NA,NA,NA,NA,NA,0.28
NA,NA,NA,0.18,0.9365,0.394,NA,0.295
"M",0.575,0.425,NA,0.8635,NA,NA,NA
"M",NA,NA,NA,NA,0.3935,NA,NA
NA,0.68,NA,NA,1.639,0.6055,NA,NA
NA,NA,NA,NA,NA,NA,0.3575,NA
"F",NA,0.55,0.175,1.798,NA,NA,0.455
"F",0.705,NA,0.2,1.7095,NA,NA,NA
NA,NA,0.355,0.105,NA,0.227,0.124,NA
"F",NA,0.475,0.155,NA,NA,0.3075,0.34
NA,NA,0.355,NA,NA,NA,NA,0.145
"F",0.575,NA,0.135,NA,NA,0.2035,0.26
"M",0.355,0.29,0.09,0.3275,0.134,0.086,0.09
"F",NA,0.335,NA,0.425,0.1865,NA,NA
"F",NA,NA,NA,NA,0.362,0.196,0.27
NA,NA,NA,NA,0.07,NA,0.0235,NA
"I",NA,0.15,NA,0.042,NA,NA,0.012
NA,NA,0.15,0.05,0.042,NA,0.0125,0.015
NA,0.39,NA,NA,0.203,NA,0.045,NA
