"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
NA,NA,NA,NA,0.514,0.2245,0.101,0.15
"M",NA,0.265,NA,0.2255,0.0995,0.0485,NA
NA,NA,0.42,NA,NA,0.2565,NA,NA
NA,0.44,0.365,NA,NA,NA,0.114,NA
NA,0.33,NA,NA,NA,0.0895,NA,0.055
"I",0.425,NA,0.095,NA,0.141,NA,0.12
NA,0.53,NA,NA,NA,0.237,0.1415,0.33
NA,NA,0.425,0.125,0.768,0.294,0.1495,0.26
NA,0.475,0.37,NA,NA,0.2165,NA,NA
"F",NA,NA,NA,0.8945,NA,NA,NA
NA,0.525,0.38,0.14,0.6065,NA,0.1475,NA
"M",0.43,0.35,NA,NA,0.1675,0.081,NA
NA,0.49,NA,NA,NA,NA,0.095,0.19
"F",0.535,0.405,NA,NA,0.2725,0.171,NA
"F",NA,0.355,0.1,NA,NA,0.0805,0.185
NA,NA,NA,0.13,NA,0.258,0.133,0.24
NA,NA,NA,NA,0.2905,NA,NA,0.115
"F",NA,NA,0.1,0.451,NA,NA,NA
"M",NA,NA,NA,0.2555,NA,NA,0.1
NA,NA,NA,NA,NA,NA,0.075,NA
NA,0.355,NA,NA,0.2455,NA,NA,NA
NA,NA,0.275,0.1,NA,0.08,NA,NA
NA,NA,NA,0.155,0.9395,0.4275,0.214,NA
NA,0.55,0.415,NA,NA,NA,0.21,NA
"F",0.615,NA,0.165,1.1615,NA,NA,NA
NA,0.56,0.44,NA,0.9285,0.3825,NA,NA
NA,NA,NA,NA,NA,NA,0.272,NA
NA,0.59,0.445,0.14,NA,0.356,0.234,0.28
"M",NA,NA,NA,NA,0.394,0.219,NA
"M",0.575,NA,NA,NA,NA,0.227,0.2
NA,0.58,0.47,NA,0.9975,NA,NA,NA
"F",NA,0.56,NA,NA,NA,0.2805,0.46
NA,0.665,NA,0.165,NA,0.5515,0.3575,0.35
NA,0.68,0.55,NA,1.798,0.815,0.3925,0.455
NA,0.705,NA,NA,NA,0.633,0.4115,0.49
"M",NA,NA,0.105,NA,0.227,0.124,NA
NA,NA,0.475,NA,1.217,NA,0.3075,0.34
"F",NA,0.355,NA,0.5225,0.237,0.1165,0.145
"F",0.575,NA,NA,0.883,NA,0.2035,0.26
NA,0.355,0.29,0.09,0.3275,0.134,NA,0.09
"F",0.45,NA,NA,NA,0.1865,NA,0.115
NA,0.55,NA,0.135,0.8515,0.362,0.196,0.27
NA,NA,0.175,NA,NA,0.0315,0.0235,0.02
NA,NA,NA,0.055,NA,0.0255,NA,NA
"I",0.21,NA,NA,NA,0.0175,NA,0.015
"I",NA,0.295,NA,0.203,0.0875,NA,NA
NA,NA,0.37,0.12,0.5795,NA,0.227,0.14
"F",NA,NA,NA,0.4605,NA,0.11,NA
"I",0.325,NA,0.07,0.161,0.0755,0.0255,0.045
"F",0.525,0.425,NA,0.8355,NA,NA,0.245
NA,0.52,0.41,0.12,0.595,NA,0.111,NA
NA,NA,NA,0.095,NA,0.1335,NA,0.1
NA,NA,0.36,0.13,0.5415,0.2595,0.096,NA
"F",NA,0.36,NA,NA,NA,NA,0.15
"M",NA,0.31,NA,0.385,NA,NA,NA
NA,0.5,NA,0.14,0.6615,NA,0.1755,NA
NA,NA,0.35,NA,NA,NA,0.0955,0.135
NA,0.47,0.385,NA,0.5895,NA,0.12,NA
NA,0.245,NA,0.06,0.086,0.042,0.014,NA
NA,0.505,NA,0.125,0.583,0.246,NA,0.175
NA,NA,0.345,NA,0.4115,NA,NA,NA
