con_age,cat_workclass,con_fnlwgt,cat_education,con_education.num,cat_marital.status,cat_occupation,cat_relationship,cat_race,cat_sex,con_capital.gain,con_capital.loss,con_hours.per.week,cat_native.country,cat_income
82.0,Federal-gov,132870.0,10th,11.597126960754395,Widowed,Exec-managerial,Not-in-family,White,Female,19883.072265625,4356.0,31.213659286499023,Cambodia,<=50K
54.0,Private,140359.0,7th-8th,4.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,3900.0,31.365278244018555,United-States,<=50K
44.239967346191406,Federal-gov,224396.15625,10th,12.227270126342773,Separated,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,31152.783203125,3900.0,40.0,Cambodia,<=50K
34.0,Private,216864.0,HS-grad,9.260123252868652,Divorced,Other-service,Unmarried,White,Female,5683.01513671875,342.5703430175781,36.774024963378906,Cambodia,<=50K
38.0,Private,192742.640625,10th,5.854673385620117,Separated,Adm-clerical,Husband,White,Female,4889.685546875,3770.0,40.0,United-States,<=50K
74.0,Federal-gov,187486.984375,10th,12.171416282653809,Never-married,Adm-clerical,Husband,White,Female,0.0,3683.0,34.83378219604492,Cambodia,<=50K
48.16810607910156,Federal-gov,221309.34375,HS-grad,10.17355728149414,Divorced,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,55405.375,3683.0,40.0,Cambodia,<=50K
45.0,Federal-gov,172274.0,Doctorate,16.0,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,6504.07470703125,3004.0,43.356361389160156,United-States,>50K
35.51895523071289,Self-emp-not-inc,186340.921875,10th,11.547728538513184,Never-married,Adm-clerical,Husband,White,Male,4685.68408203125,2824.0,45.85976791381836,United-States,<=50K
52.0,Private,210614.609375,10th,10.552653312683105,Divorced,Other-service,Not-in-family,White,Female,0.0,115.1776123046875,38.651405334472656,United-States,>50K
32.0,Federal-gov,163147.9375,Masters,13.402935028076172,Separated,Adm-clerical,Husband,White,Female,0.0,2824.0,55.0,Cambodia,<=50K
45.75687789916992,Private,45363.0,10th,15.0,Divorced,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,4270.06201171875,2824.0,40.0,Cambodia,<=50K
45.0,Private,172822.0,11th,7.0,Divorced,Transport-moving,Not-in-family,White,Male,3041.2333984375,2824.0,42.63905334472656,Cambodia,<=50K
57.0,Private,196041.875,10th,11.518509864807129,Divorced,Exec-managerial,Husband,White,Male,6249.45556640625,2824.0,45.931396484375,Cambodia,<=50K
41.32766342163086,Private,211080.484375,Bachelors,12.53623104095459,Separated,Sales,Husband,White,Female,5964.93896484375,2824.0,46.67128372192383,Cambodia,<=50K
42.09012985229492,Private,208274.15625,10th,12.406180381774902,Divorced,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,19899.33984375,2824.0,48.71654510498047,United-States,<=50K
29.0,Private,77009.0,10th,10.886251449584961,Divorced,Adm-clerical,Not-in-family,White,Female,2309.129150390625,2754.0,42.0,United-States,<=50K
61.0,Private,29059.0,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,2754.0,27.227575302124023,United-States,<=50K
51.0,Federal-gov,153870.0,10th,8.761224746704102,Married-civ-spouse,Transport-moving,Husband,White,Female,2410.505126953125,2603.0,40.0,United-States,<=50K
21.0,Private,34310.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2603.0,40.0,United-States,<=50K
33.0,Private,228696.0,1st-4th,2.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,2603.0,32.0,Mexico,<=50K
49.0,Private,122066.0,HS-grad,3.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,2603.0,32.49470138549805,Greece,<=50K
