cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
M,0.455,0.365,0.095,0.514,0.2245,0.101,0.15
M,0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07
F,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21
M,0.44,0.365,0.125,0.516,0.2155,0.114,0.155
I,0.33,0.255,0.08,0.205,0.0895,0.0395,0.055
I,0.425,0.3,0.095,0.3515,0.141,0.0775,0.12
F,0.53,0.415,0.15,0.6720359921455383,0.237,0.1415,0.33
F,0.545,0.425,0.125,0.768,0.294,0.1495,0.17908386886119843
M,0.475,0.37,0.11521213501691818,0.5095,0.1862383335828781,0.1125,0.165
F,0.55,0.43863290548324585,0.14960984885692596,0.8945,0.3145,0.151,0.32
F,0.525,0.38,0.14,0.6065,0.194,0.1475,0.21
M,0.43,0.35,0.10133771598339081,0.406,0.1675,0.081,0.135
M,0.49,0.38,0.135,0.34440532326698303,0.2175,0.095,0.19
F,0.535,0.405,0.145,0.6845,0.2725,0.171,0.18391457200050354
F,0.40442511439323425,0.355,0.1,0.4755,0.1675,0.0733065977692604,0.185
M,0.5,0.4,0.1274438053369522,0.6645,0.258,0.12046344578266144,0.24
I,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115
F,0.44,0.34,0.1,0.451,0.188,0.087,0.13
M,0.365,0.295,0.08,0.2555,0.097,0.043,0.1
M,0.45,0.32,0.1,0.381,0.1705,0.075,0.115
M,0.355,0.28,0.095,0.2455,0.0955,0.062,0.075
I,0.38,0.275,0.1,0.2255,0.08,0.049,0.085
F,0.565,0.44,0.15675434470176697,0.9395,0.4640193581581116,0.214,0.2982458174228668
F,0.55,0.415,0.135,0.7913316488265991,0.318,0.21,0.2
F,0.61940598487854,0.4867921471595764,0.17289303243160248,1.369665503501892,0.5801524519920349,0.2765159010887146,0.305
F,0.56,0.44,0.14,0.9285,0.39422500133514404,0.19388926029205322,0.3
F,0.5540400147438049,0.45,0.185,0.8905614018440247,0.3945,0.272,0.285
M,0.5731512904167175,0.4459059536457062,0.14,0.931,0.4602445662021637,0.234,0.26040738821029663
M,0.605,0.475,0.18,0.9365,0.33240392804145813,0.219,0.295
M,0.575,0.425,0.14,0.7549441456794739,0.393,0.227,0.2
F,0.58,0.47,0.15938803553581238,0.9975,0.46147021651268005,0.23866532742977142,0.3131784200668335
F,0.6037883162498474,0.56,0.165,1.1553140878677368,0.4949592351913452,0.23740026354789734,0.32315126061439514
F,0.6180023550987244,0.4834418296813965,0.165,1.3216793537139893,0.5648453831672668,0.3575,0.3432405889034271
F,0.68,0.55,0.1531209647655487,1.798,0.42793509364128113,0.3925,0.455
F,0.705,0.55,0.2,0.9803045392036438,0.633,0.20339398086071014,0.269220769405365
M,0.465,0.2875666320323944,0.105,0.4795,0.227,0.124,0.125
F,0.54,0.44402068853378296,0.15246063470840454,1.217,0.5305,0.3075,0.34
F,0.45,0.355,0.10453253984451294,0.5225,0.237,0.1165,0.145
F,0.575,0.4393939673900604,0.135,0.9555280208587646,0.381,0.2035,0.26
M,0.355,0.29,0.08591409772634506,0.3275,0.134,0.086,0.09
F,0.45,0.335,0.105,0.425,0.1865,0.091,0.115
F,0.55,0.425,0.135,0.8515,0.3761179745197296,0.196,0.27
I,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
I,0.205,0.15,0.055,0.042,0.0255,0.015,0.0074396575801074505
I,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
I,0.39,0.295,0.095,0.203,0.0825480967760086,0.045,0.075
M,0.47,0.37,0.12,0.3854255974292755,0.293,0.227,0.14
F,0.46,0.375,0.11441952735185623,0.4605,0.1775,0.11,0.15
I,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045
F,0.525,0.425,0.16,0.8355,0.3545,0.17812593281269073,0.245
F,0.52,0.41,0.12,0.49109286069869995,0.2385,0.111,0.19
M,0.4,0.32,0.095,0.303,0.1335,0.06,0.1
M,0.4373619854450226,0.34198668599128723,0.13,0.5415,0.2595,0.09498944878578186,0.16
F,0.47,0.3384903073310852,0.12,0.4775,0.2105,0.0978008508682251,0.15
M,0.405,0.2729949355125427,0.1,0.385,0.173,0.0915,0.11
F,0.5,0.4,0.14,0.6615,0.32233065366744995,0.1755,0.22
F,0.445,0.309919148683548,0.12,0.340395987033844,0.192,0.0955,0.135
M,0.42234718799591064,0.385,0.135,0.5895,0.2765,0.12,0.17
I,0.245,0.19,0.06,0.086,0.042,0.014,0.025
F,0.44307440519332886,0.4,0.125,0.583,0.246,0.13,0.175
M,0.45,0.345,0.105,0.4115,0.18,0.1125,0.135
M,0.4817736744880676,0.3800564706325531,0.13175812363624573,0.6284806132316589,0.305,0.16,0.175
