"con_CreditScore","cat_Geography","cat_Gender","con_Age","con_Tenure","con_Balance","con_NumOfProducts","cat_HasCrCard","cat_IsActiveMember","con_EstimatedSalary","cat_Exited"
619,"France","Female",42,2,NA,1,NA,"1",NA,"1"
NA,"Spain","Female",NA,1,83807.86,1,"0","1",112542.58,NA
502,NA,NA,42,NA,NA,NA,NA,"0",NA,"1"
699,"France","Female",39,1,0,2,"0","0",93826.63,"0"
850,"Spain","Female",43,NA,125510.82,1,"1",NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,"0",149756.71,NA
NA,"France",NA,NA,7,0,2,"1",NA,10062.8,NA
376,NA,"Female",NA,NA,115046.74,NA,"1","0",119346.88,"1"
501,"France","Male",44,4,142051.07,2,"0",NA,74940.5,"0"
684,"France","Male",27,2,NA,1,"1","1",71725.73,"0"
528,"France","Male",31,6,102016.72,2,"0","0",80181.12,"0"
497,"Spain","Male",24,3,0,2,"1","0",76390.01,"0"
476,"France","Female",34,10,0,2,"1",NA,26260.98,NA
549,"France","Female",25,5,0,2,"0","0",190857.79,"0"
635,"Spain","Female",35,7,0,NA,"1","1",65951.65,"0"
NA,"Germany",NA,45,NA,143129.41,2,"0","1",NA,NA
653,NA,NA,58,1,132602.88,1,"1",NA,NA,"1"
549,"Spain",NA,24,9,0,NA,"1","1",14406.41,"0"
587,"Spain","Male",45,6,0,NA,"0","0",NA,"0"
726,"France","Female",24,6,0,NA,"1",NA,54724.03,"0"
NA,"France",NA,NA,NA,0,NA,"1",NA,NA,NA
NA,"Spain",NA,32,NA,0,NA,"1",NA,NA,NA
510,NA,"Female",38,4,0,NA,"1","0",118913.53,"1"
669,"France","Male",46,3,0,NA,"0","1",NA,"0"
846,"France","Female",NA,5,0,1,"1",NA,187616.16,NA
577,"France","Male",25,3,0,2,NA,"1",124508.29,"0"
NA,NA,"Male",NA,2,136815.64,NA,"1",NA,170041.95,NA
571,NA,"Male",44,9,0,2,"0","0",38433.35,"0"
574,"Germany","Female",43,3,141349.43,1,"1",NA,100187.43,"0"
411,"France","Male",29,0,59697.17,2,"1","1",53483.21,"0"
591,"Spain","Female",NA,3,0,NA,"1",NA,140469.38,NA
NA,"France",NA,36,NA,NA,1,"0","1",156731.91,"0"
553,"Germany","Male",41,NA,110112.54,NA,"0","0",81898.81,"0"
520,"Spain",NA,42,6,0,2,"1",NA,34410.55,"0"
NA,NA,"Female",NA,NA,NA,NA,NA,"1",142033.07,NA
475,"France","Female",45,0,134264.04,1,"1","0",27822.99,"1"
490,NA,"Male",31,3,145260.23,1,"0",NA,114066.77,"0"
NA,NA,"Male",NA,NA,NA,1,"0","1",NA,"0"
850,"France","Male",36,NA,NA,NA,NA,NA,40812.9,NA
NA,NA,NA,NA,6,NA,NA,"0","1",NA,"0"
472,"Spain","Male",40,4,0,1,"1","0",70154.22,"0"
465,"France","Female",51,8,122522.32,1,"0","0",NA,"1"
556,"France","Female",61,2,117419.35,1,"1","1",94153.83,"0"
NA,"France",NA,49,2,NA,NA,"0","0",NA,"1"
NA,NA,NA,61,5,NA,NA,NA,"1",NA,NA
776,NA,NA,NA,NA,109421.13,NA,"1","1",126517.46,NA
NA,NA,"Female",NA,9,112045.67,NA,"1","1",NA,NA
NA,NA,NA,39,9,137843.8,NA,"1",NA,NA,"1"
550,"Germany","Male",38,NA,NA,1,"0","1",90878.13,"0"
NA,"Germany","Female",37,2,NA,2,NA,NA,194099.12,NA
NA,NA,NA,NA,10,116363.37,NA,"1",NA,NA,"0"
585,"Germany","Male",36,5,NA,2,"0","0",86424.57,NA
788,"France","Female",33,5,0,NA,NA,"0",116978.19,"0"
NA,"Germany",NA,NA,8,125561.97,NA,"0","0",NA,NA
601,"Germany","Male",42,1,NA,NA,"1","0",40014.76,"1"
