"con_CreditScore","cat_Geography","cat_Gender","con_Age","con_Tenure","con_Balance","con_NumOfProducts","cat_HasCrCard","cat_IsActiveMember","con_EstimatedSalary","cat_Exited"
619,"France","Female",NA,2,0,1,"1","1",NA,NA
NA,"Spain",NA,41,1,83807.86,1,"0","1",112542.58,"0"
NA,"France",NA,NA,NA,NA,NA,"1","0",113931.57,"1"
699,"France","Female",39,1,0,2,"0","0",93826.63,NA
850,"Spain",NA,NA,NA,NA,1,NA,NA,NA,"0"
NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,"1"
822,NA,"Male",50,NA,0,NA,"1",NA,10062.8,"0"
NA,"Germany",NA,NA,NA,NA,4,"1",NA,NA,NA
501,"France",NA,44,4,142051.07,NA,"0",NA,74940.5,"0"
684,"France","Male",27,NA,134603.88,1,"1","1",71725.73,"0"
528,"France","Male",31,6,102016.72,NA,"0","0",80181.12,"0"
497,"Spain","Male",24,3,0,2,"1",NA,76390.01,"0"
476,"France","Female",34,10,0,2,NA,"0",NA,"0"
549,"France","Female",25,NA,0,NA,"0","0",190857.79,"0"
NA,"Spain",NA,35,7,0,2,"1","1",65951.65,"0"
NA,"Germany","Male",45,3,143129.41,2,NA,"1",NA,"0"
NA,NA,NA,58,1,132602.88,NA,"1","0",5097.67,NA
549,"Spain","Female",24,9,0,2,"1","1",14406.41,"0"
587,"Spain","Male",NA,6,0,1,"0",NA,158684.81,"0"
NA,"France","Female",24,6,0,NA,NA,"1",54724.03,"0"
732,NA,"Male",NA,8,NA,NA,NA,NA,NA,NA
NA,"Spain",NA,NA,NA,NA,2,"1","0",138555.46,"0"
NA,NA,"Female",38,4,0,1,NA,"0",118913.53,"1"
669,NA,"Male",46,3,0,2,"0",NA,8487.75,"0"
846,"France",NA,38,5,NA,NA,"1","1",187616.16,NA
577,"France","Male",25,3,0,2,"0","1",124508.29,"0"
756,NA,"Male",36,2,136815.64,1,NA,"1",NA,"0"
571,"France","Male",NA,9,0,2,"0","0",38433.35,"0"
574,NA,"Female",NA,3,NA,1,NA,"1",100187.43,"0"
411,NA,"Male",29,0,59697.17,2,"1","1",53483.21,"0"
NA,"Spain","Female",NA,3,0,3,"1","0",140469.38,"1"
533,"France","Male",36,7,85311.7,1,"0","1",156731.91,"0"
553,NA,NA,41,NA,110112.54,NA,"0","0",81898.81,NA
520,"Spain","Female",42,6,NA,2,NA,NA,34410.55,"0"
NA,NA,"Female",NA,9,0,2,"1","1",142033.07,"0"
475,"France","Female",45,0,134264.04,1,"1","0",27822.99,"1"
490,NA,"Male",31,NA,145260.23,1,"0","1",114066.77,"0"
804,"Spain",NA,33,7,76548.6,NA,NA,"1",98453.45,"0"
850,NA,NA,36,7,0,1,"1","1",40812.9,"0"
NA,NA,"Male",41,6,NA,2,"0",NA,178074.04,"0"
472,"Spain","Male",40,4,0,1,"1","0",70154.22,"0"
NA,NA,NA,51,8,122522.32,1,"0",NA,181297.65,NA
556,NA,"Female",61,2,117419.35,1,"1","1",94153.83,NA
834,"France",NA,49,NA,NA,1,NA,"0",NA,"1"
660,NA,NA,NA,NA,NA,1,NA,NA,158338.39,NA
NA,"Germany",NA,NA,NA,109421.13,2,"1","1",126517.46,NA
NA,NA,"Female",27,9,NA,NA,"1",NA,NA,NA
NA,"Germany",NA,NA,NA,NA,1,NA,NA,NA,NA
