con_CreditScore,cat_Geography,cat_Gender,con_Age,con_Tenure,con_Balance,con_NumOfProducts,cat_HasCrCard,cat_IsActiveMember,con_EstimatedSalary,cat_Exited
619.0,France,Male,42.0,2.0,0.0,1.0,1.0,1.0,95836.1712,1.0
608.0,Spain,Female,41.0,1.0,83807.86,1.0,0.0,1.0,112542.58,0.0
502.0,France,Female,42.0,8.0,71952.1094,3.0,1.0,0.0,95836.1712,0.0
699.0,France,Female,39.0,1.0,0.0,2.0,0.0,0.0,93826.63,0.0
850.0,Spain,Female,37.7806,4.7936,125510.82,1.502,1.0,1.0,95836.1712,0.0
643.039,France,Male,37.7806,4.7936,71952.1094,2.0,1.0,0.0,95836.1712,0.0
643.039,France,Male,37.7806,7.0,71952.1094,2.0,1.0,0.0,10062.8,0.0
643.039,France,Female,37.7806,4.0,115046.74,1.502,1.0,0.0,119346.88,0.0
501.0,France,Male,44.0,4.0,142051.07,2.0,0.0,1.0,74940.5,0.0
684.0,France,Male,27.0,2.0,71952.1094,1.0,1.0,1.0,71725.73,0.0
528.0,France,Male,31.0,6.0,102016.72,2.0,0.0,0.0,80181.12,0.0
497.0,Spain,Male,24.0,3.0,0.0,2.0,1.0,0.0,95836.1712,0.0
476.0,France,Female,34.0,10.0,71952.1094,2.0,1.0,0.0,26260.98,0.0
549.0,France,Female,25.0,5.0,71952.1094,2.0,0.0,0.0,190857.79,0.0
643.039,Spain,Female,37.7806,7.0,0.0,2.0,1.0,1.0,95836.1712,0.0
616.0,Germany,Male,37.7806,3.0,143129.41,2.0,0.0,1.0,64327.26,0.0
643.039,Germany,Male,37.7806,4.7936,132602.88,1.0,1.0,0.0,5097.67,0.0
549.0,Spain,Female,24.0,4.7936,0.0,2.0,1.0,1.0,14406.41,0.0
587.0,Spain,Male,37.7806,4.7936,0.0,1.0,0.0,0.0,158684.81,0.0
726.0,France,Male,24.0,6.0,0.0,2.0,1.0,1.0,54724.03,0.0
732.0,France,Male,37.7806,4.7936,0.0,2.0,1.0,0.0,95836.1712,0.0
636.0,France,Male,37.7806,8.0,71952.1094,2.0,1.0,0.0,138555.46,0.0
510.0,Spain,Female,38.0,4.0,0.0,1.0,1.0,0.0,118913.53,1.0
669.0,France,Male,46.0,3.0,0.0,2.0,0.0,1.0,95836.1712,0.0
846.0,France,Male,37.7806,5.0,71952.1094,1.0,1.0,0.0,95836.1712,0.0
