cat_city,con_area,con_rooms,con_bathroom,con_parking_spaces,cat_floor,cat_animal,cat_furniture,con_hoa,con_rent_amount,con_property_tax,con_fire_insurance
São Paulo,70.0,2.2414,1.8683,1.2585,-,acept,not furnished,1179.0322,2981.6585,254.3207,42.0
São Paulo,320.0,2.2414,4.0,0.0,-,acept,not furnished,1179.0322,2981.6585,254.3207,40.6375
Porto Alegre,80.0,1.0,1.8683,1.2585,6,acept,not furnished,1179.0322,2800.0,0.0,40.6375
Porto Alegre,108.8064,2.2414,1.0,1.2585,2,acept,not furnished,270.0,1112.0,22.0,17.0
São Paulo,25.0,1.0,1.8683,0.0,1,not acept,not furnished,0.0,800.0,25.0,11.0
São Paulo,108.8064,3.0,1.8683,1.2585,-,acept,not furnished,1179.0322,2981.6585,254.3207,40.6375
São Paulo,72.0,2.2414,1.8683,0.0,-,acept,not furnished,740.0,1900.0,254.3207,25.0
São Paulo,108.8064,2.2414,1.8683,1.2585,4,acept,not furnished,1179.0322,2981.6585,1735.0,40.6375
São Paulo,108.8064,2.2414,2.0,1.2585,3,acept,not furnished,1179.0322,15000.0,254.3207,191.0
Rio de Janeiro,35.0,1.0,1.0,0.0,2,acept,furnished,590.0,2300.0,35.0,30.0
São Paulo,108.8064,1.0,1.8683,0.0,2,acept,furnished,470.0,2100.0,254.3207,40.6375
Campinas,46.0,1.0,1.0,1.0,-,acept,not furnished,550.0,2981.6585,43.0,8.0
São Paulo,108.8064,2.2414,1.8683,0.0,11,acept,not furnished,359.0,2100.0,70.0,27.0
São Paulo,55.0,2.2414,1.0,1.2585,-,acept,furnished,790.0,4200.0,254.3207,54.0
São Paulo,100.0,2.2414,2.0,1.2585,24,acept,not furnished,900.0,2981.6585,17.0,40.6375
São Paulo,108.8064,2.2414,6.0,1.2585,-,acept,not furnished,1179.0322,2981.6585,254.3207,121.0
São Paulo,110.0,2.0,1.8683,1.0,1,acept,not furnished,700.0,3000.0,122.0,39.0
Rio de Janeiro,88.0,2.0,3.0,1.0,9,acept,not furnished,1179.0322,3500.0,254.3207,16.0
São Paulo,108.8064,2.0,1.0,0.0,8,acept,not furnished,800.0,2981.6585,254.3207,16.0
São Paulo,108.8064,2.2414,1.8683,1.2585,-,acept,not furnished,1179.0322,2981.6585,254.3207,40.6375
São Paulo,100.0,2.2414,1.8683,1.2585,-,acept,not furnished,1179.0322,2981.6585,118.0,58.0
Belo Horizonte,42.0,1.0,1.0,1.0,-,not acept,not furnished,470.0,2690.0,172.0,36.0
São Paulo,108.8064,3.0,2.0,2.0,18,acept,furnished,1179.0322,2981.6585,254.3207,40.6375
São Paulo,108.8064,1.0,1.8683,0.0,-,acept,not furnished,0.0,1100.0,3.0,14.0
São Paulo,90.0,3.0,1.8683,1.0,7,acept,not furnished,800.0,2981.6585,118.0,40.6375
São Paulo,49.0,1.0,1.0,1.0,10,acept,not furnished,1179.0322,3500.0,42.0,40.6375
São Paulo,108.8064,1.0,1.0,1.2585,5,not acept,furnished,600.0,2981.6585,0.0,40.6375
São Paulo,64.0,2.0,2.0,1.0,11,acept,not furnished,1179.0322,1500.0,80.0,20.0
Campinas,108.8064,3.0,1.8683,4.0,-,acept,not furnished,0.0,3180.0,254.3207,48.0
São Paulo,20.0,1.0,1.0,1.2585,-,acept,furnished,602.0,1800.0,130.0,23.0
São Paulo,55.0,2.2414,1.8683,2.0,6,acept,not furnished,780.0,2981.6585,142.0,14.0
São Paulo,32.0,1.0,1.8683,1.2585,3,acept,not furnished,1179.0322,2981.6585,29.0,22.0
São Paulo,108.8064,2.0,2.0,1.2585,11,acept,not furnished,1208.0,2550.0,216.0,33.0
Rio de Janeiro,108.8064,1.0,1.0,1.0,10,acept,furnished,2450.0,2500.0,254.3207,33.0
São Paulo,350.0,2.2414,1.8683,1.2585,-,acept,not furnished,2100.0,2981.6585,254.3207,40.6375
Porto Alegre,38.0,1.0,1.0,1.2585,11,acept,not furnished,1179.0322,1750.0,0.0,40.6375
São Paulo,30.0,1.0,1.0,0.0,1,acept,not furnished,460.0,1600.0,0.0,21.0
São Paulo,108.8064,3.0,1.8683,1.0,-,acept,not furnished,1179.0322,2981.6585,425.0,40.6375
São Paulo,108.8064,2.2414,1.8683,1.2585,-,not acept,not furnished,0.0,1150.0,254.3207,40.6375
São Paulo,40.0,1.0,1.0,1.0,6,acept,not furnished,390.0,2990.0,0.0,40.6375
São Paulo,108.8064,2.2414,1.8683,4.0,-,acept,not furnished,1179.0322,2981.6585,254.3207,153.0
São Paulo,240.0,2.2414,2.0,1.2585,-,acept,not furnished,0.0,2981.6585,292.0,40.6375
São Paulo,200.0,2.2414,1.8683,1.2585,7,acept,not furnished,1179.0322,2981.6585,254.3207,40.6375
São Paulo,45.0,2.2414,1.0,1.0,5,acept,not furnished,500.0,2981.6585,254.3207,40.6375
São Paulo,108.8064,4.0,5.0,1.2585,-,acept,not furnished,4000.0,2981.6585,254.3207,40.6375
