cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
I,0.455,0.365,0.095,0.514,0.2245,0.101,0.12585747241973877
M,0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07
F,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21
M,0.44,0.365,0.10778196156024933,0.516,0.2155,0.114,0.155
I,0.33,0.255,0.08,0.205,0.0895,0.0395,0.09190014749765396
I,0.425,0.3,0.095,0.3515,0.141,0.0775,0.1008308157324791
F,0.5479570031166077,0.415,0.15,0.7775,0.237,0.1415,0.33
F,0.545,0.425,0.125,0.8612989187240601,0.294,0.1495,0.2649305760860443
M,0.4724884629249573,0.37,0.125,0.5095,0.2165,0.1125,0.165
F,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32
F,0.525,0.38,0.14,0.6065,0.194,0.1475,0.21
M,0.43,0.35,0.11,0.406,0.1675,0.081,0.135
M,0.49,0.38,0.135,0.5415,0.26983094215393066,0.095,0.18674813210964203
F,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205
F,0.47,0.355,0.1310335397720337,0.4755,0.1675,0.0805,0.185
M,0.5,0.4,0.13,0.5199072360992432,0.258,0.133,0.24
I,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115
F,0.44,0.34,0.1,0.451,0.22638051211833954,0.087,0.13
M,0.365,0.295,0.08,0.2555,0.097,0.043,0.1
M,0.4437231123447418,0.32,0.1,0.381,0.1705,0.075,0.115
M,0.355,0.28,0.095,0.3369661271572113,0.0955,0.062,0.075
I,0.4142778515815735,0.275,0.1,0.2255,0.08,0.049,0.085
F,0.565,0.44,0.155,1.2857580184936523,0.4275,0.214,0.27
F,0.55,0.415,0.135,0.7635,0.3900200426578522,0.21,0.2
M,0.615,0.48,0.165,1.1615,0.513,0.2672422230243683,0.305
F,0.56,0.44,0.14,1.1633672714233398,0.3825,0.2562822699546814,0.3
F,0.58,0.45,0.17405033111572266,0.9955,0.574554979801178,0.272,0.34978625178337097
M,0.6310396790504456,0.445,0.14,0.931,0.356,0.234,0.28
M,0.605,0.475,0.18,0.9365,0.394,0.219,0.30481189489364624
M,0.575,0.425,0.14652009308338165,0.8635,0.393,0.227,0.2
M,0.58,0.47,0.165,0.9975,0.3935,0.242,0.33
