con_CreditScore,cat_Geography,cat_Gender,con_Age,con_Tenure,con_Balance,con_NumOfProducts,cat_HasCrCard,cat_IsActiveMember,con_EstimatedSalary,cat_Exited
619.0,France,Female,42.0,2.0,90163.34375,1.0,1.0,0.0,101348.88,1.0
608.0,Spain,Female,39.9597282409668,4.575421333312988,82706.234375,1.4535667896270752,0.0,1.0,110876.9140625,0.0
502.0,France,Female,42.0,8.0,159660.8,3.0,1.0,0.0,104436.9453125,1.0
652.400390625,France,Female,39.0,1.0,0.0,1.5789999961853027,1.0,0.0,93826.63,0.0
850.0,Spain,Female,43.0,2.0,63903.28125,1.5833332538604736,1.0,1.0,79084.1,0.0
645.0,Spain,Male,44.0,5.389453887939453,76107.7265625,1.5951944589614868,1.0,0.0,149756.71,0.0
652.041259765625,France,Male,39.760440826416016,7.0,57620.765625,1.5429078340530396,1.0,1.0,10062.8,0.0
658.9346313476562,France,Male,37.640419006347656,4.972496032714844,115046.74,1.4673397541046143,1.0,0.0,105817.3359375,0.0
501.0,France,Male,38.388614654541016,4.0,78151.0625,1.4781568050384521,1.0,0.0,74940.5,0.0
684.0,France,Male,27.0,4.870715141296387,64451.46484375,1.5400456190109253,1.0,1.0,104018.3984375,0.0
639.8658447265625,France,Male,31.0,4.815543174743652,102016.72,1.4717670679092407,1.0,0.0,80181.12,0.0
497.0,France,Male,24.0,5.105286598205566,82114.25,1.557300329208374,1.0,1.0,76390.01,0.0
650.419921875,France,Male,34.0,10.0,0.0,1.6157821416854858,1.0,1.0,100528.203125,0.0
655.7788696289062,France,Female,35.52348709106445,4.827848434448242,0.0,1.6145644187927246,0.0,0.0,190857.79,0.0
666.4300537109375,Spain,Male,40.31259536743164,5.550581455230713,65535.17578125,1.502360224723816,1.0,1.0,103437.4296875,0.0
648.845703125,Germany,Male,40.86643981933594,3.0,143129.41,1.490393042564392,1.0,1.0,64327.26,0.0
660.9939575195312,Germany,Male,58.0,1.0,81270.8828125,1.5530046224594116,1.0,0.0,5097.67,1.0
