"con_CreditScore","cat_Geography","cat_Gender","con_Age","con_Tenure","con_Balance","con_NumOfProducts","cat_HasCrCard","cat_IsActiveMember","con_EstimatedSalary","cat_Exited"
619,"France","Female",NA,2,0,NA,"1","1",101348.88,"1"
608,NA,"Female",41,NA,83807.86,NA,"0","1",112542.58,"0"
NA,NA,NA,NA,8,159660.8,3,NA,NA,113931.57,"1"
699,"France","Female",39,1,0,2,"0","0",93826.63,"0"
850,"Spain",NA,NA,NA,125510.82,1,"1","1",NA,NA
NA,"Spain","Male",NA,NA,113755.78,NA,NA,NA,NA,"1"
822,NA,NA,NA,7,NA,2,NA,NA,NA,NA
NA,NA,NA,29,4,NA,4,NA,NA,119346.88,"1"
NA,"France","Male",44,4,142051.07,2,"0","1",74940.5,"0"
684,NA,"Male",27,NA,134603.88,NA,"1","1",71725.73,NA
528,"France","Male",NA,6,NA,2,"0","0",80181.12,"0"
497,NA,"Male",24,3,0,2,"1","0",76390.01,"0"
476,"France","Female",34,10,0,2,"1","0",26260.98,NA
549,"France","Female",25,5,0,2,"0",NA,190857.79,"0"
NA,"Spain","Female",35,NA,0,2,NA,"1",65951.65,"0"
NA,"Germany","Male",NA,3,NA,2,NA,"1",64327.26,NA
NA,"Germany","Male",58,NA,132602.88,1,"1","0",NA,"1"
549,"Spain","Female",NA,9,0,2,NA,"1",14406.41,NA
587,"Spain","Male",45,6,0,NA,"0","0",158684.81,NA
726,NA,"Female",NA,6,NA,2,"1","1",54724.03,"0"
NA,"France",NA,41,NA,NA,NA,NA,NA,170886.17,NA
636,"Spain",NA,32,8,0,2,"1",NA,138555.46,"0"
510,NA,NA,38,4,NA,NA,"1","0",118913.53,"1"
669,"France","Male",NA,3,0,2,"0","1",8487.75,"0"
846,"France",NA,NA,5,NA,1,"1","1",187616.16,"0"
577,"France","Male",25,3,NA,2,NA,"1",124508.29,"0"
756,NA,NA,NA,2,136815.64,1,NA,"1",170041.95,"0"
571,"France","Male",44,9,0,2,"0","0",38433.35,"0"
574,"Germany","Female",43,3,141349.43,1,"1",NA,100187.43,NA
411,NA,"Male",29,0,NA,NA,"1","1",53483.21,"0"
NA,"Spain",NA,39,NA,0,NA,"1","0",NA,"1"
NA,"France","Male",36,7,85311.7,NA,NA,NA,156731.91,"0"
553,"Germany","Male",41,9,NA,2,NA,NA,NA,"0"
520,"Spain","Female",42,NA,0,2,"1",NA,34410.55,"0"
722,NA,"Female",NA,NA,NA,2,"1",NA,142033.07,"0"
475,"France","Female",45,0,134264.04,1,NA,"0",27822.99,"1"
490,"Spain","Male",31,3,145260.23,1,NA,"1",114066.77,"0"
804,"Spain","Male",33,7,76548.6,NA,"0","1",98453.45,"0"
850,NA,"Male",NA,7,0,NA,"1","1",40812.9,"0"
NA,"Germany","Male",41,6,NA,NA,NA,"1",178074.04,"0"
472,"Spain",NA,40,4,0,1,"1","0",70154.22,NA
465,"France","Female",51,8,122522.32,1,"0","0",181297.65,"1"
556,"France",NA,61,2,NA,1,NA,"1",NA,"0"
834,"France","Female",49,NA,131394.56,1,NA,NA,NA,"1"
NA,"Spain","Female",NA,NA,155931.11,NA,"1","1",NA,"0"
