"con_CreditScore","cat_Geography","cat_Gender","con_Age","con_Tenure","con_Balance","con_NumOfProducts","cat_HasCrCard","cat_IsActiveMember","con_EstimatedSalary","cat_Exited"
619,"France","Female",42,2,NA,NA,"1","1",101348.88,"1"
608,"Spain","Female",41,1,83807.86,1,"0","1",112542.58,"0"
502,NA,NA,42,8,159660.8,3,NA,NA,NA,"1"
699,"France",NA,39,1,0,2,"0","0",93826.63,"0"
850,NA,NA,NA,2,125510.82,NA,"1","1",NA,"0"
NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
822,"France",NA,50,7,NA,2,"1","1",NA,NA
376,"Germany","Female",NA,NA,115046.74,4,"1",NA,NA,"1"
501,NA,"Male",44,4,142051.07,2,"0","1",74940.5,"0"
684,"France","Male",27,2,134603.88,1,NA,"1",71725.73,"0"
528,"France","Male",31,6,NA,2,"0","0",80181.12,"0"
497,"Spain",NA,24,3,0,2,"1","0",76390.01,NA
476,"France",NA,34,10,0,NA,"1","0",26260.98,"0"
549,"France","Female",25,5,0,2,"0","0",190857.79,"0"
635,"Spain","Female",NA,7,NA,2,"1","1",NA,"0"
NA,"Germany","Male",NA,NA,143129.41,2,NA,NA,NA,NA
653,"Germany",NA,58,1,132602.88,1,"1","0",5097.67,"1"
549,"Spain",NA,24,9,NA,2,"1","1",14406.41,"0"
587,"Spain","Male",45,6,0,1,"0","0",158684.81,"0"
726,"France","Female",24,NA,0,2,"1","1",NA,"0"
732,NA,"Male",NA,8,NA,NA,NA,"1",170886.17,NA
NA,"Spain","Female",32,8,0,2,"1","0",138555.46,"0"
510,"Spain","Female",38,4,0,1,"1",NA,118913.53,"1"
NA,"France","Male",46,3,NA,2,"0","1",8487.75,"0"
846,"France","Female",NA,5,0,1,"1","1",NA,"0"
577,"France","Male",25,3,0,2,"0","1",124508.29,"0"
NA,"Germany","Male",NA,NA,136815.64,1,"1","1",170041.95,"0"
571,NA,"Male",44,9,0,2,"0","0",38433.35,"0"
574,"Germany","Female",43,3,141349.43,1,"1","1",100187.43,NA
411,"France","Male",29,0,59697.17,2,"1","1",53483.21,"0"
NA,NA,NA,39,NA,0,NA,NA,NA,140469.38,NA
533,"France","Male",36,7,85311.7,1,"0","1",156731.91,NA
NA,NA,"Male",41,9,110112.54,2,"0","0",81898.81,NA
520,"Spain","Female",NA,6,NA,2,"1","1",34410.55,"0"
NA,NA,"Female",29,NA,NA,2,"1","1",142033.07,"0"
475,"France","Female",45,0,134264.04,1,"1","0",27822.99,"1"
NA,"Spain",NA,NA,3,145260.23,1,"0","1",NA,"0"
804,"Spain","Male",33,7,76548.6,NA,NA,NA,98453.45,NA
850,"France","Male",36,NA,NA,1,"1","1",40812.9,NA
582,"Germany",NA,41,NA,70349.48,2,NA,"1",178074.04,"0"
472,"Spain","Male",40,4,0,1,"1","0",70154.22,"0"
465,"France","Female",51,8,122522.32,1,"0",NA,181297.65,"1"
556,"France","Female",61,2,NA,1,"1","1",94153.83,"0"
834,"France","Female",49,NA,131394.56,1,"0","0",194365.76,"1"
NA,NA,NA,61,NA,NA,NA,"1",NA,158338.39,NA
776,"Germany","Female",32,NA,109421.13,2,"1",NA,126517.46,NA
829,NA,NA,27,NA,112045.67,1,NA,NA,NA,NA
NA,"Germany","Female",NA,NA,137843.8,1,"1",NA,117622.8,NA
550,"Germany","Male",38,2,103391.38,1,"0","1",90878.13,"0"
776,"Germany",NA,NA,2,103769.22,2,"1",NA,194099.12,NA
NA,"Germany",NA,NA,10,116363.37,2,NA,NA,NA,NA
585,NA,"Male",NA,5,NA,2,NA,"0",86424.57,NA
788,"France","Female",33,5,0,2,"0","0",116978.19,"0"
655,"Germany","Male",41,NA,NA,NA,"0","0",164040.94,NA
601,"Germany","Male",42,1,98495.72,NA,"1","0",40014.76,"1"
