"con_CreditScore","cat_Geography","cat_Gender","con_Age","con_Tenure","con_Balance","con_NumOfProducts","cat_HasCrCard","cat_IsActiveMember","con_EstimatedSalary","cat_Exited"
619,"France","Female",42,NA,0,1,"1","1",101348.88,"1"
608,"Spain","Female",41,1,83807.86,1,"0","1",112542.58,"0"
NA,"France",NA,NA,8,159660.8,3,NA,NA,NA,"1"
699,"France","Female",39,1,0,2,"0","0",93826.63,"0"
NA,"Spain",NA,NA,2,125510.82,1,NA,"1",NA,"0"
NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
822,"France","Male",NA,NA,0,NA,"1",NA,10062.8,"0"
NA,NA,"Female",NA,NA,115046.74,NA,"1",NA,119346.88,"1"
501,"France","Male",44,NA,142051.07,2,NA,"1",74940.5,"0"
NA,"France",NA,NA,2,NA,1,"1","1",71725.73,NA
528,"France","Male",31,6,102016.72,2,"0","0",80181.12,"0"
497,"Spain","Male",24,3,0,2,"1",NA,76390.01,"0"
476,"France","Female",34,10,0,2,"1","0",26260.98,"0"
549,"France",NA,25,5,0,2,"0","0",190857.79,NA
635,"Spain",NA,35,7,NA,2,"1","1",NA,"0"
NA,NA,"Male",45,NA,143129.41,2,NA,NA,NA,NA
653,NA,"Male",58,NA,132602.88,1,NA,NA,NA,"1"
NA,"Spain","Female",NA,NA,0,2,"1","1",14406.41,"0"
587,"Spain","Male",45,NA,0,1,"0","0",158684.81,"0"
726,NA,"Female",24,6,0,2,"1","1",NA,NA
NA,NA,"Male",NA,8,0,NA,"1","1",170886.17,"0"
NA,NA,"Female",32,8,0,NA,"1",NA,138555.46,NA
510,"Spain","Female",38,4,0,NA,"1","0",118913.53,NA
NA,"France",NA,46,3,0,2,"0","1",8487.75,"0"
846,"France","Female",38,5,NA,NA,"1",NA,187616.16,"0"
577,"France","Male",25,3,NA,2,"0","1",124508.29,"0"
756,"Germany",NA,NA,NA,NA,NA,"1",NA,NA,NA
NA,NA,NA,44,9,0,2,"0","0",38433.35,"0"
574,"Germany","Female",43,3,NA,NA,"1","1",100187.43,NA
411,"France","Male",29,NA,59697.17,2,"1","1",53483.21,"0"
591,NA,NA,39,3,NA,3,"1",NA,140469.38,"1"
533,"France","Male",36,7,85311.7,1,"0","1",156731.91,"0"
NA,"Germany",NA,41,9,110112.54,NA,NA,NA,81898.81,NA
520,"Spain","Female",42,6,0,2,"1","1",34410.55,"0"
