"cat_city","con_area","con_rooms","con_bathroom","con_parking_spaces","cat_floor","cat_animal","cat_furniture","con_hoa","con_rent_amount","con_property_tax","con_fire_insurance"
NA,70,NA,1,1,"7","acept","furnished",2065,NA,211,42
NA,320,4,4,0,NA,"acept","not furnished",1200,4960,1750,NA
"Porto Alegre",80,1,NA,NA,"6","acept","not furnished",1000,2800,NA,41
"Porto Alegre",NA,NA,1,0,"2","acept","not furnished",270,NA,22,17
"São Paulo",NA,1,1,0,NA,"not acept","not furnished",NA,NA,25,11
NA,NA,NA,NA,NA,"-","acept","not furnished",NA,NA,834,121
"Rio de Janeiro",NA,2,1,0,NA,"acept","not furnished",NA,1900,85,25
"São Paulo",NA,4,4,4,"4",NA,"not furnished",NA,3223,NA,41
"São Paulo",NA,NA,NA,1,NA,"acept",NA,1000,15000,250,191
"Rio de Janeiro",35,1,1,0,"2","acept","furnished",590,NA,NA,30
"São Paulo",26,NA,1,0,"2","acept","furnished",470,2100,150,27
"Campinas",46,1,1,1,NA,"acept","not furnished",550,580,43,NA
"São Paulo",36,1,1,0,NA,"acept","not furnished",359,2100,70,27
"São Paulo",55,1,1,1,"2","acept","furnished",790,4200,224,54
"São Paulo",100,2,NA,2,"24","acept","furnished",900,4370,17,56
"Campinas",330,NA,6,6,NA,"acept",NA,680,NA,NA,121
"São Paulo",110,NA,2,1,"1","acept","not furnished",700,3000,122,NA
NA,88,2,3,1,"9","not acept",NA,NA,NA,NA,NA
"Rio de Janeiro",56,NA,1,NA,"8","acept",NA,800,1220,0,NA
NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
NA,100,NA,4,NA,"-","acept","not furnished",NA,3800,118,NA
"Belo Horizonte",42,1,1,1,"17","not acept","furnished",470,2690,172,36
"São Paulo",160,3,2,2,"18","acept","furnished",NA,1900,167,25
NA,35,1,1,0,"-",NA,"not furnished",0,1100,3,14
"Rio de Janeiro",90,NA,NA,NA,NA,"acept","not furnished",800,NA,118,NA
"São Paulo",NA,1,1,1,NA,NA,"not furnished",480,3500,42,45
"São Paulo",NA,1,1,1,"5","not acept","furnished",600,3000,0,39
"Belo Horizonte",64,2,NA,1,"11","acept","not furnished",352,1500,80,NA
"Campinas",208,3,2,4,"-","acept","not furnished",0,3180,100,NA
"São Paulo",20,1,1,0,"5",NA,"furnished",NA,1800,130,23
NA,55,NA,NA,2,NA,"acept","not furnished",780,1068,142,14
"São Paulo",32,1,1,NA,"3",NA,NA,515,1700,29,22
"São Paulo",80,NA,NA,NA,"11","acept",NA,1208,2550,216,33
"Rio de Janeiro",45,NA,1,1,"10","acept","furnished",2450,2500,593,33
NA,NA,4,4,NA,"8",NA,NA,NA,NA,500,51
"Porto Alegre",NA,1,1,2,"11","not acept","not furnished",450,1750,0,26
"São Paulo",30,1,1,0,"1","acept","not furnished",460,1600,0,21
NA,80,NA,NA,1,"-",NA,NA,NA,11000,425,181
"São Paulo",70,2,1,0,"-",NA,"not furnished",NA,1150,59,18
NA,40,1,NA,1,NA,NA,"furnished",390,2990,0,NA
"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,1584,153
"São Paulo",NA,3,2,3,"-",NA,"not furnished",0,NA,292,NA
NA,200,4,2,NA,"7","not acept",NA,850,2550,NA,34
"Belo Horizonte",45,NA,1,1,"5","acept","not furnished",500,1631,192,12
NA,NA,NA,5,0,NA,"acept",NA,NA,NA,NA,NA
"São Paulo",NA,1,1,1,"10","acept","furnished",NA,2829,0,33
"Belo Horizonte",100,NA,1,0,"13","not acept",NA,700,1220,10,17
"Porto Alegre",42,1,1,2,"2","acept","furnished",190,1770,17,26
"Campinas",250,3,3,2,NA,"acept","not furnished",NA,NA,256,22
"Campinas",48,1,1,1,"2","acept","furnished",505,1600,59,21
"Rio de Janeiro",90,3,3,1,"10","acept","not furnished",1250,3800,147,49
"São Paulo",45,NA,2,1,"15","acept",NA,856,3900,150,50
"Rio de Janeiro",150,NA,3,NA,"6",NA,"not furnished",NA,NA,NA,52
"São Paulo",60,2,1,0,"2",NA,NA,200,1445,0,NA
"São Paulo",31,1,1,0,"4","acept","not furnished",370,2350,56,30
NA,NA,NA,5,NA,NA,"not acept",NA,NA,NA,NA,NA
"São Paulo",280,3,NA,NA,NA,"acept",NA,NA,6000,113,91
NA,93,2,3,2,"9","acept","not furnished",663,5500,133,70
"Porto Alegre",75,3,2,1,NA,"acept","not furnished",340,1800,NA,27
"São Paulo",194,NA,4,3,"-",NA,"not furnished",NA,NA,NA,61
"São Paulo",41,1,1,1,"6","acept",NA,NA,4000,131,NA
