"cat_city","con_area","con_rooms","con_bathroom","con_parking_spaces","cat_floor","cat_animal","cat_furniture","con_hoa","con_rent_amount","con_property_tax","con_fire_insurance"
NA,70,2,1,1,"7","acept",NA,2065,3300,211,42
NA,320,4,4,NA,NA,"acept","not furnished",1200,NA,NA,63
"Porto Alegre",80,1,NA,1,NA,"acept","not furnished",NA,2800,NA,41
NA,51,2,1,0,"2","acept","not furnished",270,1112,22,NA
"São Paulo",25,1,1,0,"1","not acept","not furnished",0,NA,25,11
"São Paulo",NA,NA,3,7,"-","acept",NA,NA,8000,NA,121
"Rio de Janeiro",72,2,NA,0,"7","acept","not furnished",740,1900,NA,NA
"São Paulo",NA,4,NA,NA,"4","acept","not furnished",2254,NA,NA,41
"São Paulo",152,2,NA,1,NA,NA,NA,1000,NA,NA,NA
"Rio de Janeiro",35,NA,1,0,"2","acept","furnished",590,2300,35,30
"São Paulo",26,1,1,0,"2","acept",NA,470,2100,150,27
"Campinas",46,1,1,1,"10","acept","not furnished",550,580,43,8
"São Paulo",36,1,1,0,"11","acept",NA,359,2100,70,27
NA,55,1,1,1,"2","acept","furnished",790,4200,224,NA
"São Paulo",100,2,2,NA,"24","acept",NA,NA,4370,NA,56
NA,330,NA,NA,NA,"-",NA,"furnished",NA,8000,328,NA
"São Paulo",NA,2,2,1,"1","acept",NA,NA,3000,122,39
"Rio de Janeiro",88,2,3,NA,"9","not acept","furnished",NA,NA,221,16
NA,56,2,1,0,"8","acept","not furnished",NA,1220,0,16
NA,NA,4,NA,NA,NA,"acept","not furnished",NA,NA,NA,NA
"São Paulo",NA,NA,4,NA,"-","acept","not furnished",0,3800,118,NA
NA,42,1,1,NA,"17","not acept","furnished",470,2690,172,NA
"São Paulo",160,3,2,NA,"18",NA,"furnished",NA,1900,167,25
"São Paulo",NA,1,NA,0,"-",NA,NA,0,1100,3,14
"Rio de Janeiro",90,3,NA,NA,NA,"acept","not furnished",NA,1800,118,NA
"São Paulo",49,NA,1,1,"10",NA,"not furnished",480,3500,NA,45
"São Paulo",NA,1,1,1,"5","not acept",NA,NA,3000,0,39
NA,64,2,2,1,"11","acept","not furnished",352,1500,80,20
"Campinas",208,NA,NA,4,"-","acept","not furnished",0,3180,NA,48
"São Paulo",NA,1,NA,0,"5","acept","furnished",NA,1800,130,23
"São Paulo",55,NA,NA,2,NA,"acept","not furnished",780,1068,142,14
"São Paulo",32,NA,NA,NA,"3","acept","not furnished",NA,NA,29,22
"São Paulo",80,2,2,NA,"11","acept","not furnished",1208,2550,216,NA
"Rio de Janeiro",NA,1,1,1,"10",NA,"furnished",2450,2500,593,33
NA,NA,NA,4,3,NA,"acept",NA,NA,NA,NA,51
"Porto Alegre",38,1,1,2,"11","not acept","not furnished",NA,1750,NA,NA
"São Paulo",30,1,1,0,NA,"acept","not furnished",460,1600,0,21
"Belo Horizonte",80,NA,NA,1,"-",NA,"not furnished",NA,11000,425,181
NA,NA,2,1,0,NA,"not acept","not furnished",0,1150,59,18
NA,40,1,1,1,"6","acept","furnished",390,2990,NA,44
NA,300,4,NA,NA,"20",NA,NA,NA,12000,1584,153
"São Paulo",240,3,2,3,"-","acept",NA,0,3500,292,53
NA,NA,4,2,NA,"7","not acept","not furnished",NA,2550,9,NA
NA,45,1,1,1,"5","acept","not furnished",500,1631,192,12
NA,360,4,NA,NA,"1","acept","not furnished",4000,6410,2000,NA
"São Paulo",40,1,1,1,"10",NA,"furnished",978,2829,0,33
"Belo Horizonte",100,3,NA,0,"13","not acept","not furnished",700,1220,10,17
"Porto Alegre",42,1,1,2,"2","acept","furnished",190,1770,17,26
"Campinas",250,3,NA,NA,"1","acept",NA,2200,NA,256,NA
"Campinas",48,1,1,1,"2","acept",NA,505,1600,59,21
"Rio de Janeiro",NA,3,3,1,NA,"acept","not furnished",1250,NA,NA,49
"São Paulo",45,1,2,1,"15","acept","furnished",856,3900,150,50
"Rio de Janeiro",150,2,3,4,NA,"acept",NA,1700,4000,700,52
"São Paulo",60,NA,NA,NA,"2","acept",NA,200,1445,0,19
"São Paulo",31,1,1,0,NA,"acept","not furnished",370,NA,NA,NA
NA,NA,NA,NA,NA,"4","not acept",NA,NA,NA,NA,NA
NA,280,3,1,NA,"-","acept",NA,NA,6000,113,91
"Campinas",93,2,3,2,"9","acept","not furnished",NA,NA,133,NA
NA,75,NA,NA,NA,"9","acept","not furnished",340,1800,109,27
NA,194,3,4,NA,"-",NA,"not furnished",NA,4000,70,61
"São Paulo",41,1,1,1,"6","acept",NA,523,NA,131,NA
"Rio de Janeiro",65,1,1,1,"8","acept","furnished",2000,5100,250,66
"São Paulo",70,2,NA,1,"13","acept","not furnished",NA,2150,67,28
"São Paulo",NA,4,5,NA,NA,"acept",NA,NA,NA,NA,NA
"Rio de Janeiro",35,1,1,0,NA,"acept","not furnished",306,1521,21,20
NA,300,4,4,NA,NA,"acept","not furnished",2300,6000,417,77
"São Paulo",61,NA,1,NA,"4","acept","not furnished",459,NA,NA,24
"Rio de Janeiro",130,3,2,NA,"7","acept","not furnished",1660,1700,475,22
"Rio de Janeiro",80,2,1,1,"20","acept","not furnished",500,900,90,12
NA,NA,NA,4,NA,NA,"not acept",NA,NA,NA,NA,NA
"Belo Horizonte",220,NA,2,3,"3","acept",NA,450,NA,125,33
"São Paulo",45,1,1,NA,"-","acept","not furnished",0,1050,NA,16
"São Paulo",108,3,NA,2,NA,NA,NA,1290,5600,NA,NA
"Belo Horizonte",128,1,1,0,"4","acept","furnished",418,2100,NA,28
"Rio de Janeiro",60,1,1,0,"10","not acept","not furnished",450,NA,48,NA
"São Paulo",NA,NA,NA,4,NA,"acept",NA,NA,NA,998,125
"Porto Alegre",47,NA,NA,1,"1","not acept",NA,400,2200,0,33
NA,170,NA,NA,NA,"9","not acept",NA,744,2700,296,36
NA,45,NA,1,0,"1","not acept","not furnished",300,1240,0,16
"São Paulo",42,1,1,1,"15","acept","not furnished",686,NA,123,45
NA,NA,4,NA,3,NA,"acept","not furnished",NA,6000,NA,NA
"São Paulo",70,3,1,1,"1","acept","not furnished",700,1020,200,13
"Porto Alegre",100,4,3,1,"8","acept",NA,600,2200,NA,NA
"São Paulo",64,2,NA,2,NA,"acept","furnished",1300,NA,440,NA
"Belo Horizonte",68,2,1,1,"3",NA,"not furnished",320,1200,27,16
"Belo Horizonte",75,2,2,2,NA,"not acept","not furnished",620,2500,264,34
NA,NA,NA,4,NA,NA,NA,"not furnished",NA,NA,NA,NA
NA,63,2,2,NA,"15","not acept","not furnished",590,NA,152,NA
"São Paulo",145,NA,NA,NA,NA,"not acept","not furnished",NA,NA,NA,NA
"São Paulo",85,2,2,2,NA,"not acept","not furnished",NA,2800,NA,NA
"São Paulo",NA,4,NA,NA,"7",NA,"not furnished",NA,9000,NA,NA
NA,350,4,4,4,"-","acept","furnished",1,9000,NA,NA
"São Paulo",300,NA,NA,3,NA,"acept",NA,0,NA,584,NA
NA,NA,4,NA,2,NA,"acept",NA,NA,13500,423,222
"São Paulo",64,2,2,NA,"8",NA,"not furnished",450,2800,30,NA
NA,133,3,2,0,"6","acept",NA,813,NA,38,38
NA,44,1,1,NA,"7","acept","not furnished",350,550,NA,7
NA,240,3,4,2,NA,NA,"not furnished",0,3000,250,46
"Porto Alegre",70,3,2,1,"4","acept","not furnished",490,2500,8,37
"São Paulo",22,1,1,0,"26","acept",NA,302,2050,45,26
"Porto Alegre",50,1,1,1,"1","acept","not furnished",350,950,NA,14
"Porto Alegre",67,3,NA,NA,"4","acept","not furnished",600,2200,50,33
NA,31,NA,1,0,"6","acept","furnished",430,2300,0,NA
"Rio de Janeiro",90,2,1,1,"1","acept","furnished",850,3468,191,45
NA,109,3,NA,NA,"1","acept","not furnished",NA,3800,NA,49
"Belo Horizonte",400,4,2,2,"-","not acept","not furnished",0,NA,74,41
"São Paulo",300,NA,NA,4,NA,NA,NA,0,14000,NA,211
NA,NA,NA,3,3,"4",NA,"not furnished",NA,6000,483,77
"Porto Alegre",70,2,1,1,"3",NA,"furnished",360,2400,30,36
"Rio de Janeiro",309,NA,NA,NA,NA,NA,NA,2661,NA,NA,84
"São Paulo",70,2,1,0,"-","acept","not furnished",0,2100,134,32
"São Paulo",NA,3,NA,NA,NA,"acept","not furnished",2300,NA,NA,127
"São Paulo",NA,1,1,1,NA,"not acept","not furnished",886,1500,0,20
"Campinas",80,2,2,2,"11",NA,"not furnished",832,2200,171,28
NA,133,NA,4,NA,NA,NA,NA,NA,NA,800,NA
"São Paulo",38,1,1,1,"14","not acept",NA,NA,2800,NA,36
"São Paulo",73,2,2,NA,"7","acept",NA,1100,NA,100,45
"São Paulo",NA,NA,NA,NA,NA,NA,NA,1500,2000,150,NA
"São Paulo",63,NA,NA,1,"15","acept",NA,357,3200,NA,NA
"São Paulo",58,2,1,1,"1","acept",NA,NA,1400,0,18
"São Paulo",48,1,1,NA,"9","not acept",NA,377,NA,0,44
"São Paulo",NA,3,NA,3,"7","acept",NA,NA,NA,NA,NA
"Belo Horizonte",NA,NA,2,2,"2",NA,"not furnished",340,1600,183,22
NA,94,3,2,2,"1",NA,NA,1337,3570,140,NA
NA,94,3,3,2,"3",NA,NA,NA,5010,395,NA
"São Paulo",76,3,NA,1,"4","acept",NA,1200,2500,NA,NA
NA,NA,NA,3,2,"13","acept",NA,NA,NA,634,99
"São Paulo",217,3,4,3,"1","acept","not furnished",2884,NA,0,83
"São Paulo",68,2,1,1,"5","acept","not furnished",610,1400,35,18
NA,110,3,2,2,"2","acept","not furnished",1145,NA,NA,NA
"Belo Horizonte",95,2,2,1,"3","acept",NA,660,1600,164,22
