"cat_city","con_area","con_rooms","con_bathroom","con_parking_spaces","cat_floor","cat_animal","cat_furniture","con_hoa","con_rent_amount","con_property_tax","con_fire_insurance"
"São Paulo",70,NA,NA,NA,"7",NA,"furnished",2065,3300,211,42
NA,320,NA,4,0,"20","acept","not furnished",NA,4960,1750,NA
"Porto Alegre",80,NA,1,NA,"6","acept","not furnished",1000,2800,NA,41
"Porto Alegre",51,2,1,NA,"2","acept","not furnished",NA,1112,22,17
"São Paulo",25,NA,1,NA,"1","not acept","not furnished",0,800,25,11
"São Paulo",NA,NA,NA,NA,"-","acept","not furnished",0,8000,834,NA
"Rio de Janeiro",72,NA,NA,0,"7","acept","not furnished",NA,1900,NA,NA
NA,213,4,4,4,NA,"acept","not furnished",2254,3223,NA,NA
"São Paulo",NA,2,2,1,"3","acept",NA,1000,NA,250,NA
NA,35,1,NA,0,"2","acept",NA,NA,2300,35,NA
"São Paulo",26,1,1,0,"2","acept",NA,NA,2100,NA,27
"Campinas",46,NA,1,1,NA,"acept","not furnished",550,580,43,8
"São Paulo",36,1,NA,0,"11",NA,"not furnished",359,2100,NA,NA
"São Paulo",55,NA,1,1,NA,"acept",NA,NA,4200,224,54
NA,NA,2,2,2,"24","acept","furnished",900,NA,17,56
NA,NA,NA,6,6,"-","acept","furnished",680,8000,NA,NA
"São Paulo",110,NA,NA,NA,"1","acept","not furnished",700,3000,NA,39
NA,88,2,3,NA,"9","not acept","furnished",1614,NA,NA,16
"Rio de Janeiro",NA,2,NA,0,"8","acept","not furnished",800,NA,NA,16
"São Paulo",NA,NA,NA,6,"-",NA,"not furnished",0,12000,9500,181
NA,100,NA,4,0,"-","acept",NA,0,3800,NA,NA
NA,42,1,NA,NA,"17","not acept",NA,NA,2690,172,NA
NA,160,3,2,NA,NA,NA,"furnished",NA,1900,167,NA
"São Paulo",35,NA,1,0,"-","acept","not furnished",0,1100,NA,14
NA,90,3,2,1,"7","acept","not furnished",NA,1800,NA,24
NA,NA,1,1,1,"10",NA,"not furnished",480,NA,42,NA
"São Paulo",NA,1,1,1,"5","not acept","furnished",600,NA,0,39
"Belo Horizonte",64,2,2,NA,"11","acept","not furnished",352,1500,NA,20
NA,208,NA,2,4,"-","acept","not furnished",NA,3180,NA,48
NA,20,1,1,0,NA,"acept",NA,602,1800,130,NA
NA,55,2,NA,2,NA,"acept","not furnished",NA,NA,NA,14
"São Paulo",32,1,1,0,"3","acept","not furnished",515,1700,29,NA
"São Paulo",80,2,NA,1,"11","acept","not furnished",1208,2550,216,NA
"Rio de Janeiro",45,1,1,1,"10","acept",NA,2450,2500,593,33
"São Paulo",350,4,4,3,NA,"acept","not furnished",2100,4000,500,51
NA,NA,NA,NA,2,NA,"not acept",NA,450,1750,0,26
"São Paulo",NA,1,1,NA,"1","acept","not furnished",460,1600,NA,NA
"Belo Horizonte",80,3,2,NA,NA,NA,NA,0,NA,425,181
"São Paulo",70,2,NA,0,"-","not acept","not furnished",0,1150,NA,NA
NA,40,1,1,1,NA,"acept","furnished",390,2990,0,NA
"São Paulo",NA,4,NA,4,NA,"acept",NA,NA,12000,NA,153
NA,240,3,2,3,NA,"acept","not furnished",0,NA,292,53
"Belo Horizonte",NA,4,2,1,"7",NA,"not furnished",850,2550,9,NA
"Belo Horizonte",NA,NA,1,1,"5","acept",NA,500,1631,192,NA
"São Paulo",360,4,5,0,"1","acept","not furnished",NA,NA,NA,82
NA,40,NA,1,1,"10","acept",NA,978,2829,0,33
NA,100,3,NA,0,"13",NA,NA,NA,NA,NA,NA
"Porto Alegre",NA,NA,1,NA,"2","acept","furnished",NA,1770,17,26
NA,250,NA,3,2,"1",NA,"not furnished",2200,1700,256,22
"Campinas",NA,1,1,1,"2",NA,"furnished",505,1600,59,21
"Rio de Janeiro",NA,3,3,NA,"10","acept","not furnished",NA,3800,147,NA
"São Paulo",45,1,2,1,"15","acept","furnished",NA,3900,150,50
"Rio de Janeiro",150,2,3,NA,"6",NA,"not furnished",1700,4000,700,52
"São Paulo",60,2,NA,0,"2",NA,"not furnished",NA,NA,NA,19
"São Paulo",31,1,1,0,"4","acept","not furnished",370,NA,56,NA
NA,210,NA,5,NA,"4",NA,"not furnished",1650,9000,772,NA
"São Paulo",280,NA,NA,2,"-","acept","not furnished",0,6000,NA,91
NA,93,2,NA,2,NA,"acept","not furnished",663,5500,133,70
"Porto Alegre",75,3,2,NA,"9","acept","not furnished",NA,1800,NA,27
NA,194,NA,4,3,"-","acept","not furnished",NA,4000,70,61
NA,41,1,NA,1,NA,NA,NA,NA,NA,NA,51
"Rio de Janeiro",65,1,1,NA,"8","acept","furnished",NA,5100,NA,66
"São Paulo",NA,NA,NA,NA,"13","acept","not furnished",761,2150,67,28
"São Paulo",NA,NA,5,2,"16","acept",NA,NA,9000,1261,115
NA,NA,NA,1,NA,NA,"acept","not furnished",NA,1521,21,NA
"Campinas",NA,NA,4,3,"2","acept","not furnished",2300,6000,417,77
"São Paulo",61,NA,1,1,"4","acept","not furnished",NA,1850,0,24
"Rio de Janeiro",130,NA,2,NA,"7",NA,"not furnished",1660,1700,475,NA
"Rio de Janeiro",80,NA,1,1,NA,"acept","not furnished",500,900,NA,12
"São Paulo",164,4,4,2,"6","not acept","not furnished",2159,5000,386,64
NA,220,4,2,3,"3","acept","not furnished",NA,NA,125,33
"São Paulo",45,1,NA,0,"-",NA,"not furnished",0,1050,46,16
"São Paulo",108,3,2,NA,NA,"acept","not furnished",NA,NA,435,71
"Belo Horizonte",128,1,1,0,"4",NA,"furnished",418,2100,182,28
"Rio de Janeiro",60,1,1,0,NA,"not acept",NA,450,NA,48,NA
NA,250,4,5,NA,"6",NA,"not furnished",2050,NA,NA,125
"Porto Alegre",NA,1,NA,1,"1","not acept","furnished",400,2200,0,33
"Belo Horizonte",170,4,NA,4,"9",NA,"not furnished",NA,2700,296,36
"São Paulo",45,1,1,0,NA,NA,"not furnished",300,1240,0,NA
NA,NA,1,1,NA,NA,"acept","not furnished",NA,3500,123,NA
"São Paulo",NA,4,4,3,NA,"acept","not furnished",1840,6000,550,NA
NA,NA,3,1,NA,"1","acept","not furnished",700,NA,NA,NA
NA,100,4,3,1,NA,NA,"not furnished",NA,2200,159,NA
"São Paulo",NA,2,2,2,"4","acept","furnished",NA,4500,440,58
"Belo Horizonte",68,2,1,1,"3","acept",NA,320,NA,NA,NA
"Belo Horizonte",75,2,2,NA,"14","not acept",NA,NA,2500,264,34
"São Paulo",600,NA,NA,NA,NA,"acept",NA,7400,NA,NA,108
"São Paulo",NA,NA,2,0,NA,"not acept","not furnished",590,1550,152,NA
"São Paulo",145,3,4,3,"1",NA,"not furnished",NA,6000,750,77
"São Paulo",NA,NA,NA,2,NA,NA,"not furnished",1500,2800,NA,36
NA,254,4,4,4,"7",NA,NA,NA,9000,1800,115
"Porto Alegre",350,NA,4,NA,NA,"acept","furnished",NA,NA,NA,NA
NA,300,4,NA,3,"-","acept","not furnished",0,3500,NA,53
"Belo Horizonte",296,4,3,2,"-","acept","not furnished",NA,NA,423,222
"São Paulo",64,NA,NA,2,"8","acept",NA,450,NA,NA,NA
"São Paulo",133,NA,2,NA,NA,NA,"not furnished",813,2957,38,38
"Campinas",44,1,NA,NA,"7",NA,"not furnished",NA,550,12,7
NA,NA,NA,NA,2,"-",NA,NA,0,NA,NA,46
"Porto Alegre",70,3,2,1,"4","acept","not furnished",NA,2500,NA,37
"São Paulo",NA,1,1,NA,"26",NA,NA,302,NA,NA,26
"Porto Alegre",50,1,1,1,"1","acept","not furnished",350,950,50,14
NA,67,3,2,2,"4","acept",NA,600,2200,NA,33
"São Paulo",31,1,1,NA,"6","acept",NA,430,NA,NA,30
"Rio de Janeiro",90,2,1,1,NA,"acept",NA,850,3468,191,45
NA,109,3,NA,1,"1","acept",NA,2000,NA,300,49
NA,400,NA,NA,2,NA,"not acept","not furnished",NA,2500,NA,NA
"São Paulo",300,4,5,4,"-","acept","furnished",0,14000,1167,211
"Campinas",NA,NA,NA,NA,"4",NA,"not furnished",NA,6000,483,77
NA,NA,2,NA,1,NA,"acept","furnished",NA,NA,30,36
NA,309,4,NA,4,"7","acept","not furnished",NA,NA,682,84
"São Paulo",70,2,1,NA,"-","acept","not furnished",0,2100,134,32
"São Paulo",NA,3,NA,NA,"10","acept",NA,2300,10000,NA,127
NA,NA,1,1,NA,"10",NA,"not furnished",NA,NA,NA,20
"Campinas",NA,2,NA,2,"11",NA,NA,832,2200,NA,28
"Belo Horizonte",133,4,4,3,"6","not acept","not furnished",1500,NA,800,NA
NA,38,1,NA,1,"14",NA,NA,1620,NA,279,36
"São Paulo",73,2,2,1,NA,"acept","not furnished",NA,3500,100,NA
NA,155,NA,NA,2,"4",NA,"not furnished",NA,2000,NA,NA
