"cat_city","con_area","con_rooms","con_bathroom","con_parking_spaces","cat_floor","cat_animal","cat_furniture","con_hoa","con_rent_amount","con_property_tax","con_fire_insurance"
"São Paulo",NA,NA,NA,1,NA,NA,NA,NA,3300,211,NA
NA,320,4,NA,0,"20","acept",NA,1200,4960,1750,63
"Porto Alegre",80,NA,1,NA,"6","acept","not furnished",NA,NA,0,NA
NA,NA,2,NA,0,"2","acept","not furnished",270,1112,22,NA
"São Paulo",25,1,1,0,"1","not acept",NA,0,800,25,11
NA,376,3,3,7,"-",NA,"not furnished",NA,8000,834,121
"Rio de Janeiro",NA,NA,NA,0,NA,NA,"not furnished",740,1900,85,25
"São Paulo",NA,NA,4,NA,"4","acept","not furnished",NA,3223,1735,41
"São Paulo",NA,2,2,1,"3","acept",NA,1000,NA,250,191
"Rio de Janeiro",35,NA,1,0,"2","acept","furnished",NA,NA,35,NA
"São Paulo",26,NA,1,0,"2","acept",NA,470,2100,150,27
"Campinas",46,1,1,1,"10",NA,"not furnished",NA,NA,43,8
NA,NA,1,1,NA,"11","acept","not furnished",NA,2100,NA,27
NA,55,1,1,NA,"2",NA,"furnished",790,4200,224,54
"São Paulo",100,2,NA,NA,"24","acept","furnished",900,4370,17,56
NA,330,4,6,NA,"-",NA,"furnished",680,NA,328,121
"São Paulo",NA,2,NA,NA,NA,"acept","not furnished",NA,3000,NA,39
NA,88,2,3,NA,NA,"not acept","furnished",1614,3500,221,16
"Rio de Janeiro",56,2,NA,0,"8","acept",NA,800,1220,NA,NA
"São Paulo",600,4,5,6,"-","acept","not furnished",0,12000,NA,181
"São Paulo",100,7,4,0,"-","acept","not furnished",NA,3800,NA,58
"Belo Horizonte",NA,NA,1,1,"17",NA,"furnished",470,NA,172,36
NA,160,3,2,2,"18","acept","furnished",1530,1900,NA,25
"São Paulo",35,NA,1,NA,"-",NA,"not furnished",0,1100,3,14
NA,NA,3,2,1,"7","acept","not furnished",800,1800,NA,24
NA,49,NA,1,1,"10",NA,"not furnished",480,NA,42,NA
"São Paulo",41,1,NA,1,"5","not acept","furnished",600,3000,0,39
NA,64,2,2,1,"11","acept","not furnished",352,1500,NA,20
NA,NA,3,NA,4,"-","acept","not furnished",0,3180,NA,48
"São Paulo",NA,1,1,0,NA,NA,NA,602,1800,NA,NA
NA,NA,NA,2,2,"6",NA,"not furnished",780,NA,NA,NA
NA,32,NA,1,0,"3",NA,"not furnished",515,NA,NA,22
"São Paulo",80,2,NA,1,"11","acept","not furnished",1208,2550,216,33
NA,45,NA,1,NA,NA,NA,NA,2450,2500,NA,33
NA,350,4,4,3,NA,"acept","not furnished",2100,4000,NA,51
NA,NA,NA,1,2,NA,"not acept","not furnished",NA,NA,0,26
NA,NA,NA,1,0,"1","acept","not furnished",460,1600,0,NA
"Belo Horizonte",80,3,NA,NA,"-","acept",NA,NA,11000,425,181
"São Paulo",70,NA,NA,0,"-",NA,"not furnished",0,1150,NA,18
"Porto Alegre",NA,1,1,1,"6","acept","furnished",390,2990,0,44
"São Paulo",NA,4,NA,4,"20",NA,NA,NA,12000,1584,153
NA,240,3,2,3,"-","acept",NA,0,3500,NA,53
"Belo Horizonte",200,4,2,1,"7","not acept","not furnished",850,2550,9,34
NA,45,NA,1,1,"5","acept",NA,500,NA,192,NA
"São Paulo",360,4,5,0,NA,"acept","not furnished",4000,6410,2000,82
"São Paulo",40,1,1,NA,"10","acept","furnished",978,2829,0,NA
"Belo Horizonte",100,3,1,NA,"13",NA,"not furnished",700,NA,10,17
NA,42,1,1,2,"2",NA,"furnished",190,1770,17,26
"Campinas",NA,3,NA,NA,NA,"acept","not furnished",2200,1700,256,NA
"Campinas",48,1,NA,1,"2",NA,NA,NA,1600,NA,21
"Rio de Janeiro",90,3,3,1,"10","acept","not furnished",1250,3800,147,49
"São Paulo",45,NA,2,1,"15","acept",NA,856,3900,150,50
NA,150,NA,3,4,NA,"acept","not furnished",1700,NA,NA,52
"São Paulo",60,NA,1,0,"2","acept","not furnished",200,1445,0,19
NA,31,1,1,NA,NA,NA,NA,370,NA,56,30
NA,NA,4,5,4,NA,"not acept","not furnished",1650,NA,NA,NA
NA,280,3,1,NA,"-","acept","not furnished",0,6000,113,NA
"Campinas",93,2,3,2,"9","acept",NA,663,NA,NA,70
NA,75,3,2,1,"9","acept",NA,NA,1800,109,NA
"São Paulo",NA,NA,4,NA,NA,NA,"not furnished",0,NA,70,61
"São Paulo",41,1,1,1,"6",NA,"furnished",523,4000,131,NA
"Rio de Janeiro",NA,1,NA,NA,"8","acept",NA,2000,NA,250,66
"São Paulo",70,2,NA,NA,"13",NA,"not furnished",761,2150,67,NA
"São Paulo",278,4,NA,2,"16","acept","furnished",4052,9000,NA,115
"Rio de Janeiro",35,1,1,0,"5","acept","not furnished",306,1521,NA,20
"Campinas",NA,4,NA,NA,NA,NA,"not furnished",2300,NA,417,77
"São Paulo",61,NA,1,NA,NA,NA,"not furnished",NA,1850,0,24
NA,NA,3,2,1,"7","acept","not furnished",1660,1700,475,NA
"Rio de Janeiro",NA,2,1,1,NA,"acept","not furnished",500,NA,90,12
"São Paulo",164,NA,NA,2,"6","not acept","not furnished",2159,5000,386,NA
NA,220,4,2,NA,NA,NA,"not furnished",NA,NA,125,33
"São Paulo",45,1,1,0,"-","acept","not furnished",0,NA,46,NA
"São Paulo",108,NA,2,NA,"7","acept",NA,NA,5600,435,NA
NA,128,1,NA,NA,"4","acept","furnished",NA,2100,182,28
"Rio de Janeiro",NA,NA,NA,NA,"10","not acept","not furnished",450,1800,48,24
