cat_city,con_area,con_rooms,con_bathroom,con_parking_spaces,cat_floor,cat_animal,cat_furniture,con_hoa,con_rent_amount,con_property_tax,con_fire_insurance
São Paulo,70.0,2.0,1.601039171218872,1.2940137386322021,7,acept,furnished,2065.0,3956.121826171875,328.73822021484375,42.0
Belo Horizonte,184.68112182617188,4.0,4.0,1.9152554273605347,20,acept,not furnished,1200.0,3520.9169921875,1750.0,66.88386535644531
Porto Alegre,80.0,1.0,1.0,0.7886953353881836,1,acept,furnished,1000.0,3313.979736328125,0.0,41.0
Porto Alegre,51.83127212524414,1.8758009672164917,1.0,0.0,-,acept,not furnished,513.198486328125,1112.0,22.0,17.0
São Paulo,25.0,1.0,1.0351747274398804,0.0,1,acept,not furnished,1009.6328125,800.0,141.2992706298828,11.0
São Paulo,206.365234375,3.030869483947754,3.204514265060425,2.3008923530578613,-,acept,furnished,993.9990844726562,7535.26904296875,573.3509521484375,121.0
Rio de Janeiro,90.021728515625,2.0,1.384911060333252,0.0,7,acept,not furnished,740.0,1900.0,85.0,25.0
São Paulo,171.48397827148438,3.1230950355529785,4.0,2.115307092666626,-,acept,not furnished,1242.269775390625,5726.0224609375,569.1461181640625,70.46680450439453
São Paulo,218.30059814453125,3.133342742919922,3.37325119972229,2.0108566284179688,-,acept,not furnished,1245.5235595703125,9731.9853515625,530.4098510742188,191.0
São Paulo,35.0,1.0,1.0,0.0,2,acept,furnished,590.0,2300.0,36.68083572387695,30.0
São Paulo,26.0,1.0,1.1060465574264526,0.0,-,acept,furnished,535.1754150390625,2171.712646484375,150.0,27.0
Campinas,46.0,1.0,1.0,1.0,10,acept,not furnished,550.0,580.0,76.56192016601562,20.250064849853516
São Paulo,36.0,1.0,1.0,0.5865198969841003,11,acept,not furnished,827.5792236328125,2100.0,70.0,27.0
São Paulo,110.0994873046875,1.0,1.8995195627212524,1.069204330444336,-,acept,furnished,790.0,4200.0,224.0,54.0
São Paulo,76.88188934326172,2.0,2.0,2.0,24,acept,furnished,900.0,4370.0,17.0,56.0
São Paulo,206.365234375,3.030869483947754,3.204514265060425,2.3008923530578613,-,acept,furnished,993.9990844726562,7535.26904296875,573.3509521484375,121.0
São Paulo,89.674560546875,2.0,2.0,1.4093308448791504,1,acept,not furnished,704.94189453125,3358.137939453125,122.0,38.69809341430664
Rio de Janeiro,88.0,2.449188470840454,3.0,1.1695469617843628,9,not acept,furnished,630.1087036132812,3985.939208984375,321.50543212890625,45.746490478515625
São Paulo,56.0,1.8249906301498413,1.0,0.0,8,acept,not furnished,800.0,1220.0,0.0,16.0
São Paulo,173.53713989257812,2.9799394607543945,2.935248613357544,2.246488094329834,-,acept,not furnished,1291.54638671875,5962.41064453125,553.7557373046875,81.65912628173828
São Paulo,100.0,7.0,2.593245267868042,0.0,-,acept,not furnished,0.0,4039.732177734375,336.3288269042969,58.0
Belo Horizonte,87.6998291015625,2.5076820850372314,1.8642278909683228,1.1706000566482544,17,not acept,not furnished,470.0,2690.0,172.0,35.71720886230469
São Paulo,111.52765655517578,2.6361818313598633,2.403517246246338,1.3482871055603027,18,acept,furnished,897.45556640625,3649.28759765625,167.0,25.0
São Paulo,35.0,1.0,1.0,0.3434690237045288,-,acept,not furnished,244.93417358398438,1100.0,3.0,18.723344802856445
São Paulo,90.0,3.0,2.0,1.0,7,acept,not furnished,583.7518310546875,1797.2921142578125,108.0609359741211,24.0
São Paulo,49.0,1.0,1.0,1.0,10,acept,furnished,480.0,3500.0,42.0,28.436744689941406
São Paulo,41.0,1.0,1.1532548666000366,1.0,-,acept,furnished,705.18017578125,3000.0,133.54611206054688,39.0
Belo Horizonte,53.343563079833984,2.0,2.0,1.0,11,acept,not furnished,352.0,1914.9166259765625,80.0,18.628498077392578
São Paulo,208.0,2.611006021499634,2.0,1.4229341745376587,-,acept,not furnished,0.0,3180.0,100.0,43.34309387207031
São Paulo,19.64542007446289,1.0,1.0,0.0,-,acept,furnished,602.0,1800.0,82.166748046875,23.0
São Paulo,55.0,2.0,2.0,0.631392240524292,6,acept,not furnished,780.0,1068.0,142.0,14.0
São Paulo,32.0,1.0,1.088035225868225,0.0,2,acept,not furnished,515.0,2277.7705078125,29.0,26.570270538330078
São Paulo,80.0,2.061894655227661,2.0,1.002389669418335,11,acept,not furnished,1208.0,2550.0,216.0,33.0
Rio de Janeiro,45.0,1.0,1.7872686386108398,1.0,10,acept,furnished,2450.0,2500.0,593.0,33.0
Belo Horizonte,350.0,4.0,2.799407720565796,2.0985426902770996,8,acept,not furnished,748.2974243164062,5745.3857421875,403.046875,84.84626770019531
Porto Alegre,38.0,2.066840171813965,1.913364052772522,2.0,2,acept,not furnished,450.0,3277.1318359375,219.44244384765625,46.580352783203125
São Paulo,30.0,1.0,1.0,0.0,1,acept,furnished,460.0,1600.0,0.0,21.0
São Paulo,80.0,2.073589324951172,2.13493013381958,1.0,-,acept,not furnished,392.77874755859375,11000.0,201.88595581054688,110.23619079589844
São Paulo,70.0,2.0,1.0,0.0,-,not acept,not furnished,0.0,1150.0,59.8255500793457,18.0
Porto Alegre,40.0,1.0,1.0,1.0,6,acept,furnished,390.0,3181.002197265625,0.0,44.0
