cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
I,0.455,0.365,0.095,0.514,0.2245,0.101,0.15
I,0.35,0.265,0.09,0.2197,0.0995,0.0485,0.0649
F,0.549,0.42,0.135,0.6592,0.2565,0.1415,0.21
M,0.44,0.335,0.132,0.516,0.2155,0.114,0.155
I,0.33,0.255,0.08,0.205,0.0895,0.0395,0.055
I,0.398,0.3,0.095,0.3515,0.141,0.0775,0.12
F,0.53,0.415,0.143,0.7775,0.237,0.1415,0.28350000000000003
M,0.558,0.425,0.125,0.768,0.294,0.1495,0.26
F,0.475,0.374,0.125,0.5095,0.2053,0.1125,0.165
F,0.56,0.44,0.15,0.8945,0.3145,0.151,0.32
F,0.525,0.38,0.14,0.6065,0.194,0.1475,0.21
M,0.43,0.35,0.121,0.406,0.1675,0.081,0.135
M,0.485,0.38,0.135,0.5415,0.2175,0.095,0.19
F,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205
F,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185
M,0.5,0.398,0.13,0.6255,0.2486,0.133,0.199
I,0.355,0.28,0.085,0.2095,0.095,0.0395,0.0567
F,0.435,0.332,0.1,0.451,0.188,0.087,0.13
M,0.365,0.295,0.08,0.2555,0.097,0.043,0.1
M,0.45,0.32,0.1,0.381,0.1705,0.0843,0.115
I,0.355,0.28,0.095,0.2605,0.0955,0.062,0.0814
I,0.38,0.275,0.1,0.2255,0.08,0.049,0.08020000000000001
F,0.565,0.45,0.155,0.9395,0.4275,0.214,0.27
F,0.55,0.424,0.15,0.7635,0.318,0.1777,0.2218
F,0.615,0.48,0.176,1.1615,0.513,0.301,0.305
F,0.562,0.44,0.153,0.9285,0.3825,0.1995,0.3
F,0.571,0.45,0.185,0.9955,0.3945,0.2266,0.285
M,0.59,0.449,0.14,0.931,0.4188,0.234,0.2496
M,0.603,0.475,0.18,1.1706,0.4794,0.246,0.354
F,0.552,0.425,0.14,0.8635,0.393,0.227,0.2
F,0.58,0.46,0.165,0.9975,0.3895,0.2174,0.33
F,0.711,0.56,0.189,1.1552,0.5341,0.26940000000000003,0.2913
M,0.626,0.496,0.181,1.5289,0.6422,0.3575,0.4384
F,0.68,0.55,0.20299999999999999,1.798,0.8511,0.3925,0.455
F,0.691,0.55,0.181,1.415,0.633,0.3204,0.37
M,0.46900000000000003,0.355,0.128,0.5063,0.2266,0.124,0.125
F,0.625,0.487,0.155,1.217,0.5305,0.3075,0.3258
F,0.45,0.355,0.105,0.5225,0.237,0.1165,0.145
F,0.575,0.445,0.135,0.9107,0.381,0.2035,0.26
M,0.355,0.29,0.09,0.3436,0.134,0.086,0.1077
F,0.45,0.335,0.105,0.425,0.1865,0.091,0.115
F,0.55,0.425,0.152,0.8515,0.362,0.196,0.27
I,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
I,0.205,0.15,0.055,0.042,0.0158,0.015,0.012
I,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
I,0.39,0.294,0.095,0.203,0.0875,0.045,0.075
M,0.47,0.37,0.12,0.5795,0.2416,0.227,0.14
F,0.46,0.375,0.124,0.4605,0.1775,0.11,0.15
I,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045
F,0.577,0.458,0.16,0.9099,0.43179999999999996,0.19240000000000002,0.245
I,0.52,0.41,0.131,0.595,0.2385,0.111,0.19
M,0.4,0.32,0.095,0.303,0.1335,0.06,0.1
M,0.485,0.36,0.129,0.5415,0.244,0.096,0.16670000000000001
F,0.47,0.36,0.131,0.44189999999999996,0.2105,0.1055,0.1358
M,0.405,0.31,0.1,0.385,0.173,0.0915,0.1108
F,0.5,0.394,0.14,0.6615,0.2565,0.1755,0.22
M,0.452,0.35,0.12,0.4434,0.192,0.0955,0.135
M,0.527,0.399,0.135,0.5895,0.2765,0.12,0.17
I,0.245,0.19,0.06,0.086,0.042,0.014,0.025
F,0.505,0.394,0.125,0.583,0.2707,0.1353,0.175
