con_age,cat_workclass,con_fnlwgt,cat_education,con_education.num,cat_marital.status,cat_occupation,cat_relationship,cat_race,cat_sex,con_capital.gain,con_capital.loss,con_hours.per.week,cat_native.country,cat_income
27.6,Private,164647.8,HS-grad,9.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,4356,48.0,United-States,<=50K
40.6,Private,191999.6,7th-8th,4.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0,48.8,United-States,<=50K
24.0,Private,189926.2,Some-college,10.0,Separated,Prof-specialty,Unmarried,White,Female,0.0,0,43.2,United-States,<=50K
45.0,Private,216864.0,HS-grad,9.0,Divorced,Other-service,Husband,White,Female,0.0,3770,39.4,United-States,<=50K
43.4,Private,150601.0,10th,6.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,118.8,3770,40.0,United-States,<=50K
37.2,State-gov,190618.2,Doctorate,16.0,Never-married,Other-service,Other-relative,White,Female,0.0,3683,20.0,United-States,>50K
33.0,Private,422013.0,Bachelors,10.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0,40.0,United-States,<=50K
45.0,Private,141192.2,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,Black,Male,0.0,3004,35.0,United-States,>50K
38.2,Private,232541.2,Prof-school,15.0,Never-married,Craft-repair,Not-in-family,White,Male,10108.0,0,45.0,United-States,>50K
49.0,Private,220834.4,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,820.2,0,20.0,United-States,<=50K
32.0,Private,185849.8,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0,55.0,United-States,<=50K
46.0,Private,130345.8,Prof-school,15.0,Divorced,Prof-specialty,Not-in-family,White,Male,1537.6,0,40.0,United-States,>50K
42.8,Private,130082.8,11th,7.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0,76.0,United-States,<=50K
57.0,Private,317847.0,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,2824,50.2,United-States,>50K
34.0,Private,203034.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,2816.8,2824,45.4,United-States,>50K
37.0,Private,188774.0,Bachelors,13.0,Never-married,Craft-repair,Not-in-family,White,Male,820.2,0,38.0,United-States,<=50K
29.0,Private,223268.2,11th,7.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0,28.4,United-States,<=50K
61.0,Private,228590.8,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2754,25.0,United-States,<=50K
41.6,Private,153870.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2603,40.0,United-States,<=50K
27.4,Private,34310.0,Assoc-voc,11.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,2603,40.0,United-States,<=50K
31.0,Private,228696.0,1st-4th,2.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,2603,38.8,United-States,<=50K
49.0,Private,127911.0,5th-6th,3.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0,40.0,Greece,<=50K
37.0,Self-emp-inc,120250.6,Some-college,11.2,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0,50.0,United-States,>50K
38.0,Private,116741.0,10th,6.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0,90.0,United-States,<=50K
23.0,Private,155146.6,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,2559,40.0,United-States,<=50K
59.0,Self-emp-inc,135709.4,10th,6.0,Widowed,Exec-managerial,Unmarried,White,Female,2868.8,0,50.0,United-States,>50K
48.4,Private,198863.0,Some-college,9.8,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,2559,60.0,United-States,<=50K
51.0,Private,123011.0,Bachelors,10.4,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0,52.0,United-States,>50K
60.0,Self-emp-not-inc,210680.2,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0,50.0,United-States,>50K
45.6,Federal-gov,39181.0,Doctorate,16.0,Divorced,Prof-specialty,Not-in-family,White,Male,4010.2,0,47.0,United-States,>50K
53.0,Private,149650.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,1855.8,0,49.0,United-States,<=50K
34.4,Private,83736.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0,50.0,United-States,<=50K
46.0,Private,178080.8,Doctorate,16.0,Divorced,Exec-managerial,Not-in-family,White,Male,3166.2,2559,60.0,United-States,>50K
49.6,Private,182568.4,Masters,14.0,Divorced,Farming-fishing,Not-in-family,White,Female,0.0,0,35.0,United-States,<=50K
44.0,Private,113853.4,Bachelors,13.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,2547,50.0,United-States,>50K
55.4,Private,169970.4,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,2547,40.0,United-States,>50K
36.6,Private,165833.8,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,2547,40.0,United-States,<=50K
43.0,Private,289669.0,Masters,14.0,Divorced,Craft-repair,Not-in-family,White,Male,19999.8,2547,46.0,United-States,>50K
56.0,Private,121253.0,Bachelors,13.0,Divorced,Sales,Unmarried,White,Female,0.0,0,39.6,United-States,>50K
71.0,Private,185331.8,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0,52.0,United-States,<=50K
42.6,Self-emp-not-inc,207465.2,Bachelors,10.6,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,1537.6,0,40.0,Vietnam,>50K
38.0,Self-emp-not-inc,173921.8,Prof-school,15.0,Never-married,Farming-fishing,Not-in-family,White,Male,3004.8,0,47.0,United-States,>50K
39.2,Private,237729.0,Bachelors,12.2,Never-married,Sales,Not-in-family,White,Female,3004.8,2444,72.0,United-States,<=50K
51.0,Private,68898.0,HS-grad,11.2,Divorced,Tech-support,Not-in-family,White,Female,0.0,0,39.0,United-States,<=50K
36.4,Private,107276.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,2444,40.0,United-States,<=50K
45.4,Private,141584.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2444,49.6,United-States,>50K
34.2,Private,182313.4,HS-grad,11.2,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,2444,42.0,United-States,<=50K
53.0,Private,191049.4,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2444,45.0,United-States,>50K
45.8,Private,199056.4,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,2444,48.6,United-States,<=50K
38.0,Private,199688.2,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,2444,31.4,United-States,>50K
47.8,Private,194901.0,Assoc-voc,11.0,Never-married,Craft-repair,Not-in-family,White,Male,1537.6,2444,42.0,United-States,>50K
48.8,Private,194455.4,Assoc-acdm,12.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,2444,40.8,United-States,>50K
50.0,Self-emp-inc,121441.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2444,40.0,United-States,<=50K
44.0,Private,149484.8,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,3004.8,2415,35.0,United-States,>50K
