cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
I,0.4764,0.4764,0.095,0.4764,0.2245,0.4764,0.15
I,0.35,0.265,0.09,0.2255,0.4764,0.0485,0.07
F,0.53,0.42,0.4764,0.4764,0.2565,0.1415,0.21
M,0.4764,0.365,0.125,0.516,0.2155,0.4764,0.155
I,0.33,0.255,0.08,0.205,0.0895,0.4764,0.055
I,0.4764,0.3,0.095,0.3515,0.141,0.0775,0.12
F,0.53,0.415,0.4764,0.7775,0.237,0.1415,0.4764
I,0.4764,0.4764,0.4764,0.768,0.294,0.1495,0.26
M,0.475,0.4764,0.125,0.5095,0.2165,0.1125,0.165
F,0.55,0.44,0.4764,0.4764,0.4764,0.4764,0.32
F,0.525,0.4764,0.14,0.4764,0.194,0.1475,0.21
I,0.43,0.4764,0.11,0.406,0.1675,0.4764,0.4764
M,0.4764,0.38,0.135,0.4764,0.4764,0.095,0.4764
I,0.4764,0.405,0.145,0.6845,0.4764,0.4764,0.205
F,0.47,0.4764,0.4764,0.4755,0.4764,0.4764,0.185
M,0.5,0.4,0.13,0.6645,0.258,0.4764,0.4764
I,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115
I,0.44,0.34,0.1,0.451,0.188,0.087,0.4764
I,0.4764,0.295,0.4764,0.2555,0.097,0.043,0.1
M,0.4764,0.32,0.1,0.381,0.1705,0.075,0.115
M,0.4764,0.28,0.095,0.2455,0.0955,0.062,0.075
I,0.38,0.275,0.4764,0.2255,0.4764,0.049,0.085
F,0.565,0.44,0.4764,0.4764,0.4764,0.4764,0.27
F,0.4764,0.415,0.135,0.7635,0.318,0.4764,0.2
I,0.4764,0.48,0.4764,0.4764,0.513,0.4764,0.305
F,0.56,0.4764,0.4764,0.4764,0.4764,0.188,0.3
F,0.58,0.4764,0.185,0.9955,0.4764,0.272,0.285
M,0.4764,0.4764,0.14,0.4764,0.356,0.4764,0.28
I,0.4764,0.475,0.4764,0.9365,0.4764,0.219,0.4764
M,0.575,0.4764,0.4764,0.8635,0.393,0.4764,0.2
M,0.58,0.4764,0.165,0.4764,0.4764,0.4764,0.4764
I,0.4764,0.56,0.4764,0.4764,0.4764,0.4764,0.4764
I,0.4764,0.525,0.4764,0.4764,0.4764,0.4764,0.35
I,0.68,0.4764,0.4764,0.4764,0.4764,0.4764,0.455
F,0.4764,0.4764,0.4764,0.4764,0.4764,0.4764,0.4764
M,0.4764,0.355,0.105,0.4764,0.227,0.124,0.4764
I,0.4764,0.4764,0.4764,1.217,0.4764,0.4764,0.34
F,0.45,0.4764,0.105,0.5225,0.237,0.4764,0.4764
F,0.575,0.445,0.4764,0.883,0.381,0.4764,0.26
M,0.4764,0.4764,0.4764,0.3275,0.134,0.086,0.4764
F,0.45,0.335,0.105,0.425,0.1865,0.4764,0.115
F,0.55,0.425,0.135,0.8515,0.362,0.196,0.4764
I,0.4764,0.175,0.4764,0.07,0.0315,0.0235,0.02
I,0.205,0.15,0.055,0.042,0.0255,0.015,0.4764
I,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
I,0.39,0.295,0.095,0.203,0.4764,0.4764,0.075
M,0.4764,0.37,0.12,0.5795,0.4764,0.227,0.14
F,0.46,0.375,0.12,0.4605,0.4764,0.11,0.4764
I,0.325,0.245,0.07,0.161,0.4764,0.0255,0.045
I,0.4764,0.425,0.4764,0.4764,0.4764,0.4764,0.4764
I,0.4764,0.4764,0.4764,0.595,0.4764,0.111,0.4764
I,0.4764,0.4764,0.095,0.303,0.1335,0.4764,0.1
M,0.4764,0.36,0.13,0.4764,0.2595,0.096,0.16
F,0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15
M,0.405,0.31,0.1,0.385,0.173,0.0915,0.11
F,0.4764,0.4,0.4764,0.4764,0.2565,0.1755,0.22
M,0.445,0.35,0.12,0.4764,0.192,0.4764,0.4764
I,0.4764,0.385,0.135,0.4764,0.2765,0.4764,0.17
I,0.245,0.19,0.06,0.086,0.042,0.014,0.025
I,0.505,0.4,0.125,0.4764,0.4764,0.13,0.175
M,0.45,0.4764,0.105,0.4764,0.18,0.4764,0.135
M,0.505,0.405,0.4764,0.625,0.4764,0.16,0.4764
F,0.4764,0.4764,0.13,0.6965,0.302,0.4764,0.4764
I,0.425,0.325,0.4764,0.4764,0.1705,0.08,0.4764
M,0.4764,0.4,0.12,0.4764,0.234,0.1315,0.4764
M,0.4764,0.355,0.4764,0.48,0.4764,0.4764,0.4764
I,0.565,0.44,0.4764,0.915,0.4764,0.1935,0.32
I,0.4764,0.495,0.4764,1.285,0.4764,0.4764,0.485
I,0.475,0.39,0.4764,0.4764,0.2135,0.4764,0.4764
I,0.31,0.235,0.07,0.4764,0.063,0.0405,0.045
I,0.555,0.425,0.4764,0.7665,0.264,0.4764,0.275
F,0.4,0.32,0.4764,0.353,0.4764,0.0985,0.1
I,0.595,0.475,0.4764,1.247,0.4764,0.4764,0.4764
I,0.4764,0.4764,0.4764,1.185,0.4764,0.4764,0.4764
I,0.605,0.4764,0.4764,0.4764,0.4764,0.4764,0.315
I,0.4764,0.4764,0.4764,1.0075,0.4764,0.4764,0.28
M,0.595,0.4764,0.4764,0.4764,0.4764,0.4764,0.4764
F,0.6,0.4764,0.4764,0.922,0.4764,0.194,0.4764
I,0.4764,0.425,0.14,0.788,0.4764,0.1595,0.4764
I,0.615,0.4764,0.4764,0.4764,0.4695,0.2355,0.345
I,0.4764,0.445,0.4764,0.941,0.3845,0.252,0.285
I,0.4764,0.4764,0.4764,0.4764,0.4764,0.192,0.675
F,0.52,0.425,0.4764,0.4764,0.4764,0.4764,0.4764
M,0.4764,0.4764,0.4764,0.4764,0.4764,0.4764,0.4764
I,0.4764,0.4764,0.4764,0.4764,0.4764,0.216,0.4764
I,0.4764,0.4764,0.4764,0.4764,0.339,0.2225,0.4764
I,0.4764,0.4764,0.14,1.195,0.4825,0.4764,0.4764
I,0.56,0.4764,0.16,0.8645,0.4764,0.4764,0.4764
F,0.4764,0.355,0.13,0.4764,0.2205,0.114,0.165
I,0.575,0.45,0.4764,0.4764,0.4764,0.4764,0.4764
I,0.565,0.4764,0.4764,0.8115,0.4764,0.4764,0.255
M,0.4764,0.4764,0.4764,0.755,0.307,0.1525,0.4764
I,0.595,0.4764,0.4764,0.4764,0.4764,0.4764,0.4764
I,0.4764,0.495,0.4764,0.4764,0.4764,0.318,0.4764
M,0.4764,0.56,0.19,0.4764,0.4764,0.4764,0.4764
I,0.4764,0.4764,0.4764,0.4764,0.5755,0.4764,0.4764
M,0.535,0.4764,0.15,0.4764,0.269,0.4764,0.25
M,0.47,0.375,0.13,0.523,0.4764,0.4764,0.145
M,0.47,0.37,0.13,0.4764,0.201,0.133,0.165
I,0.4764,0.375,0.4764,0.4764,0.4764,0.085,0.155
I,0.36,0.265,0.4764,0.2315,0.105,0.046,0.075
I,0.4764,0.435,0.4764,0.843,0.4764,0.4764,0.255
I,0.53,0.4764,0.16,0.4764,0.4764,0.164,0.335
I,0.53,0.4764,0.14,0.724,0.3105,0.4764,0.4764
I,0.4764,0.47,0.4764,0.4764,0.4975,0.4764,0.4764
I,0.4764,0.41,0.4764,0.4764,0.4764,0.1835,0.4764
I,0.545,0.43,0.4764,0.802,0.2935,0.183,0.4764
F,0.4764,0.4,0.125,0.4764,0.4764,0.1315,0.22
I,0.51,0.4764,0.135,0.4764,0.4764,0.4764,0.4764
I,0.435,0.395,0.4764,0.3635,0.136,0.4764,0.4764
M,0.4764,0.4764,0.4764,0.4764,0.4764,0.4764,0.155
I,0.465,0.36,0.105,0.4764,0.172,0.107,0.175
I,0.435,0.4764,0.08,0.3325,0.1485,0.0635,0.105
M,0.425,0.4764,0.105,0.393,0.4764,0.4764,0.4764
I,0.545,0.41,0.125,0.6935,0.4764,0.146,0.4764
I,0.53,0.4764,0.4764,0.5915,0.233,0.4764,0.18
F,0.4764,0.375,0.135,0.6125,0.4764,0.102,0.22
M,0.4764,0.34,0.4764,0.402,0.4764,0.0955,0.165
I,0.4764,0.4764,0.15,0.8825,0.3465,0.4764,0.4764
M,0.405,0.305,0.085,0.4764,0.4764,0.0595,0.085
I,0.47,0.4764,0.105,0.4764,0.163,0.1035,0.14
I,0.385,0.295,0.4764,0.2535,0.103,0.0575,0.085
F,0.515,0.4764,0.14,0.766,0.4764,0.4764,0.4764
M,0.37,0.265,0.4764,0.214,0.4764,0.051,0.07
I,0.4764,0.28,0.08,0.4764,0.081,0.0505,0.07
I,0.27,0.195,0.06,0.073,0.0285,0.0235,0.03
I,0.375,0.275,0.09,0.238,0.4764,0.0545,0.4764
I,0.385,0.29,0.4764,0.2505,0.112,0.061,0.08
I,0.4764,0.4764,0.4764,0.4764,0.4764,0.2635,0.4764
I,0.4764,0.54,0.4764,0.4764,0.4764,0.4764,0.4764
I,0.4764,0.48,0.4764,1.262,0.4764,0.4764,0.4764
F,0.44,0.35,0.4764,0.4035,0.4764,0.063,0.4764
F,0.325,0.26,0.09,0.1915,0.085,0.036,0.062
I,0.35,0.26,0.095,0.211,0.4764,0.056,0.068
I,0.265,0.2,0.065,0.0975,0.04,0.0205,0.028
F,0.4764,0.33,0.115,0.406,0.1635,0.081,0.4764
F,0.305,0.23,0.08,0.156,0.0675,0.4764,0.048
I,0.4764,0.255,0.4764,0.2005,0.094,0.0295,0.063
I,0.4764,0.325,0.11,0.3555,0.151,0.063,0.4764
M,0.375,0.4764,0.095,0.253,0.096,0.0575,0.4764
F,0.4764,0.445,0.4764,0.4764,0.4764,0.2055,0.4764
I,0.55,0.4764,0.145,0.4764,0.4764,0.1435,0.2665
I,0.4764,0.52,0.19,0.4764,0.4764,0.4764,0.4764
M,0.56,0.455,0.4764,0.797,0.34,0.4764,0.2425
M,0.475,0.4764,0.13,0.5175,0.4764,0.1165,0.4764
I,0.49,0.38,0.125,0.4764,0.4764,0.4764,0.4764
M,0.46,0.35,0.12,0.4764,0.4764,0.4764,0.1565
I,0.28,0.205,0.08,0.127,0.052,0.039,0.4764
I,0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125
I,0.17,0.4764,0.095,0.03,0.4764,0.008,0.01
I,0.59,0.4764,0.145,0.4764,0.4764,0.262,0.4764
I,0.4764,0.5,0.4764,0.4764,0.469,0.4764,0.335
I,0.4764,0.4764,0.4764,0.4764,0.5065,0.305,0.4764
I,0.4764,0.485,0.16,0.4764,0.4764,0.2355,0.4764
I,0.565,0.4764,0.135,0.9885,0.387,0.1495,0.4764
I,0.4764,0.4764,0.13,0.4764,0.4764,0.131,0.21
I,0.4764,0.4764,0.4764,0.994,0.4764,0.4764,0.34
M,0.4764,0.4764,0.4764,1.514,0.4764,0.4764,0.4764
F,0.58,0.4764,0.4764,0.9075,0.4764,0.4764,0.285
I,0.575,0.46,0.4764,0.4764,0.2985,0.1785,0.44
M,0.605,0.4764,0.4764,1.056,0.4764,0.4764,0.4764
F,0.4764,0.4764,0.4764,0.4764,0.53,0.2575,0.4764
I,0.4764,0.4764,0.4764,0.4764,0.4764,0.297,0.4764
I,0.4764,0.4764,0.4764,0.4764,0.65,0.4764,0.4764
I,0.4764,0.4764,0.4764,0.4764,0.4764,0.2895,0.4764
M,0.4764,0.4764,0.4764,0.4764,0.4764,0.4764,0.725
I,0.4764,0.4764,0.4764,2.124,0.4764,0.4764,0.4764
I,0.4764,0.4764,0.4764,0.4764,0.4764,0.4764,0.65
I,0.4764,0.4764,0.22,0.4764,0.4764,0.4764,0.4764
F,0.4764,0.4764,0.4764,0.4764,0.4764,0.4764,0.4764
M,0.4764,0.4764,0.4764,0.4764,0.7125,0.4764,0.4764
I,0.4764,0.395,0.4764,0.775,0.4764,0.169,0.4764
I,0.4764,0.4764,0.155,0.4764,0.4764,0.233,0.4764
I,0.4764,0.405,0.4764,0.4764,0.32,0.1845,0.4764
I,0.235,0.16,0.04,0.048,0.4764,0.018,0.015
I,0.36,0.26,0.09,0.1785,0.4764,0.037,0.4764
I,0.315,0.4764,0.4764,0.125,0.06,0.0375,0.4764
I,0.315,0.4764,0.085,0.1435,0.053,0.0475,0.05
I,0.4764,0.16,0.045,0.0465,0.025,0.4764,0.4764
I,0.4764,0.475,0.4764,0.97,0.385,0.4764,0.4764
M,0.4764,0.4764,0.18,0.4764,0.4764,0.4764,0.4764
I,0.4764,0.4764,0.4764,1.368,0.4764,0.266,0.4764
F,0.56,0.4764,0.4764,0.4764,0.4764,0.4764,0.4764
F,0.4764,0.4764,0.175,0.4764,0.4764,0.214,0.4764
F,0.4764,0.4764,0.4764,0.4764,0.4764,0.4764,0.4764
I,0.4764,0.4764,0.4764,0.4764,0.5455,0.4764,0.4764
I,0.4764,0.4764,0.4764,1.0525,0.4764,0.336,0.4764
I,0.63,0.4764,0.185,0.4764,0.4764,0.4764,0.4764
I,0.4764,0.4764,0.4764,0.4764,0.4764,0.4764,0.315
I,0.4764,0.4764,0.4764,0.9325,0.4764,0.4764,0.29
M,0.615,0.48,0.4764,0.4764,0.4764,0.4764,0.4764
I,0.61,0.485,0.4764,0.4764,0.4764,0.4764,0.4764
