cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
M,0.45499999999999996,0.365,0.12357253581285477,0.5506980419158936,0.2245,0.101,0.15
M,0.419731992483139,0.265,0.11765681058168412,0.22549999999999998,0.0995,0.0485,0.07
I,0.53,0.344730532169342,0.12065946012735367,0.677,0.24686722159385682,0.1254363551735878,0.16927522718906401
M,0.44000000000000006,0.365,0.12011395990848542,0.516,0.21549999999999997,0.12466788142919541,0.16531434655189514
I,0.33,0.255,0.08,0.205,0.0895,0.0395,0.05500000000000001
I,0.425,0.3412234604358673,0.095,0.3515,0.141,0.0775,0.16621314585208893
F,0.52288738489151,0.4149999999999999,0.15,0.7775,0.28960906267166137,0.1415,0.33
I,0.5081621766090393,0.3910870850086212,0.1308171883225441,0.768,0.2823286443948746,0.1495,0.26
M,0.475,0.37,0.11649550050497055,0.5095,0.2255581647157669,0.11871178299188614,0.165
I,0.55,0.44000000000000006,0.15,0.5077783584594726,0.3145,0.151,0.32
I,0.39581102728843687,0.31141765117645265,0.11341335028409957,0.46163170337677,0.194,0.11416418254375457,0.15202421545982361
M,0.46702674627304075,0.35,0.11000000000000001,0.406,0.1675,0.1322948694229126,0.17622784078121184
M,0.44862115383148193,0.38,0.12137162238359452,0.5347492039203644,0.21749999999999997,0.12834322452545166,0.1704128235578537
I,0.4341347575187683,0.3382548153400421,0.145,0.511972713470459,0.2725,0.12340874820947648,0.205
F,0.4699999999999999,0.355,0.1,0.4755,0.1675,0.1341427370905876,0.185
I,0.4278565406799316,0.3346948832273483,0.11863343119621277,0.6645,0.258,0.133,0.24
I,0.355,0.28,0.085,0.2905,0.095,0.11632111370563507,0.15533487796783446
F,0.44000000000000006,0.34,0.1,0.45099999999999996,0.26998717784881593,0.087,0.13
M,0.365,0.295,0.08,0.2555,0.097,0.043,0.1
M,0.45,0.3162649214267731,0.11486116647720337,0.381,0.22267065942287445,0.075,0.11500000000000002
M,0.355,0.28,0.095,0.2455,0.0955,0.062,0.075
I,0.4387198626995087,0.275,0.12078029662370682,0.5207177102565765,0.08,0.049,0.085
I,0.565,0.44000000000000006,0.155,0.9395,0.42750000000000005,0.21400000000000002,0.27
I,0.55,0.4149999999999999,0.135,0.7635,0.2755780518054962,0.21000000000000002,0.2
I,0.615,0.34307190775871277,0.12077992409467697,0.5225600004196167,0.2449533760547638,0.12573789209127426,0.305
F,0.45453391671180726,0.44000000000000006,0.12242468148469925,0.5411546707153321,0.2534350693225861,0.188,0.3
I,0.58,0.354778915643692,0.12344739884138108,0.543890404701233,0.25215853154659273,0.272,0.285
M,0.59,0.35413700342178345,0.12212024331092834,0.5454746603965759,0.356,0.23400000000000004,0.28
M,0.4407167136669159,0.3423981547355652,0.1204814299941063,0.5209149658679962,0.24398075938224792,0.219,0.16687208712100982
M,0.46678170561790466,0.36031451225280764,0.14,0.8634999999999999,0.393,0.13001273274421693,0.2
I,0.4416210353374481,0.34339110255241395,0.12152854949235917,0.5218979001045227,0.2447065532207489,0.12575989663600923,0.33
F,0.4666073203086853,0.36043718457221985,0.1245124563574791,1.639,0.258266007900238,0.2805,0.4600000000000001
I,0.4704625725746155,0.3651732802391052,0.165,1.338,0.5515,0.1330420807003975,0.17771692276000978
I,0.4602008879184723,0.55,0.12339705228805542,0.5472564339637757,0.25679888427257536,0.13083086609840394,0.1726110100746155
I,0.47414631843566896,0.55,0.12561948001384735,0.5687774777412414,0.26169092357158663,0.13415075242519378,0.17911513149738312
M,0.465,0.32759220004081724,0.10500000000000001,0.4920130133628845,0.23273254334926605,0.124,0.125
I,0.45874608755111695,0.3559640944004059,0.155,1.217,0.25414629876613615,0.3075,0.17258477210998535
I,0.45,0.355,0.12579293698072433,0.5225,0.2618249416351318,0.1165,0.145
I,0.42706342935562136,0.3333371102809906,0.11878174394369126,0.5027628064155578,0.381,0.20349999999999996,0.16367164850234986
M,0.355,0.29,0.09,0.5088767766952514,0.134,0.086,0.09
F,0.45,0.335,0.10500000000000001,0.425,0.1865,0.091,0.11500000000000002
F,0.4713303864002228,0.425,0.135,0.5633733391761779,0.362,0.196,0.27
I,0.41463841795921325,0.175,0.11725126653909683,0.07,0.0315,0.0235,0.02
I,0.205,0.15,0.05500000000000001,0.042,0.025500000000000002,0.015,0.012
I,0.21000000000000002,0.15,0.05,0.042,0.0175,0.0125,0.015
I,0.43820348381996155,0.295,0.095,0.203,0.24352877140045165,0.045,0.075
