con_age,cat_workclass,con_fnlwgt,cat_education,con_education.num,cat_marital.status,cat_occupation,cat_relationship,cat_race,cat_sex,con_capital.gain,con_capital.loss,con_hours.per.week,cat_native.country,cat_income
35.2,Private,204753.8,HS-grad,9.2,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,18.0,United-States,<=50K
54.0,Private,266930.0,7th-8th,4.0,Divorced,Other-service,Not-in-family,White,Male,0.0,3900.0,40.0,United-States,<=50K
28.0,Private,196897.6,Some-college,10.2,Married-civ-spouse,Prof-specialty,Wife,White,Female,527.0,0.0,31.0,United-States,<=50K
41.4,Private,121898.6,Some-college,11.6,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
47.0,Private,127393.8,10th,6.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,812.8,3770.0,41.0,United-States,>50K
43.2,Private,159374.2,Assoc-acdm,10.4,Married-civ-spouse,Other-service,Husband,White,Male,1459.6,0.0,40.2,United-States,>50K
68.0,Federal-gov,164080.8,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,45.2,United-States,<=50K
45.0,Private,255012.2,Doctorate,16.0,Divorced,Prof-specialty,Unmarried,Black,Female,0.0,0.0,44.0,United-States,>50K
42.4,Private,141350.4,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,42.0,United-States,<=50K
66.2,Private,129177.0,Bachelors,13.2,Widowed,Machine-op-inspct,Not-in-family,White,Female,0.0,2824.0,20.0,United-States,<=50K
44.6,Private,174490.4,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2824.0,45.4,United-States,>50K
46.0,Private,129316.0,Masters,15.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,2824.0,50.2,United-States,>50K
45.0,Private,171618.4,Some-college,8.6,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,38.0,United-States,<=50K
51.2,Private,148889.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,380.4,43.2,United-States,>50K
36.4,Private,131452.8,Bachelors,13.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,41.4,United-States,<=50K
28.6,Private,188774.0,HS-grad,9.8,Never-married,Exec-managerial,Not-in-family,White,Male,2710.0,0.0,38.0,United-States,>50K
29.0,Private,176369.4,11th,7.0,Separated,Sales,Not-in-family,White,Female,0.0,2754.0,36.8,United-States,<=50K
25.8,Private,142044.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,25.0,United-States,<=50K
40.8,Private,190692.0,HS-grad,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
21.0,Private,34310.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,47.4,United-States,<=50K
33.0,Private,228696.0,1st-4th,2.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,2603.0,32.0,Mexico,<=50K
46.6,Private,171308.6,5th-6th,3.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
37.0,Self-emp-inc,180211.2,9th,6.4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,380.4,50.0,United-States,>50K
38.0,Private,175360.0,Bachelors,12.6,Married-civ-spouse,Craft-repair,Husband,White,Male,1735.8,0.0,42.0,United-States,<=50K
50.2,Self-emp-inc,44064.0,Some-college,7.2,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,49.0,United-States,>50K
48.4,Private,202234.4,10th,6.2,Divorced,Machine-op-inspct,Unmarried,White,Female,5821.6,0.0,36.0,United-States,>50K
36.2,Private,198863.0,Bachelors,10.8,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,2559.0,36.0,United-States,<=50K
