con_age,cat_workclass,con_fnlwgt,cat_education,con_education.num,cat_marital.status,cat_occupation,cat_relationship,cat_race,cat_sex,con_capital.gain,con_capital.loss,con_hours.per.week,cat_native.country,cat_income
40.6,Private,124143.4,Some-college,11.4,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
54.0,Private,140359.0,7th-8th,4.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,333.8,40.0,United-States,<=50K
41.0,Private,215966.0,Assoc-acdm,10.6,Never-married,Exec-managerial,Unmarried,White,Male,0.0,0.0,44.4,United-States,<=50K
34.0,Private,250503.2,Some-college,11.0,Never-married,Other-service,Not-in-family,White,Female,0.0,3770.0,37.4,United-States,<=50K
38.0,Private,104843.8,10th,6.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
38.0,State-gov,177433.4,Some-college,10.4,Married-civ-spouse,Prof-specialty,Husband,White,Male,435.2,0.0,51.4,United-States,<=50K
68.0,Private,185394.2,Assoc-voc,8.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,395.4,41.0,United-States,<=50K
49.2,Self-emp-inc,172274.0,Prof-school,16.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0.0,3004.0,40.0,United-States,>50K
38.0,Private,157112.0,HS-grad,10.4,Never-married,Prof-specialty,Not-in-family,White,Male,3004.8,0.0,45.8,United-States,>50K
42.2,Private,129177.0,Assoc-voc,11.8,Never-married,Sales,Not-in-family,White,Male,0.0,2824.0,42.4,United-States,>50K
38.8,Private,136204.0,Some-college,11.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,55.0,United-States,<=50K
46.0,Private,45363.0,HS-grad,11.8,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,50.0,United-States,>50K
45.0,Private,232921.8,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,41.0,United-States,<=50K
29.0,Private,138538.6,Bachelors,10.8,Married-civ-spouse,Adm-clerical,Husband,White,Male,620.6,0.0,43.0,United-States,>50K
41.8,Private,231202.6,HS-grad,10.4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,29.6,United-States,<=50K
37.0,Private,137539.2,HS-grad,9.4,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,2824.0,36.8,United-States,<=50K
35.8,Private,77009.0,11th,7.0,Separated,Sales,Not-in-family,White,Male,0.0,0.0,42.0,United-States,<=50K
61.0,Private,29059.0,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,451.6,25.0,United-States,<=50K
51.0,Private,292464.0,HS-grad,10.6,Married-civ-spouse,Transport-moving,Husband,White,Male,2540.2,2603.0,52.0,United-States,>50K
21.0,Private,34310.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,1299.4,0.0,40.0,United-States,<=50K
33.0,Private,228696.0,1st-4th,2.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,2603.0,40.0,Mexico,<=50K
49.0,Private,122066.0,5th-6th,3.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,2603.0,40.0,Greece,<=50K
37.0,Self-emp-inc,107164.0,10th,6.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,38.0,United-States,<=50K
38.0,Private,175360.0,Some-college,11.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,38.6,United-States,<=50K
23.0,Private,44064.0,HS-grad,9.6,Never-married,Sales,Own-child,White,Male,1002.6,0.0,40.0,United-States,<=50K
59.0,Private,107287.0,10th,6.0,Widowed,Prof-specialty,Unmarried,White,Female,0.0,0.0,29.0,United-States,<=50K
32.6,Private,181570.2,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,33.0,United-States,<=50K
44.6,Private,174282.0,Assoc-acdm,7.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,3004.8,0.0,42.0,United-States,>50K
44.0,Private,158663.0,12th,8.6,Never-married,Farming-fishing,Not-in-family,White,Female,0.0,0.0,43.4,United-States,>50K
50.6,Private,39181.0,Doctorate,16.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,41.8,United-States,<=50K
42.0,Private,248527.8,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2559.0,34.4,United-States,<=50K
33.8,Private,197163.0,HS-grad,9.4,Never-married,Sales,Not-in-family,White,Female,654.6,0.0,43.8,United-States,<=50K
41.4,Self-emp-not-inc,119451.8,HS-grad,10.6,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,41.0,United-States,<=50K
45.0,Private,98673.0,Bachelors,10.8,Divorced,Exec-managerial,Not-in-family,White,Male,1537.6,2559.0,49.0,United-States,>50K
39.2,Private,326232.0,HS-grad,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Private,224526.4,Prof-school,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2547.0,43.0,United-States,<=50K
38.8,Private,115066.0,Some-college,10.0,Never-married,Transport-moving,Not-in-family,White,Female,0.0,668.6,40.0,United-States,<=50K
45.2,Private,161735.8,HS-grad,10.6,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,44.4,United-States,>50K
30.4,Private,155982.0,Some-college,10.6,Never-married,Prof-specialty,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K
