cat_city,con_area,con_rooms,con_bathroom,con_parking_spaces,cat_floor,cat_animal,cat_furniture,con_hoa,con_rent_amount,con_property_tax,con_fire_insurance
São Paulo,70.0,2.0,1.0,1.0,7,acept,furnished,2065.0,3300.0,211.0,42.0
São Paulo,320.0,4.0,4.0,0.0,20,acept,not furnished,1200.0,4960.0,1750.0,63.0
Porto Alegre,80.0,1.0,1.4876593351364136,1.0,6,acept,not furnished,1000.0,2800.0,0.0,41.0
Porto Alegre,51.0,2.0,1.0,0.0,2,acept,not furnished,270.0,1112.0,22.0,17.0
São Paulo,25.0,1.0,1.0,0.0,1,not acept,not furnished,0.0,800.0,25.0,11.0
São Paulo,376.0,4.397802352905273,4.378281116485596,7.0,-,acept,not furnished,0.0,8135.578125,834.0,121.0
Rio de Janeiro,72.0,2.0,1.0,0.0,7,acept,not furnished,740.0,1900.0,85.0,25.0
São Paulo,213.0,4.0,4.0,4.0,2,acept,not furnished,2254.0,3223.0,1735.0,41.0
São Paulo,152.0,2.0,2.0,1.0,3,acept,furnished,1000.0,15000.0,250.0,191.0
Rio de Janeiro,35.0,1.0,1.0,0.0,2,acept,furnished,590.0,2300.0,35.0,30.0
São Paulo,26.0,1.0,1.0,0.0,2,acept,furnished,470.0,2100.0,150.0,27.0
Campinas,46.0,1.0,1.0,1.0,10,acept,not furnished,550.0,580.0,43.0,8.0
São Paulo,36.0,1.0,1.0,0.0,11,acept,not furnished,359.0,2100.0,70.0,27.0
São Paulo,66.75287628173828,1.0,1.0,1.0,2,acept,furnished,790.0,4200.0,224.0,54.0
São Paulo,100.0,2.69477915763855,2.0,2.0,-,acept,furnished,900.0,4370.0,17.0,56.0
Campinas,330.0,4.0,6.0,3.8874800205230713,-,acept,furnished,680.0,6206.73828125,328.0,97.23408508300781
São Paulo,110.0,2.0,2.0,1.0,1,acept,not furnished,700.0,3000.0,122.0,39.0
Rio de Janeiro,88.0,2.0,3.0,1.0,9,not acept,furnished,1614.0,3500.0,221.0,16.0
Rio de Janeiro,56.0,2.0,1.0,0.0,8,acept,not furnished,800.0,1220.0,0.0,16.0
São Paulo,322.66680908203125,4.0,4.063421249389648,3.5646326541900635,-,acept,not furnished,2697.780029296875,12000.0,735.6921997070312,164.72622680664062
São Paulo,100.0,2.763960123062134,2.4464964866638184,0.0,-,acept,not furnished,1096.3306884765625,3800.0,204.48731994628906,58.0
Belo Horizonte,42.0,1.0,1.0,1.0,17,not acept,furnished,470.0,2690.0,172.0,36.0
São Paulo,160.0,3.0,2.0,1.3831888437271118,18,acept,furnished,1530.0,1900.0,167.0,25.0
São Paulo,35.0,1.0,1.0,0.0,-,acept,not furnished,0.0,1100.0,3.0,14.0
Rio de Janeiro,90.0,2.4623236656188965,2.0,1.0,2,acept,not furnished,800.0,1800.0,118.0,24.0
São Paulo,78.96785736083984,1.0,1.0,1.0136497020721436,10,acept,not furnished,480.0,3230.179443359375,42.0,45.0
São Paulo,41.0,1.0,1.0,1.0,5,not acept,furnished,600.0,3000.0,0.0,39.0
