cat_city,con_area,con_rooms,con_bathroom,con_parking_spaces,cat_floor,cat_animal,cat_furniture,con_hoa,con_rent_amount,con_property_tax,con_fire_insurance
São Paulo,70.0,2.0697267055511475,1.0,1.0,7,acept,furnished,-2868.436279296875,3113.87255859375,484.2837219238281,35.61174774169922
São Paulo,333.85650634765625,4.0,4.0,0.0,-,acept,not furnished,-1098.195556640625,4960.0,1750.0,63.0
São Paulo,80.0,2.260380744934082,1.0,1.0652178525924683,6,acept,not furnished,1000.0,2800.0,0.0,32.751182556152344
Porto Alegre,51.0,1.721017837524414,1.0,0.0,2,acept,not furnished,270.0,1112.0,22.0,17.0
São Paulo,142.918701171875,1.7730631828308105,1.0,0.0,1,acept,not furnished,-4323.5830078125,800.0,628.7022705078125,11.0
São Paulo,213.2127227783203,3.0,2.650055408477783,2.2062342166900635,-,acept,not furnished,-3246.721923828125,4786.64599609375,544.8317260742188,59.4855842590332
Rio de Janeiro,72.0,2.37949275970459,1.6180146932601929,0.7898794412612915,7,acept,not furnished,-4001.126708984375,1900.0,85.0,26.37678337097168
São Paulo,213.0,4.0,3.5670347213745117,3.0154993534088135,-,acept,not furnished,2254.0,6346.0185546875,1735.0,84.5458755493164
São Paulo,145.1678466796875,2.0,2.561828851699829,1.0,3,acept,furnished,1000.0,9946.6748046875,779.8369140625,191.0
São Paulo,35.0,1.5680280923843384,1.0851348638534546,0.0,2,acept,not furnished,590.0,2300.0,451.9389343261719,21.873435974121094
São Paulo,26.0,1.0,1.0,0.6094645857810974,2,acept,not furnished,470.0,2100.0,150.0,27.0
Campinas,109.54548645019531,2.18082857131958,1.559220552444458,1.0,10,acept,not furnished,-470.71746826171875,2580.463134765625,43.0,29.20425796508789
São Paulo,131.76036071777344,1.0,1.3874199390411377,0.0,11,acept,not furnished,359.0,2457.93359375,70.0,27.0
São Paulo,55.0,1.0,1.0,1.179927945137024,2,acept,furnished,-2881.3408203125,4200.0,888.2179565429688,54.0
São Paulo,100.0,2.0,1.734869360923767,1.376937747001648,24,acept,furnished,900.0,4370.0,17.0,56.0
Campinas,330.0,3.5737576484680176,3.3056585788726807,2.782965660095215,-,acept,not furnished,680.0,8000.0,328.0,98.25037384033203
São Paulo,110.0,2.0,2.0,1.155149221420288,1,acept,not furnished,700.0,3000.0,194.73443603515625,39.0
São Paulo,88.0,2.0,3.0,1.0,1,acept,furnished,1614.0,3500.0,922.9473266601562,48.55865478515625
Rio de Janeiro,56.0,2.0,1.277199625968933,0.0,1,acept,not furnished,-1453.392822265625,2156.836669921875,514.1400756835938,27.25013542175293
São Paulo,600.0,4.287011623382568,5.0,6.0,-,acept,not furnished,-1059.690673828125,9495.8359375,960.8753662109375,181.0
São Paulo,100.0,2.6066203117370605,2.102135181427002,1.2966617345809937,-,acept,not furnished,-3898.111083984375,3102.320068359375,118.0,42.0275764465332
Belo Horizonte,42.0,1.7230910062789917,1.3527954816818237,0.9934087991714478,17,not acept,not furnished,-3500.267822265625,2690.0,95.95960235595703,28.96254539489746
São Paulo,254.77410888671875,3.0,2.0,2.0,1,acept,furnished,-3582.438720703125,2828.089111328125,167.0,25.0
São Paulo,35.0,1.505645990371704,1.2001248598098755,0.7480583786964417,1,acept,not furnished,-2571.830322265625,2258.044677734375,3.0,25.70313262939453
