"cat_city","con_area","con_rooms","con_bathroom","con_parking_spaces","cat_floor","cat_animal","cat_furniture","con_hoa","con_rent_amount","con_property_tax","con_fire_insurance"
"São Paulo",NA,2,1,1,"7",NA,"furnished",2065,3300,211,NA
"São Paulo",NA,4,NA,0,"20","acept","not furnished",NA,4960,1750,NA
"Porto Alegre",80,NA,1,1,"6","acept","not furnished",NA,NA,NA,41
"Porto Alegre",51,2,1,NA,"2",NA,"not furnished",270,NA,22,NA
"São Paulo",25,1,1,0,"1","not acept","not furnished",0,800,25,11
NA,376,NA,NA,NA,NA,NA,NA,0,8000,NA,121
"Rio de Janeiro",72,NA,1,0,"7","acept",NA,NA,1900,85,25
"São Paulo",NA,4,4,NA,NA,NA,NA,2254,3223,1735,41
"São Paulo",NA,2,NA,1,NA,NA,NA,1000,NA,NA,191
"Rio de Janeiro",35,1,1,0,"2","acept","furnished",590,2300,35,30
"São Paulo",26,1,1,0,"2","acept","furnished",470,2100,NA,NA
"Campinas",NA,1,NA,1,"10","acept","not furnished",550,580,43,8
"São Paulo",36,1,NA,0,"11","acept","not furnished",359,2100,NA,27
"São Paulo",55,1,1,NA,"2",NA,"furnished",790,4200,224,54
"São Paulo",100,2,2,2,"24","acept","furnished",NA,NA,17,56
NA,330,4,6,NA,"-","acept",NA,680,8000,328,121
"São Paulo",110,2,2,1,NA,"acept","not furnished",700,3000,122,39
"Rio de Janeiro",88,NA,NA,1,NA,"not acept",NA,NA,3500,221,NA
"Rio de Janeiro",56,2,1,0,"8",NA,"not furnished",NA,1220,0,NA
"São Paulo",NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA
"São Paulo",100,7,NA,NA,"-",NA,NA,0,3800,NA,58
"Belo Horizonte",42,1,1,1,"17","not acept","furnished",470,2690,172,36
"São Paulo",NA,3,2,2,NA,"acept","furnished",1530,1900,167,25
"São Paulo",35,1,1,0,"-","acept","not furnished",0,NA,3,14
NA,90,NA,2,1,"7",NA,"not furnished",NA,NA,118,24
NA,49,1,1,1,"10","acept","not furnished",NA,3500,42,45
"São Paulo",41,1,1,1,"5","not acept","furnished",600,NA,NA,NA
"Belo Horizonte",64,2,NA,1,"11","acept","not furnished",352,1500,80,20
"Campinas",208,3,NA,4,"-",NA,"not furnished",0,3180,100,NA
"São Paulo",NA,1,1,0,"5","acept","furnished",602,1800,130,23
"São Paulo",55,2,2,2,"6",NA,NA,780,1068,142,14
"São Paulo",32,1,1,0,NA,"acept","not furnished",NA,1700,29,22
"São Paulo",80,2,2,1,"11",NA,"not furnished",1208,2550,216,NA
"Rio de Janeiro",NA,1,NA,1,"10","acept","furnished",2450,2500,593,33
"São Paulo",350,NA,4,NA,NA,NA,NA,NA,NA,NA,51
"Porto Alegre",38,1,1,2,"11","not acept","not furnished",450,1750,0,26
"São Paulo",30,1,1,0,"1","acept","not furnished",460,1600,0,21
"Belo Horizonte",80,3,2,NA,"-","acept",NA,NA,11000,425,NA
NA,70,2,1,NA,NA,NA,"not furnished",0,1150,NA,18
"Porto Alegre",40,NA,1,1,"6","acept","furnished",390,2990,0,44
"São Paulo",300,NA,NA,NA,NA,NA,NA,3700,NA,NA,NA
NA,NA,3,2,3,"-",NA,"not furnished",0,3500,NA,NA
"Belo Horizonte",200,4,2,NA,"7","not acept",NA,850,2550,NA,NA
"Belo Horizonte",NA,NA,1,NA,"5","acept","not furnished",500,1631,192,12
"São Paulo",360,4,NA,0,NA,NA,NA,4000,6410,2000,NA
"São Paulo",40,NA,1,1,"10","acept","furnished",978,2829,0,NA
"Belo Horizonte",100,3,1,0,"13","not acept","not furnished",700,1220,10,17
"Porto Alegre",42,1,1,2,"2","acept","furnished",190,1770,17,26
"Campinas",250,3,3,2,"1","acept","not furnished",NA,NA,NA,22
"Campinas",48,1,1,1,"2","acept",NA,505,1600,59,21
"Rio de Janeiro",90,NA,3,NA,"10","acept","not furnished",1250,NA,147,49
"São Paulo",45,1,2,1,"15",NA,"furnished",856,3900,NA,50
NA,150,2,3,NA,"6","acept",NA,1700,4000,NA,52
"São Paulo",60,2,NA,0,"2","acept",NA,200,NA,0,19
NA,31,NA,1,0,NA,"acept","not furnished",370,2350,56,30
NA,NA,NA,NA,NA,NA,NA,NA,1650,NA,NA,115
"São Paulo",NA,3,NA,2,NA,NA,NA,0,6000,NA,91
"Campinas",93,2,3,NA,NA,"acept",NA,663,NA,133,70
"Porto Alegre",75,3,2,1,"9","acept","not furnished",NA,NA,NA,27
"São Paulo",194,3,4,NA,NA,"acept","not furnished",0,NA,NA,NA
"São Paulo",41,1,1,1,"6","acept",NA,523,4000,NA,51
"Rio de Janeiro",NA,1,1,1,"8","acept","furnished",2000,NA,250,66
NA,70,2,1,NA,"13","acept","not furnished",NA,2150,67,28
NA,NA,4,5,NA,"16","acept","furnished",NA,9000,NA,115
"Rio de Janeiro",35,1,1,0,NA,"acept","not furnished",306,1521,21,20
"Campinas",300,NA,NA,3,"2",NA,NA,2300,6000,NA,77
"São Paulo",61,2,1,1,"4",NA,NA,NA,NA,0,24
"Rio de Janeiro",130,3,2,1,"7",NA,"not furnished",1660,1700,475,22
"Rio de Janeiro",80,NA,1,1,"20","acept",NA,500,900,NA,12
NA,NA,NA,4,2,"6","not acept",NA,NA,5000,NA,NA
"Belo Horizonte",220,4,NA,3,"3","acept","not furnished",NA,2422,125,33
"São Paulo",45,1,1,NA,"-","acept","not furnished",0,1050,46,16
"São Paulo",108,NA,2,2,"7","acept","not furnished",NA,NA,435,NA
NA,128,1,1,0,"4","acept","furnished",418,2100,182,28
"Rio de Janeiro",60,1,NA,0,"10","not acept","not furnished",450,1800,48,24
"São Paulo",NA,NA,5,NA,NA,NA,"not furnished",NA,NA,NA,NA
"Porto Alegre",47,1,1,1,NA,NA,"furnished",400,2200,0,33
NA,NA,4,NA,NA,NA,"not acept",NA,744,NA,296,NA
"São Paulo",45,1,1,NA,NA,"not acept","not furnished",300,NA,0,16
NA,42,1,1,1,"15","acept","not furnished",686,NA,123,45
"São Paulo",NA,4,4,3,"1","acept",NA,1840,6000,NA,77
"São Paulo",70,3,1,1,"1",NA,NA,700,1020,200,13
NA,100,4,NA,1,"8","acept","not furnished",NA,2200,NA,33
"São Paulo",64,2,2,2,"4",NA,"furnished",1300,4500,440,NA
"Belo Horizonte",68,NA,1,1,"3","acept","not furnished",320,1200,NA,16
NA,75,2,2,2,"14","not acept","not furnished",620,2500,264,NA
"São Paulo",NA,4,4,NA,"9",NA,"not furnished",NA,NA,3368,NA
NA,63,NA,2,0,"15","not acept","not furnished",590,NA,152,NA
NA,NA,3,NA,NA,"1",NA,"not furnished",NA,NA,NA,77
"São Paulo",85,2,NA,NA,NA,NA,NA,1500,2800,292,36
NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA
"Porto Alegre",NA,4,4,4,"-",NA,"furnished",1,9000,359,NA
"São Paulo",300,4,4,3,NA,NA,"not furnished",0,NA,584,NA
"Belo Horizonte",296,NA,3,2,NA,NA,NA,NA,NA,423,222
