"cat_city","con_area","con_rooms","con_bathroom","con_parking_spaces","cat_floor","cat_animal","cat_furniture","con_hoa","con_rent_amount","con_property_tax","con_fire_insurance"
"São Paulo",NA,2,1,1,"7","acept","furnished",NA,3300,211,42
"São Paulo",NA,NA,4,0,NA,"acept","not furnished",NA,4960,NA,NA
"Porto Alegre",80,NA,1,NA,NA,NA,"not furnished",1000,2800,0,41
"Porto Alegre",51,2,1,0,"2","acept","not furnished",270,1112,22,17
NA,25,1,1,0,"1","not acept","not furnished",0,800,25,11
NA,NA,3,NA,NA,NA,NA,"not furnished",0,8000,NA,NA
"Rio de Janeiro",NA,2,1,0,"7","acept","not furnished",740,1900,NA,25
"São Paulo",213,NA,4,4,NA,NA,NA,NA,NA,1735,41
"São Paulo",NA,NA,NA,1,NA,NA,NA,NA,NA,250,191
"Rio de Janeiro",35,1,1,0,"2",NA,"furnished",NA,2300,35,30
"São Paulo",NA,1,1,0,"2","acept","furnished",470,2100,NA,27
"Campinas",46,1,1,1,"10","acept","not furnished",550,580,43,8
"São Paulo",NA,1,1,0,"11","acept","not furnished",359,2100,70,27
"São Paulo",55,1,1,1,"2","acept","furnished",790,4200,224,54
"São Paulo",NA,NA,2,2,NA,"acept","furnished",900,NA,17,NA
NA,330,4,6,NA,"-",NA,NA,680,NA,NA,NA
"São Paulo",110,2,2,1,"1","acept",NA,NA,3000,122,39
"Rio de Janeiro",88,2,NA,1,"9","not acept",NA,1614,3500,221,16
NA,56,2,NA,0,"8","acept","not furnished",800,1220,0,16
NA,NA,4,NA,NA,"-",NA,NA,NA,NA,NA,NA
NA,100,7,NA,0,NA,"acept",NA,0,3800,NA,58
"Belo Horizonte",42,NA,1,1,"17","not acept","furnished",470,2690,172,36
NA,160,3,2,2,NA,"acept","furnished",1530,1900,167,25
"São Paulo",35,1,NA,0,"-","acept","not furnished",0,1100,3,14
"Rio de Janeiro",90,3,2,1,NA,"acept",NA,800,1800,118,24
"São Paulo",49,1,1,1,NA,"acept","not furnished",480,3500,42,45
