"cat_city","con_area","con_rooms","con_bathroom","con_parking_spaces","cat_floor","cat_animal","cat_furniture","con_hoa","con_rent_amount","con_property_tax","con_fire_insurance"
NA,70,2,1,1,"7","acept",NA,2065,3300,211,42
"São Paulo",NA,NA,NA,0,NA,NA,NA,NA,4960,NA,63
"Porto Alegre",80,1,1,1,"6","acept","not furnished",1000,2800,0,NA
"Porto Alegre",51,2,1,0,"2","acept","not furnished",270,1112,22,17
"São Paulo",25,1,NA,0,"1","not acept",NA,0,800,25,11
NA,376,3,NA,7,"-","acept","not furnished",NA,NA,834,121
"Rio de Janeiro",72,2,1,NA,"7","acept","not furnished",740,1900,85,25
NA,NA,NA,4,NA,NA,NA,"not furnished",2254,NA,NA,41
"São Paulo",152,NA,2,NA,"3","acept","furnished",1000,NA,NA,191
NA,NA,1,1,0,"2","acept","furnished",590,2300,35,NA
"São Paulo",26,1,1,0,"2","acept","furnished",470,2100,NA,27
"Campinas",46,1,1,1,"10","acept",NA,550,580,43,8
"São Paulo",NA,1,1,0,"11",NA,"not furnished",359,2100,70,27
"São Paulo",55,1,1,1,"2",NA,"furnished",790,4200,NA,NA
"São Paulo",100,2,2,2,"24",NA,"furnished",900,4370,17,56
NA,330,NA,NA,6,"-","acept","furnished",680,NA,328,121
"São Paulo",110,NA,2,1,NA,NA,"not furnished",700,NA,122,39
"Rio de Janeiro",88,2,3,1,"9",NA,"furnished",1614,3500,221,16
"Rio de Janeiro",56,NA,1,NA,"8",NA,"not furnished",NA,1220,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181
"São Paulo",NA,NA,NA,NA,"-",NA,NA,0,NA,118,58
"Belo Horizonte",42,1,1,1,"17","not acept","furnished",470,2690,172,36
"São Paulo",160,3,2,2,"18",NA,"furnished",1530,1900,167,25
NA,35,1,1,0,"-","acept","not furnished",NA,1100,3,14
NA,90,3,2,NA,NA,"acept","not furnished",800,NA,118,24
NA,49,1,1,1,"10","acept",NA,480,NA,42,NA
