"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",NA,0.365,NA,0.514,0.2245,NA,0.15
"M",0.35,0.265,0.09,0.2255,0.0995,NA,0.07
"F",0.53,0.42,NA,0.677,NA,0.1415,0.21
"M",NA,0.365,0.125,0.516,0.2155,NA,0.155
"I",0.33,0.255,0.08,0.205,0.0895,0.0395,0.055
"I",0.425,0.3,0.095,0.3515,0.141,0.0775,0.12
"F",0.53,0.415,NA,0.7775,0.237,0.1415,NA
"F",0.545,0.425,NA,0.768,0.294,0.1495,0.26
"M",0.475,0.37,0.125,0.5095,NA,0.1125,0.165
NA,NA,0.44,0.15,0.8945,0.3145,NA,NA
"F",0.525,NA,0.14,0.6065,0.194,NA,0.21
"M",0.43,0.35,NA,0.406,0.1675,0.081,0.135
"M",0.49,0.38,0.135,0.5415,0.2175,0.095,0.19
"F",0.535,0.405,0.145,0.6845,0.2725,0.171,0.205
NA,0.47,0.355,NA,0.4755,NA,0.0805,0.185
NA,0.5,0.4,0.13,0.6645,0.258,NA,0.24
NA,0.355,0.28,0.085,0.2905,0.095,0.0395,NA
"F",0.44,0.34,0.1,0.451,0.188,0.087,0.13
"M",0.365,0.295,0.08,0.2555,0.097,0.043,0.1
NA,0.45,0.32,NA,NA,0.1705,NA,0.115
"M",0.355,0.28,0.095,0.2455,0.0955,0.062,0.075
"I",0.38,0.275,0.1,0.2255,0.08,0.049,NA
"F",0.565,0.44,0.155,0.9395,0.4275,0.214,0.27
"F",0.55,0.415,0.135,0.7635,NA,0.21,0.2
"F",0.615,NA,0.165,NA,0.513,0.301,NA
"F",NA,0.44,0.14,0.9285,0.3825,0.188,NA
NA,0.58,NA,NA,NA,0.3945,NA,0.285
"M",0.59,0.445,0.14,0.931,NA,0.234,NA
"M",NA,0.475,0.18,NA,0.394,NA,0.295
"M",0.575,0.425,0.14,0.8635,NA,0.227,NA
"M",0.58,0.47,NA,0.9975,0.3935,0.242,0.33
"F",0.68,0.56,NA,NA,0.6055,0.2805,NA
NA,NA,0.525,0.165,1.338,NA,0.3575,NA
NA,0.68,NA,NA,NA,NA,NA,NA
NA,0.705,NA,0.2,NA,0.633,0.4115,NA
"M",0.465,NA,0.105,0.4795,NA,0.124,0.125
"F",NA,0.475,0.155,1.217,0.5305,0.3075,NA
"F",0.45,0.355,0.105,0.5225,0.237,0.1165,0.145
NA,0.575,NA,0.135,0.883,0.381,NA,NA
"M",0.355,0.29,0.09,0.3275,0.134,0.086,0.09
"F",0.45,0.335,0.105,0.425,0.1865,0.091,0.115
"F",0.55,0.425,0.135,0.8515,0.362,NA,0.27
"I",0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
"I",0.205,0.15,0.055,0.042,0.0255,0.015,0.012
NA,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
"I",0.39,NA,0.095,0.203,0.0875,0.045,0.075
"M",NA,0.37,0.12,NA,0.293,NA,0.14
"F",0.46,0.375,0.12,0.4605,0.1775,0.11,0.15
"I",0.325,0.245,0.07,0.161,0.0755,0.0255,0.045
"F",0.525,0.425,0.16,0.8355,0.3545,0.2135,0.245
"I",0.52,NA,NA,0.595,NA,NA,NA
"M",0.4,0.32,0.095,0.303,0.1335,NA,0.1
"M",0.485,0.36,NA,0.5415,0.2595,0.096,0.16
"F",0.47,0.36,NA,NA,0.2105,NA,0.15
NA,NA,0.31,0.1,NA,0.173,0.0915,0.11
"F",0.5,0.4,NA,0.6615,0.2565,0.1755,NA
"M",0.445,NA,0.12,0.4425,NA,0.0955,0.135
"M",0.47,0.385,0.135,NA,NA,0.12,NA
"I",0.245,0.19,0.06,0.086,0.042,0.014,0.025
"F",0.505,0.4,0.125,NA,0.246,0.13,NA
"M",0.45,0.345,0.105,0.4115,0.18,0.1125,0.135
"M",0.505,0.405,NA,0.625,0.305,0.16,0.175
"F",NA,0.41,0.13,0.6965,0.302,0.1935,0.2
"M",0.425,NA,0.095,0.3785,0.1705,0.08,0.1
"M",0.52,NA,0.12,0.58,0.234,NA,0.185
"M",NA,NA,0.12,0.48,0.234,0.1015,0.135
NA,0.565,0.44,0.16,0.915,0.354,0.1935,0.32
NA,0.595,0.495,0.185,1.285,0.416,0.224,0.485
"F",0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17
"I",0.31,0.235,0.07,0.151,0.063,0.0405,0.045
"M",0.555,0.425,0.13,0.7665,0.264,NA,NA
"F",0.4,0.32,0.11,0.353,0.1405,0.0985,0.1
"F",0.595,0.475,0.17,NA,0.48,NA,0.425
NA,0.57,0.48,NA,1.185,0.474,NA,0.38
"F",0.605,0.45,0.195,NA,0.481,NA,NA
"F",0.6,0.475,NA,NA,0.4425,NA,NA
"M",NA,0.475,0.14,NA,NA,0.189,NA
NA,NA,0.47,0.15,0.922,NA,0.194,0.305
NA,0.555,0.425,0.14,0.788,0.282,0.1595,0.285
NA,0.615,NA,0.17,1.1025,NA,0.2355,NA
NA,NA,NA,0.14,0.941,0.3845,0.252,NA
"M",NA,NA,NA,NA,NA,0.192,0.675
"F",0.52,0.425,NA,NA,0.396,NA,0.32
NA,0.595,0.475,0.16,NA,0.408,0.234,NA
NA,0.58,0.45,0.14,NA,0.38,NA,0.36
"F",0.57,NA,0.18,1.295,0.339,NA,0.44
NA,NA,0.465,0.14,1.195,0.4825,0.205,0.4
"M",NA,NA,0.16,0.8645,NA,0.2075,NA
"F",0.46,0.355,0.13,0.517,NA,0.114,0.165
NA,0.575,0.45,0.16,NA,0.3135,0.231,0.33
"M",0.565,NA,0.135,0.8115,0.341,0.1675,0.255
"M",NA,0.44,NA,0.755,0.307,0.1525,0.26
"M",0.595,0.465,0.175,1.115,0.4015,0.254,0.39
NA,0.625,0.495,NA,1.262,0.507,0.318,0.39
NA,NA,0.56,NA,1.494,0.588,NA,0.485
NA,NA,NA,NA,NA,0.5755,NA,0.48
"M",NA,NA,0.15,NA,NA,0.1385,0.25
"M",0.47,0.375,0.13,0.523,0.214,NA,NA
"M",0.47,NA,0.13,0.5225,0.201,0.133,NA
"F",0.475,NA,0.125,0.5785,0.2775,0.085,0.155
"I",0.36,0.265,0.095,0.2315,0.105,0.046,0.075
"M",0.55,0.435,0.145,0.843,0.328,0.1915,0.255
NA,0.53,NA,0.16,0.883,0.316,0.164,0.335
"M",NA,NA,0.14,NA,NA,0.1675,0.205
"M",0.605,NA,0.16,1.1735,NA,NA,NA
NA,0.52,0.41,0.155,0.727,0.291,0.1835,0.235
"F",0.545,NA,0.165,0.802,NA,NA,0.28
"F",0.5,0.4,0.125,0.6675,NA,0.1315,0.22
"F",0.51,0.39,0.135,0.6335,0.231,NA,0.2
"F",0.435,0.395,0.105,0.3635,0.136,0.098,0.13
"M",0.495,0.395,0.125,NA,NA,0.1345,0.155
"M",NA,0.36,0.105,0.431,0.172,0.107,0.175
NA,0.435,0.32,0.08,0.3325,0.1485,0.0635,0.105
"M",0.425,NA,NA,0.393,0.13,0.063,0.165
"F",0.545,0.41,0.125,NA,0.2975,0.146,NA
"F",NA,0.415,0.115,0.5915,0.233,0.1585,0.18
NA,0.49,0.375,0.135,0.6125,0.2555,0.102,0.22
"M",0.44,0.34,0.105,0.402,0.1305,0.0955,0.165
NA,0.56,0.43,NA,0.8825,0.3465,0.172,NA
"M",0.405,0.305,0.085,NA,0.1145,0.0595,0.085
"F",0.47,0.365,0.105,0.4205,NA,0.1035,0.14
"I",0.385,0.295,0.085,0.2535,0.103,0.0575,0.085
"F",NA,0.425,0.14,NA,0.304,0.1725,0.255
"M",0.37,0.265,0.075,NA,0.09,0.051,0.07
"I",0.36,0.28,0.08,0.1755,0.081,0.0505,0.07
"I",0.27,0.195,0.06,0.073,0.0285,0.0235,0.03
"I",NA,0.275,0.09,0.238,0.1075,0.0545,0.07
"I",0.385,0.29,0.085,0.2505,NA,0.061,NA
"M",NA,NA,NA,NA,0.63,0.2635,NA
"M",NA,NA,NA,NA,NA,0.261,NA
"M",NA,NA,0.165,1.262,NA,0.283,NA
"F",0.44,0.35,0.125,0.4035,0.175,0.063,0.129
"F",NA,NA,0.09,NA,0.085,0.036,0.062
"I",0.35,0.26,0.095,NA,0.086,0.056,0.068
"I",0.265,0.2,0.065,0.0975,0.04,0.0205,0.028
"F",0.425,0.33,0.115,0.406,0.1635,0.081,0.1355
"F",0.305,0.23,0.08,0.156,0.0675,0.0345,0.048
"M",0.345,0.255,0.09,0.2005,0.094,0.0295,NA
"F",0.405,0.325,0.11,NA,0.151,0.063,0.117
"M",0.375,0.285,0.095,NA,0.096,0.0575,0.0925
"F",0.565,NA,NA,0.826,NA,0.2055,0.2475
"F",0.55,0.45,0.145,0.741,0.295,0.1435,0.2665
NA,NA,NA,0.19,1.3445,NA,0.306,0.4465
"M",NA,NA,0.155,0.797,0.34,0.19,NA
"M",NA,0.375,0.13,0.5175,0.2075,0.1165,0.17
NA,0.49,0.38,0.125,0.549,0.245,0.1075,0.174
"M",0.46,0.35,0.12,0.515,NA,0.108,0.1565
"I",0.28,0.205,0.08,0.127,0.052,0.039,0.042
"I",0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125
"I",0.17,0.13,0.095,0.03,0.013,0.008,0.01
NA,0.59,0.475,0.145,1.053,0.4415,0.262,0.325
"F",0.605,NA,NA,1.1185,NA,NA,0.335
"F",0.635,NA,0.19,NA,0.5065,0.305,0.45
NA,0.605,0.485,0.16,1.0565,NA,0.2355,0.355
"F",0.565,0.45,0.135,0.9885,0.387,0.1495,0.31
"M",0.515,0.405,0.13,0.722,NA,0.131,NA
NA,0.575,NA,0.19,0.994,0.392,NA,NA
"M",NA,0.485,0.215,NA,NA,NA,0.635
NA,0.58,0.455,0.17,0.9075,0.374,NA,NA
NA,0.575,NA,NA,1.124,0.2985,NA,0.44
NA,NA,0.465,NA,1.056,NA,0.2475,NA
NA,NA,0.485,0.16,1.222,0.53,NA,0.28
"M",NA,0.485,NA,NA,0.544,0.297,0.345
"F",0.725,NA,NA,NA,0.65,NA,NA
NA,NA,NA,NA,1.752,NA,0.2895,NA
NA,0.725,NA,NA,NA,NA,NA,NA
NA,0.725,NA,NA,NA,0.765,NA,NA
NA,NA,NA,0.205,1.842,NA,NA,0.65
"M",NA,NA,NA,NA,NA,NA,NA
NA,NA,0.515,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,0.59
"F",NA,0.395,0.145,0.775,NA,NA,NA
NA,NA,NA,NA,NA,NA,0.233,0.285
"F",0.52,0.405,0.115,0.776,0.32,0.1845,0.22
"I",NA,0.16,0.04,0.048,0.0185,0.018,0.015
"I",0.36,0.26,0.09,NA,0.0645,0.037,0.075
"I",0.315,NA,0.06,0.125,0.06,NA,0.035
"I",0.315,NA,0.085,0.1435,NA,0.0475,0.05
"I",0.225,0.16,NA,0.0465,0.025,NA,0.015
"M",NA,NA,0.15,0.97,0.385,0.2165,0.35
NA,0.57,0.48,0.18,0.9395,NA,0.2,NA
NA,NA,0.51,NA,NA,NA,NA,0.57
"F",0.56,0.45,0.16,1.0235,NA,0.268,0.3
"F",0.62,0.475,0.175,1.0165,0.4355,0.214,0.325
"F",NA,0.51,NA,1.5675,0.621,NA,0.46
NA,0.62,0.49,NA,1.218,NA,0.2965,0.355
NA,NA,NA,NA,NA,0.392,NA,0.285
NA,0.63,NA,0.185,1.383,NA,0.3315,0.38
NA,NA,NA,0.16,1.199,NA,NA,NA
NA,0.585,NA,0.17,NA,0.365,NA,0.29
NA,NA,0.48,NA,1.1595,0.4845,NA,NA
NA,0.61,0.485,0.17,NA,0.419,NA,0.36
"M",NA,0.45,0.15,0.927,0.276,0.1815,NA
"I",0.355,0.275,NA,0.22,0.092,0.06,0.15
"F",0.51,0.4,0.14,0.8145,NA,0.1965,0.195
"M",NA,0.405,0.155,0.772,0.346,NA,NA
"F",0.505,0.41,0.15,NA,0.285,NA,0.21
NA,0.64,0.5,0.185,NA,NA,0.2635,0.465
"M",NA,NA,NA,NA,NA,0.178,0.26
NA,0.585,0.46,NA,0.922,NA,0.213,0.285
"F",0.45,0.345,0.12,0.4165,NA,0.095,0.135
NA,0.5,0.4,NA,0.825,NA,0.205,NA
"F",0.5,0.4,NA,0.63,0.234,0.1465,0.23
NA,0.53,0.435,0.17,0.8155,0.2985,0.155,NA
"M",0.42,NA,0.115,0.369,0.171,0.071,NA
NA,0.44,0.34,NA,0.482,0.186,0.1085,NA
NA,0.4,0.3,0.11,0.315,0.109,0.067,0.12
NA,NA,0.34,0.11,0.3795,0.1495,NA,0.12
"F",0.525,0.415,0.17,0.8325,0.2755,0.1685,0.31
"I",0.37,0.28,0.095,0.2655,0.122,0.052,0.08
"F",0.49,0.365,0.145,0.6345,NA,0.1625,0.22
"M",0.335,0.25,0.09,NA,0.0755,0.0415,0.06
"F",0.415,0.325,NA,0.38,0.1595,0.0785,0.12
"M",0.5,0.405,0.14,0.6155,0.241,NA,NA
NA,0.485,0.395,0.16,NA,0.2475,NA,0.235
"M",NA,0.405,0.14,0.8025,0.244,0.1635,0.255
"M",0.45,0.35,0.13,0.46,0.174,0.111,0.135
"I",0.405,0.3,0.12,0.324,0.1265,0.07,0.11
"M",0.47,NA,0.135,0.501,0.1665,NA,0.165
"F",0.415,0.305,0.13,0.32,0.1305,0.0755,0.105
NA,0.445,0.325,0.125,0.455,0.1785,0.1125,0.14
"F",0.47,0.35,0.145,0.5175,NA,0.1235,0.18
NA,NA,0.375,0.15,0.5755,0.22,NA,0.19
"F",0.445,0.355,0.15,0.485,0.181,0.125,0.155
"I",0.425,0.38,0.105,NA,0.1285,0.0785,0.1
"F",0.5,0.37,0.135,0.45,0.1715,0.1055,0.155
"F",0.39,0.29,0.125,0.3055,NA,0.082,0.09
"I",0.365,0.27,0.085,NA,0.078,0.0485,0.07
"F",0.58,NA,0.165,1.1015,0.404,0.2095,0.35
"F",0.53,0.415,NA,0.783,0.2935,0.158,0.245
"M",NA,0.445,0.135,0.836,0.336,NA,0.275
"M",0.565,0.44,0.175,0.9025,0.31,NA,NA
"M",0.625,0.505,NA,NA,NA,NA,NA
NA,0.275,0.215,0.075,0.1155,0.0485,0.029,0.035
NA,NA,0.35,0.135,NA,NA,0.083,0.125
"I",0.295,0.225,0.08,0.124,0.0485,0.032,0.04
"I",0.075,0.055,0.01,0.002,0.001,5e-04,0.0015
"I",0.13,0.1,0.03,0.013,0.0045,0.003,0.004
"I",0.11,0.09,0.03,0.008,0.0025,0.002,NA
"I",0.16,0.12,0.035,0.021,0.0075,0.0045,0.005
"M",NA,0.425,0.16,NA,NA,NA,0.275
"I",0.27,NA,0.07,0.1,0.034,0.0245,0.035
"I",0.23,0.175,NA,0.0645,0.026,0.0105,NA
"I",0.3,0.23,0.08,0.1275,0.0435,0.0265,0.04
"I",0.33,0.255,0.085,0.1655,0.063,0.039,0.06
"I",0.35,0.26,0.085,0.174,0.0705,0.0345,NA
"I",0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05
"I",0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07
"I",0.305,0.245,0.075,NA,0.0675,0.038,0.045
"I",0.345,0.27,NA,0.2135,0.082,0.0545,0.07
"I",0.33,0.25,0.105,0.1715,NA,0.035,0.06
NA,0.59,0.47,NA,NA,NA,NA,0.36
NA,0.595,0.455,0.155,1.0605,0.5135,0.2165,NA
"F",0.575,0.46,0.185,1.094,0.4485,0.217,NA
"M",NA,0.495,0.165,1.2415,0.485,0.2775,NA
"M",NA,NA,NA,NA,0.3835,NA,0.37
NA,0.56,0.45,0.185,NA,0.3805,0.175,NA
"M",NA,NA,0.16,0.8975,0.341,NA,0.345
"F",NA,0.505,NA,1.415,0.605,0.297,0.365
NA,0.59,NA,NA,NA,0.4775,NA,0.295
NA,0.54,NA,NA,NA,0.394,0.194,0.26
"F",0.57,0.44,NA,0.865,0.3675,NA,0.27
"M",0.53,NA,0.165,0.8945,NA,NA,0.245
"I",0.245,0.195,0.06,0.095,0.0445,0.0245,0.026
"M",0.27,0.2,0.08,NA,0.0465,0.028,0.04
"F",NA,0.38,0.13,NA,0.3,0.1525,0.16
"M",NA,0.45,NA,NA,0.3615,0.186,NA
NA,0.35,0.275,0.11,NA,0.1225,0.0635,0.0905
"M",0.47,0.39,NA,NA,NA,0.0885,NA
"F",0.45,0.36,NA,0.4995,0.2035,0.1,0.17
"F",0.64,0.525,NA,1.779,0.4535,NA,NA
NA,0.59,NA,0.2,NA,0.412,NA,NA
NA,NA,0.485,0.205,NA,0.3875,0.2505,0.385
NA,NA,NA,0.225,NA,NA,0.3335,NA
"M",0.63,0.515,0.155,1.259,0.4105,0.197,0.41
NA,NA,NA,NA,NA,NA,0.327,NA
"F",0.66,NA,0.185,1.3485,0.493,0.245,0.49
NA,0.61,NA,NA,NA,0.532,NA,0.69
NA,NA,NA,0.205,NA,0.55,NA,0.43
"F",0.515,0.425,NA,0.712,NA,0.1605,0.25
"F",0.535,0.415,0.185,0.8415,0.314,0.1585,0.3
"I",NA,0.285,NA,0.2415,0.0915,0.057,0.075
"F",0.455,0.355,0.12,0.4495,0.177,0.104,0.15
"M",NA,0.395,0.14,NA,0.2285,NA,0.225
