"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
NA,0.455,0.365,NA,0.514,NA,NA,0.15
"M",0.35,0.265,0.09,0.2255,0.0995,NA,0.07
"F",0.53,0.42,0.135,0.677,0.2565,0.1415,0.21
"M",NA,NA,0.125,0.516,0.2155,NA,0.155
"I",0.33,0.255,0.08,0.205,0.0895,0.0395,0.055
"I",0.425,0.3,NA,0.3515,0.141,0.0775,0.12
"F",0.53,0.415,0.15,0.7775,0.237,0.1415,0.33
"F",NA,0.425,NA,0.768,NA,NA,0.26
NA,0.475,0.37,0.125,0.5095,0.2165,NA,0.165
"F",0.55,0.44,0.15,0.8945,0.3145,0.151,NA
"F",0.525,NA,0.14,NA,NA,0.1475,NA
"M",0.43,0.35,0.11,0.406,0.1675,0.081,0.135
"M",0.49,0.38,NA,0.5415,0.2175,NA,0.19
"F",0.535,0.405,0.145,0.6845,0.2725,0.171,0.205
"F",0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185
"M",0.5,NA,0.13,NA,0.258,0.133,NA
"I",0.355,0.28,0.085,NA,0.095,0.0395,0.115
"F",0.44,0.34,0.1,0.451,0.188,0.087,0.13
"M",0.365,0.295,NA,0.2555,0.097,NA,0.1
"M",0.45,0.32,0.1,NA,0.1705,0.075,0.115
"M",0.355,0.28,NA,0.2455,0.0955,0.062,0.075
"I",NA,NA,0.1,0.2255,NA,0.049,0.085
"F",NA,0.44,NA,0.9395,0.4275,0.214,0.27
"F",0.55,0.415,0.135,0.7635,0.318,0.21,0.2
NA,0.615,0.48,NA,NA,0.513,0.301,NA
"F",0.56,0.44,0.14,0.9285,0.3825,0.188,NA
"F",0.58,0.45,0.185,0.9955,0.3945,0.272,NA
NA,0.59,0.445,0.14,0.931,0.356,NA,0.28
NA,0.605,NA,NA,0.9365,NA,0.219,0.295
"M",0.575,0.425,0.14,0.8635,0.393,0.227,NA
"M",0.58,NA,0.165,0.9975,NA,NA,0.33
"F",0.68,NA,NA,1.639,NA,NA,0.46
"M",0.665,0.525,NA,NA,NA,NA,0.35
"F",NA,0.55,NA,NA,0.815,NA,0.455
"F",0.705,NA,0.2,NA,0.633,NA,0.49
NA,0.465,0.355,0.105,0.4795,0.227,NA,0.125
"F",0.54,NA,0.155,1.217,0.5305,0.3075,0.34
"F",0.45,0.355,0.105,0.5225,0.237,NA,0.145
"F",0.575,NA,NA,0.883,0.381,0.2035,0.26
"M",0.355,0.29,0.09,0.3275,0.134,0.086,0.09
"F",0.45,0.335,0.105,NA,0.1865,0.091,0.115
"F",0.55,0.425,0.135,0.8515,0.362,NA,0.27
"I",0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
"I",0.205,0.15,NA,0.042,0.0255,0.015,0.012
"I",0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
"I",NA,0.295,0.095,0.203,0.0875,NA,0.075
"M",NA,NA,0.12,0.5795,0.293,0.227,0.14
"F",0.46,0.375,NA,0.4605,0.1775,0.11,0.15
"I",0.325,0.245,0.07,0.161,0.0755,NA,NA
"F",0.525,NA,0.16,NA,0.3545,0.2135,0.245
"I",0.52,0.41,0.12,0.595,0.2385,0.111,NA
"M",0.4,0.32,0.095,0.303,0.1335,0.06,0.1
"M",0.485,0.36,0.13,0.5415,0.2595,0.096,NA
"F",0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15
"M",0.405,0.31,0.1,0.385,0.173,0.0915,0.11
NA,0.5,0.4,0.14,0.6615,0.2565,0.1755,0.22
"M",0.445,0.35,NA,0.4425,0.192,0.0955,0.135
"M",0.47,NA,0.135,0.5895,0.2765,0.12,NA
"I",0.245,0.19,0.06,0.086,0.042,0.014,0.025
NA,NA,0.4,0.125,0.583,0.246,0.13,0.175
"M",0.45,0.345,0.105,0.4115,NA,0.1125,NA
"M",NA,0.405,NA,NA,0.305,0.16,0.175
NA,0.53,0.41,NA,NA,0.302,NA,0.2
"M",0.425,NA,0.095,0.3785,0.1705,0.08,0.1
"M",0.52,NA,0.12,0.58,0.234,0.1315,0.185
"M",0.475,0.355,0.12,NA,0.234,NA,0.135
"F",0.565,0.44,NA,0.915,0.354,NA,0.32
NA,NA,NA,0.185,1.285,NA,0.224,NA
NA,NA,0.39,NA,0.5305,NA,0.1155,0.17
"I",0.31,0.235,NA,0.151,NA,0.0405,NA
"M",0.555,NA,0.13,NA,NA,0.168,0.275
"F",0.4,0.32,0.11,0.353,0.1405,0.0985,NA
"F",NA,0.475,NA,NA,NA,NA,NA
"M",0.57,0.48,NA,1.185,0.474,NA,0.38
"F",0.605,NA,NA,NA,NA,0.2895,0.315
NA,NA,0.475,0.15,1.0075,0.4425,NA,0.28
"M",0.595,NA,NA,NA,0.3625,0.189,0.315
"F",0.6,NA,0.15,NA,0.363,0.194,0.305
"F",0.555,NA,0.14,0.788,0.282,0.1595,NA
NA,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345
"F",0.575,0.445,NA,0.941,0.3845,0.252,NA
NA,0.62,NA,NA,1.615,NA,0.192,NA
"F",0.52,0.425,0.165,0.9885,0.396,0.225,0.32
NA,0.595,NA,NA,1.3175,NA,NA,0.58
NA,NA,0.45,0.14,1.013,NA,0.216,0.36
"F",0.57,NA,0.18,NA,NA,NA,0.44
NA,0.625,0.465,0.14,NA,0.4825,NA,NA
NA,NA,NA,0.16,0.8645,NA,NA,NA
"F",NA,0.355,0.13,0.517,0.2205,0.114,NA
"F",0.575,NA,0.16,0.9775,0.3135,NA,0.33
"M",NA,0.425,0.135,0.8115,0.341,0.1675,0.255
NA,0.555,NA,NA,0.755,0.307,0.1525,0.26
NA,NA,NA,0.175,1.115,0.4015,NA,0.39
NA,0.625,0.495,NA,1.262,NA,0.318,NA
NA,0.695,0.56,NA,NA,NA,NA,0.485
NA,NA,0.535,NA,NA,NA,0.388,0.48
NA,0.535,0.435,NA,NA,0.269,NA,0.25
NA,0.47,0.375,NA,0.523,0.214,0.132,NA
"M",0.47,0.37,NA,0.5225,0.201,0.133,0.165
"F",NA,0.375,0.125,NA,0.2775,0.085,0.155
"I",0.36,0.265,0.095,0.2315,0.105,0.046,0.075
"M",NA,NA,NA,0.843,NA,0.1915,0.255
"M",NA,0.435,NA,NA,NA,NA,0.335
"M",NA,0.415,0.14,0.724,0.3105,NA,0.205
NA,0.605,NA,0.16,NA,NA,NA,NA
NA,0.52,NA,0.155,0.727,0.291,0.1835,0.235
"F",0.545,NA,0.165,0.802,NA,0.183,0.28
"F",0.5,0.4,0.125,0.6675,NA,0.1315,NA
NA,0.51,0.39,0.135,0.6335,NA,0.179,0.2
NA,NA,0.395,0.105,0.3635,NA,0.098,0.13
"M",0.495,0.395,0.125,NA,0.2375,0.1345,0.155
"M",NA,0.36,0.105,0.431,NA,NA,0.175
"I",0.435,NA,0.08,0.3325,0.1485,NA,NA
"M",0.425,0.35,0.105,0.393,0.13,0.063,NA
"F",NA,0.41,0.125,0.6935,0.2975,0.146,NA
NA,0.53,0.415,0.115,0.5915,0.233,0.1585,0.18
"F",0.49,NA,0.135,0.6125,0.2555,NA,0.22
"M",0.44,0.34,0.105,0.402,0.1305,0.0955,NA
"F",0.56,0.43,0.15,0.8825,0.3465,0.172,NA
"M",NA,0.305,0.085,0.2605,0.1145,0.0595,0.085
"F",0.47,0.365,0.105,0.4205,0.163,0.1035,0.14
"I",0.385,NA,0.085,0.2535,0.103,NA,NA
