"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",0.455,0.365,NA,0.514,0.2245,0.101,0.15
"M",0.35,NA,0.09,0.2255,0.0995,0.0485,0.07
"F",0.53,0.42,0.135,0.677,0.2565,NA,0.21
"M",0.44,0.365,0.125,NA,0.2155,0.114,0.155
"I",0.33,0.255,0.08,NA,0.0895,0.0395,0.055
"I",0.425,0.3,0.095,0.3515,0.141,0.0775,0.12
"F",0.53,NA,NA,0.7775,0.237,0.1415,0.33
NA,0.545,0.425,0.125,0.768,0.294,0.1495,0.26
"M",0.475,0.37,0.125,NA,0.2165,0.1125,0.165
"F",0.55,NA,0.15,NA,0.3145,NA,0.32
NA,0.525,0.38,0.14,0.6065,0.194,NA,0.21
"M",0.43,0.35,0.11,0.406,0.1675,NA,0.135
"M",0.49,0.38,0.135,0.5415,0.2175,NA,0.19
NA,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205
NA,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185
NA,0.5,0.4,0.13,NA,0.258,0.133,0.24
NA,0.355,NA,0.085,0.2905,0.095,0.0395,0.115
"F",0.44,0.34,0.1,NA,0.188,NA,NA
"M",0.365,0.295,NA,0.2555,NA,0.043,0.1
NA,0.45,NA,0.1,0.381,0.1705,0.075,0.115
"M",0.355,NA,0.095,0.2455,0.0955,0.062,0.075
"I",0.38,0.275,0.1,0.2255,0.08,0.049,0.085
"F",0.565,NA,0.155,NA,0.4275,0.214,0.27
"F",NA,0.415,0.135,NA,0.318,NA,0.2
"F",NA,NA,0.165,NA,0.513,0.301,0.305
"F",0.56,0.44,0.14,0.9285,0.3825,0.188,0.3
NA,0.58,0.45,NA,0.9955,0.3945,NA,NA
"M",0.59,NA,0.14,0.931,0.356,NA,0.28
"M",0.605,0.475,NA,0.9365,0.394,NA,NA
"M",0.575,0.425,0.14,0.8635,0.393,0.227,NA
NA,NA,0.47,0.165,0.9975,NA,0.242,0.33
NA,0.68,NA,NA,NA,0.6055,0.2805,0.46
NA,NA,0.525,0.165,NA,NA,NA,NA
NA,0.68,0.55,NA,NA,0.815,NA,NA
"F",0.705,NA,0.2,1.7095,NA,0.4115,0.49
"M",0.465,0.355,NA,0.4795,0.227,0.124,0.125
"F",NA,0.475,0.155,1.217,0.5305,0.3075,NA
"F",0.45,0.355,0.105,0.5225,0.237,0.1165,0.145
"F",0.575,NA,NA,0.883,NA,NA,NA
"M",0.355,NA,NA,NA,0.134,0.086,NA
"F",0.45,0.335,0.105,0.425,0.1865,NA,0.115
"F",0.55,0.425,NA,NA,NA,0.196,0.27
"I",0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
"I",NA,0.15,0.055,0.042,0.0255,0.015,0.012
"I",0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
"I",0.39,0.295,0.095,0.203,0.0875,0.045,0.075
"M",0.47,0.37,0.12,0.5795,0.293,0.227,0.14
"F",0.46,0.375,0.12,NA,0.1775,NA,0.15
NA,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045
"F",0.525,0.425,0.16,0.8355,NA,0.2135,0.245
"I",0.52,0.41,0.12,NA,0.2385,0.111,NA
NA,0.4,0.32,0.095,0.303,0.1335,0.06,NA
"M",NA,NA,NA,0.5415,0.2595,0.096,0.16
"F",0.47,NA,0.12,0.4775,0.2105,0.1055,0.15
"M",0.405,0.31,0.1,0.385,0.173,0.0915,0.11
NA,NA,0.4,0.14,NA,0.2565,0.1755,0.22
NA,0.445,0.35,0.12,0.4425,NA,0.0955,0.135
"M",0.47,0.385,0.135,0.5895,0.2765,0.12,0.17
"I",NA,0.19,NA,0.086,0.042,0.014,0.025
"F",0.505,0.4,0.125,NA,NA,0.13,NA
"M",0.45,0.345,0.105,0.4115,0.18,0.1125,0.135
"M",0.505,0.405,0.11,0.625,0.305,NA,NA
"F",NA,0.41,NA,0.6965,NA,0.1935,0.2
"M",0.425,0.325,0.095,0.3785,0.1705,NA,0.1
"M",NA,0.4,0.12,0.58,NA,0.1315,0.185
"M",0.475,0.355,0.12,0.48,NA,0.1015,0.135
NA,0.565,0.44,0.16,NA,0.354,NA,NA
NA,0.595,NA,0.185,1.285,0.416,0.224,0.485
"F",0.475,0.39,0.12,0.5305,NA,0.1155,0.17
"I",0.31,NA,0.07,0.151,0.063,0.0405,0.045
"M",0.555,0.425,0.13,0.7665,0.264,0.168,NA
"F",0.4,0.32,0.11,0.353,0.1405,0.0985,0.1
"F",0.595,0.475,0.17,NA,NA,0.225,NA
NA,NA,NA,0.175,NA,0.474,NA,0.38
NA,0.605,0.45,0.195,NA,0.481,NA,NA
"F",0.6,0.475,0.15,1.0075,NA,0.221,NA
"M",0.595,NA,0.14,NA,0.3625,NA,0.315
"F",0.6,NA,0.15,0.922,0.363,0.194,0.305
NA,NA,0.425,0.14,NA,0.282,0.1595,0.285
"F",NA,NA,NA,NA,0.4695,0.2355,0.345
"F",0.575,0.445,0.14,0.941,NA,NA,NA
"M",0.62,NA,0.175,NA,NA,NA,NA
"F",0.52,0.425,NA,NA,0.396,NA,0.32
NA,0.595,NA,0.16,NA,NA,0.234,0.58
NA,NA,0.45,0.14,1.013,0.38,0.216,NA
"F",0.57,NA,0.18,NA,NA,0.2225,NA
NA,0.625,NA,0.14,1.195,NA,0.205,0.4
"M",0.56,0.44,0.16,0.8645,0.3305,NA,0.26
"F",0.46,0.355,0.13,0.517,0.2205,0.114,0.165
"F",NA,NA,0.16,NA,0.3135,0.231,0.33
"M",NA,0.425,0.135,0.8115,0.341,0.1675,0.255
"M",0.555,0.44,NA,NA,0.307,0.1525,0.26
"M",NA,NA,NA,NA,0.4015,0.254,0.39
NA,0.625,0.495,0.165,1.262,NA,NA,NA
NA,0.695,NA,NA,NA,NA,NA,NA
NA,0.665,NA,0.195,1.606,NA,NA,NA
"M",NA,NA,0.15,0.725,NA,0.1385,NA
NA,0.47,0.375,NA,0.523,0.214,0.132,NA
"M",0.47,0.37,0.13,NA,0.201,0.133,0.165
"F",0.475,0.375,0.125,0.5785,0.2775,NA,0.155
"I",0.36,NA,0.095,0.2315,0.105,0.046,0.075
"M",0.55,0.435,0.145,0.843,0.328,NA,NA
"M",NA,NA,0.16,NA,NA,0.164,0.335
"M",0.53,0.415,0.14,NA,0.3105,NA,0.205
"M",NA,0.47,NA,1.1735,0.4975,0.2405,NA
"F",NA,0.41,NA,0.727,NA,NA,0.235
NA,0.545,0.43,0.165,0.802,0.2935,0.183,0.28
"F",0.5,0.4,0.125,0.6675,0.261,NA,0.22
"F",0.51,NA,0.135,0.6335,0.231,NA,0.2
"F",0.435,0.395,0.105,0.3635,0.136,0.098,0.13
"M",0.495,0.395,0.125,0.5415,0.2375,0.1345,0.155
NA,0.465,NA,0.105,NA,0.172,0.107,0.175
"I",NA,0.32,0.08,0.3325,NA,0.0635,NA
