"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",0.455,0.365,0.095,0.514,NA,0.101,0.15
NA,0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07
"F",0.53,0.42,0.135,NA,NA,0.1415,NA
"M",0.44,0.365,0.125,NA,0.2155,0.114,0.155
"I",0.33,0.255,0.08,NA,NA,0.0395,0.055
"I",0.425,0.3,0.095,0.3515,NA,0.0775,0.12
"F",0.53,NA,0.15,0.7775,0.237,0.1415,0.33
"F",0.545,0.425,0.125,0.768,NA,NA,0.26
"M",0.475,NA,0.125,0.5095,0.2165,0.1125,0.165
"F",0.55,0.44,0.15,0.8945,NA,0.151,0.32
"F",0.525,0.38,NA,NA,0.194,0.1475,NA
"M",0.43,0.35,0.11,NA,NA,0.081,0.135
"M",0.49,NA,0.135,0.5415,NA,0.095,0.19
NA,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205
NA,NA,0.355,0.1,0.4755,0.1675,0.0805,0.185
"M",0.5,0.4,0.13,0.6645,NA,0.133,0.24
"I",0.355,0.28,0.085,0.2905,0.095,0.0395,0.115
"F",0.44,0.34,0.1,0.451,0.188,0.087,0.13
"M",NA,0.295,0.08,NA,0.097,0.043,0.1
"M",0.45,0.32,0.1,NA,0.1705,0.075,0.115
"M",NA,0.28,0.095,0.2455,NA,NA,0.075
"I",0.38,0.275,0.1,0.2255,0.08,0.049,0.085
"F",0.565,0.44,0.155,NA,NA,0.214,0.27
"F",0.55,0.415,0.135,0.7635,NA,NA,0.2
NA,0.615,0.48,NA,NA,NA,0.301,0.305
"F",NA,0.44,0.14,NA,NA,0.188,0.3
NA,0.58,0.45,0.185,0.9955,0.3945,NA,NA
"M",NA,0.445,0.14,0.931,0.356,NA,0.28
"M",0.605,0.475,NA,NA,0.394,0.219,NA
"M",NA,0.425,0.14,0.8635,0.393,0.227,0.2
NA,0.58,0.47,0.165,0.9975,NA,0.242,0.33
NA,NA,0.56,NA,NA,NA,NA,0.46
"M",NA,NA,0.165,NA,NA,0.3575,NA
NA,NA,NA,NA,NA,NA,0.3925,0.455
NA,NA,0.55,NA,NA,0.633,0.4115,NA
NA,0.465,0.355,0.105,0.4795,0.227,NA,0.125
"F",0.54,0.475,0.155,NA,0.5305,0.3075,0.34
"F",0.45,0.355,0.105,0.5225,0.237,0.1165,0.145
"F",0.575,0.445,0.135,NA,NA,0.2035,0.26
"M",0.355,0.29,0.09,NA,NA,0.086,0.09
"F",0.45,0.335,0.105,0.425,0.1865,0.091,0.115
"F",0.55,NA,0.135,0.8515,0.362,0.196,NA
"I",0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
"I",0.205,0.15,0.055,0.042,0.0255,0.015,0.012
NA,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
"I",0.39,0.295,0.095,0.203,0.0875,0.045,0.075
"M",0.47,0.37,NA,0.5795,0.293,0.227,0.14
"F",NA,0.375,0.12,NA,0.1775,0.11,0.15
"I",0.325,0.245,0.07,0.161,0.0755,0.0255,0.045
"F",NA,NA,0.16,0.8355,0.3545,0.2135,NA
"I",0.52,0.41,0.12,0.595,0.2385,0.111,0.19
NA,0.4,0.32,0.095,0.303,0.1335,0.06,0.1
NA,NA,0.36,0.13,NA,0.2595,0.096,0.16
"F",0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15
"M",0.405,0.31,0.1,0.385,0.173,0.0915,0.11
"F",0.5,0.4,0.14,0.6615,0.2565,0.1755,0.22
"M",0.445,0.35,NA,NA,0.192,0.0955,0.135
"M",NA,NA,0.135,0.5895,0.2765,0.12,0.17
"I",NA,0.19,0.06,0.086,0.042,0.014,0.025
"F",0.505,0.4,NA,NA,0.246,0.13,0.175
"M",NA,0.345,0.105,0.4115,0.18,0.1125,0.135
