"cat_city","con_area","con_rooms","con_bathroom","con_parking_spaces","cat_floor","cat_animal","cat_furniture","con_hoa","con_rent_amount","con_property_tax","con_fire_insurance"
NA,NA,2,1,1,"7","acept","furnished",2065,3300,211,NA
"São Paulo",NA,4,4,NA,"20","acept","not furnished",NA,4960,1750,63
"Porto Alegre",80,1,1,NA,"6","acept","not furnished",1000,NA,0,41
"Porto Alegre",51,2,1,0,"2","acept","not furnished",NA,1112,22,17
"São Paulo",25,1,1,0,"1","not acept",NA,0,800,25,NA
NA,NA,3,NA,7,NA,NA,"not furnished",0,8000,834,121
"Rio de Janeiro",72,2,NA,0,"7","acept","not furnished",740,NA,85,25
"São Paulo",NA,NA,4,NA,"4",NA,NA,NA,3223,NA,NA
NA,152,NA,2,NA,NA,NA,NA,1000,15000,250,191
"Rio de Janeiro",35,1,1,0,"2","acept","furnished",590,2300,35,30
"São Paulo",26,1,1,0,"2",NA,"furnished",470,2100,150,27
"Campinas",46,1,1,1,"10","acept","not furnished",550,580,43,8
"São Paulo",36,1,NA,NA,"11","acept","not furnished",359,2100,70,27
"São Paulo",55,1,1,NA,NA,"acept",NA,790,4200,224,54
"São Paulo",100,2,2,2,NA,NA,"furnished",900,4370,17,56
NA,NA,4,NA,NA,NA,NA,NA,NA,8000,NA,121
"São Paulo",110,2,2,1,"1",NA,"not furnished",NA,3000,122,39
"Rio de Janeiro",88,2,3,1,"9","not acept",NA,1614,3500,NA,16
"Rio de Janeiro",56,NA,1,0,"8","acept","not furnished",800,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181
"São Paulo",100,7,4,NA,"-",NA,NA,0,NA,NA,NA
"Belo Horizonte",42,NA,1,1,"17","not acept","furnished",470,2690,172,36
"São Paulo",NA,3,2,NA,"18",NA,"furnished",1530,1900,NA,25
"São Paulo",35,1,NA,0,NA,"acept","not furnished",0,1100,3,14
"Rio de Janeiro",90,3,NA,1,"7","acept",NA,800,1800,NA,NA
"São Paulo",49,1,1,1,"10","acept","not furnished",480,3500,42,45
"São Paulo",41,1,1,1,"5","not acept","furnished",NA,3000,0,39
"Belo Horizonte",64,2,NA,1,"11","acept","not furnished",352,1500,80,20
"Campinas",208,3,2,4,"-","acept","not furnished",0,3180,NA,48
"São Paulo",20,1,1,0,"5","acept","furnished",602,1800,130,23
"São Paulo",NA,NA,NA,2,"6","acept",NA,780,1068,142,14
"São Paulo",32,1,NA,0,NA,"acept","not furnished",515,1700,NA,22
NA,80,2,2,1,"11","acept","not furnished",1208,2550,NA,33
"Rio de Janeiro",NA,1,1,1,"10",NA,"furnished",2450,NA,593,33
"São Paulo",NA,NA,4,NA,NA,"acept","not furnished",2100,NA,NA,NA
"Porto Alegre",38,1,1,NA,"11",NA,NA,450,1750,0,NA
"São Paulo",NA,1,1,0,"1","acept","not furnished",460,1600,NA,21
NA,80,NA,2,NA,NA,NA,"not furnished",NA,11000,NA,181
"São Paulo",70,2,NA,0,"-","not acept","not furnished",0,1150,59,18
"Porto Alegre",40,1,1,1,"6","acept","furnished",390,2990,0,44
NA,NA,NA,NA,4,NA,NA,"not furnished",NA,NA,NA,NA
NA,240,3,2,3,"-","acept",NA,0,3500,292,53
NA,200,4,2,1,"7",NA,"not furnished",850,2550,9,34
NA,45,1,1,1,"5","acept","not furnished",500,1631,192,12
NA,NA,NA,5,NA,"1",NA,"not furnished",4000,6410,2000,NA
"São Paulo",40,1,1,1,"10",NA,"furnished",978,2829,NA,NA
"Belo Horizonte",100,3,1,0,NA,"not acept","not furnished",700,1220,10,17
"Porto Alegre",42,1,1,2,"2","acept","furnished",190,1770,17,26
"Campinas",250,NA,3,2,NA,NA,"not furnished",2200,1700,256,22
"Campinas",48,1,1,1,"2","acept","furnished",505,1600,59,21
NA,90,3,NA,1,NA,"acept","not furnished",1250,NA,NA,49
"São Paulo",45,1,2,1,"15","acept","furnished",856,3900,NA,50
NA,NA,2,3,4,"6","acept",NA,1700,NA,700,NA
"São Paulo",60,2,1,0,"2","acept","not furnished",200,1445,0,19
"São Paulo",31,1,1,0,NA,"acept",NA,NA,NA,56,NA
NA,NA,NA,NA,NA,NA,"not acept",NA,NA,9000,NA,NA
"São Paulo",280,NA,NA,2,NA,"acept","not furnished",NA,NA,113,91
"Campinas",NA,NA,3,NA,"9","acept","not furnished",663,5500,133,70
"Porto Alegre",75,3,2,1,"9",NA,"not furnished",340,1800,NA,27
"São Paulo",NA,3,4,3,NA,"acept","not furnished",0,4000,70,NA
NA,NA,NA,1,1,"6","acept","furnished",NA,4000,NA,51
"Rio de Janeiro",65,1,1,1,"8","acept","furnished",2000,5100,250,66
"São Paulo",70,2,1,1,"13","acept","not furnished",761,2150,67,NA
"São Paulo",278,4,NA,2,NA,NA,NA,NA,9000,NA,NA
"Rio de Janeiro",35,1,1,0,"5","acept","not furnished",306,1521,21,20
NA,300,4,NA,3,NA,"acept","not furnished",2300,6000,417,77
"São Paulo",NA,2,1,1,"4","acept","not furnished",NA,1850,0,24
"Rio de Janeiro",NA,3,2,1,NA,"acept",NA,1660,NA,475,NA
NA,NA,NA,NA,1,"20","acept","not furnished",500,900,90,12
"São Paulo",NA,NA,NA,NA,"6","not acept",NA,2159,NA,386,NA
"Belo Horizonte",220,4,2,3,"3",NA,"not furnished",NA,NA,125,33
"São Paulo",45,1,1,0,"-","acept",NA,0,1050,46,16
"São Paulo",108,3,NA,2,"7","acept","not furnished",1290,NA,NA,NA
"Belo Horizonte",128,1,1,0,"4",NA,"furnished",418,2100,182,28
"Rio de Janeiro",60,NA,1,NA,"10","not acept",NA,450,1800,48,24
NA,NA,NA,NA,4,NA,NA,"not furnished",NA,9800,NA,NA
"Porto Alegre",47,1,1,1,"1","not acept","furnished",400,2200,0,33
NA,NA,4,NA,NA,NA,"not acept",NA,NA,2700,296,36
"São Paulo",45,NA,1,0,NA,"not acept","not furnished",300,1240,0,16
"São Paulo",42,1,1,1,"15","acept",NA,686,3500,123,45
NA,164,4,NA,3,"1",NA,"not furnished",NA,6000,NA,NA
"São Paulo",70,3,1,NA,NA,"acept","not furnished",700,1020,NA,13
NA,NA,4,3,1,"8","acept","not furnished",600,2200,159,33
"São Paulo",64,NA,2,2,"4","acept",NA,1300,4500,440,58
"Belo Horizonte",NA,NA,1,1,"3","acept","not furnished",320,1200,27,16
"Belo Horizonte",75,2,2,2,"14",NA,"not furnished",620,NA,264,34
NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,108
"São Paulo",NA,NA,2,0,"15","not acept","not furnished",NA,1550,152,20
NA,145,3,NA,3,NA,"not acept",NA,NA,NA,NA,NA
"São Paulo",85,2,NA,NA,"3",NA,"not furnished",NA,2800,292,NA
NA,254,NA,NA,NA,"7",NA,NA,NA,9000,1800,NA
"Porto Alegre",NA,4,4,NA,"-","acept","furnished",NA,NA,NA,160
NA,NA,4,4,3,NA,NA,"not furnished",NA,3500,584,53
NA,296,NA,NA,NA,NA,"acept",NA,NA,NA,NA,222
"São Paulo",64,2,2,2,"8",NA,NA,NA,NA,30,36
"São Paulo",133,3,2,0,"6","acept","not furnished",813,NA,38,38
"Campinas",44,1,1,0,"7",NA,"not furnished",350,NA,12,7
"Campinas",240,3,4,NA,"-",NA,"not furnished",0,3000,250,46
"Porto Alegre",70,NA,2,1,"4","acept","not furnished",490,2500,NA,37
"São Paulo",22,1,NA,NA,"26","acept",NA,302,2050,45,26
"Porto Alegre",50,1,1,1,"1","acept","not furnished",350,950,50,14
"Porto Alegre",67,3,2,2,"4","acept",NA,600,2200,NA,NA
"São Paulo",NA,1,1,0,NA,"acept","furnished",430,2300,0,NA
"Rio de Janeiro",90,2,1,1,"1",NA,"furnished",850,3468,191,45
"Rio de Janeiro",NA,3,NA,1,NA,"acept","not furnished",2000,NA,300,49
"Belo Horizonte",400,NA,2,2,"-","not acept","not furnished",0,NA,74,41
NA,300,NA,NA,NA,NA,NA,NA,NA,NA,1167,NA
