"cat_city","con_area","con_rooms","con_bathroom","con_parking_spaces","cat_floor","cat_animal","cat_furniture","con_hoa","con_rent_amount","con_property_tax","con_fire_insurance"
"São Paulo",70,2,1,1,"7","acept","furnished",2065,3300,211,42
NA,NA,4,4,NA,NA,"acept","not furnished",1200,NA,1750,NA
"Porto Alegre",80,NA,1,1,"6","acept","not furnished",1000,2800,0,41
NA,51,2,1,NA,"2","acept",NA,NA,1112,22,17
"São Paulo",25,1,1,0,"1","not acept","not furnished",0,800,25,11
NA,NA,NA,NA,7,NA,NA,"not furnished",NA,8000,NA,NA
"Rio de Janeiro",72,2,1,0,"7","acept","not furnished",NA,NA,85,25
"São Paulo",213,4,4,NA,NA,NA,NA,NA,3223,NA,41
NA,NA,NA,NA,NA,NA,"acept",NA,NA,NA,250,191
"Rio de Janeiro",35,1,1,0,NA,"acept","furnished",NA,2300,35,30
"São Paulo",26,1,1,0,"2","acept",NA,470,2100,150,27
"Campinas",46,1,1,1,"10","acept","not furnished",NA,580,43,8
"São Paulo",36,1,1,NA,"11","acept","not furnished",359,2100,70,27
"São Paulo",55,1,1,1,"2","acept","furnished",NA,4200,224,54
NA,100,NA,2,2,"24","acept","furnished",900,4370,17,56
NA,330,4,6,NA,"-",NA,NA,680,NA,328,121
"São Paulo",110,2,2,1,"1","acept","not furnished",700,3000,122,39
"Rio de Janeiro",NA,2,3,1,"9","not acept","furnished",1614,3500,NA,NA
"Rio de Janeiro",56,2,1,NA,"8","acept","not furnished",800,1220,0,16
NA,NA,NA,NA,NA,NA,NA,"not furnished",NA,NA,NA,NA
NA,NA,7,4,NA,"-",NA,NA,NA,NA,118,NA
NA,42,1,1,1,"17","not acept","furnished",470,2690,172,36
NA,160,3,2,2,"18","acept","furnished",1530,1900,167,25
"São Paulo",35,NA,1,NA,"-","acept","not furnished",0,1100,3,14
NA,90,NA,NA,1,"7","acept","not furnished",800,1800,118,24
"São Paulo",NA,1,1,NA,"10","acept","not furnished",480,3500,42,45
NA,41,1,NA,1,"5","not acept","furnished",NA,NA,0,39
"Belo Horizonte",64,2,2,1,NA,"acept","not furnished",352,1500,80,20
NA,208,3,2,NA,NA,"acept","not furnished",NA,3180,100,48
"São Paulo",20,1,1,0,"5","acept","furnished",NA,1800,130,23
"São Paulo",55,2,2,2,"6",NA,"not furnished",NA,1068,NA,NA
"São Paulo",32,NA,1,0,NA,"acept","not furnished",515,NA,29,22
"São Paulo",80,2,2,1,"11","acept","not furnished",1208,2550,216,33
"Rio de Janeiro",45,1,1,NA,NA,"acept","furnished",2450,2500,593,33
"São Paulo",NA,4,NA,3,NA,NA,"not furnished",2100,NA,NA,51
"Porto Alegre",38,1,1,2,"11","not acept","not furnished",450,1750,0,26
"São Paulo",30,1,1,0,"1","acept","not furnished",460,1600,0,21
"Belo Horizonte",80,3,NA,1,"-","acept","not furnished",0,11000,425,181
"São Paulo",70,NA,1,0,"-","not acept",NA,0,1150,59,18
"Porto Alegre",40,1,1,NA,"6","acept","furnished",390,2990,NA,44
NA,NA,NA,6,NA,NA,"acept","not furnished",3700,NA,NA,NA
NA,240,3,NA,3,NA,"acept","not furnished",NA,3500,292,NA
NA,200,4,2,1,NA,"not acept","not furnished",850,NA,9,34
"Belo Horizonte",45,1,NA,1,"5","acept","not furnished",500,NA,192,12
"São Paulo",360,NA,5,0,"1",NA,NA,NA,6410,2000,82
"São Paulo",40,1,1,1,"10","acept","furnished",978,2829,0,33
"Belo Horizonte",100,3,NA,0,"13",NA,"not furnished",700,1220,10,17
"Porto Alegre",42,NA,1,NA,"2","acept",NA,190,1770,17,26
"Campinas",250,3,3,NA,"1","acept","not furnished",2200,1700,256,22
"Campinas",48,1,1,1,"2","acept","furnished",505,1600,59,21
NA,90,NA,NA,1,NA,NA,"not furnished",1250,3800,NA,49
"São Paulo",45,1,2,1,"15","acept","furnished",856,3900,150,50
"Rio de Janeiro",NA,2,3,NA,"6","acept","not furnished",NA,NA,700,52
"São Paulo",NA,2,1,0,"2","acept","not furnished",200,1445,NA,19
"São Paulo",31,1,NA,0,"4","acept","not furnished",370,2350,NA,30
NA,NA,4,NA,NA,NA,"not acept",NA,1650,NA,NA,NA
"São Paulo",280,3,NA,2,"-","acept","not furnished",0,6000,113,91
"Campinas",93,2,NA,2,NA,NA,NA,NA,5500,133,70
NA,NA,3,2,1,"9","acept",NA,340,NA,109,27
"São Paulo",NA,NA,4,3,NA,"acept",NA,NA,4000,70,NA
"São Paulo",NA,1,1,1,"6","acept","furnished",NA,4000,131,51
"Rio de Janeiro",65,1,1,1,NA,"acept","furnished",NA,5100,250,NA
"São Paulo",70,NA,1,1,NA,"acept","not furnished",NA,2150,67,28
NA,278,NA,5,NA,"16","acept","furnished",NA,9000,NA,115
NA,35,NA,1,0,NA,"acept","not furnished",306,1521,21,20
NA,300,4,4,3,"2","acept","not furnished",2300,NA,NA,NA
NA,61,NA,1,1,"4","acept","not furnished",459,1850,0,24
NA,130,3,2,1,NA,"acept",NA,1660,NA,475,22
"Rio de Janeiro",80,NA,1,1,"20","acept","not furnished",500,900,90,12
NA,164,4,NA,2,NA,"not acept",NA,NA,NA,NA,64
NA,220,4,2,3,"3",NA,"not furnished",450,2422,125,33
"São Paulo",45,1,1,0,"-","acept","not furnished",0,1050,NA,16
"São Paulo",108,NA,2,2,"7",NA,"not furnished",1290,NA,435,71
"Belo Horizonte",128,1,1,0,"4","acept","furnished",418,2100,182,28
"Rio de Janeiro",NA,1,NA,0,"10","not acept",NA,450,1800,48,24
NA,250,4,NA,NA,NA,"acept","not furnished",NA,NA,NA,125
"Porto Alegre",47,1,1,1,"1","not acept","furnished",NA,2200,0,33
NA,NA,NA,3,NA,NA,NA,"not furnished",NA,2700,296,36
"São Paulo",45,NA,1,0,"1","not acept","not furnished",300,1240,0,16
NA,42,1,1,NA,NA,"acept","not furnished",686,3500,123,45
NA,164,NA,4,NA,NA,NA,"not furnished",NA,6000,550,NA
"São Paulo",70,3,NA,1,"1","acept","not furnished",700,1020,200,NA
"Porto Alegre",NA,4,3,NA,"8","acept",NA,600,2200,159,NA
"São Paulo",64,2,2,2,"4","acept","furnished",NA,NA,440,58
NA,68,2,1,1,"3","acept","not furnished",320,NA,NA,16
"Belo Horizonte",NA,2,2,NA,"14","not acept","not furnished",NA,NA,264,NA
"São Paulo",600,NA,NA,4,NA,NA,NA,NA,NA,NA,108
"São Paulo",NA,2,2,NA,"15","not acept","not furnished",590,1550,NA,20
"São Paulo",NA,3,4,NA,NA,NA,"not furnished",1200,NA,750,NA
NA,NA,NA,2,2,"3",NA,"not furnished",NA,NA,292,36
NA,NA,NA,NA,NA,"7",NA,NA,3366,NA,NA,NA
NA,350,4,NA,NA,NA,"acept",NA,1,NA,NA,160
"São Paulo",NA,4,NA,3,"-",NA,"not furnished",0,NA,584,NA
NA,NA,NA,NA,2,NA,NA,NA,0,13500,NA,NA
