"con_CreditScore","cat_Geography","cat_Gender","con_Age","con_Tenure","con_Balance","con_NumOfProducts","cat_HasCrCard","cat_IsActiveMember","con_EstimatedSalary","cat_Exited"
NA,"France",NA,NA,2,0,NA,NA,"1",101348.88,"1"
608,"Spain",NA,41,1,NA,1,"0","1",112542.58,"0"
502,NA,NA,42,NA,NA,3,"1","0",NA,NA
699,"France","Female",39,1,0,2,"0","0",93826.63,"0"
850,NA,"Female",NA,2,125510.82,1,"1","1",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,149756.71,"1"
NA,NA,NA,NA,NA,0,NA,"1","1",10062.8,NA
NA,"Germany",NA,NA,NA,NA,NA,NA,"0",NA,"1"
501,"France","Male",44,4,142051.07,2,"0","1",74940.5,"0"
684,NA,NA,27,2,NA,1,"1",NA,NA,NA
528,NA,"Male",31,6,102016.72,2,"0","0",80181.12,"0"
497,"Spain","Male",NA,3,0,2,"1","0",NA,NA
476,"France",NA,34,10,NA,2,"1","0",NA,NA
549,"France","Female",25,5,NA,2,"0","0",190857.79,"0"
NA,NA,"Female",NA,7,NA,2,"1",NA,NA,NA
616,"Germany",NA,45,3,143129.41,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,NA,NA,"1",NA,5097.67,"1"
NA,"Spain","Female",NA,9,0,NA,"1","1",NA,NA
NA,"Spain","Male",45,6,NA,NA,"0",NA,NA,NA
726,NA,NA,24,NA,0,2,"1","1",54724.03,"0"
NA,"France",NA,NA,NA,NA,2,NA,NA,NA,"0"
636,NA,"Female",32,NA,0,2,NA,"0",138555.46,NA
510,"Spain","Female",38,NA,0,1,"1","0",118913.53,"1"
669,"France",NA,46,3,0,2,NA,NA,8487.75,"0"
NA,NA,"Female",38,NA,0,NA,"1","1",187616.16,"0"
577,NA,"Male",25,3,0,2,"0","1",124508.29,"0"
756,NA,NA,NA,NA,136815.64,1,NA,NA,NA,"0"
NA,NA,NA,44,NA,0,2,"0",NA,38433.35,NA
574,NA,"Female",43,3,NA,1,"1","1",100187.43,"0"
411,"France","Male",29,0,59697.17,2,"1","1",53483.21,"0"
NA,NA,NA,39,NA,NA,NA,NA,"0",NA,NA
NA,"France","Male",NA,7,85311.7,NA,"0","1",NA,"0"
553,"Germany",NA,41,NA,NA,NA,NA,NA,81898.81,"0"
520,"Spain",NA,42,NA,NA,NA,NA,"1",NA,"0"
722,"Spain",NA,NA,NA,NA,2,"1",NA,NA,"0"
475,NA,"Female",45,0,134264.04,1,"1","0",27822.99,"1"
490,NA,"Male",NA,3,145260.23,1,NA,"1",114066.77,NA
804,"Spain",NA,NA,7,NA,1,NA,NA,NA,NA
850,NA,NA,36,7,NA,1,"1",NA,40812.9,"0"
NA,"Germany","Male",NA,NA,NA,NA,NA,"1",178074.04,NA
472,"Spain",NA,40,4,0,NA,"1","0",NA,"0"
NA,"France","Female",51,8,NA,1,"0",NA,181297.65,"1"
NA,NA,"Female",61,2,117419.35,1,NA,"1",NA,NA
NA,NA,NA,NA,NA,NA,1,"0",NA,194365.76,NA
NA,"Spain","Female",NA,5,155931.11,NA,NA,NA,NA,NA
NA,"Germany",NA,NA,4,NA,NA,NA,NA,NA,NA
NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,"1"
NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA
NA,NA,"Male",NA,2,103391.38,1,"0","1",90878.13,"0"
NA,NA,"Female",37,2,NA,NA,NA,NA,194099.12,"0"
NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
585,"Germany","Male",36,NA,146050.97,NA,NA,"0",NA,NA
NA,"France",NA,NA,5,NA,2,"0",NA,116978.19,"0"
655,NA,NA,NA,8,NA,1,NA,NA,NA,NA
601,NA,NA,42,1,98495.72,NA,NA,NA,NA,"1"
619,NA,NA,43,1,NA,NA,NA,NA,113410.49,"0"
656,"France","Male",NA,5,NA,1,NA,"0",87107.57,"0"
725,NA,"Male",19,NA,75888.2,1,"0","0",45613.75,NA
511,"Spain","Female",NA,4,NA,NA,NA,NA,1643.11,"1"
614,"France",NA,51,4,NA,1,NA,NA,NA,"0"
742,"Germany","Male",NA,5,NA,1,"0","0",84509.57,NA
NA,NA,"Female",NA,9,NA,2,"0","0",126494.82,NA
555,NA,"Male",33,1,56084.69,NA,NA,"0",178798.13,NA
NA,NA,"Male",NA,NA,78707.16,NA,NA,NA,NA,NA
603,NA,NA,26,4,109166.37,1,"1",NA,NA,NA
NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
581,"Germany","Female",34,NA,NA,1,"1","0",110431.51,"0"
NA,NA,NA,NA,NA,123180.01,NA,NA,"1",NA,NA
661,NA,NA,NA,5,NA,2,"0","1",NA,"0"
675,NA,"Female",21,NA,98373.26,1,"1",NA,18203,"0"
NA,NA,NA,NA,NA,133745.44,NA,NA,"0",NA,NA
813,"France",NA,29,6,0,1,"1",NA,33953.87,"0"
NA,"Spain","Female",37,0,163607.18,1,"0",NA,44203.55,"0"
604,NA,NA,NA,5,NA,NA,NA,NA,58426.81,"0"
519,NA,NA,36,9,0,2,NA,NA,NA,"0"
735,"France",NA,21,1,NA,2,NA,"0",22388,"0"
664,NA,NA,NA,8,NA,2,NA,NA,NA,NA
678,"France","Female",32,9,NA,1,"1","1",148210.64,NA
757,NA,"Male",NA,5,NA,1,"0",NA,194239.63,NA
416,"Germany","Female",41,10,NA,2,"1",NA,NA,"0"
665,"France","Female",34,1,96645.54,2,"0","0",NA,"0"
777,"France","Female",NA,2,NA,1,"1","0",NA,"1"
543,NA,"Female",36,NA,0,2,"0","0",26019.59,"0"
506,"France","Female",NA,4,90307.62,1,"1","1",159235.29,"0"
493,"France","Female",46,4,0,2,"1",NA,1907.66,"0"
NA,"Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
NA,NA,NA,30,NA,NA,2,"1","0",151869.35,NA
NA,"France",NA,NA,NA,0,NA,"1",NA,NA,"1"
NA,"Germany",NA,28,NA,NA,2,NA,"1",156791.36,NA
647,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,118626.55,NA,NA,NA,NA,"0"
524,NA,NA,36,10,0,2,"1",NA,109614.57,"0"
NA,NA,"Male",NA,8,NA,NA,"1","1",172290.61,"0"
730,"Spain","Male",NA,NA,0,NA,"0","1",NA,NA
NA,"Spain","Male",NA,10,176273.95,1,NA,NA,121277.78,"0"
NA,NA,"Male",NA,NA,NA,1,NA,NA,NA,NA
NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA
710,NA,"Male",22,8,NA,NA,NA,"0",NA,NA
413,NA,NA,34,9,NA,2,"0","0",6534.18,"0"
NA,NA,NA,40,NA,0,1,"1","1",NA,NA
623,"France",NA,44,6,0,2,NA,"0",167162.43,"0"
NA,NA,NA,NA,NA,NA,NA,NA,"0",41970.72,NA
NA,"Spain","Male",36,7,0,2,NA,"0",60536.56,"0"
670,"Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Female",NA,NA,NA,NA,"1",NA,NA,"1"
