"con_CreditScore","cat_Geography","cat_Gender","con_Age","con_Tenure","con_Balance","con_NumOfProducts","cat_HasCrCard","cat_IsActiveMember","con_EstimatedSalary","cat_Exited"
NA,NA,"Female",42,2,0,1,NA,"1",101348.88,NA
608,NA,NA,41,1,NA,1,NA,"1",112542.58,"0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,113931.57,NA
699,"France","Female",39,1,0,NA,NA,NA,93826.63,"0"
850,NA,"Female",NA,2,NA,1,"1",NA,NA,"0"
NA,"Spain",NA,44,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,2,"1","1",NA,"0"
NA,NA,NA,NA,4,115046.74,4,"1",NA,NA,"1"
501,"France","Male",44,4,142051.07,NA,NA,"1",74940.5,"0"
684,NA,NA,NA,2,NA,NA,"1","1",71725.73,"0"
528,NA,"Male",31,6,102016.72,2,"0",NA,80181.12,"0"
497,NA,NA,24,3,0,NA,"1","0",NA,"0"
NA,"France","Female",NA,10,NA,2,"1",NA,26260.98,"0"
549,"France","Female",25,5,NA,2,"0","0",190857.79,"0"
NA,"Spain",NA,35,7,0,2,NA,"1",NA,NA
616,NA,NA,45,NA,143129.41,2,NA,NA,NA,"0"
NA,"Germany","Male",58,NA,132602.88,NA,NA,NA,5097.67,NA
549,"Spain",NA,NA,9,NA,NA,"1","1",14406.41,NA
587,NA,"Male",45,6,NA,NA,"0","0",158684.81,NA
NA,NA,"Female",24,6,0,2,"1","1",54724.03,NA
NA,NA,"Male",NA,8,NA,NA,NA,"1",170886.17,NA
636,NA,NA,32,NA,0,2,NA,"0",138555.46,NA
510,NA,"Female",38,4,NA,1,NA,"0",118913.53,"1"
NA,NA,"Male",NA,3,NA,2,"0","1",8487.75,"0"
846,NA,"Female",NA,NA,NA,NA,"1","1",NA,"0"
577,NA,"Male",25,3,0,2,NA,"1",124508.29,"0"
NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,"0"
571,"France","Male",NA,9,0,2,"0","0",NA,"0"
574,"Germany",NA,43,3,141349.43,NA,NA,"1",NA,NA
NA,"France",NA,29,0,59697.17,2,NA,NA,53483.21,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,140469.38,NA
NA,"France","Male",NA,7,85311.7,1,"0","1",NA,"0"
NA,NA,NA,NA,NA,110112.54,2,"0","0",81898.81,"0"
520,"Spain","Female",NA,6,0,NA,NA,"1",NA,"0"
NA,NA,NA,NA,9,NA,NA,"1","1",NA,NA
NA,"France",NA,NA,0,134264.04,NA,"1","0",NA,NA
490,"Spain",NA,31,3,145260.23,NA,"0","1",114066.77,"0"
NA,"Spain","Male",33,NA,76548.6,NA,NA,NA,NA,NA
850,NA,NA,NA,7,0,1,"1",NA,NA,"0"
582,"Germany","Male",NA,6,NA,NA,NA,"1",NA,NA
NA,"Spain",NA,NA,4,NA,1,"1",NA,70154.22,"0"
465,"France",NA,NA,NA,122522.32,1,NA,NA,181297.65,NA
556,"France","Female",NA,2,117419.35,NA,NA,"1",94153.83,"0"
834,"France",NA,NA,NA,131394.56,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
776,NA,NA,NA,4,109421.13,NA,NA,NA,126517.46,"0"
NA,NA,"Female",NA,NA,NA,1,"1",NA,119708.21,NA
NA,NA,"Female",NA,NA,NA,1,NA,NA,NA,"1"
550,"Germany","Male",NA,2,103391.38,NA,NA,NA,NA,"0"
NA,"Germany",NA,37,NA,NA,NA,"1",NA,NA,NA
698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Male",36,5,146050.97,2,NA,"0",86424.57,NA
788,"France","Female",NA,5,0,2,NA,"0",116978.19,"0"
NA,NA,NA,NA,NA,125561.97,1,NA,NA,NA,NA
601,NA,"Male",NA,NA,98495.72,1,NA,"0",NA,NA
619,NA,"Male",43,NA,NA,NA,"1","1",113410.49,NA
NA,"France",NA,NA,5,127864.4,NA,"1",NA,NA,NA
725,"Germany","Male",19,NA,75888.2,1,"0","0",45613.75,"0"
511,"Spain",NA,NA,4,0,1,"1",NA,1643.11,NA
NA,"France",NA,NA,4,NA,1,NA,"1",46775.28,"0"
742,NA,"Male",NA,5,136857,NA,NA,NA,NA,NA
NA,NA,"Female",27,9,152328.88,NA,"0","0",126494.82,NA
