"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",NA,NA,0.095,NA,0.2245,0.101,0.15
NA,0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07
"F",0.53,0.42,NA,NA,NA,0.1415,0.21
NA,NA,0.365,NA,0.516,0.2155,NA,0.155
"I",0.33,0.255,0.08,0.205,0.0895,0.0395,0.055
NA,0.425,0.3,NA,0.3515,0.141,0.0775,0.12
"F",0.53,NA,0.15,0.7775,NA,0.1415,NA
NA,NA,0.425,NA,NA,0.294,0.1495,NA
"M",NA,0.37,NA,NA,0.2165,0.1125,0.165
NA,NA,NA,0.15,0.8945,NA,NA,NA
NA,NA,0.38,NA,0.6065,NA,0.1475,0.21
"M",NA,NA,0.11,NA,NA,0.081,0.135
NA,NA,NA,0.135,NA,NA,0.095,0.19
NA,0.535,0.405,0.145,0.6845,0.2725,0.171,NA
"F",0.47,0.355,NA,NA,0.1675,NA,0.185
"M",NA,NA,0.13,0.6645,NA,0.133,NA
"I",0.355,0.28,0.085,0.2905,0.095,0.0395,0.115
"F",0.44,0.34,0.1,0.451,NA,NA,NA
"M",NA,0.295,0.08,0.2555,0.097,NA,0.1
"M",0.45,0.32,0.1,0.381,0.1705,0.075,0.115
"M",0.355,NA,0.095,0.2455,NA,0.062,0.075
"I",NA,0.275,NA,0.2255,0.08,0.049,NA
NA,0.565,0.44,0.155,NA,NA,0.214,0.27
"F",NA,0.415,0.135,0.7635,0.318,NA,NA
NA,NA,NA,NA,NA,0.513,NA,NA
NA,NA,0.44,0.14,NA,0.3825,0.188,NA
NA,0.58,NA,0.185,0.9955,NA,NA,0.285
NA,0.59,NA,0.14,0.931,NA,NA,0.28
NA,0.605,0.475,0.18,NA,NA,NA,NA
"M",0.575,NA,NA,0.8635,NA,NA,0.2
NA,NA,0.47,NA,NA,NA,NA,NA
NA,NA,0.56,NA,NA,NA,0.2805,0.46
NA,0.665,NA,NA,1.338,0.5515,NA,0.35
NA,NA,NA,NA,NA,NA,0.3925,NA
NA,NA,NA,NA,1.7095,NA,NA,NA
"M",0.465,0.355,0.105,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,0.3075,NA
"F",NA,NA,NA,0.5225,0.237,0.1165,0.145
"F",0.575,0.445,NA,NA,0.381,NA,NA
"M",NA,NA,0.09,0.3275,0.134,0.086,NA
"F",NA,NA,0.105,0.425,NA,0.091,NA
"F",0.55,0.425,0.135,0.8515,0.362,NA,0.27
NA,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
"I",0.205,NA,0.055,0.042,0.0255,0.015,NA
"I",0.21,0.15,0.05,0.042,0.0175,0.0125,NA
"I",NA,0.295,0.095,NA,NA,0.045,NA
NA,0.47,NA,NA,NA,0.293,NA,NA
"F",0.46,0.375,0.12,0.4605,0.1775,0.11,0.15
"I",0.325,0.245,NA,0.161,0.0755,0.0255,0.045
NA,NA,0.425,0.16,0.8355,0.3545,0.2135,0.245
"I",NA,0.41,NA,NA,0.2385,NA,NA
"M",NA,0.32,0.095,0.303,0.1335,0.06,NA
NA,0.485,0.36,NA,0.5415,NA,NA,0.16
"F",NA,0.36,NA,NA,0.2105,0.1055,NA
NA,0.405,0.31,0.1,0.385,0.173,0.0915,0.11
"F",0.5,0.4,0.14,NA,0.2565,0.1755,NA
"M",0.445,0.35,0.12,NA,0.192,NA,NA
"M",0.47,0.385,NA,0.5895,0.2765,NA,0.17
"I",0.245,0.19,0.06,NA,0.042,0.014,0.025
NA,0.505,NA,0.125,0.583,0.246,0.13,NA
"M",NA,NA,NA,0.4115,0.18,NA,0.135
"M",0.505,NA,NA,NA,NA,NA,0.175
"F",NA,NA,0.13,0.6965,0.302,NA,0.2
"M",0.425,0.325,0.095,NA,NA,0.08,NA
NA,NA,NA,0.12,NA,NA,NA,NA
NA,NA,0.355,0.12,0.48,NA,0.1015,0.135
"F",NA,NA,0.16,0.915,0.354,NA,0.32
NA,NA,NA,0.185,NA,NA,NA,0.485
"F",NA,0.39,0.12,0.5305,0.2135,0.1155,0.17
"I",NA,0.235,0.07,0.151,0.063,0.0405,0.045
NA,0.555,0.425,0.13,NA,NA,NA,0.275
"F",0.4,NA,0.11,0.353,0.1405,0.0985,0.1
NA,0.595,NA,NA,1.247,NA,NA,NA
NA,NA,0.48,NA,1.185,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA
"F",NA,NA,0.15,NA,NA,NA,NA
NA,NA,NA,NA,0.944,NA,NA,NA
"F",0.6,NA,NA,0.922,0.363,0.194,NA
NA,NA,NA,NA,0.788,0.282,NA,0.285
"F",NA,NA,NA,NA,0.4695,NA,NA
"F",0.575,NA,NA,NA,0.3845,0.252,NA
NA,NA,NA,NA,NA,0.5105,NA,0.675
NA,0.52,NA,NA,NA,0.396,NA,0.32
NA,NA,NA,NA,NA,NA,0.234,0.58
"M",NA,NA,0.14,NA,0.38,0.216,0.36
NA,NA,0.465,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,0.4
NA,NA,0.44,0.16,NA,NA,NA,NA
NA,0.46,NA,NA,NA,NA,NA,0.165
NA,NA,0.45,NA,0.9775,0.3135,NA,0.33
NA,NA,NA,0.135,0.8115,0.341,NA,0.255
"M",NA,0.44,NA,NA,0.307,0.1525,NA
NA,0.595,0.465,NA,NA,0.4015,0.254,NA
"F",NA,NA,NA,1.262,0.507,0.318,NA
NA,NA,NA,NA,NA,NA,NA,0.485
NA,NA,NA,NA,NA,0.5755,0.388,NA
NA,0.535,0.435,NA,NA,0.269,NA,0.25
"M",0.47,0.375,NA,NA,0.214,0.132,0.145
"M",0.47,NA,0.13,0.5225,NA,0.133,0.165
NA,0.475,0.375,0.125,0.5785,0.2775,0.085,0.155
"I",0.36,0.265,NA,0.2315,0.105,NA,0.075
NA,NA,0.435,0.145,NA,NA,NA,0.255
NA,NA,0.435,NA,0.883,0.316,0.164,NA
"M",NA,0.415,0.14,0.724,NA,NA,NA
NA,0.605,NA,0.16,NA,NA,NA,NA
"F",0.52,NA,0.155,NA,0.291,0.1835,0.235
NA,NA,NA,0.165,0.802,0.2935,0.183,0.28
NA,NA,NA,NA,0.6675,NA,0.1315,0.22
"F",0.51,0.39,0.135,0.6335,NA,0.179,0.2
"F",0.435,0.395,NA,0.3635,0.136,0.098,0.13
NA,0.495,NA,NA,NA,NA,NA,NA
"M",0.465,0.36,0.105,0.431,NA,NA,0.175
"I",0.435,NA,0.08,NA,0.1485,0.0635,0.105
"M",0.425,NA,0.105,0.393,NA,0.063,0.165
"F",0.545,0.41,NA,NA,NA,0.146,NA
"F",0.53,0.415,0.115,NA,NA,NA,0.18
"F",0.49,NA,0.135,0.6125,0.2555,0.102,NA
"M",0.44,0.34,0.105,0.402,0.1305,NA,0.165
NA,0.56,0.43,NA,0.8825,0.3465,0.172,NA
"M",NA,0.305,0.085,0.2605,0.1145,0.0595,NA
"F",0.47,0.365,0.105,0.4205,NA,0.1035,NA
NA,0.385,0.295,0.085,0.2535,0.103,0.0575,0.085
NA,0.515,NA,0.14,NA,0.304,0.1725,0.255
"M",0.37,0.265,0.075,0.214,0.09,0.051,0.07
"I",NA,0.28,NA,0.1755,0.081,0.0505,0.07
"I",0.27,0.195,0.06,0.073,0.0285,0.0235,0.03
"I",0.375,NA,0.09,0.238,0.1075,NA,0.07
"I",NA,0.29,0.085,0.2505,0.112,0.061,0.08
NA,NA,NA,0.16,NA,NA,NA,NA
NA,0.71,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,0.283,0.41
NA,0.44,0.35,0.125,0.4035,NA,0.063,NA
"F",NA,0.26,0.09,0.1915,0.085,0.036,0.062
"I",0.35,0.26,0.095,0.211,NA,0.056,0.068
"I",0.265,NA,0.065,0.0975,NA,0.0205,0.028
"F",0.425,0.33,0.115,0.406,0.1635,0.081,0.1355
NA,0.305,0.23,0.08,0.156,NA,0.0345,0.048
"M",NA,0.255,0.09,0.2005,NA,0.0295,NA
"F",0.405,NA,NA,0.3555,0.151,NA,0.117
"M",NA,0.285,NA,NA,0.096,0.0575,0.0925
"F",0.565,NA,NA,0.826,NA,0.2055,0.2475
"F",NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,0.19,NA,NA,NA,NA
"M",NA,0.455,NA,NA,NA,0.19,0.2425
NA,0.475,0.375,NA,0.5175,NA,0.1165,0.17
"F",0.49,0.38,NA,0.549,NA,NA,0.174
"M",0.46,0.35,0.12,0.515,0.224,0.108,0.1565
"I",0.28,0.205,0.08,NA,0.052,0.039,0.042
"I",0.175,NA,0.055,0.0315,0.0105,0.0065,0.0125
"I",0.17,0.13,0.095,0.03,0.013,0.008,0.01
"M",0.59,NA,0.145,1.053,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,0.335
"F",NA,NA,NA,NA,NA,NA,NA
NA,NA,0.485,NA,NA,0.37,NA,NA
NA,0.565,NA,NA,NA,NA,NA,NA
"M",0.515,NA,0.13,0.722,NA,NA,0.21
NA,NA,NA,NA,0.994,0.392,0.2425,NA
"M",NA,NA,NA,1.514,NA,NA,NA
"F",NA,0.455,NA,NA,0.374,NA,NA
NA,0.575,NA,NA,1.124,0.2985,NA,0.44
NA,NA,NA,NA,1.056,NA,0.2475,NA
"F",NA,0.485,0.16,1.222,NA,NA,NA
NA,0.61,0.485,NA,NA,NA,NA,NA
NA,0.725,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.5605,NA,NA
NA,NA,NA,NA,NA,1.0705,NA,NA
NA,NA,NA,NA,2.124,NA,NA,NA
"F",NA,NA,0.205,1.842,NA,NA,NA
NA,NA,NA,NA,1.981,NA,NA,NA
NA,0.68,NA,NA,NA,0.5125,0.409,NA
NA,NA,NA,NA,NA,0.7125,NA,NA
"F",0.53,0.395,NA,0.775,0.308,NA,0.255
"M",NA,0.435,0.155,NA,NA,NA,0.285
"F",0.52,NA,NA,NA,0.32,NA,0.22
"I",0.235,0.16,0.04,0.048,0.0185,0.018,0.015
"I",0.36,0.26,0.09,0.1785,0.0645,0.037,0.075
"I",0.315,NA,0.06,NA,0.06,0.0375,0.035
"I",0.315,0.245,NA,NA,0.053,NA,0.05
"I",0.225,0.16,0.045,NA,0.025,0.015,0.015
NA,0.58,0.475,0.15,NA,0.385,NA,NA
NA,0.57,0.48,NA,0.9395,NA,0.2,NA
NA,NA,NA,NA,1.368,NA,NA,NA
"F",NA,0.45,0.16,1.0235,NA,0.268,NA
NA,NA,NA,NA,1.0165,0.4355,NA,NA
"F",NA,NA,0.2,NA,0.621,NA,0.46
"M",0.62,NA,0.19,NA,NA,NA,NA
"F",NA,NA,NA,1.0525,NA,0.336,NA
NA,NA,0.5,NA,NA,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA
NA,0.585,NA,NA,NA,NA,0.271,NA
NA,NA,0.48,NA,1.1595,NA,NA,0.325
NA,NA,NA,NA,1.0225,NA,NA,NA
NA,0.58,NA,0.15,0.927,0.276,0.1815,0.36
"I",0.355,0.275,0.085,0.22,0.092,0.06,0.15
"F",NA,NA,NA,NA,0.459,NA,0.195
NA,0.5,NA,NA,NA,NA,0.1535,NA
NA,0.505,NA,NA,0.644,NA,0.145,NA
NA,NA,0.5,NA,1.3035,0.4445,NA,NA
NA,NA,0.45,NA,0.922,NA,NA,0.26
NA,NA,0.46,0.185,0.922,0.3635,0.213,0.285
"F",NA,0.345,0.12,NA,NA,0.095,NA
"M",NA,0.4,0.165,NA,NA,0.205,0.285
NA,0.5,NA,NA,0.63,NA,0.1465,0.23
NA,0.53,0.435,0.17,NA,0.2985,0.155,0.275
"M",NA,NA,0.115,0.369,0.171,0.071,NA
"F",0.44,NA,0.14,NA,0.186,NA,0.16
"I",0.4,0.3,0.11,0.315,NA,0.067,0.12
"I",0.435,0.34,0.11,NA,0.1495,0.085,0.12
NA,NA,0.415,0.17,0.8325,0.2755,NA,NA
"I",0.37,NA,0.095,0.2655,NA,0.052,0.08
NA,NA,0.365,0.145,0.6345,0.1995,NA,0.22
NA,0.335,0.25,NA,0.181,0.0755,0.0415,0.06
NA,NA,0.325,0.105,0.38,0.1595,0.0785,0.12
NA,0.5,NA,0.14,NA,0.241,0.1355,0.205
"F",NA,0.395,0.16,0.66,0.2475,0.128,NA
NA,NA,0.405,0.14,0.8025,0.244,NA,NA
"M",NA,0.35,NA,NA,NA,NA,NA
"I",0.405,NA,0.12,NA,0.1265,NA,0.11
"M",0.47,0.36,0.135,0.501,0.1665,0.115,0.165
"F",0.415,0.305,0.13,0.32,NA,0.0755,NA
NA,NA,0.325,0.125,0.455,0.1785,0.1125,NA
"F",0.47,0.35,0.145,NA,NA,NA,0.18
NA,0.49,NA,0.15,NA,NA,NA,0.19
NA,0.445,0.355,0.15,0.485,0.181,0.125,NA
"I",0.425,0.38,0.105,0.3265,0.1285,0.0785,0.1
NA,NA,0.37,NA,0.45,0.1715,0.1055,NA
"F",0.39,0.29,0.125,0.3055,0.121,NA,0.09
NA,0.365,0.27,0.085,0.205,0.078,0.0485,NA
NA,0.58,0.465,NA,NA,NA,NA,NA
"F",0.53,0.415,0.16,0.783,NA,NA,0.245
"M",NA,0.445,0.135,NA,NA,0.1625,0.275
NA,NA,0.44,NA,NA,0.31,NA,NA
"M",NA,0.505,0.215,1.4455,0.496,NA,0.435
"I",0.275,0.215,NA,NA,0.0485,0.029,0.035
NA,0.44,0.35,0.135,0.435,0.1815,NA,NA
"I",0.295,0.225,0.08,0.124,0.0485,0.032,0.04
"I",0.075,0.055,0.01,0.002,0.001,5e-04,0.0015
NA,0.13,0.1,0.03,0.013,NA,0.003,0.004
"I",NA,0.09,0.03,0.008,0.0025,0.002,0.003
