"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
NA,0.455,0.365,NA,NA,0.2245,0.101,0.15
"M",0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07
NA,NA,0.42,NA,NA,NA,NA,0.21
NA,0.44,NA,0.125,NA,0.2155,0.114,0.155
NA,0.33,0.255,0.08,NA,0.0895,0.0395,0.055
"I",0.425,NA,0.095,NA,0.141,0.0775,0.12
"F",NA,0.415,0.15,0.7775,NA,0.1415,0.33
"F",0.545,NA,0.125,0.768,NA,0.1495,0.26
NA,0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165
NA,0.55,NA,NA,NA,0.3145,0.151,0.32
"F",NA,0.38,NA,NA,0.194,NA,0.21
"M",0.43,0.35,0.11,0.406,0.1675,0.081,0.135
"M",0.49,0.38,0.135,NA,0.2175,NA,NA
NA,0.535,0.405,0.145,0.6845,0.2725,NA,0.205
NA,0.47,0.355,0.1,0.4755,0.1675,NA,0.185
"M",NA,NA,NA,NA,NA,0.133,0.24
NA,NA,NA,0.085,0.2905,0.095,0.0395,0.115
"F",NA,0.34,0.1,0.451,0.188,0.087,0.13
NA,0.365,0.295,0.08,NA,0.097,NA,0.1
"M",0.45,NA,0.1,NA,0.1705,0.075,0.115
"M",0.355,0.28,NA,0.2455,0.0955,NA,0.075
NA,0.38,0.275,0.1,0.2255,NA,NA,0.085
NA,NA,0.44,0.155,NA,NA,NA,0.27
"F",0.55,NA,NA,NA,0.318,NA,0.2
"F",NA,0.48,NA,1.1615,NA,NA,0.305
"F",0.56,NA,0.14,NA,NA,0.188,0.3
NA,0.58,NA,0.185,NA,NA,NA,0.285
NA,NA,NA,0.14,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.394,0.219,NA
"M",0.575,0.425,NA,NA,0.393,NA,0.2
"M",0.58,NA,0.165,0.9975,0.3935,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,0.455
"F",NA,NA,NA,1.7095,NA,NA,NA
"M",0.465,0.355,0.105,0.4795,NA,0.124,NA
NA,NA,NA,0.155,1.217,NA,NA,NA
NA,0.45,0.355,0.105,0.5225,0.237,NA,0.145
"F",0.575,NA,0.135,0.883,NA,NA,0.26
NA,NA,0.29,0.09,0.3275,0.134,0.086,0.09
"F",NA,NA,0.105,0.425,0.1865,0.091,NA
NA,0.55,0.425,0.135,NA,NA,NA,NA
"I",0.24,0.175,0.045,0.07,0.0315,NA,0.02
"I",0.205,0.15,0.055,0.042,0.0255,0.015,0.012
"I",NA,NA,0.05,0.042,0.0175,0.0125,0.015
"I",NA,NA,NA,0.203,0.0875,NA,0.075
NA,NA,0.37,NA,0.5795,0.293,0.227,NA
"F",NA,0.375,0.12,0.4605,0.1775,NA,NA
"I",0.325,0.245,0.07,0.161,0.0755,0.0255,NA
NA,NA,0.425,NA,NA,NA,0.2135,NA
NA,0.52,0.41,0.12,NA,NA,0.111,0.19
"M",NA,NA,NA,0.303,NA,0.06,0.1
NA,NA,NA,NA,0.5415,NA,NA,NA
"F",NA,0.36,NA,NA,NA,NA,0.15
"M",0.405,NA,0.1,0.385,0.173,0.0915,NA
"F",NA,NA,NA,NA,0.2565,NA,0.22
NA,0.445,NA,NA,NA,0.192,0.0955,0.135
"M",0.47,NA,NA,0.5895,NA,NA,0.17
"I",0.245,0.19,0.06,NA,0.042,0.014,0.025
"F",NA,NA,0.125,0.583,0.246,0.13,0.175
NA,0.45,NA,NA,0.4115,0.18,0.1125,0.135
"M",0.505,NA,0.11,0.625,NA,NA,0.175
"F",NA,NA,0.13,NA,0.302,0.1935,NA
NA,0.425,NA,NA,0.3785,NA,0.08,0.1
NA,0.52,0.4,NA,0.58,0.234,0.1315,NA
"M",NA,NA,0.12,NA,0.234,0.1015,0.135
NA,0.565,NA,0.16,NA,NA,NA,0.32
NA,0.595,0.495,NA,NA,NA,NA,0.485
NA,NA,0.39,NA,0.5305,0.2135,0.1155,0.17
NA,0.31,0.235,0.07,0.151,0.063,0.0405,NA
NA,0.555,NA,NA,NA,0.264,NA,0.275
"F",0.4,0.32,0.11,NA,0.1405,NA,0.1
"F",0.595,NA,NA,NA,0.48,NA,0.425
"M",NA,NA,NA,NA,NA,0.261,NA
"F",NA,0.45,0.195,1.098,NA,NA,0.315
"F",NA,NA,0.15,NA,NA,NA,0.28
"M",0.595,0.475,NA,0.944,0.3625,0.189,0.315
NA,0.6,0.47,0.15,0.922,NA,0.194,0.305
NA,NA,0.425,0.14,NA,0.282,0.1595,NA
NA,0.615,NA,NA,NA,NA,NA,NA
NA,0.575,0.445,NA,NA,NA,NA,NA
NA,NA,0.51,NA,NA,0.5105,0.192,0.675
