"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",0.455,0.365,0.095,0.514,0.2245,0.101,0.15
"M",0.35,0.265,0.09,0.2255,0.0995,NA,NA
NA,0.53,NA,0.135,0.677,0.2565,NA,0.21
"M",NA,NA,NA,0.516,0.2155,NA,NA
"I",0.33,0.255,0.08,0.205,NA,0.0395,0.055
"I",NA,NA,0.095,0.3515,0.141,NA,0.12
"F",NA,NA,NA,NA,NA,NA,0.33
"F",0.545,0.425,NA,NA,0.294,0.1495,NA
NA,NA,NA,0.125,0.5095,0.2165,0.1125,0.165
"F",NA,NA,0.15,NA,0.3145,0.151,NA
"F",NA,0.38,0.14,NA,0.194,0.1475,0.21
"M",0.43,0.35,0.11,0.406,NA,0.081,0.135
"M",0.49,0.38,NA,NA,0.2175,NA,NA
NA,0.535,0.405,0.145,0.6845,NA,NA,0.205
"F",0.47,0.355,0.1,0.4755,0.1675,NA,0.185
"M",NA,NA,NA,NA,NA,0.133,0.24
"I",0.355,0.28,0.085,NA,0.095,0.0395,0.115
"F",0.44,0.34,0.1,0.451,0.188,0.087,NA
NA,0.365,NA,0.08,0.2555,0.097,0.043,0.1
"M",NA,NA,NA,0.381,0.1705,NA,0.115
NA,NA,0.28,NA,0.2455,0.0955,NA,0.075
"I",0.38,NA,0.1,0.2255,0.08,0.049,0.085
"F",0.565,NA,NA,0.9395,NA,NA,NA
"F",0.55,NA,NA,NA,0.318,NA,NA
NA,0.615,NA,0.165,NA,NA,NA,0.305
NA,NA,NA,0.14,NA,0.3825,NA,NA
"F",NA,NA,NA,0.9955,NA,NA,0.285
NA,0.59,0.445,NA,0.931,NA,NA,NA
NA,NA,NA,NA,NA,NA,0.219,NA
NA,NA,NA,0.14,NA,0.393,0.227,NA
"M",NA,NA,NA,NA,0.3935,0.242,0.33
NA,NA,NA,NA,NA,NA,0.2805,NA
NA,NA,NA,0.165,1.338,NA,NA,NA
NA,0.68,0.55,0.175,NA,NA,NA,0.455
NA,NA,NA,NA,NA,0.633,NA,NA
NA,0.465,NA,0.105,0.4795,0.227,NA,0.125
"F",0.54,NA,NA,NA,NA,NA,0.34
"F",0.45,NA,NA,0.5225,0.237,0.1165,0.145
"F",0.575,NA,NA,0.883,0.381,NA,0.26
"M",0.355,0.29,NA,0.3275,0.134,0.086,0.09
"F",0.45,0.335,0.105,0.425,0.1865,NA,0.115
"F",0.55,0.425,0.135,0.8515,0.362,NA,0.27
"I",0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
